raw_value,category,numeric_value
15,numeric,15.0
77,numeric,77.0
25,numeric,25.0
44,numeric,44.0
,missing,
79,numeric,79.0
58,numeric,58.0
140,numeric,140.0
32,numeric,32.0
249,numeric,249.0
11,numeric,11.0
23,numeric,23.0
52/100,numeric_fraction,52.0
97/100,numeric_fraction,97.0
54,numeric,54.0
58,numeric,58.0
,missing,
31,numeric,31.0
17,numeric,17.0
69,numeric,69.0
88,numeric,88.0
100,numeric,100.0
12,numeric,12.0
45,numeric,45.0
34,numeric,34.0
38,numeric,38.0
31,numeric,31.0
93,numeric,93.0
32,numeric,32.0
29,numeric,29.0
52,numeric,52.0
23,numeric,23.0
-5,numeric,-5.0
72,numeric,72.0
58,numeric,58.0
57/100,numeric_fraction,57.0
212,numeric,212.0
220,numeric,220.0
High,categorical_risk,
60,numeric,60.0
14,numeric,14.0
73,numeric,73.0
7,numeric,7.0
78/100,numeric_fraction,78.0
79,numeric,79.0
9,numeric,9.0
23,numeric,23.0
41,numeric,41.0
55,numeric,55.0
84,numeric,84.0
61,numeric,61.0
-4,numeric,-4.0
59,numeric,59.0
84,numeric,84.0
-4,numeric,-4.0
40,numeric,40.0
61/100,numeric_fraction,61.0
26,numeric,26.0
87,numeric,87.0
-2,numeric,-2.0
19,numeric,19.0
28,numeric,28.0
,missing,
168,numeric,168.0
-5,numeric,-5.0
93,numeric,93.0
14,numeric,14.0
228,numeric,228.0
-3,numeric,-3.0
168,numeric,168.0
Medium,categorical_risk,
92,numeric,92.0
193,numeric,193.0
,missing,
-6,numeric,-6.0
66,numeric,66.0
35,numeric,35.0
10,numeric,10.0
medium,categorical_risk,
,missing,
69,numeric,69.0
8,numeric,8.0
88,numeric,88.0
50,numeric,50.0
-7,numeric,-7.0
17/100,numeric_fraction,17.0
medium,categorical_risk,
62,numeric,62.0
70,numeric,70.0
167,numeric,167.0
37,numeric,37.0
224,numeric,224.0
99,numeric,99.0
4,numeric,4.0
51,numeric,51.0
16,numeric,16.0
88,numeric,88.0
159,numeric,159.0
30,numeric,30.0
75/100,numeric_fraction,75.0
110,numeric,110.0
medium,categorical_risk,
38,numeric,38.0
3,numeric,3.0
107,numeric,107.0
35,numeric,35.0
,missing,
27,numeric,27.0
80,numeric,80.0
15,numeric,15.0
86,numeric,86.0
7,numeric,7.0
21/100,numeric_fraction,21.0
93,numeric,93.0
98,numeric,98.0
99/100,numeric_fraction,99.0
37,numeric,37.0
21,numeric,21.0
13,numeric,13.0
High,categorical_risk,
81,numeric,81.0
-2,numeric,-2.0
45,numeric,45.0
45,numeric,45.0
17,numeric,17.0
83,numeric,83.0
72,numeric,72.0
HIGH,categorical_risk,
18,numeric,18.0
9,numeric,9.0
25,numeric,25.0
,missing,
98,numeric,98.0
9,numeric,9.0
54,numeric,54.0
45,numeric,45.0
78,numeric,78.0
97,numeric,97.0
74,numeric,74.0
27,numeric,27.0
15,numeric,15.0
86,numeric,86.0
,missing,
97,numeric,97.0
medium,categorical_risk,
132,numeric,132.0
32,numeric,32.0
13,numeric,13.0
,missing,
88,numeric,88.0
6,numeric,6.0
,missing,
Low,categorical_risk,
-7,numeric,-7.0
99,numeric,99.0
41,numeric,41.0
156,numeric,156.0
58,numeric,58.0
31,numeric,31.0
79,numeric,79.0
,missing,
66,numeric,66.0
23,numeric,23.0
17,numeric,17.0
87,numeric,87.0
74/100,numeric_fraction,74.0
71,numeric,71.0
,missing,
-7,numeric,-7.0
25/100,numeric_fraction,25.0
54,numeric,54.0
97,numeric,97.0
4,numeric,4.0
48,numeric,48.0
75,numeric,75.0
HIGH,categorical_risk,
-8,numeric,-8.0
18,numeric,18.0
199,numeric,199.0
173,numeric,173.0
99/100,numeric_fraction,99.0
63,numeric,63.0
11,numeric,11.0
90,numeric,90.0
21/100,numeric_fraction,21.0
,missing,
80,numeric,80.0
14,numeric,14.0
36,numeric,36.0
27,numeric,27.0
9,numeric,9.0
197,numeric,197.0
38,numeric,38.0
16,numeric,16.0
6,numeric,6.0
37,numeric,37.0
35,numeric,35.0
94,numeric,94.0
82,numeric,82.0
153,numeric,153.0
37,numeric,37.0
,missing,
46,numeric,46.0
1,numeric,1.0
20,numeric,20.0
75,numeric,75.0
56/100,numeric_fraction,56.0
99,numeric,99.0
12/100,numeric_fraction,12.0
,missing,
84,numeric,84.0
35,numeric,35.0
-1,numeric,-1.0
High,categorical_risk,
29,numeric,29.0
11,numeric,11.0
High,categorical_risk,
22,numeric,22.0
18,numeric,18.0
50,numeric,50.0
,missing,
Medium,categorical_risk,
82,numeric,82.0
67,numeric,67.0
49,numeric,49.0
55,numeric,55.0
64,numeric,64.0
67/100,numeric_fraction,67.0
-10,numeric,-10.0
72,numeric,72.0
87,numeric,87.0
87,numeric,87.0
27,numeric,27.0
27,numeric,27.0
28,numeric,28.0
97/100,numeric_fraction,97.0
35,numeric,35.0
,missing,
58,numeric,58.0
246,numeric,246.0
29,numeric,29.0
80,numeric,80.0
77,numeric,77.0
53,numeric,53.0
30,numeric,30.0
-10,numeric,-10.0
48,numeric,48.0
161,numeric,161.0
99,numeric,99.0
59,numeric,59.0
20,numeric,20.0
5,numeric,5.0
78/100,numeric_fraction,78.0
72,numeric,72.0
9,numeric,9.0
63,numeric,63.0
236,numeric,236.0
90,numeric,90.0
High,categorical_risk,
59,numeric,59.0
medium,categorical_risk,
48,numeric,48.0
34,numeric,34.0
75,numeric,75.0
18,numeric,18.0
Low,categorical_risk,
139,numeric,139.0
29,numeric,29.0
41,numeric,41.0
90,numeric,90.0
1,numeric,1.0
37,numeric,37.0
8,numeric,8.0
41,numeric,41.0
6/100,numeric_fraction,6.0
9,numeric,9.0
Low,categorical_risk,
67,numeric,67.0
89,numeric,89.0
21,numeric,21.0
43,numeric,43.0
89,numeric,89.0
83,numeric,83.0
,missing,
55,numeric,55.0
55,numeric,55.0
13,numeric,13.0
93,numeric,93.0
98,numeric,98.0
16,numeric,16.0
81,numeric,81.0
139,numeric,139.0
11,numeric,11.0
14,numeric,14.0
-3,numeric,-3.0
medium,categorical_risk,
85,numeric,85.0
71/100,numeric_fraction,71.0
22,numeric,22.0
15,numeric,15.0
90,numeric,90.0
53,numeric,53.0
97,numeric,97.0
55/100,numeric_fraction,55.0
42,numeric,42.0
70,numeric,70.0
41,numeric,41.0
73,numeric,73.0
7,numeric,7.0
HIGH,categorical_risk,
91,numeric,91.0
55,numeric,55.0
74,numeric,74.0
92,numeric,92.0
Medium,categorical_risk,
57,numeric,57.0
83,numeric,83.0
32/100,numeric_fraction,32.0
41,numeric,41.0
74,numeric,74.0
36,numeric,36.0
242,numeric,242.0
235,numeric,235.0
,missing,
75,numeric,75.0
25,numeric,25.0
78/100,numeric_fraction,78.0
99,numeric,99.0
81,numeric,81.0
26,numeric,26.0
11,numeric,11.0
110,numeric,110.0
64,numeric,64.0
163,numeric,163.0
60,numeric,60.0
78/100,numeric_fraction,78.0
medium,categorical_risk,
57,numeric,57.0
169,numeric,169.0
26,numeric,26.0
-1,numeric,-1.0
-10,numeric,-10.0
-10,numeric,-10.0
66,numeric,66.0
18,numeric,18.0
18,numeric,18.0
71,numeric,71.0
43,numeric,43.0
42,numeric,42.0
35,numeric,35.0
57,numeric,57.0
16,numeric,16.0
46,numeric,46.0
100,numeric,100.0
75,numeric,75.0
8,numeric,8.0
75,numeric,75.0
90,numeric,90.0
93,numeric,93.0
35,numeric,35.0
15,numeric,15.0
34,numeric,34.0
-9,numeric,-9.0
23,numeric,23.0
HIGH,categorical_risk,
48,numeric,48.0
5,numeric,5.0
Medium,categorical_risk,
35,numeric,35.0
12/100,numeric_fraction,12.0
,missing,
60,numeric,60.0
88,numeric,88.0
28/100,numeric_fraction,28.0
59,numeric,59.0
11,numeric,11.0
68,numeric,68.0
70/100,numeric_fraction,70.0
7,numeric,7.0
36,numeric,36.0
13,numeric,13.0
217,numeric,217.0
20,numeric,20.0
37,numeric,37.0
-8,numeric,-8.0
,missing,
High,categorical_risk,
-7,numeric,-7.0
89,numeric,89.0
45,numeric,45.0
4,numeric,4.0
52,numeric,52.0
94,numeric,94.0
-6,numeric,-6.0
8,numeric,8.0
2,numeric,2.0
86,numeric,86.0
250,numeric,250.0
HIGH,categorical_risk,
70,numeric,70.0
34,numeric,34.0
52,numeric,52.0
83,numeric,83.0
12,numeric,12.0
-7,numeric,-7.0
38,numeric,38.0
,missing,
5,numeric,5.0
17,numeric,17.0
93,numeric,93.0
28,numeric,28.0
87,numeric,87.0
60,numeric,60.0
20,numeric,20.0
27,numeric,27.0
21,numeric,21.0
84,numeric,84.0
51,numeric,51.0
38,numeric,38.0
146,numeric,146.0
119,numeric,119.0
27,numeric,27.0
180,numeric,180.0
Medium,categorical_risk,
,missing,
5,numeric,5.0
64,numeric,64.0
74,numeric,74.0
63,numeric,63.0
71,numeric,71.0
50,numeric,50.0
medium,categorical_risk,
80,numeric,80.0
37,numeric,37.0
63,numeric,63.0
-10,numeric,-10.0
19,numeric,19.0
,missing,
53,numeric,53.0
Low,categorical_risk,
118,numeric,118.0
69,numeric,69.0
206,numeric,206.0
43,numeric,43.0
81,numeric,81.0
High,categorical_risk,
25,numeric,25.0
74,numeric,74.0
HIGH,categorical_risk,
78,numeric,78.0
57,numeric,57.0
13,numeric,13.0
52,numeric,52.0
HIGH,categorical_risk,
78,numeric,78.0
-5,numeric,-5.0
85,numeric,85.0
4,numeric,4.0
86,numeric,86.0
75,numeric,75.0
49,numeric,49.0
187,numeric,187.0
61,numeric,61.0
95,numeric,95.0
97,numeric,97.0
2,numeric,2.0
14,numeric,14.0
64,numeric,64.0
69,numeric,69.0
38,numeric,38.0
75,numeric,75.0
70,numeric,70.0
48,numeric,48.0
80,numeric,80.0
-9,numeric,-9.0
40,numeric,40.0
-3,numeric,-3.0
81,numeric,81.0
97,numeric,97.0
,missing,
63,numeric,63.0
48/100,numeric_fraction,48.0
215,numeric,215.0
45,numeric,45.0
62,numeric,62.0
56,numeric,56.0
52,numeric,52.0
77,numeric,77.0
51,numeric,51.0
2,numeric,2.0
84,numeric,84.0
64,numeric,64.0
-1,numeric,-1.0
,missing,
51,numeric,51.0
235,numeric,235.0
HIGH,categorical_risk,
93,numeric,93.0
,missing,
HIGH,categorical_risk,
22,numeric,22.0
15,numeric,15.0
89,numeric,89.0
-7,numeric,-7.0
27,numeric,27.0
59/100,numeric_fraction,59.0
1,numeric,1.0
88,numeric,88.0
84,numeric,84.0
27,numeric,27.0
81,numeric,81.0
44,numeric,44.0
-5,numeric,-5.0
9,numeric,9.0
53,numeric,53.0
34,numeric,34.0
9,numeric,9.0
79/100,numeric_fraction,79.0
74,numeric,74.0
37,numeric,37.0
83,numeric,83.0
55,numeric,55.0
,missing,
33,numeric,33.0
69/100,numeric_fraction,69.0
medium,categorical_risk,
25,numeric,25.0
68,numeric,68.0
90,numeric,90.0
17,numeric,17.0
8,numeric,8.0
73,numeric,73.0
20/100,numeric_fraction,20.0
76,numeric,76.0
29,numeric,29.0
32,numeric,32.0
95/100,numeric_fraction,95.0
88,numeric,88.0
207,numeric,207.0
69/100,numeric_fraction,69.0
24,numeric,24.0
64,numeric,64.0
1,numeric,1.0
68,numeric,68.0
-6,numeric,-6.0
15,numeric,15.0
79,numeric,79.0
80,numeric,80.0
96,numeric,96.0
66,numeric,66.0
9,numeric,9.0
91/100,numeric_fraction,91.0
60,numeric,60.0
99,numeric,99.0
75,numeric,75.0
150,numeric,150.0
20,numeric,20.0
Low,categorical_risk,
30,numeric,30.0
192,numeric,192.0
,missing,
74/100,numeric_fraction,74.0
163,numeric,163.0
35,numeric,35.0
129,numeric,129.0
91,numeric,91.0
76,numeric,76.0
80/100,numeric_fraction,80.0
59,numeric,59.0
67,numeric,67.0
58,numeric,58.0
85,numeric,85.0
187,numeric,187.0
-10,numeric,-10.0
,missing,
56,numeric,56.0
47,numeric,47.0
52,numeric,52.0
48,numeric,48.0
57,numeric,57.0
33/100,numeric_fraction,33.0
27,numeric,27.0
59,numeric,59.0
1,numeric,1.0
30/100,numeric_fraction,30.0
76,numeric,76.0
87,numeric,87.0
87/100,numeric_fraction,87.0
83,numeric,83.0
,missing,
11,numeric,11.0
53,numeric,53.0
93,numeric,93.0
125,numeric,125.0
40,numeric,40.0
7,numeric,7.0
62,numeric,62.0
6,numeric,6.0
49,numeric,49.0
49/100,numeric_fraction,49.0
17,numeric,17.0
71,numeric,71.0
72,numeric,72.0
39,numeric,39.0
49,numeric,49.0
68,numeric,68.0
44,numeric,44.0
78,numeric,78.0
76,numeric,76.0
-4,numeric,-4.0
126,numeric,126.0
2,numeric,2.0
29,numeric,29.0
75,numeric,75.0
44,numeric,44.0
28/100,numeric_fraction,28.0
-6,numeric,-6.0
62,numeric,62.0
81,numeric,81.0
0/100,numeric_fraction,0.0
72,numeric,72.0
38,numeric,38.0
55,numeric,55.0
99/100,numeric_fraction,99.0
33,numeric,33.0
84,numeric,84.0
19,numeric,19.0
4,numeric,4.0
16,numeric,16.0
178,numeric,178.0
204,numeric,204.0
medium,categorical_risk,
53,numeric,53.0
85,numeric,85.0
19,numeric,19.0
160,numeric,160.0
248,numeric,248.0
5/100,numeric_fraction,5.0
53,numeric,53.0
78,numeric,78.0
10,numeric,10.0
91,numeric,91.0
97,numeric,97.0
3,numeric,3.0
97,numeric,97.0
73,numeric,73.0
67,numeric,67.0
37,numeric,37.0
80,numeric,80.0
63,numeric,63.0
41/100,numeric_fraction,41.0
90/100,numeric_fraction,90.0
92/100,numeric_fraction,92.0
205,numeric,205.0
HIGH,categorical_risk,
5,numeric,5.0
,missing,
149,numeric,149.0
,missing,
58,numeric,58.0
medium,categorical_risk,
16,numeric,16.0
209,numeric,209.0
89,numeric,89.0
88,numeric,88.0
63,numeric,63.0
32,numeric,32.0
63/100,numeric_fraction,63.0
,missing,
53,numeric,53.0
67,numeric,67.0
-8,numeric,-8.0
57,numeric,57.0
17/100,numeric_fraction,17.0
48,numeric,48.0
,missing,
96,numeric,96.0
28/100,numeric_fraction,28.0
-7,numeric,-7.0
188,numeric,188.0
226,numeric,226.0
186,numeric,186.0
64,numeric,64.0
Low,categorical_risk,
79,numeric,79.0
58,numeric,58.0
80,numeric,80.0
196,numeric,196.0
91,numeric,91.0
88,numeric,88.0
75,numeric,75.0
56,numeric,56.0
,missing,
93,numeric,93.0
97,numeric,97.0
,missing,
70,numeric,70.0
-7,numeric,-7.0
95,numeric,95.0
2,numeric,2.0
16,numeric,16.0
79,numeric,79.0
71,numeric,71.0
,missing,
178,numeric,178.0
73,numeric,73.0
57,numeric,57.0
236,numeric,236.0
Low,categorical_risk,
91,numeric,91.0
191,numeric,191.0
47,numeric,47.0
,missing,
10,numeric,10.0
105,numeric,105.0
62,numeric,62.0
70,numeric,70.0
23,numeric,23.0
25,numeric,25.0
42,numeric,42.0
65,numeric,65.0
194,numeric,194.0
46,numeric,46.0
,missing,
52,numeric,52.0
94,numeric,94.0
53,numeric,53.0
61,numeric,61.0
Low,categorical_risk,
medium,categorical_risk,
22,numeric,22.0
HIGH,categorical_risk,
97,numeric,97.0
90,numeric,90.0
48/100,numeric_fraction,48.0
57,numeric,57.0
48,numeric,48.0
Medium,categorical_risk,
12,numeric,12.0
31,numeric,31.0
53,numeric,53.0
44,numeric,44.0
55,numeric,55.0
-9,numeric,-9.0
46,numeric,46.0
27,numeric,27.0
76,numeric,76.0
13,numeric,13.0
72,numeric,72.0
26/100,numeric_fraction,26.0
,missing,
148,numeric,148.0
54,numeric,54.0
,missing,
77,numeric,77.0
20,numeric,20.0
66,numeric,66.0
7,numeric,7.0
37/100,numeric_fraction,37.0
224,numeric,224.0
medium,categorical_risk,
18/100,numeric_fraction,18.0
74,numeric,74.0
30,numeric,30.0
11,numeric,11.0
82,numeric,82.0
71/100,numeric_fraction,71.0
27,numeric,27.0
8,numeric,8.0
14,numeric,14.0
27/100,numeric_fraction,27.0
,missing,
8,numeric,8.0
medium,categorical_risk,
28/100,numeric_fraction,28.0
37,numeric,37.0
180,numeric,180.0
93/100,numeric_fraction,93.0
-10,numeric,-10.0
47,numeric,47.0
HIGH,categorical_risk,
,missing,
,missing,
51,numeric,51.0
206,numeric,206.0
-9,numeric,-9.0
32,numeric,32.0
69,numeric,69.0
68,numeric,68.0
49/100,numeric_fraction,49.0
5,numeric,5.0
High,categorical_risk,
212,numeric,212.0
50,numeric,50.0
,missing,
64,numeric,64.0
57,numeric,57.0
80,numeric,80.0
173,numeric,173.0
21,numeric,21.0
,missing,
36/100,numeric_fraction,36.0
92/100,numeric_fraction,92.0
6,numeric,6.0
139,numeric,139.0
57/100,numeric_fraction,57.0
22,numeric,22.0
,missing,
68,numeric,68.0
80,numeric,80.0
43,numeric,43.0
5,numeric,5.0
19,numeric,19.0
65,numeric,65.0
,missing,
Low,categorical_risk,
33,numeric,33.0
32,numeric,32.0
89,numeric,89.0
21,numeric,21.0
61,numeric,61.0
41,numeric,41.0
,missing,
24,numeric,24.0
38,numeric,38.0
249,numeric,249.0
9,numeric,9.0
76,numeric,76.0
93,numeric,93.0
105,numeric,105.0
98,numeric,98.0
Low,categorical_risk,
53,numeric,53.0
35,numeric,35.0
Medium,categorical_risk,
62,numeric,62.0
,missing,
80/100,numeric_fraction,80.0
89,numeric,89.0
70/100,numeric_fraction,70.0
183,numeric,183.0
94,numeric,94.0
26,numeric,26.0
14/100,numeric_fraction,14.0
10,numeric,10.0
21,numeric,21.0
150,numeric,150.0
95,numeric,95.0
5,numeric,5.0
50,numeric,50.0
223,numeric,223.0
8,numeric,8.0
99,numeric,99.0
28,numeric,28.0
12,numeric,12.0
33,numeric,33.0
84,numeric,84.0
74,numeric,74.0
8,numeric,8.0
64,numeric,64.0
78,numeric,78.0
49,numeric,49.0
219,numeric,219.0
Medium,categorical_risk,
98/100,numeric_fraction,98.0
29,numeric,29.0
11,numeric,11.0
11,numeric,11.0
35/100,numeric_fraction,35.0
97,numeric,97.0
82,numeric,82.0
9,numeric,9.0
medium,categorical_risk,
6,numeric,6.0
0,numeric,0.0
10,numeric,10.0
49,numeric,49.0
2,numeric,2.0
192,numeric,192.0
167,numeric,167.0
11,numeric,11.0
,missing,
130,numeric,130.0
85,numeric,85.0
medium,categorical_risk,
0,numeric,0.0
228,numeric,228.0
5,numeric,5.0
33/100,numeric_fraction,33.0
7,numeric,7.0
medium,categorical_risk,
40/100,numeric_fraction,40.0
4,numeric,4.0
-8,numeric,-8.0
193,numeric,193.0
58,numeric,58.0
17,numeric,17.0
83,numeric,83.0
74,numeric,74.0
73,numeric,73.0
61,numeric,61.0
29,numeric,29.0
3/100,numeric_fraction,3.0
25,numeric,25.0
35,numeric,35.0
18,numeric,18.0
83,numeric,83.0
54,numeric,54.0
,missing,
,missing,
64,numeric,64.0
17,numeric,17.0
33,numeric,33.0
29,numeric,29.0
85,numeric,85.0
24,numeric,24.0
Medium,categorical_risk,
60,numeric,60.0
41,numeric,41.0
47,numeric,47.0
High,categorical_risk,
89,numeric,89.0
87,numeric,87.0
91,numeric,91.0
14,numeric,14.0
73,numeric,73.0
78,numeric,78.0
51,numeric,51.0
21/100,numeric_fraction,21.0
154,numeric,154.0
42,numeric,42.0
86,numeric,86.0
85/100,numeric_fraction,85.0
27,numeric,27.0
84,numeric,84.0
3,numeric,3.0
62,numeric,62.0
98,numeric,98.0
57,numeric,57.0
66,numeric,66.0
Low,categorical_risk,
66,numeric,66.0
158,numeric,158.0
69,numeric,69.0
136,numeric,136.0
72/100,numeric_fraction,72.0
-1,numeric,-1.0
3,numeric,3.0
12,numeric,12.0
61,numeric,61.0
68/100,numeric_fraction,68.0
54,numeric,54.0
3/100,numeric_fraction,3.0
Medium,categorical_risk,
,missing,
56,numeric,56.0
57,numeric,57.0
57,numeric,57.0
-3,numeric,-3.0
14,numeric,14.0
89,numeric,89.0
,missing,
97/100,numeric_fraction,97.0
84,numeric,84.0
52,numeric,52.0
95/100,numeric_fraction,95.0
38,numeric,38.0
,missing,
25,numeric,25.0
3,numeric,3.0
238,numeric,238.0
56,numeric,56.0
1,numeric,1.0
,missing,
84,numeric,84.0
10,numeric,10.0
45,numeric,45.0
34,numeric,34.0
53,numeric,53.0
124,numeric,124.0
6,numeric,6.0
89,numeric,89.0
6,numeric,6.0
,missing,
-3,numeric,-3.0
18,numeric,18.0
46,numeric,46.0
67,numeric,67.0
95,numeric,95.0
99,numeric,99.0
2,numeric,2.0
69,numeric,69.0
,missing,
30,numeric,30.0
12,numeric,12.0
29,numeric,29.0
91,numeric,91.0
100,numeric,100.0
81,numeric,81.0
36/100,numeric_fraction,36.0
5/100,numeric_fraction,5.0
89,numeric,89.0
83,numeric,83.0
28/100,numeric_fraction,28.0
84/100,numeric_fraction,84.0
233,numeric,233.0
26,numeric,26.0
16,numeric,16.0
87,numeric,87.0
79,numeric,79.0
83,numeric,83.0
215,numeric,215.0
75,numeric,75.0
High,categorical_risk,
41/100,numeric_fraction,41.0
72,numeric,72.0
,missing,
68,numeric,68.0
217,numeric,217.0
93,numeric,93.0
35,numeric,35.0
28,numeric,28.0
55,numeric,55.0
23,numeric,23.0
62,numeric,62.0
97,numeric,97.0
63,numeric,63.0
86,numeric,86.0
46,numeric,46.0
64,numeric,64.0
79,numeric,79.0
Low,categorical_risk,
43,numeric,43.0
90,numeric,90.0
28,numeric,28.0
Low,categorical_risk,
59,numeric,59.0
80/100,numeric_fraction,80.0
95,numeric,95.0
2,numeric,2.0
50,numeric,50.0
72,numeric,72.0
59,numeric,59.0
86,numeric,86.0
-4,numeric,-4.0
55/100,numeric_fraction,55.0
medium,categorical_risk,
Medium,categorical_risk,
47,numeric,47.0
,missing,
92/100,numeric_fraction,92.0
,missing,
34/100,numeric_fraction,34.0
HIGH,categorical_risk,
High,categorical_risk,
Low,categorical_risk,
73/100,numeric_fraction,73.0
215,numeric,215.0
29,numeric,29.0
34,numeric,34.0
79,numeric,79.0
-9,numeric,-9.0
-5,numeric,-5.0
-10,numeric,-10.0
10,numeric,10.0
52,numeric,52.0
96,numeric,96.0
100,numeric,100.0
84,numeric,84.0
142,numeric,142.0
58/100,numeric_fraction,58.0
116,numeric,116.0
209,numeric,209.0
10,numeric,10.0
90,numeric,90.0
18,numeric,18.0
0,numeric,0.0
9,numeric,9.0
9/100,numeric_fraction,9.0
6,numeric,6.0
33,numeric,33.0
,missing,
57,numeric,57.0
96,numeric,96.0
85,numeric,85.0
Medium,categorical_risk,
71,numeric,71.0
19,numeric,19.0
23,numeric,23.0
14,numeric,14.0
57,numeric,57.0
-5,numeric,-5.0
,missing,
25/100,numeric_fraction,25.0
Medium,categorical_risk,
56,numeric,56.0
36,numeric,36.0
30,numeric,30.0
92,numeric,92.0
27,numeric,27.0
83,numeric,83.0
100,numeric,100.0
,missing,
91,numeric,91.0
52,numeric,52.0
12,numeric,12.0
56,numeric,56.0
78,numeric,78.0
71,numeric,71.0
55,numeric,55.0
221,numeric,221.0
5/100,numeric_fraction,5.0
48,numeric,48.0
21/100,numeric_fraction,21.0
1,numeric,1.0
99,numeric,99.0
8,numeric,8.0
8,numeric,8.0
78,numeric,78.0
51,numeric,51.0
93,numeric,93.0
High,categorical_risk,
49,numeric,49.0
12,numeric,12.0
73,numeric,73.0
62,numeric,62.0
64,numeric,64.0
28/100,numeric_fraction,28.0
40,numeric,40.0
medium,categorical_risk,
63/100,numeric_fraction,63.0
94,numeric,94.0
93,numeric,93.0
,missing,
154,numeric,154.0
62,numeric,62.0
2,numeric,2.0
medium,categorical_risk,
8,numeric,8.0
22,numeric,22.0
17,numeric,17.0
48,numeric,48.0
37,numeric,37.0
90,numeric,90.0
49,numeric,49.0
66,numeric,66.0
63,numeric,63.0
79,numeric,79.0
55,numeric,55.0
226,numeric,226.0
3,numeric,3.0
86,numeric,86.0
3,numeric,3.0
177,numeric,177.0
63/100,numeric_fraction,63.0
91,numeric,91.0
95,numeric,95.0
12,numeric,12.0
84,numeric,84.0
51,numeric,51.0
-3,numeric,-3.0
55,numeric,55.0
73,numeric,73.0
Low,categorical_risk,
60,numeric,60.0
79,numeric,79.0
166,numeric,166.0
medium,categorical_risk,
95,numeric,95.0
96,numeric,96.0
52,numeric,52.0
,missing,
83,numeric,83.0
234,numeric,234.0
39,numeric,39.0
medium,categorical_risk,
92,numeric,92.0
50,numeric,50.0
7,numeric,7.0
-7,numeric,-7.0
23,numeric,23.0
167,numeric,167.0
33,numeric,33.0
8,numeric,8.0
35,numeric,35.0
71,numeric,71.0
54,numeric,54.0
38,numeric,38.0
82,numeric,82.0
High,categorical_risk,
229,numeric,229.0
,missing,
25,numeric,25.0
40,numeric,40.0
71,numeric,71.0
81,numeric,81.0
,missing,
19,numeric,19.0
92,numeric,92.0
85,numeric,85.0
3,numeric,3.0
21,numeric,21.0
HIGH,categorical_risk,
,missing,
74,numeric,74.0
34,numeric,34.0
15,numeric,15.0
28,numeric,28.0
48,numeric,48.0
206,numeric,206.0
139,numeric,139.0
Low,categorical_risk,
245,numeric,245.0
22,numeric,22.0
73,numeric,73.0
-10,numeric,-10.0
127,numeric,127.0
45,numeric,45.0
,missing,
80/100,numeric_fraction,80.0
36,numeric,36.0
60,numeric,60.0
66,numeric,66.0
97,numeric,97.0
98,numeric,98.0
23,numeric,23.0
59,numeric,59.0
HIGH,categorical_risk,
24,numeric,24.0
218,numeric,218.0
96,numeric,96.0
-9,numeric,-9.0
153,numeric,153.0
52/100,numeric_fraction,52.0
83,numeric,83.0
5,numeric,5.0
1,numeric,1.0
77,numeric,77.0
1,numeric,1.0
37,numeric,37.0
68,numeric,68.0
72,numeric,72.0
95,numeric,95.0
43,numeric,43.0
58,numeric,58.0
169,numeric,169.0
89,numeric,89.0
51,numeric,51.0
HIGH,categorical_risk,
32,numeric,32.0
1,numeric,1.0
87/100,numeric_fraction,87.0
61,numeric,61.0
44,numeric,44.0
72,numeric,72.0
35/100,numeric_fraction,35.0
50,numeric,50.0
66,numeric,66.0
41,numeric,41.0
HIGH,categorical_risk,
85,numeric,85.0
1/100,numeric_fraction,1.0
237,numeric,237.0
,missing,
HIGH,categorical_risk,
106,numeric,106.0
