dataset,column,raw_value,frequency
IAM,user_id,emp_12687,1
IAM,user_id,EMP-11165,1
IAM,user_id,EMP12445,1
IAM,user_id,emp_12797,1
IAM,user_id,EMP-10451,1
IAM,user_id,10504,1
IAM,user_id,emp11579,1
IAM,user_id,EMP-12453,1
IAM,user_id,emp_10992,1
IAM,user_id,emp_11222,1
IAM,user_id,emp_12957,1
IAM,user_id,EMP-11461,1
IAM,user_id,emp_11694,1
IAM,user_id,11215,1
IAM,user_id,emp10914,1
IAM,user_id,emp_10601,1
IAM,user_id,10394,1
IAM,user_id,EMP-10085,1
IAM,user_id,emp10006,1
IAM,user_id,emp11697,1
IAM,user_id,EMP 10057,1
IAM,user_id,emp_10241,1
IAM,user_id,EMP11655,1
IAM,user_id,EMP 12827,1
IAM,user_id,EMP-11452,1
IAM,user_id,EMP10599,1
IAM,user_id,EMP10450,1
IAM,user_id,EMP 10236,1
IAM,user_id,11861,1
IAM,user_id,emp11854,1
IAM,user_id,EMP 10803,1
IAM,user_id,EMP 11291,1
IAM,user_id,12898,1
IAM,user_id,EMP-10065,1
IAM,user_id,emp12952,1
IAM,user_id,EMP 10882,1
IAM,user_id,12483,1
IAM,user_id,emp_12314,1
IAM,user_id,EMP12088,1
IAM,user_id,EMP 11503,1
IAM,user_id,emp_11943,1
IAM,user_id,12071,1
IAM,user_id,EMP-11920,1
IAM,user_id,EMP 11313,1
IAM,user_id,EMP-12243,1
IAM,user_id,emp12534,1
IAM,user_id,emp12207,1
IAM,user_id,emp10753,1
IAM,user_id,EMP-10535,1
IAM,user_id,EMP10342,1
IAM,user_id,emp_11679,1
IAM,user_id,10764,1
IAM,user_id,EMP-10849,1
IAM,user_id,EMP-10478,1
IAM,user_id,emp11951,1
IAM,user_id,EMP-11489,1
IAM,user_id,EMP-12347,1
IAM,user_id,emp_11166,1
IAM,user_id,emp12340,1
IAM,user_id,11969,1
IAM,user_id,emp10899,1
IAM,user_id,EMP 12550,1
IAM,user_id,EMP-12651,1
IAM,user_id,emp11271,1
IAM,user_id,EMP 11481,1
IAM,user_id,EMP 11410,1
IAM,user_id,emp_11479,1
IAM,user_id,11584,1
IAM,user_id,emp10020,1
IAM,user_id,EMP-12638,1
IAM,user_id,EMP-10430,1
IAM,user_id,EMP 12654,1
IAM,user_id,EMP-11835,1
IAM,user_id,emp12807,1
IAM,user_id,emp_10649,1
IAM,user_id,EMP11339,1
IAM,user_id,EMP12837,1
IAM,user_id,emp_11519,1
IAM,user_id,EMP 12803,1
IAM,user_id,EMP 11202,1
IAM,user_id,emp_12403,1
IAM,user_id,EMP 10675,1
IAM,user_id,emp_11618,1
IAM,user_id,emp_10924,1
IAM,user_id,EMP 10300,1
IAM,user_id,EMP-12440,1
IAM,user_id,EMP-11667,1
IAM,user_id,emp11178,1
IAM,user_id,emp_10131,1
IAM,user_id,11774,1
IAM,user_id,emp10862,1
IAM,user_id,10460,1
IAM,user_id,emp11987,1
IAM,user_id,10846,1
IAM,user_id,emp_12192,1
IAM,user_id,10541,1
IAM,user_id,EMP 11744,1
IAM,user_id,emp11340,1
IAM,user_id,emp_10567,1
IAM,user_id,EMP 10138,1
IAM,user_id,EMP-11661,1
IAM,user_id,11121,1
IAM,user_id,10655,1
IAM,user_id,emp_10707,1
IAM,user_id,10662,1
IAM,user_id,11948,1
IAM,user_id,emp12215,1
IAM,user_id,emp10696,1
IAM,user_id,emp10844,1
IAM,user_id,EMP 11577,1
IAM,user_id,EMP11622,1
IAM,user_id,12015,1
IAM,user_id,emp_11187,1
IAM,user_id,emp10829,1
IAM,user_id,EMP 11827,1
IAM,user_id,EMP 12018,1
IAM,user_id,emp10823,1
IAM,user_id,emp_11018,1
IAM,user_id,emp10826,1
IAM,user_id,emp_12781,1
IAM,user_id,EMP11040,1
IAM,user_id,EMP-12974,1
IAM,user_id,EMP-11855,1
IAM,user_id,EMP-10358,1
IAM,user_id,11739,1
IAM,user_id,10286,1
IAM,user_id,10347,1
IAM,user_id,EMP 10582,1
IAM,user_id,EMP 11382,1
IAM,user_id,EMP 11668,1
IAM,user_id,10815,1
IAM,user_id,emp12616,1
IAM,user_id,EMP-12316,1
IAM,user_id,emp_12279,1
IAM,user_id,emp12615,1
IAM,user_id,EMP11720,1
IAM,user_id,emp_12160,1
IAM,user_id,emp10731,1
IAM,user_id,EMP-10473,1
IAM,user_id,12702,1
IAM,user_id,EMP-12041,1
IAM,user_id,EMP-12647,1
IAM,user_id,EMP-12519,1
IAM,user_id,emp_11454,1
IAM,user_id,emp_12873,1
IAM,user_id,EMP 11852,1
IAM,user_id,emp12334,1
IAM,user_id,EMP11533,1
IAM,user_id,EMP-10713,1
IAM,user_id,emp_10608,1
IAM,user_id,emp_11826,1
IAM,user_id,EMP 11264,1
IAM,user_id,EMP 11033,1
IAM,user_id,emp_12299,1
IAM,user_id,11863,1
IAM,user_id,EMP10303,1
IAM,user_id,EMP 11433,1
IAM,user_id,11940,1
IAM,user_id,emp_12466,1
IAM,user_id,EMP-10145,1
IAM,user_id,emp12329,1
IAM,user_id,emp11611,1
IAM,user_id,EMP 12311,1
IAM,user_id,EMP11868,1
IAM,user_id,emp11639,1
IAM,user_id,EMP10412,1
IAM,user_id,emp10933,1
IAM,user_id,EMP-10774,1
IAM,user_id,emp_11400,1
IAM,user_id,EMP10845,1
IAM,user_id,EMP10442,1
IAM,user_id,emp12018,1
IAM,user_id,emp11042,1
IAM,user_id,EMP-10231,1
IAM,user_id,EMP-12288,1
IAM,user_id,emp11820,1
IAM,user_id,EMP-12848,1
IAM,user_id,EMP 12481,1
IAM,user_id,EMP 10184,1
IAM,user_id,emp10100,1
IAM,user_id,emp_12018,1
IAM,user_id,10561,1
IAM,user_id,11978,1
IAM,user_id,10341,1
IAM,user_id,emp11927,1
IAM,user_id,emp11777,1
IAM,user_id,emp_11151,1
IAM,user_id,EMP11940,1
IAM,user_id,EMP 11706,1
IAM,user_id,EMP 11896,1
IAM,user_id,EMP-11813,1
IAM,user_id,emp_12244,1
IAM,user_id,emp12131,1
IAM,user_id,EMP 10242,1
IAM,user_id,11815,1
IAM,user_id,11931,1
IAM,user_id,emp11036,1
IAM,user_id,EMP-12998,1
IAM,user_id,EMP-12653,1
IAM,user_id,EMP 11667,1
IAM,user_id,EMP 11522,1
IAM,user_id,emp11180,1
IAM,user_id,EMP-12593,1
IAM,user_id,emp_12960,1
IAM,user_id,emp_11333,1
IAM,user_id,emp_12112,1
IAM,user_id,emp10564,1
IAM,user_id,EMP-10439,1
IAM,user_id,EMP-12199,1
IAM,user_id,emp_12800,1
IAM,user_id,emp_12801,1
IAM,user_id,EMP-12774,1
IAM,user_id,emp_12645,1
IAM,user_id,emp_10165,1
IAM,user_id,emp_11794,1
IAM,user_id,12230,1
IAM,user_id,emp11127,1
IAM,user_id,EMP 10012,1
IAM,user_id,11617,1
IAM,user_id,EMP-10371,1
IAM,user_id,EMP 11714,1
IAM,user_id,EMP-10868,1
IAM,user_id,EMP 10310,1
IAM,user_id,EMP 10144,1
IAM,user_id,emp_11449,1
IAM,user_id,12591,1
IAM,user_id,10536,1
IAM,user_id,emp12214,1
IAM,user_id,emp_10384,1
IAM,user_id,emp11142,1
IAM,user_id,EMP10584,1
IAM,user_id,emp_11871,1
IAM,user_id,EMP-10254,1
IAM,user_id,12565,1
IAM,user_id,emp_11152,1
IAM,user_id,emp_11470,1
IAM,user_id,11453,1
IAM,user_id,emp_12149,1
IAM,user_id,11257,1
IAM,user_id,10958,1
IAM,user_id,12106,1
IAM,user_id,emp_10839,1
IAM,user_id,emp11242,1
IAM,user_id,emp_10334,1
IAM,user_id,EMP12951,1
IAM,user_id,emp10761,1
IAM,user_id,emp10973,1
IAM,user_id,12572,1
IAM,user_id,EMP-10839,1
IAM,user_id,emp_12517,1
IAM,user_id,EMP-12622,1
IAM,user_id,12499,1
IAM,user_id,EMP-10179,1
IAM,user_id,emp10151,1
IAM,user_id,EMP-12784,1
IAM,user_id,emp_11098,1
IAM,user_id,emp10559,1
IAM,user_id,EMP-10359,1
IAM,user_id,emp_11409,1
IAM,user_id,EMP 10613,1
IAM,user_id,12933,1
IAM,user_id,EMP 10865,1
IAM,user_id,12429,1
IAM,user_id,EMP-10015,1
IAM,user_id,EMP-10881,1
IAM,user_id,emp12756,1
IAM,user_id,emp_12400,1
IAM,user_id,EMP 10833,1
IAM,user_id,EMP 10213,1
IAM,user_id,EMP-12323,1
IAM,user_id,emp_12389,1
IAM,user_id,EMP-10921,1
IAM,user_id,EMP-12232,1
IAM,user_id,emp11027,1
IAM,user_id,11918,1
IAM,user_id,EMP12404,1
IAM,user_id,emp10295,1
IAM,user_id,EMP 11278,1
IAM,user_id,EMP 12032,1
IAM,user_id,12306,1
IAM,user_id,emp_11262,1
IAM,user_id,10438,1
IAM,user_id,emp_12823,1
IAM,user_id,12520,1
IAM,user_id,EMP 12248,1
IAM,user_id,emp10009,1
IAM,user_id,12487,1
IAM,user_id,EMP 10159,1
IAM,user_id,emp10189,1
IAM,user_id,EMP-12834,1
IAM,user_id,emp10623,1
IAM,user_id,EMP 12434,1
IAM,user_id,12604,1
IAM,user_id,emp_12922,1
IAM,user_id,EMP-11738,1
IAM,user_id,EMP12070,1
IAM,user_id,EMP 11992,1
IAM,user_id,12577,1
IAM,user_id,EMP-12320,1
IAM,user_id,EMP-11404,1
IAM,user_id,emp12665,1
IAM,user_id,emp10308,1
IAM,user_id,emp_11893,1
IAM,user_id,EMP 12710,1
IAM,user_id,emp12080,1
IAM,user_id,emp_12456,1
IAM,user_id,EMP-10205,1
IAM,user_id,EMP11922,1
IAM,user_id,12899,1
IAM,user_id,12078,1
IAM,user_id,emp12518,1
IAM,user_id,emp_11013,1
IAM,user_id,11662,1
IAM,user_id,EMP-12785,1
IAM,user_id,emp_11294,1
IAM,user_id,emp_10686,1
IAM,user_id,EMP-12707,1
IAM,user_id,emp12614,1
IAM,user_id,EMP 11085,1
IAM,user_id,emp_11322,1
IAM,user_id,emp11286,1
IAM,user_id,11986,1
IAM,user_id,EMP-10910,1
IAM,user_id,EMP 12281,1
IAM,user_id,emp11607,1
IAM,user_id,emp_10979,1
IAM,user_id,emp11880,1
IAM,user_id,11925,1
IAM,user_id,emp11109,1
IAM,user_id,emp_10151,1
IAM,user_id,10794,1
IAM,user_id,11168,1
IAM,user_id,emp_10930,1
IAM,user_id,EMP-11880,1
IAM,user_id,EMP 11941,1
IAM,user_id,EMP 11620,1
IAM,user_id,EMP11151,1
IAM,user_id,EMP 12169,1
IAM,user_id,EMP 12479,1
IAM,user_id,EMP12800,1
IAM,user_id,EMP 11765,1
IAM,user_id,EMP 11412,1
IAM,user_id,emp_10895,1
IAM,user_id,12011,1
IAM,user_id,EMP-11992,1
IAM,user_id,emp10610,1
IAM,user_id,EMP-11561,1
IAM,user_id,emp_12943,1
IAM,user_id,EMP 12994,1
IAM,user_id,emp_12708,1
IAM,user_id,emp_10100,1
IAM,user_id,EMP 12798,1
IAM,user_id,EMP-11684,1
IAM,user_id,emp11275,1
IAM,user_id,emp_10919,1
IAM,user_id,emp_12794,1
IAM,user_id,emp_12051,1
IAM,user_id,EMP-12676,1
IAM,user_id,EMP-10032,1
IAM,user_id,emp11240,1
IAM,user_id,EMP11087,1
IAM,user_id,EMP-11954,1
IAM,user_id,10384,1
IAM,user_id,emp_11780,1
IAM,user_id,emp_10881,1
IAM,user_id,emp_10490,1
IAM,user_id,11016,1
IAM,user_id,emp_11654,1
IAM,user_id,emp_12121,1
IAM,user_id,EMP 11538,1
IAM,user_id,emp_10413,1
IAM,user_id,emp10015,1
IAM,user_id,emp12374,1
IAM,user_id,EMP-12202,1
IAM,user_id,EMP-11488,1
IAM,user_id,EMP 12329,1
IAM,user_id,emp_10245,1
IAM,user_id,emp12474,1
IAM,user_id,EMP-12008,1
IAM,user_id,emp_11560,1
IAM,user_id,EMP 11762,1
IAM,user_id,EMP-12670,1
IAM,user_id,emp10349,1
IAM,user_id,EMP-10546,1
IAM,user_id,12093,1
IAM,user_id,emp11790,1
IAM,user_id,EMP12415,1
IAM,user_id,EMP-11287,1
IAM,user_id,EMP12356,1
IAM,user_id,EMP-11288,1
IAM,user_id,EMP-11430,1
IAM,user_id,EMP-11781,1
IAM,user_id,EMP-11540,1
IAM,user_id,EMP-12981,1
IAM,user_id,EMP-11980,1
IAM,user_id,emp_12044,1
IAM,user_id,EMP-10467,1
IAM,user_id,EMP-11454,1
IAM,user_id,11673,1
IAM,user_id,EMP 12888,1
IAM,user_id,EMP-11872,1
IAM,user_id,11267,1
IAM,user_id,EMP 11065,1
IAM,user_id,emp12654,1
IAM,user_id,EMP 10659,1
IAM,user_id,emp_12978,1
IAM,user_id,EMP-11191,1
IAM,user_id,EMP12731,1
IAM,user_id,emp10673,1
IAM,user_id,EMP 11873,1
IAM,user_id,emp_11042,1
IAM,user_id,emp_10242,1
IAM,user_id,emp_11716,1
IAM,user_id,emp_12651,1
IAM,user_id,EMP 10041,1
IAM,user_id,12098,1
IAM,user_id,12553,1
IAM,user_id,EMP 10636,1
IAM,user_id,EMP-10755,1
IAM,user_id,11781,1
IAM,user_id,EMP 12072,1
IAM,user_id,EMP-10709,1
IAM,user_id,EMP11911,1
IAM,user_id,EMP 12027,1
IAM,user_id,EMP-12074,1
IAM,user_id,emp_12043,1
IAM,user_id,emp10995,1
IAM,user_id,EMP11663,1
IAM,user_id,EMP 12046,1
IAM,user_id,emp11795,1
IAM,user_id,emp10290,1
IAM,user_id,EMP 11464,1
IAM,user_id,EMP-10651,1
IAM,user_id,EMP11813,1
IAM,user_id,emp_12541,1
IAM,user_id,11221,1
IAM,user_id,EMP12942,1
IAM,user_id,10389,1
IAM,user_id,EMP 12850,1
IAM,user_id,12488,1
IAM,user_id,10944,1
IAM,user_id,emp_11938,1
IAM,user_id,emp12039,1
IAM,user_id,emp11883,1
IAM,user_id,EMP-12132,1
IAM,user_id,EMP 10248,1
IAM,user_id,11528,1
IAM,user_id,EMP 10414,1
IAM,user_id,emp12449,1
IAM,user_id,emp_10878,1
IAM,user_id,EMP10022,1
IAM,user_id,emp10621,1
IAM,user_id,EMP-10494,1
IAM,user_id,EMP-12755,1
IAM,user_id,emp_12255,1
IAM,user_id,EMP-12152,1
IAM,user_id,EMP12906,1
IAM,user_id,EMP-12830,1
IAM,user_id,emp10874,1
IAM,user_id,EMP-10665,1
IAM,user_id,emp_10588,1
IAM,user_id,emp10163,1
IAM,user_id,10715,1
IAM,user_id,emp10260,1
IAM,user_id,EMP-12880,1
IAM,user_id,11300,1
IAM,user_id,emp_10535,1
IAM,user_id,emp10922,1
IAM,user_id,emp12261,1
IAM,user_id,EMP12374,1
IAM,user_id,EMP11579,1
IAM,user_id,EMP-11874,1
IAM,user_id,EMP 12145,1
IAM,user_id,emp_12641,1
IAM,user_id,11039,1
IAM,user_id,EMP-12929,1
IAM,user_id,11092,1
IAM,user_id,emp_11961,1
IAM,user_id,EMP-11014,1
IAM,user_id,11607,1
IAM,user_id,EMP-12422,1
IAM,user_id,EMP 11466,1
IAM,user_id,EMP12308,1
IAM,user_id,EMP 10984,1
IAM,user_id,emp10854,1
IAM,user_id,EMP12480,1
IAM,user_id,EMP10215,1
IAM,user_id,EMP-11598,1
IAM,user_id,12398,1
IAM,user_id,emp10681,1
IAM,user_id,emp10785,1
IAM,user_id,EMP-12147,1
IAM,user_id,emp_11365,1
IAM,user_id,emp_12087,1
IAM,user_id,12344,1
IAM,user_id,EMP-10485,1
IAM,user_id,emp_10229,1
IAM,user_id,11859,1
IAM,user_id,11110,1
IAM,user_id,emp10942,1
IAM,user_id,EMP 12371,1
IAM,user_id,emp_10101,1
IAM,user_id,12630,1
IAM,user_id,EMP 12904,1
IAM,user_id,11031,1
IAM,user_id,EMP11883,1
IAM,user_id,EMP-12931,1
IAM,user_id,EMP 11130,1
IAM,user_id,EMP-10986,1
IAM,user_id,10630,1
IAM,user_id,11385,1
IAM,user_id,10546,1
IAM,user_id,emp11922,1
IAM,user_id,EMP-11168,1
IAM,user_id,EMP-10683,1
IAM,user_id,11347,1
IAM,user_id,EMP 12340,1
IAM,user_id,emp10651,1
IAM,user_id,EMP-10495,1
IAM,user_id,EMP12024,1
IAM,user_id,emp11940,1
IAM,user_id,EMP 12609,1
IAM,user_id,EMP11959,1
IAM,user_id,EMP12529,1
IAM,user_id,12026,1
IAM,user_id,EMP-12645,1
IAM,user_id,EMP 10859,1
IAM,user_id,EMP 10782,1
IAM,user_id,EMP-10564,1
IAM,user_id,EMP-12028,1
IAM,user_id,EMP 11081,1
IAM,user_id,EMP-12484,1
IAM,user_id,emp12103,1
IAM,user_id,EMP-12532,1
IAM,user_id,EMP-10563,1
IAM,user_id,10372,1
IAM,user_id,EMP-10252,1
IAM,user_id,EMP 12561,1
IAM,user_id,emp11197,1
IAM,user_id,10816,1
IAM,user_id,EMP-11324,1
IAM,user_id,emp_11773,1
IAM,user_id,10622,1
IAM,user_id,EMP 10875,1
IAM,user_id,EMP 12011,1
IAM,user_id,EMP 10299,1
IAM,user_id,EMP 12762,1
IAM,user_id,EMP 11228,1
IAM,user_id,emp11512,1
IAM,user_id,EMP-11779,1
IAM,user_id,emp_11299,1
IAM,user_id,EMP-10517,1
IAM,user_id,EMP-11951,1
IAM,user_id,EMP11588,1
IAM,user_id,emp10144,1
IAM,user_id,12555,1
IAM,user_id,emp10923,1
IAM,user_id,emp12510,1
IAM,user_id,emp12858,1
IAM,user_id,emp10893,1
IAM,user_id,emp11932,1
IAM,user_id,emp12529,1
IAM,user_id,EMP-12321,1
IAM,user_id,emp_10586,1
IAM,user_id,10407,1
IAM,user_id,EMP 11198,1
IAM,user_id,EMP-11736,1
IAM,user_id,emp_10498,1
IAM,user_id,EMP 10611,1
IAM,user_id,emp11834,1
IAM,user_id,10734,1
IAM,user_id,EMP 10094,1
IAM,user_id,EMP 11333,1
IAM,user_id,EMP10549,1
IAM,user_id,EMP-12150,1
IAM,user_id,EMP12266,1
IAM,user_id,EMP 10334,1
IAM,user_id,10750,1
IAM,user_id,EMP-11817,1
IAM,user_id,EMP12801,1
IAM,user_id,EMP-11043,1
IAM,user_id,EMP 12891,1
IAM,user_id,emp_10183,1
IAM,user_id,11552,1
IAM,user_id,emp10965,1
IAM,user_id,EMP 11552,1
IAM,user_id,EMP 10972,1
IAM,user_id,emp12723,1
IAM,user_id,emp12235,1
IAM,user_id,EMP-10697,1
IAM,user_id,emp10913,1
IAM,user_id,EMP 11659,1
IAM,user_id,emp12814,1
IAM,user_id,EMP-10029,1
IAM,user_id,emp_11896,1
IAM,user_id,emp_10551,1
IAM,user_id,10123,1
IAM,user_id,EMP-11786,1
IAM,user_id,emp_10056,1
IAM,user_id,EMP 11201,1
IAM,user_id,EMP 10196,1
IAM,user_id,EMP 11170,1
IAM,user_id,emp10949,1
IAM,user_id,EMP-10920,1
IAM,user_id,emp11215,1
IAM,user_id,emp11043,1
IAM,user_id,EMP 12590,1
IAM,user_id,EMP 10376,1
IAM,user_id,EMP 11327,1
IAM,user_id,emp_11999,1
IAM,user_id,EMP-12898,1
IAM,user_id,EMP 11142,1
IAM,user_id,EMP-10851,1
IAM,user_id,emp_11233,1
IAM,user_id,EMP-12907,1
IAM,user_id,emp11508,1
IAM,user_id,emp_12909,1
IAM,user_id,emp12006,1
IAM,user_id,emp_11475,1
IAM,user_id,EMP-12533,1
IAM,user_id,emp_12178,1
IAM,user_id,emp11815,1
IAM,user_id,EMP 11418,1
IAM,user_id,EMP12232,1
IAM,user_id,emp_10007,1
IAM,user_id,10359,1
IAM,user_id,EMP 12205,1
IAM,user_id,EMP 12599,1
IAM,user_id,EMP11131,1
IAM,user_id,EMP 10120,1
IAM,user_id,EMP 12448,1
IAM,user_id,10566,1
IAM,user_id,emp12047,1
IAM,user_id,EMP-11349,1
IAM,user_id,emp_12343,1
IAM,user_id,EMP-10151,1
IAM,user_id,EMP11980,1
IAM,user_id,EMP10388,1
IAM,user_id,emp12088,1
IAM,user_id,EMP 10264,1
IAM,user_id,EMP 10209,1
IAM,user_id,11245,1
IAM,user_id,EMP-11123,1
IAM,user_id,emp_11605,1
IAM,user_id,emp12274,1
IAM,user_id,EMP-11699,1
IAM,user_id,EMP12329,1
IAM,user_id,emp11652,1
IAM,user_id,EMP-12284,1
IAM,user_id,emp_11340,1
IAM,user_id,emp11647,1
IAM,user_id,10497,1
IAM,user_id,emp11137,1
IAM,user_id,EMP-10132,1
IAM,user_id,EMP12858,1
IAM,user_id,emp_10615,1
IAM,user_id,12796,1
IAM,user_id,EMP11819,1
IAM,user_id,EMP10728,1
IAM,user_id,10962,1
IAM,user_id,emp11263,1
IAM,user_id,emp11024,1
IAM,user_id,EMP 12025,1
IAM,user_id,EMP-11787,1
IAM,user_id,12884,1
IAM,user_id,EMP11506,1
IAM,user_id,10885,1
IAM,user_id,12880,1
IAM,user_id,emp_10697,1
IAM,user_id,emp12072,1
IAM,user_id,EMP-12758,1
IAM,user_id,EMP-11428,1
IAM,user_id,EMP 11882,1
IAM,user_id,emp_11683,1
IAM,user_id,EMP 11430,1
IAM,user_id,EMP 11950,1
IAM,user_id,EMP 11153,1
IAM,user_id,EMP 12213,1
IAM,user_id,emp10172,1
IAM,user_id,10165,1
IAM,user_id,EMP 10198,1
IAM,user_id,10878,1
IAM,user_id,EMP 12837,1
IAM,user_id,EMP 12673,1
IAM,user_id,11803,1
IAM,user_id,EMP-10193,1
IAM,user_id,emp10568,1
IAM,user_id,emp10902,1
IAM,user_id,emp_12171,1
IAM,user_id,EMP 10303,1
IAM,user_id,10431,1
IAM,user_id,EMP-11471,1
IAM,user_id,emp_10959,1
IAM,user_id,EMP 10558,1
IAM,user_id,EMP10759,1
IAM,user_id,EMP-12765,1
IAM,user_id,11314,1
IAM,user_id,EMP-12307,1
IAM,user_id,emp12992,1
IAM,user_id,emp11919,1
IAM,user_id,11088,1
IAM,user_id,11605,1
IAM,user_id,emp11015,1
IAM,user_id,EMP 11384,1
IAM,user_id,emp_11311,1
IAM,user_id,EMP 10562,1
IAM,user_id,10894,1
IAM,user_id,EMP10600,1
IAM,user_id,EMP 11310,1
IAM,user_id,emp_12259,1
IAM,user_id,emp_12803,1
IAM,user_id,EMP 12716,1
IAM,user_id,emp12983,1
IAM,user_id,emp10219,1
IAM,user_id,12005,1
IAM,user_id,emp11588,1
IAM,user_id,emp10972,1
IAM,user_id,emp11123,1
IAM,user_id,emp10489,1
IAM,user_id,11967,1
IAM,user_id,EMP-10549,1
IAM,user_id,EMP 10327,1
IAM,user_id,emp_10585,1
IAM,user_id,EMP-10109,1
IAM,user_id,emp_10206,1
IAM,user_id,EMP-10909,1
IAM,user_id,emp10937,1
IAM,user_id,emp10256,1
IAM,user_id,emp11897,1
IAM,user_id,EMP12847,1
IAM,user_id,EMP-10201,1
IAM,user_id,EMP 10630,1
IAM,user_id,EMP12715,1
IAM,user_id,EMP11842,1
IAM,user_id,emp10387,1
IAM,user_id,10827,1
IAM,user_id,EMP 11645,1
IAM,user_id,10742,1
IAM,user_id,EMP 10202,1
IAM,user_id,emp_12193,1
IAM,user_id,10658,1
IAM,user_id,EMP 11658,1
IAM,user_id,EMP-11762,1
IAM,user_id,EMP11548,1
IAM,user_id,EMP-11319,1
IAM,user_id,EMP-12943,1
IAM,user_id,12041,1
IAM,user_id,10966,1
IAM,user_id,emp10050,1
IAM,user_id,EMP 12902,1
IAM,user_id,EMP-12685,1
IAM,user_id,EMP 11770,1
IAM,user_id,EMP-10521,1
IAM,user_id,11036,1
IAM,user_id,EMP-12835,1
IAM,user_id,emp10269,1
IAM,user_id,EMP10384,1
IAM,user_id,EMP11721,1
IAM,user_id,12271,1
IAM,user_id,12371,1
IAM,user_id,emp10005,1
IAM,user_id,EMP 10116,1
IAM,user_id,EMP 11719,1
IAM,user_id,emp_12398,1
IAM,user_id,10043,1
IAM,user_id,emp_10852,1
IAM,user_id,12140,1
IAM,user_id,emp10301,1
IAM,user_id,emp11947,1
IAM,user_id,EMP 11205,1
IAM,user_id,emp_12125,1
IAM,user_id,11408,1
IAM,user_id,EMP-12630,1
IAM,user_id,EMP-10459,1
IAM,user_id,emp12879,1
IAM,user_id,EMP 10019,1
IAM,user_id,emp_12919,1
IAM,user_id,EMP 12302,1
IAM,user_id,EMP 10811,1
IAM,user_id,12802,1
IAM,user_id,emp_10198,1
IAM,user_id,EMP-11031,1
IAM,user_id,EMP-12135,1
IAM,user_id,EMP 10965,1
IAM,user_id,EMP 11374,1
IAM,user_id,emp_10632,1
IAM,user_id,emp_11371,1
IAM,user_id,EMP 11358,1
IAM,user_id,emp_10714,1
IAM,user_id,emp12240,1
IAM,user_id,EMP 10235,1
IAM,user_id,EMP 12889,1
IAM,user_id,EMP 10693,1
IAM,user_id,10224,1
IAM,user_id,EMP-12231,1
IAM,user_id,EMP 11844,1
IAM,user_id,emp10499,1
IAM,user_id,emp10420,1
IAM,user_id,11522,1
IAM,user_id,10028,1
IAM,user_id,EMP12803,1
IAM,user_id,EMP-11254,1
IAM,user_id,emp_10936,1
IAM,user_id,emp11325,1
IAM,user_id,12133,1
IAM,user_id,emp_11144,1
IAM,user_id,EMP11700,1
IAM,user_id,12664,1
IAM,user_id,EMP 11312,1
IAM,user_id,EMP-10114,1
IAM,user_id,10777,1
IAM,user_id,emp_11514,1
IAM,user_id,EMP-11173,1
IAM,user_id,EMP-10142,1
IAM,user_id,EMP 12444,1
IAM,user_id,12260,1
IAM,user_id,emp_11276,1
IAM,user_id,emp11449,1
IAM,user_id,emp_12336,1
IAM,user_id,EMP 11429,1
IAM,user_id,EMP11943,1
IAM,user_id,10641,1
IAM,user_id,emp_12755,1
IAM,user_id,EMP-11379,1
IAM,user_id,emp_10167,1
IAM,user_id,emp11478,1
IAM,user_id,11505,1
IAM,user_id,10031,1
IAM,user_id,emp_11085,1
IAM,user_id,EMP-12959,1
IAM,user_id,emp12063,1
IAM,user_id,11075,1
IAM,user_id,emp_12964,1
IAM,user_id,11044,1
IAM,user_id,emp_11442,1
IAM,user_id,11507,1
IAM,user_id,emp12989,1
IAM,user_id,emp11453,1
IAM,user_id,EMP12082,1
IAM,user_id,EMP 10455,1
IAM,user_id,EMP10429,1
IAM,user_id,EMP 11650,1
IAM,user_id,emp10249,1
IAM,user_id,EMP12804,1
IAM,user_id,emp_12993,1
IAM,user_id,EMP 12719,1
IAM,user_id,10045,1
IAM,user_id,12986,1
IAM,user_id,12490,1
IAM,user_id,12289,1
IAM,user_id,emp10569,1
IAM,user_id,11877,1
IAM,user_id,EMP12898,1
IAM,user_id,11878,1
IAM,user_id,emp10544,1
IAM,user_id,10411,1
IAM,user_id,11820,1
IAM,user_id,EMP11207,1
IAM,user_id,12057,1
IAM,user_id,EMP 10966,1
IAM,user_id,emp10676,1
IAM,user_id,EMP 11442,1
IAM,user_id,EMP11652,1
IAM,user_id,EMP 11156,1
IAM,user_id,emp_12941,1
IAM,user_id,emp_11647,1
IAM,user_id,emp_10454,1
IAM,user_id,10862,1
IAM,user_id,EMP-10269,1
IAM,user_id,10040,1
IAM,user_id,11546,1
IAM,user_id,EMP 10043,1
IAM,user_id,emp11753,1
IAM,user_id,emp_11937,1
IAM,user_id,EMP-11905,1
IAM,user_id,emp_10642,1
IAM,user_id,emp_10947,1
IAM,user_id,EMP-11070,1
IAM,user_id,EMP-11189,1
IAM,user_id,EMP-12948,1
IAM,user_id,EMP-11549,1
IAM,user_id,11504,1
IAM,user_id,EMP10896,1
IAM,user_id,EMP-12863,1
IAM,user_id,EMP 12852,1
IAM,user_id,12533,1
IAM,user_id,EMP-11958,1
IAM,user_id,EMP 12571,1
IAM,user_id,EMP 11095,1
IAM,user_id,EMP11527,1
IAM,user_id,emp_12440,1
IAM,user_id,12134,1
