hostname,firewall_event_count,firewall_deny_count,threat_flag_count,unique_source_ip_count,unique_destination_ip_count,bytes_sent,bytes_received,session_count,endpoint_alert_count,critical_endpoint_alert_count,is_managed,firewall_deny_ratio,evidence_count,feature_confidence,observation_count,valid_timestamp_count,distinct_active_days,distinct_active_hours,min_ts,max_ts,unknown_timestamp_count,historical_span_days,timestamp_quality_score,eligibility_status,baseline_confidence,baseline_method,baseline_window,population_deny_ratio_median,population_deny_ratio_mad,population_endpoint_alert_median,population_endpoint_alert_mad
VDR-11605,7.0,0.0,1.0,2.0,1.0,166465224.22,164999799.64,6.0,5.0,0.0,False,0.0,12.0,PROBABLE,19,11,10,7,2026-08-01 01:11:34,2026-09-08 03:26:00,8,38.09,0.5789,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-10334,12.0,3.0,1.0,8.0,6.0,326328553.32,262222938.08,11.0,1.0,0.0,True,0.25,13.0,EXACT,15,3,3,3,2026-08-18 20:36:34,2026-09-08 11:08:59,12,20.61,0.2,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT_12481,1.0,0.0,0.0,1.0,1.0,4237193.0,14527110.0,0.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-12049,6.0,1.0,2.0,2.0,3.0,158036100.38,117085318.96,6.0,0.0,0.0,True,0.1666666666666666,6.0,EXACT,15,8,7,7,2026-08-04 09:55:36,2026-08-31 13:50:59,7,27.16,0.5333,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-11971.corp.local,1.0,0.0,0.0,0.0,0.0,44627394.56,22909334.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
vdr-12157,1.0,0.0,0.0,0.0,0.0,42337657.0,26735775.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
ws-11348,4.0,1.0,0.0,3.0,2.0,88399839.44,105080008.0,3.0,0.0,0.0,False,0.25,4.0,PROBABLE,4,0,0,0,,,4,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-12163,8.0,3.0,1.0,6.0,3.0,218686414.12,160611502.16,6.0,2.0,0.0,True,0.375,10.0,EXACT,19,11,10,8,2026-02-08 08:34:00,2026-10-08 05:46:00,8,241.88,0.5789,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-10177.corp.local,1.0,0.0,0.0,1.0,1.0,16410214.4,21047152.64,0.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-10178.corp.local,1.0,1.0,0.0,0.0,0.0,1381055.0,5083726.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-12246,10.0,1.0,1.0,3.0,7.0,256566563.66,255604627.52,8.0,2.0,1.0,True,0.1,12.0,EXACT,21,9,7,9,2026-08-14 14:00:00,2026-09-04 21:06:20,12,21.3,0.4286,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-12916,7.0,2.0,0.0,5.0,6.0,202427999.12,123013896.44,7.0,3.0,0.0,True,0.2857142857142857,10.0,EXACT,16,6,6,4,2026-02-09 00:00:00,2026-09-08 00:00:00,10,211.0,0.375,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-10544.corp.local,1.0,0.0,0.0,0.0,1.0,24819643.22,17454089.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-11422.corp.local,1.0,0.0,0.0,0.0,1.0,26243843.0,29684122.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT_12275,2.0,0.0,0.0,0.0,2.0,43107806.0,39580481.0,2.0,0.0,0.0,False,0.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR_12696,1.0,1.0,0.0,1.0,1.0,23194369.0,40917953.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-10643,9.0,1.0,1.0,2.0,3.0,221384558.46,214208801.16,8.0,3.0,0.0,True,0.1111111111111111,12.0,EXACT,20,9,9,7,2026-02-08 00:00:00,2026-08-28 22:58:31,11,201.96,0.45,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-12433.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,EXACT,0,0,0,0,,,0,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-11689,10.0,1.0,1.0,5.0,6.0,276373223.44,277481669.4,10.0,2.0,1.0,True,0.1,12.0,EXACT,18,6,6,5,2026-08-13 11:31:01,2026-09-07 11:24:52,12,25.0,0.3333,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-12027,8.0,1.0,1.0,8.0,4.0,134652133.12,194218973.32,7.0,1.0,0.0,False,0.125,9.0,PROBABLE,19,9,9,7,2026-03-09 04:11:00,2026-09-08 18:27:04,10,183.59,0.4737,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-10332.corp.local,2.0,1.0,1.0,2.0,2.0,26885094.22,49819090.0,1.0,0.0,0.0,False,0.5,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-11032,7.0,2.0,1.0,2.0,5.0,146257933.82,145822104.92000002,4.0,1.0,0.0,True,0.2857142857142857,8.0,EXACT,9,2,2,2,2026-08-30 14:47:35,2026-09-08 21:25:15,7,9.28,0.2222,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-11199.corp.local,2.0,0.0,1.0,0.0,0.0,72692597.22,55914695.0,2.0,0.0,0.0,False,0.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-11657.corp.local,1.0,0.0,0.0,1.0,0.0,39369372.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-11796,6.0,1.0,0.0,3.0,4.0,144626482.88,136543700.48000002,3.0,3.0,0.0,True,0.1666666666666666,9.0,EXACT,16,8,7,7,2026-08-06 19:08:50,2026-08-19 11:17:00,8,12.67,0.5,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-10800,8.0,2.0,0.0,4.0,0.0,207183319.76,283684662.92,8.0,6.0,1.0,True,0.25,14.0,EXACT,23,14,13,10,2026-03-08 00:00:00,2026-09-08 11:59:17,9,184.5,0.6087,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-12412.corp.local,2.0,0.0,0.0,1.0,1.0,73839140.22,35145354.64,2.0,0.0,0.0,False,0.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT_11086,1.0,0.0,0.0,0.0,1.0,3524968.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-10343.corp.local,1.0,0.0,0.0,1.0,0.0,43415007.0,29580292.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS_12898,1.0,1.0,0.0,1.0,0.0,27051238.0,13819256.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
ws-10407,2.0,1.0,0.0,2.0,2.0,43035199.0,26523496.2,1.0,0.0,0.0,False,0.5,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-10195.corp.local,1.0,0.0,0.0,1.0,1.0,18789041.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-12968,11.0,2.0,1.0,6.0,8.0,263558566.9,336457268.84000003,9.0,3.0,0.0,True,0.1818181818181818,14.0,EXACT,20,8,8,8,2026-07-08 00:00:00,2026-09-08 06:50:00,12,62.28,0.4,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
ws-12337,1.0,0.0,0.0,0.0,1.0,365241.0,44385843.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-11175.corp.local,2.0,2.0,0.0,2.0,1.0,54604047.22,22092368.0,2.0,0.0,0.0,False,1.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
lpt-10708,2.0,0.0,0.0,0.0,1.0,60717554.22,49052385.28,2.0,0.0,0.0,False,0.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-11769.corp.local,1.0,1.0,0.0,0.0,0.0,29602734.0,971816.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
ws-10531,3.0,1.0,0.0,1.0,2.0,113941668.82,62794520.64,3.0,0.0,0.0,False,0.3333333333333333,3.0,PROBABLE,3,0,0,0,,,3,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-10711.corp.local,1.0,0.0,0.0,0.0,1.0,43639768.0,13640949.76,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
vdr-12982,2.0,1.0,0.0,2.0,1.0,51078737.22,32509524.64,2.0,0.0,0.0,False,0.5,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-12975,5.0,0.0,2.0,2.0,3.0,95160626.66,134107674.2,5.0,1.0,0.0,True,0.0,6.0,EXACT,9,4,4,4,2026-03-08 00:00:00,2026-08-20 09:22:49,5,165.39,0.4444,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-10310,12.0,4.0,1.0,5.0,8.0,315167264.02,333827268.8,11.0,1.0,0.0,True,0.3333333333333333,13.0,EXACT,19,6,6,6,2026-03-08 16:11:00,2026-09-05 20:22:05,13,181.17,0.3158,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-11167.corp.local,2.0,0.0,0.0,1.0,1.0,66874972.44,37947886.0,2.0,0.0,0.0,False,0.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-10982,4.0,0.0,0.0,1.0,4.0,128338987.44,104759739.2,3.0,5.0,1.0,False,0.0,9.0,PROBABLE,10,5,5,3,2026-08-10 00:00:00,2026-08-25 00:00:00,5,15.0,0.5,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS_10826,4.0,1.0,0.0,2.0,2.0,123557189.22,89699767.28,4.0,0.0,0.0,False,0.25,4.0,PROBABLE,4,0,0,0,,,4,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
ws-11233,2.0,2.0,0.0,2.0,0.0,62532638.72,41775356.0,1.0,0.0,0.0,False,1.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-11765.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,EXACT,0,0,0,0,,,0,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-11195,4.0,0.0,0.0,2.0,3.0,89661574.66,92931507.24,4.0,1.0,0.0,True,0.0,5.0,EXACT,8,4,4,3,2026-08-09 00:00:00,2026-09-09 00:00:00,4,31.0,0.5,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-12074,11.0,2.0,0.0,6.0,6.0,289529434.84,273325761.44,10.0,1.0,1.0,True,0.1818181818181818,12.0,EXACT,15,3,3,3,2026-08-12 00:00:00,2026-08-29 20:39:49,12,17.86,0.2,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-10441,5.0,4.0,1.0,3.0,4.0,141873421.0,163701800.12,4.0,2.0,0.0,True,0.8,7.0,EXACT,16,9,9,6,2026-08-03 09:33:59,2026-09-05 22:38:24,7,33.54,0.5625,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
vdr-11963,1.0,0.0,0.0,0.0,0.0,24819643.22,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-10754,6.0,0.0,0.0,2.0,4.0,144029781.88,156283821.08,4.0,3.0,0.0,True,0.0,9.0,EXACT,16,9,8,8,2026-08-08 17:15:00,2026-09-08 19:14:00,7,31.08,0.5625,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-11140,10.0,2.0,1.0,3.0,5.0,242393029.22,222290449.08,8.0,2.0,0.0,True,0.2,12.0,EXACT,20,6,6,6,2026-08-06 01:42:47,2026-09-02 07:11:22,14,27.23,0.3,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-10338.corp.local,1.0,1.0,0.0,1.0,1.0,43993313.28,6789439.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-12035.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,EXACT,0,0,0,0,,,0,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR_11746,1.0,0.0,0.0,1.0,0.0,24819643.22,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR_10033,1.0,1.0,0.0,0.0,0.0,11633106.0,8032074.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-10144,4.0,1.0,0.0,2.0,3.0,43010817.22,111681637.28,4.0,4.0,0.0,True,0.25,8.0,EXACT,13,8,7,7,2026-08-07 14:18:31,2026-09-06 20:33:53,5,30.26,0.6154,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-10918.corp.local,3.0,2.0,0.0,3.0,0.0,65211954.44,52784592.64,3.0,0.0,0.0,False,0.6666666666666666,3.0,PROBABLE,3,0,0,0,,,3,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-10564.corp.local,1.0,0.0,0.0,1.0,1.0,45090191.36,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR_11147,2.0,1.0,0.0,1.0,2.0,26793553.0,37815457.0,2.0,0.0,0.0,False,0.5,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
vdr-11969,3.0,1.0,0.0,0.0,0.0,67834066.0,59534839.64,3.0,0.0,0.0,False,0.3333333333333333,3.0,PROBABLE,3,0,0,0,,,3,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR_10703,1.0,0.0,0.0,1.0,0.0,19135723.52,1999754.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT_10262,1.0,0.0,1.0,1.0,1.0,24819643.22,18529389.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
ws-12082,2.0,1.0,0.0,2.0,1.0,45820031.68,41362396.92,2.0,0.0,0.0,False,0.5,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-11297.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,EXACT,0,0,0,0,,,0,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-12073.corp.local,3.0,0.0,0.0,1.0,0.0,92537799.56,105027942.92,2.0,0.0,0.0,False,0.0,3.0,PROBABLE,3,0,0,0,,,3,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-12127,9.0,2.0,0.0,5.0,4.0,252263818.44,240887658.92,6.0,3.0,0.0,True,0.2222222222222222,12.0,EXACT,17,8,8,6,2026-06-08 14:59:00,2026-09-05 12:53:12,9,88.91,0.4706,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-11230,8.0,1.0,0.0,5.0,5.0,183753141.22,202330417.44,6.0,3.0,0.0,False,0.125,11.0,PROBABLE,12,4,3,4,2026-08-02 00:00:00,2026-08-24 22:14:56,8,22.93,0.3333,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
vdr-10350,3.0,0.0,0.0,2.0,2.0,41363667.16,56694844.28,3.0,0.0,0.0,False,0.0,3.0,PROBABLE,3,0,0,0,,,3,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT_11285,2.0,0.0,0.0,2.0,2.0,24882390.22,45052923.64,2.0,0.0,0.0,False,0.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
ws-11695,3.0,2.0,0.0,1.0,2.0,73940557.66,43267107.64,3.0,0.0,0.0,False,0.6666666666666666,3.0,PROBABLE,3,0,0,0,,,3,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR_10621,1.0,0.0,0.0,0.0,1.0,45839708.0,19935161.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-12022,7.0,0.0,0.0,4.0,4.0,130142604.72,189558602.96,7.0,2.0,1.0,True,0.0,9.0,EXACT,18,11,11,10,2026-07-08 13:32:00,2026-09-07 11:09:37,7,60.9,0.6111,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-12743,8.0,3.0,1.0,3.0,4.0,190448191.5,208756226.92,7.0,3.0,1.0,True,0.375,11.0,EXACT,14,3,3,3,2026-08-14 10:49:44,2026-09-03 00:32:29,11,19.57,0.2143,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
ws-11620,1.0,0.0,0.0,1.0,1.0,1156120.0,31535705.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-12439,11.0,1.0,0.0,3.0,5.0,301185740.38,293123326.76,9.0,3.0,0.0,True,0.0909090909090909,14.0,EXACT,22,10,9,9,2026-08-03 12:50:56,2026-09-08 00:00:00,12,35.46,0.4545,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-11122,13.0,3.0,1.0,5.0,9.0,312341924.94,251045944.84,13.0,1.0,0.0,True,0.2307692307692307,14.0,EXACT,18,4,4,4,2026-08-04 09:16:46,2026-12-08 00:00:00,14,125.61,0.2222,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
vdr-12567,3.0,1.0,0.0,2.0,1.0,73859827.44,78339416.64,3.0,0.0,0.0,False,0.3333333333333333,3.0,PROBABLE,3,0,0,0,,,3,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-12887.corp.local,1.0,1.0,0.0,1.0,1.0,14820064.0,13974721.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
vdr-11940,1.0,0.0,0.0,1.0,0.0,24819643.22,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
lpt-12260,3.0,0.0,1.0,1.0,0.0,82342147.22,97646059.64,3.0,0.0,0.0,False,0.0,3.0,PROBABLE,3,0,0,0,,,3,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-10755,9.0,2.0,1.0,5.0,5.0,222474844.5,184171726.64,6.0,2.0,1.0,True,0.2222222222222222,11.0,EXACT,16,7,6,5,2026-08-03 15:44:41,2026-09-09 21:20:00,9,37.23,0.4375,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-10285.corp.local,1.0,1.0,0.0,0.0,0.0,24819643.22,45033912.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-11072,4.0,0.0,1.0,1.0,1.0,102253065.08,102881987.0,4.0,2.0,0.0,True,0.0,6.0,EXACT,9,5,5,2,2026-08-08 23:17:59,2026-09-03 00:00:00,4,25.03,0.5556,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-12050.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,EXACT,0,0,0,0,,,0,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
lpt-11837,1.0,0.0,0.0,0.0,0.0,3198156.8,47820257.28,0.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-11634.corp.local,2.0,1.0,0.0,1.0,0.0,52325103.22,39919702.64,1.0,0.0,0.0,False,0.5,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-11361,4.0,0.0,0.0,3.0,4.0,48900096.0,67690019.52000001,3.0,3.0,1.0,True,0.0,7.0,EXACT,12,7,6,6,2026-08-01 04:33:30,2026-09-05 02:49:06,5,34.93,0.5833,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-12783,13.0,1.0,1.0,7.0,5.0,369302874.5,356969963.84000003,12.0,3.0,1.0,False,0.0769230769230769,16.0,PROBABLE,18,4,4,3,2026-08-05 08:12:15,2026-10-08 00:00:00,14,63.66,0.2222,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
