edge_id,source_id,target_id,relationship_type,relationship_confidence,source_dataset,source_record_id,evidence_type
EDG-77053,RISK-LPT-10271,IAM00016237,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00016237,FLAGGED_ANOMALY_EVIDENCE
EDG-77054,RISK-WS-10185,IAM00006339,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00006339,FLAGGED_ANOMALY_EVIDENCE
EDG-77055,RISK-LPT-11423,IAM00014771,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00014771,FLAGGED_ANOMALY_EVIDENCE
EDG-77056,RISK-EMP10727,IAM00013552,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00013552,FLAGGED_ANOMALY_EVIDENCE
EDG-77057,RISK-WS-11540,IAM00015541,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00015541,FLAGGED_ANOMALY_EVIDENCE
EDG-77058,RISK-LPT-10327,IAM00018158,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00018158,FLAGGED_ANOMALY_EVIDENCE
EDG-77059,RISK-LPT-12416,IAM00009172,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00009172,FLAGGED_ANOMALY_EVIDENCE
EDG-77060,RISK-WS-12790,IAM00015363,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00015363,FLAGGED_ANOMALY_EVIDENCE
EDG-77061,RISK-LPT-12767,IAM00003782,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00003782,FLAGGED_ANOMALY_EVIDENCE
EDG-77062,RISK-LPT-12530,IAM00014648,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00014648,FLAGGED_ANOMALY_EVIDENCE
EDG-77063,RISK-WS-10121,IAM00008065,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00008065,FLAGGED_ANOMALY_EVIDENCE
EDG-77064,RISK-EMP10044,IAM00019931,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00019931,FLAGGED_ANOMALY_EVIDENCE
EDG-77065,RISK-WS-10635,IAM00016086,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00016086,FLAGGED_ANOMALY_EVIDENCE
EDG-77066,RISK-WS-11829,IAM00009786,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00009786,FLAGGED_ANOMALY_EVIDENCE
EDG-77067,RISK-WS-11471,IAM00003435,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00003435,FLAGGED_ANOMALY_EVIDENCE
EDG-77068,RISK-WS-10635,IAM00001103,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00001103,FLAGGED_ANOMALY_EVIDENCE
EDG-77069,RISK-WS-12514,IAM00018308,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00018308,FLAGGED_ANOMALY_EVIDENCE
EDG-77070,RISK-LPT-10398,IAM00001746,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00001746,FLAGGED_ANOMALY_EVIDENCE
EDG-77071,RISK-LPT-12167,IAM00005387,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00005387,FLAGGED_ANOMALY_EVIDENCE
EDG-77072,RISK-EMP10472,IAM00013454,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00013454,FLAGGED_ANOMALY_EVIDENCE
EDG-77073,RISK-WS-11521,IAM00011938,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00011938,FLAGGED_ANOMALY_EVIDENCE
EDG-77074,RISK-EMP11090,IAM00006968,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00006968,FLAGGED_ANOMALY_EVIDENCE
EDG-77075,RISK-VDR-12212,IAM00012260,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00012260,FLAGGED_ANOMALY_EVIDENCE
EDG-77076,RISK-EMP12639,IAM00010984,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00010984,FLAGGED_ANOMALY_EVIDENCE
EDG-77077,RISK-LPT-11259,IAM00011001,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00011001,FLAGGED_ANOMALY_EVIDENCE
EDG-77078,RISK-VDR-10300,IAM00003624,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00003624,FLAGGED_ANOMALY_EVIDENCE
EDG-77079,RISK-EMP12258,IAM00000098,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00000098,FLAGGED_ANOMALY_EVIDENCE
EDG-77080,RISK-EMP10298,IAM00006207,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00006207,FLAGGED_ANOMALY_EVIDENCE
EDG-77081,RISK-WS-12401,IAM00008164,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00008164,FLAGGED_ANOMALY_EVIDENCE
EDG-77082,RISK-EMP11583,IAM00015871,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00015871,FLAGGED_ANOMALY_EVIDENCE
EDG-77083,RISK-VDR-10482,IAM00006773,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00006773,FLAGGED_ANOMALY_EVIDENCE
EDG-77084,RISK-VDR-11033,IAM00000437,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00000437,FLAGGED_ANOMALY_EVIDENCE
EDG-77085,RISK-EMP11600,IAM00006670,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00006670,FLAGGED_ANOMALY_EVIDENCE
EDG-77086,RISK-VDR-12986,IAM00016966,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00016966,FLAGGED_ANOMALY_EVIDENCE
EDG-77087,RISK-WS-11867,IAM00001389,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00001389,FLAGGED_ANOMALY_EVIDENCE
EDG-77088,RISK-LPT-11692,IAM00001841,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00001841,FLAGGED_ANOMALY_EVIDENCE
EDG-77089,RISK-WS-10945,IAM00007418,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00007418,FLAGGED_ANOMALY_EVIDENCE
EDG-77090,RISK-VDR-12237,IAM00008030,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00008030,FLAGGED_ANOMALY_EVIDENCE
EDG-77091,RISK-VDR-10856,IAM00000715,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00000715,FLAGGED_ANOMALY_EVIDENCE
EDG-77092,RISK-VDR-12465,IAM00014367,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00014367,FLAGGED_ANOMALY_EVIDENCE
EDG-77093,RISK-LPT-11742,IAM00015786,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00015786,FLAGGED_ANOMALY_EVIDENCE
EDG-77094,RISK-VDR-11901,IAM00011640,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00011640,FLAGGED_ANOMALY_EVIDENCE
EDG-77095,RISK-EMP12603,IAM00016336,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00016336,FLAGGED_ANOMALY_EVIDENCE
EDG-77096,RISK-VDR-12811,IAM00002355,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00002355,FLAGGED_ANOMALY_EVIDENCE
EDG-77097,RISK-WS-11381,IAM00009300,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00009300,FLAGGED_ANOMALY_EVIDENCE
EDG-77098,RISK-EMP12895,IAM00012359,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00012359,FLAGGED_ANOMALY_EVIDENCE
EDG-77099,RISK-EMP11241,IAM00011320,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00011320,FLAGGED_ANOMALY_EVIDENCE
EDG-77100,RISK-WS-11245,IAM00000336,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00000336,FLAGGED_ANOMALY_EVIDENCE
EDG-77101,RISK-WS-11262,IAM00008648,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00008648,FLAGGED_ANOMALY_EVIDENCE
EDG-77102,RISK-LPT-10046,IAM00013659,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00013659,FLAGGED_ANOMALY_EVIDENCE
EDG-77103,RISK-LPT-12968,IAM00005368,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00005368,FLAGGED_ANOMALY_EVIDENCE
EDG-77104,RISK-EMP12525,IAM00013902,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00013902,FLAGGED_ANOMALY_EVIDENCE
EDG-77105,RISK-EMP10785,IAM00001255,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00001255,FLAGGED_ANOMALY_EVIDENCE
EDG-77106,RISK-LPT-10855,IAM00004740,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00004740,FLAGGED_ANOMALY_EVIDENCE
EDG-77107,RISK-VDR-10642,IAM00007354,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00007354,FLAGGED_ANOMALY_EVIDENCE
EDG-77108,RISK-EMP11001,IAM00016508,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00016508,FLAGGED_ANOMALY_EVIDENCE
EDG-77109,RISK-LPT-11674,IAM00013240,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00013240,FLAGGED_ANOMALY_EVIDENCE
EDG-77110,RISK-WS-11621,IAM00011286,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00011286,FLAGGED_ANOMALY_EVIDENCE
EDG-77111,RISK-LPT-11440,IAM00007841,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00007841,FLAGGED_ANOMALY_EVIDENCE
EDG-77112,RISK-LPT-11998,IAM00015185,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00015185,FLAGGED_ANOMALY_EVIDENCE
EDG-77113,RISK-VDR-10807,IAM00017604,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00017604,FLAGGED_ANOMALY_EVIDENCE
EDG-77114,RISK-EMP12579,IAM00005367,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00005367,FLAGGED_ANOMALY_EVIDENCE
EDG-77115,RISK-WS-12631,IAM00016954,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00016954,FLAGGED_ANOMALY_EVIDENCE
EDG-77116,RISK-WS-12848,IAM00009482,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00009482,FLAGGED_ANOMALY_EVIDENCE
EDG-77117,RISK-LPT-11285,IAM00002157,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00002157,FLAGGED_ANOMALY_EVIDENCE
EDG-77118,RISK-EMP10551,IAM00004631,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00004631,FLAGGED_ANOMALY_EVIDENCE
EDG-77119,RISK-VDR-10474,IAM00009099,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00009099,FLAGGED_ANOMALY_EVIDENCE
EDG-77120,RISK-WS-10287,IAM00017723,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00017723,FLAGGED_ANOMALY_EVIDENCE
EDG-77121,RISK-LPT-12817,IAM00004114,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00004114,FLAGGED_ANOMALY_EVIDENCE
EDG-77122,RISK-EMP11822,IAM00011321,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00011321,FLAGGED_ANOMALY_EVIDENCE
EDG-77123,RISK-VDR-11455,IAM00009001,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00009001,FLAGGED_ANOMALY_EVIDENCE
EDG-77124,RISK-LPT-12100,IAM00017404,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00017404,FLAGGED_ANOMALY_EVIDENCE
EDG-77125,RISK-WS-10180,IAM00007297,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00007297,FLAGGED_ANOMALY_EVIDENCE
EDG-77126,RISK-LPT-12702,IAM00013627,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00013627,FLAGGED_ANOMALY_EVIDENCE
EDG-77127,RISK-EMP11547,IAM00016249,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00016249,FLAGGED_ANOMALY_EVIDENCE
EDG-77128,RISK-EMP12258,IAM00002634,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00002634,FLAGGED_ANOMALY_EVIDENCE
EDG-77129,RISK-WS-10617,IAM00011844,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00011844,FLAGGED_ANOMALY_EVIDENCE
EDG-77130,RISK-EMP11929,IAM00014679,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00014679,FLAGGED_ANOMALY_EVIDENCE
EDG-77131,RISK-LPT-12381,IAM00019814,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00019814,FLAGGED_ANOMALY_EVIDENCE
EDG-77132,RISK-LPT-11250,IAM00010865,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00010865,FLAGGED_ANOMALY_EVIDENCE
EDG-77133,RISK-VDR-12980,IAM00011981,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00011981,FLAGGED_ANOMALY_EVIDENCE
EDG-77134,RISK-EMP12113,IAM00008834,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00008834,FLAGGED_ANOMALY_EVIDENCE
EDG-77135,RISK-EMP12895,IAM00003808,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00003808,FLAGGED_ANOMALY_EVIDENCE
EDG-77136,RISK-VDR-12455,IAM00002476,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00002476,FLAGGED_ANOMALY_EVIDENCE
EDG-77137,RISK-EMP10562,IAM00010231,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00010231,FLAGGED_ANOMALY_EVIDENCE
EDG-77138,RISK-EMP10298,IAM00006448,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00006448,FLAGGED_ANOMALY_EVIDENCE
EDG-77139,RISK-EMP11801,IAM00010698,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00010698,FLAGGED_ANOMALY_EVIDENCE
EDG-77140,RISK-WS-12923,IAM00006088,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00006088,FLAGGED_ANOMALY_EVIDENCE
EDG-77141,RISK-EMP10289,IAM00018466,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00018466,FLAGGED_ANOMALY_EVIDENCE
EDG-77142,RISK-WS-10308,IAM00009481,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00009481,FLAGGED_ANOMALY_EVIDENCE
EDG-77143,RISK-VDR-11407,IAM00013439,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00013439,FLAGGED_ANOMALY_EVIDENCE
EDG-77144,RISK-EMP10296,IAM00006522,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00006522,FLAGGED_ANOMALY_EVIDENCE
EDG-77145,RISK-LPT-12001,IAM00015890,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00015890,FLAGGED_ANOMALY_EVIDENCE
EDG-77146,RISK-VDR-10193,IAM00004037,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00004037,FLAGGED_ANOMALY_EVIDENCE
EDG-77147,RISK-EMP12851,IAM00005234,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00005234,FLAGGED_ANOMALY_EVIDENCE
EDG-77148,RISK-EMP10052,IAM00012212,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00012212,FLAGGED_ANOMALY_EVIDENCE
EDG-77149,RISK-WS-12812,IAM00007692,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00007692,FLAGGED_ANOMALY_EVIDENCE
EDG-77150,RISK-WS-11111,IAM00008716,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00008716,FLAGGED_ANOMALY_EVIDENCE
EDG-77151,RISK-EMP12113,IAM00013206,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00013206,FLAGGED_ANOMALY_EVIDENCE
EDG-77152,RISK-VDR-12816,IAM00001549,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00001549,FLAGGED_ANOMALY_EVIDENCE
EDG-77153,RISK-VDR-10577,IAM00014539,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00014539,FLAGGED_ANOMALY_EVIDENCE
EDG-77154,RISK-EMP10291,IAM00003846,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00003846,FLAGGED_ANOMALY_EVIDENCE
EDG-77155,RISK-EMP10393,IAM00009350,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00009350,FLAGGED_ANOMALY_EVIDENCE
EDG-77156,RISK-LPT-11572,IAM00019282,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00019282,FLAGGED_ANOMALY_EVIDENCE
EDG-77157,RISK-WS-11308,IAM00019700,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00019700,FLAGGED_ANOMALY_EVIDENCE
EDG-77158,RISK-LPT-12088,IAM00001203,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00001203,FLAGGED_ANOMALY_EVIDENCE
EDG-77159,RISK-EMP11001,IAM00006351,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00006351,FLAGGED_ANOMALY_EVIDENCE
EDG-77160,RISK-LPT-10596,IAM00010742,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00010742,FLAGGED_ANOMALY_EVIDENCE
EDG-77161,RISK-WS-11785,IAM00014593,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00014593,FLAGGED_ANOMALY_EVIDENCE
EDG-77162,RISK-VDR-11255,IAM00002723,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00002723,FLAGGED_ANOMALY_EVIDENCE
EDG-77163,RISK-EMP12915,IAM00016492,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00016492,FLAGGED_ANOMALY_EVIDENCE
EDG-77164,RISK-LPT-10258,IAM00006042,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00006042,FLAGGED_ANOMALY_EVIDENCE
EDG-77165,RISK-WS-11553,IAM00010373,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00010373,FLAGGED_ANOMALY_EVIDENCE
EDG-77166,RISK-WS-10407,IAM00012394,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00012394,FLAGGED_ANOMALY_EVIDENCE
EDG-77167,RISK-WS-10534,IAM00010489,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00010489,FLAGGED_ANOMALY_EVIDENCE
EDG-77168,RISK-VDR-11255,IAM00013873,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00013873,FLAGGED_ANOMALY_EVIDENCE
EDG-77169,RISK-LPT-12201,IAM00013712,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00013712,FLAGGED_ANOMALY_EVIDENCE
EDG-77170,RISK-WS-10113,IAM00004521,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00004521,FLAGGED_ANOMALY_EVIDENCE
EDG-77171,RISK-LPT-12249,IAM00013730,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00013730,FLAGGED_ANOMALY_EVIDENCE
EDG-77172,RISK-LPT-12378,IAM00009006,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00009006,FLAGGED_ANOMALY_EVIDENCE
EDG-77173,RISK-WS-10272,IAM00011242,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00011242,FLAGGED_ANOMALY_EVIDENCE
EDG-77174,RISK-EMP10194,IAM00012985,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00012985,FLAGGED_ANOMALY_EVIDENCE
EDG-77175,RISK-LPT-11717,IAM00005329,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00005329,FLAGGED_ANOMALY_EVIDENCE
EDG-77176,RISK-VDR-12353,IAM00004690,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00004690,FLAGGED_ANOMALY_EVIDENCE
EDG-77177,RISK-LPT-10383,IAM00005252,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00005252,FLAGGED_ANOMALY_EVIDENCE
EDG-77178,RISK-VDR-10555,IAM00012752,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00012752,FLAGGED_ANOMALY_EVIDENCE
EDG-77179,RISK-WS-12799,IAM00017155,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00017155,FLAGGED_ANOMALY_EVIDENCE
EDG-77180,RISK-EMP11073,IAM00004850,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00004850,FLAGGED_ANOMALY_EVIDENCE
EDG-77181,RISK-LPT-10637,IAM00014989,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00014989,FLAGGED_ANOMALY_EVIDENCE
EDG-77182,RISK-WS-11416,IAM00004221,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00004221,FLAGGED_ANOMALY_EVIDENCE
EDG-77183,RISK-WS-10896,IAM00019624,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00019624,FLAGGED_ANOMALY_EVIDENCE
EDG-77184,RISK-EMP10519,IAM00012597,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00012597,FLAGGED_ANOMALY_EVIDENCE
EDG-77185,RISK-LPT-12900,IAM00012339,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00012339,FLAGGED_ANOMALY_EVIDENCE
EDG-77186,RISK-LPT-12399,IAM00018533,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00018533,FLAGGED_ANOMALY_EVIDENCE
EDG-77187,RISK-LPT-12704,IAM00012208,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00012208,FLAGGED_ANOMALY_EVIDENCE
EDG-77188,RISK-VDR-11838,IAM00007364,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00007364,FLAGGED_ANOMALY_EVIDENCE
EDG-77189,RISK-WS-10202,IAM00018181,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00018181,FLAGGED_ANOMALY_EVIDENCE
EDG-77190,RISK-LPT-12053,IAM00001644,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00001644,FLAGGED_ANOMALY_EVIDENCE
EDG-77191,RISK-VDR-11931,IAM00007859,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00007859,FLAGGED_ANOMALY_EVIDENCE
EDG-77192,RISK-EMP11591,IAM00014981,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00014981,FLAGGED_ANOMALY_EVIDENCE
EDG-77193,RISK-WS-11530,IAM00019068,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00019068,FLAGGED_ANOMALY_EVIDENCE
EDG-77194,RISK-LPT-11017,IAM00017506,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00017506,FLAGGED_ANOMALY_EVIDENCE
EDG-77195,RISK-EMP12083,IAM00005899,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00005899,FLAGGED_ANOMALY_EVIDENCE
EDG-77196,RISK-LPT-11726,IAM00009740,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00009740,FLAGGED_ANOMALY_EVIDENCE
EDG-77197,RISK-LPT-11546,IAM00012364,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00012364,FLAGGED_ANOMALY_EVIDENCE
EDG-77198,RISK-VDR-10561,IAM00015829,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00015829,FLAGGED_ANOMALY_EVIDENCE
EDG-77199,RISK-WS-11899,IAM00015836,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00015836,FLAGGED_ANOMALY_EVIDENCE
EDG-77200,RISK-LPT-12486,IAM00002149,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00002149,FLAGGED_ANOMALY_EVIDENCE
EDG-77201,RISK-WS-12736,IAM00003949,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00003949,FLAGGED_ANOMALY_EVIDENCE
EDG-77202,RISK-WS-12220,IAM00005139,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00005139,FLAGGED_ANOMALY_EVIDENCE
EDG-77203,RISK-WS-12439,IAM00014068,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00014068,FLAGGED_ANOMALY_EVIDENCE
EDG-77204,RISK-LPT-12541,IAM00019103,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00019103,FLAGGED_ANOMALY_EVIDENCE
EDG-77205,RISK-WS-11894,IAM00007560,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00007560,FLAGGED_ANOMALY_EVIDENCE
EDG-77206,RISK-VDR-12241,IAM00003843,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00003843,FLAGGED_ANOMALY_EVIDENCE
EDG-77207,RISK-VDR-11746,IAM00002902,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00002902,FLAGGED_ANOMALY_EVIDENCE
EDG-77208,RISK-LPT-12683,IAM00000859,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00000859,FLAGGED_ANOMALY_EVIDENCE
EDG-77209,RISK-EMP11600,IAM00013611,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00013611,FLAGGED_ANOMALY_EVIDENCE
EDG-77210,RISK-LPT-10383,IAM00004983,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00004983,FLAGGED_ANOMALY_EVIDENCE
EDG-77211,RISK-VDR-12033,IAM00007358,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00007358,FLAGGED_ANOMALY_EVIDENCE
EDG-77212,RISK-LPT-11016,IAM00018084,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00018084,FLAGGED_ANOMALY_EVIDENCE
EDG-77213,RISK-LPT-12297,IAM00002023,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00002023,FLAGGED_ANOMALY_EVIDENCE
EDG-77214,RISK-LPT-11714,IAM00007064,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00007064,FLAGGED_ANOMALY_EVIDENCE
EDG-77215,RISK-EMP11357,IAM00015663,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00015663,FLAGGED_ANOMALY_EVIDENCE
EDG-77216,RISK-WS-11313,IAM00012202,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00012202,FLAGGED_ANOMALY_EVIDENCE
EDG-77217,RISK-WS-12531,IAM00004625,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00004625,FLAGGED_ANOMALY_EVIDENCE
EDG-77218,RISK-VDR-10481,IAM00009018,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00009018,FLAGGED_ANOMALY_EVIDENCE
EDG-77219,RISK-LPT-11114,IAM00007955,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00007955,FLAGGED_ANOMALY_EVIDENCE
EDG-77220,RISK-EMP12693,IAM00003819,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00003819,FLAGGED_ANOMALY_EVIDENCE
EDG-77221,RISK-EMP10900,IAM00011035,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00011035,FLAGGED_ANOMALY_EVIDENCE
EDG-77222,RISK-LPT-10006,IAM00006166,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00006166,FLAGGED_ANOMALY_EVIDENCE
EDG-77223,RISK-WS-11242,IAM00003008,SUPPORTED_BY_EVIDENCE,EXACT,IAM,IAM00003008,FLAGGED_ANOMALY_EVIDENCE
