entity_id,entity_type,traceone_risk_score,auth_contribution,network_contribution,endpoint_contribution,operational_contribution,multi_signal_boost
LPT-12429.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
vdr-11758,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS-11553,HOST,93.67,0.0,41.66,20.83,31.18,18.73
ws-12213,HOST,0.0,0.0,0.0,0.0,0.0,0.0
lpt-10541,HOST,8.33,0.0,8.33,0.0,0.0,0.0
ws-12812,HOST,8.37,0.0,5.62,0.0,2.75,0.0
LPT-12769,HOST,65.07,0.0,7.03,31.25,26.8,13.01
LPT-11174,HOST,46.51,0.0,16.86,16.66,12.99,0.0
LPT_11257,HOST,0.0,0.0,0.0,0.0,0.0,0.0
ws-12219,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR-12906.corp.local,HOST,8.33,0.0,8.33,0.0,0.0,0.0
LPT-11983.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS-11022.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR-12091.corp.local,HOST,8.33,0.0,8.33,0.0,0.0,0.0
LPT_12628,HOST,8.33,0.0,8.33,0.0,0.0,0.0
WS_10325,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-11917.corp.local,HOST,11.13,0.0,8.33,0.0,2.8,0.0
WS-10878,HOST,70.12,0.0,16.66,33.33,20.12,0.0
LPT-12111,HOST,36.41,0.0,11.24,8.33,16.84,0.0
ws-11442,HOST,21.6,0.0,16.66,0.0,4.93,0.0
LPT-11721.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
lpt-10169,HOST,12.8,0.0,8.33,0.0,4.47,0.0
VDR-12917,HOST,85.42,0.0,21.08,31.25,33.1,17.08
lpt-12528,HOST,10.37,0.0,5.62,0.0,4.75,0.0
WS-12226.corp.local,HOST,5.62,0.0,5.62,0.0,0.0,0.0
vdr-10342,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS_11422,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS_12398,HOST,0.0,0.0,0.0,0.0,0.0,0.0
ws-12048,HOST,8.33,0.0,8.33,0.0,0.0,0.0
lpt-12094,HOST,8.33,0.0,8.33,0.0,0.0,0.0
LPT-11446.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR-10443,HOST,59.53,0.0,16.66,25.0,17.87,0.0
LPT_12315,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT_11085,HOST,17.2,0.0,16.66,0.0,0.54,0.0
VDR_11821,HOST,8.46,0.0,8.33,0.0,0.13,0.0
VDR-10795.corp.local,HOST,8.71,0.0,5.62,0.0,3.09,0.0
LPT-11673,HOST,38.01,0.0,16.66,8.33,13.01,0.0
ws-12445,HOST,12.43,0.0,8.33,0.0,4.1,0.0
lpt-11960,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR-10498,HOST,71.02,0.0,16.86,33.33,20.83,0.0
WS-10794,HOST,100.0,0.0,33.72,49.99,45.04,42.92
LPT-10963,HOST,56.46,0.0,22.48,16.66,17.32,0.0
WS-10325.corp.local,HOST,0.08,0.0,0.0,0.0,0.08,0.0
WS-10430,HOST,48.36,0.0,11.24,25.0,12.12,0.0
VDR-11703.corp.local,HOST,0.02,0.0,0.0,0.0,0.02,0.0
vdr-12832,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT_12199,HOST,8.33,0.0,8.33,0.0,0.0,0.0
WS-12084,HOST,31.1,0.0,16.66,0.0,14.44,0.0
WS-12288,HOST,25.0,0.0,0.0,25.0,0.0,0.0
LPT-11903,HOST,53.41,0.0,16.66,8.33,28.41,0.0
LPT-12927.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
ws-10281,HOST,8.33,0.0,8.33,0.0,0.0,0.0
ws-12162,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT_11788,HOST,12.49,0.0,8.33,0.0,4.15,0.0
WS-11172,HOST,100.0,0.0,37.5,49.99,50.01,45.83
LPT_10378,HOST,0.0,0.0,0.0,0.0,0.0,0.0
ws-10967,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR_11910,HOST,8.33,0.0,8.33,0.0,0.0,0.0
WS-11563,HOST,40.8,0.0,11.24,16.66,12.9,0.0
VDR-11102,HOST,10.02,0.0,0.0,8.33,1.69,0.0
LPT-12584,HOST,100.0,0.0,42.15,49.99,32.17,41.44
vdr-10361,HOST,6.18,0.0,5.62,0.0,0.56,0.0
VDR-12241,HOST,46.93,0.0,8.33,16.66,21.93,0.0
ws-10704,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR-10462,HOST,90.5,0.0,21.08,41.66,27.76,18.1
WS-12356,HOST,100.0,0.0,49.99,49.99,50.01,50.0
vdr-11843,HOST,5.62,0.0,5.62,0.0,0.0,0.0
LPT-11238.,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-12001.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS_11313,HOST,12.16,0.0,5.62,0.0,6.54,0.0
VDR-11267.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
lpt-11005,HOST,3.1,0.0,0.0,0.0,3.1,0.0
WS-12311.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
ws-10508,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS-10836.corp.local,HOST,21.05,0.0,16.66,0.0,4.39,0.0
LPT-11337,HOST,59.82,0.0,8.33,33.33,18.16,0.0
WS-12845,HOST,46.55,0.0,16.66,16.66,13.22,0.0
WS-12935,HOST,50.2,0.0,8.33,25.0,16.87,0.0
LPT-12939,HOST,57.46,0.0,5.62,33.33,18.51,0.0
LPT_12530,HOST,8.33,0.0,8.33,0.0,0.0,0.0
LPT-12440,HOST,100.0,0.0,37.5,49.99,50.01,45.83
vdr-12966,HOST,16.66,0.0,16.66,0.0,0.0,0.0
VDR-11227.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-10384,HOST,82.0,0.0,28.1,20.83,33.07,16.4
LPT_11101,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS-11885.corp.local,HOST,2.71,0.0,0.0,0.0,2.71,0.0
WS-10150.corp.local,HOST,8.33,0.0,8.33,0.0,0.0,0.0
ws-12632,HOST,11.29,0.0,5.62,0.0,5.67,0.0
WS-11076,HOST,100.0,0.0,49.99,49.99,50.01,50.0
ws-10472,HOST,2.83,0.0,0.0,0.0,2.83,0.0
vdr-12251,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT_10410,HOST,3.18,0.0,0.0,0.0,3.18,0.0
LPT-11065,HOST,89.86,0.0,21.08,31.25,37.54,17.97
WS-12599.corp.local,HOST,10.21,0.0,8.33,0.0,1.88,0.0
LPT-11745,HOST,23.14,0.0,5.62,8.33,9.19,0.0
lpt-11614,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS-10819.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-12078,HOST,69.99,0.0,16.66,33.33,20.0,0.0
WS_10500,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR_12558,HOST,8.33,0.0,8.33,0.0,0.0,0.0
WS-10276,HOST,89.39,0.0,21.08,31.25,37.06,17.88
WS-12120,HOST,92.34,0.0,35.13,31.25,25.97,18.47
WS-12666,HOST,100.0,0.0,33.72,37.5,49.5,40.24
WS-11968.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT_10965,HOST,0.0,0.0,0.0,0.0,0.0,0.0
vdr-10952,HOST,8.33,0.0,8.33,0.0,0.0,0.0
lpt-11714,HOST,0.0,0.0,0.0,0.0,0.0,0.0
vdr-10238,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR-11436,HOST,61.31,0.0,25.0,16.66,19.65,0.0
LPT-11960.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
vdr-12978,HOST,0.0,0.0,0.0,0.0,0.0,0.0
vdr-11339,HOST,9.56,0.0,5.62,0.0,3.94,0.0
lpt-10557,HOST,10.09,0.0,8.33,0.0,1.76,0.0
vdr-10346,HOST,8.33,0.0,8.33,0.0,0.0,0.0
WS-10827.,HOST,0.0,0.0,0.0,0.0,0.0,0.0
vdr-10019,HOST,1.02,0.0,0.0,0.0,1.02,0.0
WS-11535,HOST,52.91,0.0,11.24,8.33,33.34,0.0
WS-11803,HOST,50.12,0.0,8.33,33.33,8.46,0.0
LPT_10275,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS_10117,HOST,0.0,0.0,0.0,0.0,0.0,0.0
ws-10697,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR-10165.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
lpt-10912,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-11371,HOST,89.9,0.0,14.05,41.66,34.19,17.98
WS-10236.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
vdr-12216,HOST,0.0,0.0,0.0,0.0,0.0,0.0
lpt-12143,HOST,0.0,0.0,0.0,0.0,0.0,0.0
ws-12434,HOST,0.0,0.0,0.0,0.0,0.0,0.0
vdr-12917,HOST,0.0,0.0,0.0,0.0,0.0,0.0
vdr-11033,HOST,11.62,0.0,0.0,0.0,11.62,0.0
VDR_11930,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS-11269.corp.local,HOST,8.33,0.0,8.33,0.0,0.0,0.0
lpt-10286,HOST,16.89,0.0,5.62,0.0,11.27,0.0
WS-10943,HOST,86.79,0.0,20.83,31.25,34.72,17.36
LPT-12860,HOST,30.25,0.0,8.33,8.33,13.58,0.0
lpt-11428,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS-11612.corp.local,HOST,12.03,0.0,0.0,0.0,12.03,0.0
WS-10456,HOST,23.95,0.0,8.33,8.33,7.28,0.0
LPT-11219,HOST,37.93,0.0,8.33,16.66,12.93,0.0
lpt-12664,HOST,26.95,0.0,16.66,0.0,10.28,0.0
vdr-12198,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS-10649,HOST,35.41,0.0,11.24,8.33,15.84,0.0
WS-10284.,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS-10113.,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS_10379,HOST,0.0,0.0,0.0,0.0,0.0,0.0
lpt-12158,HOST,19.13,0.0,16.66,0.0,2.46,0.0
lpt-10257,HOST,16.69,0.0,8.33,0.0,8.36,0.0
VDR-10503,HOST,90.61,0.0,28.1,20.83,41.68,18.12
LPT-12899,HOST,61.74,0.0,16.86,16.66,28.21,0.0
LPT-12339,HOST,57.23,0.0,28.1,8.33,20.79,0.0
WS-10784,HOST,89.16,0.0,21.08,41.66,26.42,17.83
lpt-12098,HOST,8.33,0.0,8.33,0.0,0.0,0.0
WS_10895,HOST,8.33,0.0,8.33,0.0,0.0,0.0
LPT-12144,HOST,58.34,0.0,16.66,8.33,33.34,0.0
WS-11894.,HOST,0.0,0.0,0.0,0.0,0.0,0.0
vdr-12875,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-12766.corp.local,HOST,8.33,0.0,8.33,0.0,0.0,0.0
LPT_12399,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-11202.corp.local,HOST,8.33,0.0,8.33,0.0,0.0,0.0
VDR-11934,HOST,79.54,0.0,21.08,31.25,27.22,15.91
vdr-12362,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT_11825,HOST,8.33,0.0,8.33,0.0,0.0,0.0
LPT-12670.corp.local,HOST,8.33,0.0,8.33,0.0,0.0,0.0
WS-11828.corp.local,HOST,8.33,0.0,8.33,0.0,0.0,0.0
lpt-10103,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-12587.,HOST,0.0,0.0,0.0,0.0,0.0,0.0
lpt-10630,HOST,0.0,0.0,0.0,0.0,0.0,0.0
ws-12189,HOST,6.57,0.0,5.62,0.0,0.95,0.0
lpt-11717,HOST,0.0,0.0,0.0,0.0,0.0,0.0
vdr-12187,HOST,8.33,0.0,8.33,0.0,0.0,0.0
LPT-11011,HOST,84.33,0.0,21.08,31.25,32.01,16.87
LPT-12462,HOST,54.85,0.0,16.86,25.0,12.99,0.0
WS-12606,HOST,100.0,0.0,49.99,49.99,50.01,50.0
LPT-11683,HOST,100.0,0.0,20.83,41.66,37.7,20.04
lpt-11781,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR-11901,HOST,43.89,0.0,8.33,16.66,18.89,0.0
WS-11760,HOST,55.16,0.0,16.66,8.33,30.16,0.0
ws-11672,HOST,9.96,0.0,5.62,0.0,4.34,0.0
vdr-10142,HOST,10.09,0.0,5.62,0.0,4.47,0.0
WS-10973,HOST,46.52,0.0,11.24,8.33,26.94,0.0
vdr-11091,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS-12449.corp.local,HOST,8.33,0.0,8.33,0.0,0.0,0.0
VDR-12141.corp.local,HOST,8.33,0.0,8.33,0.0,0.0,0.0
lpt-11162,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT_12424,HOST,10.72,0.0,8.33,0.0,2.39,0.0
lpt-12448,HOST,8.33,0.0,8.33,0.0,0.0,0.0
VDR-12945,HOST,48.48,0.0,16.66,25.0,6.82,0.0
WS-11211.corp.local,HOST,12.35,0.0,5.62,0.0,6.73,0.0
lpt-11995,HOST,14.89,0.0,8.33,0.0,6.56,0.0
WS-10461.corp.local,HOST,8.33,0.0,8.33,0.0,0.0,0.0
WS-10078.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS-10128,HOST,47.95,0.0,16.86,8.33,22.76,0.0
WS-12694,HOST,100.0,0.0,49.99,49.99,44.12,48.04
WS-10837,HOST,38.21,0.0,16.66,0.0,21.54,0.0
ws-10870,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT_11691,HOST,8.33,0.0,8.33,0.0,0.0,0.0
vdr-11494,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR-11351,HOST,85.42,0.0,31.25,31.25,22.92,17.08
WS_12204,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-11786,HOST,66.67,0.0,16.66,16.66,33.34,0.0
vdr-10005,HOST,9.32,0.0,8.33,0.0,0.99,0.0
ws-11301,HOST,14.41,0.0,11.24,0.0,3.17,0.0
WS-10524,HOST,76.8,0.0,35.13,0.0,41.68,15.36
LPT-10548,HOST,45.08,0.0,11.24,25.0,8.84,0.0
VDR-10438,HOST,100.0,0.0,49.99,37.5,50.01,45.83
VDR-10869,HOST,93.75,0.0,41.66,10.42,41.68,18.75
WS-12036,HOST,57.61,0.0,16.86,16.66,24.09,0.0
VDR_11128,HOST,15.41,0.0,8.33,0.0,7.08,0.0
LPT-12731,HOST,98.41,0.0,41.66,20.83,35.92,19.68
lpt-11349,HOST,16.87,0.0,8.33,0.0,8.54,0.0
LPT-10425,HOST,17.95,0.0,8.33,0.0,9.61,0.0
lpt-11616,HOST,1.9,0.0,0.0,0.0,1.9,0.0
lpt-11826,HOST,0.0,0.0,0.0,0.0,0.0,0.0
lpt-12752,HOST,27.25,0.0,11.24,0.0,16.01,0.0
VDR-10923.corp.local,HOST,3.85,0.0,0.0,0.0,3.85,0.0
VDR-10295,HOST,48.48,0.0,16.86,25.0,6.63,0.0
VDR-10019,HOST,97.39,0.0,14.05,41.66,41.68,19.48
WS-12170,HOST,100.0,0.0,21.08,41.66,38.85,20.32
LPT-12408.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-12752,HOST,39.01,0.0,16.86,0.0,22.15,0.0
WS-10711,HOST,86.63,0.0,35.13,20.83,30.67,17.33
WS-10004.corp.local,HOST,8.33,0.0,8.33,0.0,0.0,0.0
lpt-12747,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS-11562,HOST,78.4,0.0,10.42,41.66,26.32,15.68
VDR-11087,HOST,46.16,0.0,16.86,8.33,20.96,0.0
WS-12929,HOST,83.34,0.0,31.25,10.42,41.68,16.67
WS_12512,HOST,14.64,0.0,8.33,0.0,6.31,0.0
WS_11308,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-12779,HOST,52.7,0.0,16.66,8.33,27.7,0.0
VDR-12113,HOST,13.63,0.0,0.0,0.0,13.63,0.0
WS-11686,HOST,60.5,0.0,16.86,16.66,26.98,0.0
VDR-10093,HOST,45.15,0.0,8.33,16.66,20.15,0.0
LPT-10709,HOST,55.56,0.0,16.66,16.66,22.23,0.0
WS-11497,HOST,90.61,0.0,28.1,20.83,41.68,18.12
VDR_10016,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR_12784,HOST,8.33,0.0,8.33,0.0,0.0,0.0
lpt-12249,HOST,4.11,0.0,0.0,0.0,4.11,0.0
lpt-11105,HOST,5.62,0.0,5.62,0.0,0.0,0.0
vdr-12525,HOST,8.33,0.0,8.33,0.0,0.0,0.0
WS_11533,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR-11152.corp.local,HOST,9.44,0.0,8.33,0.0,1.11,0.0
WS_12385,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS-10376,HOST,76.37,0.0,28.1,10.42,37.86,15.27
VDR-12997,HOST,20.26,0.0,8.33,0.0,11.93,0.0
ws-12041,HOST,8.33,0.0,8.33,0.0,0.0,0.0
VDR-11339.corp.local,HOST,8.33,0.0,8.33,0.0,0.0,0.0
WS-10817,HOST,100.0,0.0,33.72,49.99,50.01,44.58
WS-12686.,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS-10530.corp.local,HOST,8.33,0.0,8.33,0.0,0.0,0.0
WS_12018,HOST,8.33,0.0,8.33,0.0,0.0,0.0
VDR-10923,HOST,27.87,0.0,8.33,8.33,11.21,0.0
VDR-11199,HOST,100.0,0.0,42.15,37.5,47.88,42.51
vdr-12342,HOST,0.0,0.0,0.0,0.0,0.0,0.0
ws-12802,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR-12123,HOST,100.0,0.0,49.99,49.99,49.26,49.75
WS-11819.corp.local,HOST,8.33,0.0,8.33,0.0,0.0,0.0
lpt-11060,HOST,7.88,0.0,5.62,0.0,2.26,0.0
ws-10150,HOST,2.77,0.0,0.0,0.0,2.77,0.0
LPT_12300,HOST,8.33,0.0,8.33,0.0,0.0,0.0
VDR-10983.corp.local,HOST,8.33,0.0,8.33,0.0,0.0,0.0
WS_11080,HOST,8.33,0.0,8.33,0.0,0.0,0.0
LPT-12521,HOST,89.25,0.0,21.08,41.66,26.51,17.85
LPT-11146,HOST,93.75,0.0,41.66,10.42,41.68,18.75
vdr-12880,HOST,7.76,0.0,0.0,0.0,7.76,0.0
lpt-10403,HOST,17.15,0.0,8.33,0.0,8.82,0.0
WS-10766,HOST,89.17,0.0,21.08,41.66,26.43,17.83
LPT-11584,HOST,93.75,0.0,31.25,20.83,41.68,18.75
LPT-10483.corp.local,HOST,5.62,0.0,5.62,0.0,0.0,0.0
VDR-11946,HOST,56.11,0.0,16.86,8.33,30.91,0.0
WS-12434,HOST,39.62,0.0,16.66,0.0,22.95,0.0
vdr-11647,HOST,17.97,0.0,0.0,0.0,17.97,0.0
LPT-11763,HOST,47.43,0.0,25.0,8.33,14.1,0.0
WS-12548,HOST,49.6,0.0,16.86,0.0,32.74,0.0
vdr-10611,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS-12553.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-12381,HOST,45.41,0.0,5.62,8.33,31.45,0.0
VDR-10164,HOST,66.87,0.0,16.86,16.66,33.34,0.0
VDR-10975.corp.local,HOST,8.33,0.0,8.33,0.0,0.0,0.0
WS-12244.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-10092,HOST,81.49,0.0,20.83,31.25,29.41,16.3
vdr-12804,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR_12966,HOST,8.33,0.0,8.33,0.0,0.0,0.0
VDR-11757,HOST,60.12,0.0,8.33,33.33,18.46,0.0
LPT-11937,HOST,100.0,0.0,42.15,49.99,42.81,44.99
WS-10760.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT_11649,HOST,4.25,0.0,0.0,0.0,4.25,0.0
ws-10009,HOST,8.85,0.0,5.62,0.0,3.23,0.0
VDR-11061,HOST,97.39,0.0,14.05,41.66,41.68,19.48
LPT-12690.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR-12896,HOST,57.99,0.0,11.24,16.66,30.09,0.0
VDR-10638.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-12069.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
vdr-10044,HOST,26.63,0.0,16.66,0.0,9.96,0.0
vdr-12463,HOST,2.6,0.0,0.0,0.0,2.6,0.0
VDR-10906.corp.local,HOST,8.92,0.0,8.33,0.0,0.59,0.0
VDR-12017.corp.local,HOST,10.88,0.0,8.33,0.0,2.55,0.0
WS-12895,HOST,40.08,0.0,8.33,16.66,15.08,0.0
VDR-11921.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
vdr-11100,HOST,1.19,0.0,0.0,0.0,1.19,0.0
vdr-12193,HOST,4.82,0.0,0.0,0.0,4.82,0.0
WS-11287,HOST,66.87,0.0,16.86,16.66,33.34,0.0
WS-11397.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
lpt-11786,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-12007,HOST,33.33,0.0,0.0,33.33,0.0,0.0
ws-10266,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-12229,HOST,100.0,0.0,49.99,37.5,50.01,45.83
LPT-11857,HOST,58.92,0.0,11.24,33.33,14.35,0.0
LPT_11637,HOST,4.09,0.0,0.0,0.0,4.09,0.0
WS-11486,HOST,31.42,0.0,5.62,16.66,9.13,0.0
lpt-11904,HOST,0.0,0.0,0.0,0.0,0.0,0.0
lpt-10567,HOST,0.0,0.0,0.0,0.0,0.0,0.0
vdr-10380,HOST,3.38,0.0,0.0,0.0,3.38,0.0
LPT-12721,HOST,61.25,0.0,11.24,16.66,33.34,0.0
WS-11261,HOST,21.17,0.0,8.33,8.33,4.5,0.0
VDR-10138,HOST,82.57,0.0,31.25,10.42,40.91,16.51
VDR-10791.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
vdr-10031,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS_12581,HOST,8.33,0.0,8.33,0.0,0.0,0.0
WS_12902,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR-10902,HOST,100.0,0.0,37.5,37.5,45.08,40.02
lpt-12049,HOST,7.76,0.0,0.0,0.0,7.76,0.0
ws-11435,HOST,33.85,0.0,16.86,0.0,16.99,0.0
VDR-10600,HOST,93.75,0.0,10.42,41.66,41.68,18.75
ws-12035,HOST,1.84,0.0,0.0,0.0,1.84,0.0
ws-12164,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-12060.corp.local,HOST,8.33,0.0,8.33,0.0,0.0,0.0
vdr-12630,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS-11879,HOST,35.51,0.0,16.86,0.0,18.65,0.0
ws-12221,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-11506,HOST,100.0,0.0,41.66,20.83,41.68,20.83
VDR-10899,HOST,66.6,0.0,16.66,33.33,16.61,0.0
LPT_12651,HOST,8.33,0.0,8.33,0.0,0.0,0.0
vdr-11179,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT_10822,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS_12115,HOST,8.33,0.0,8.33,0.0,0.0,0.0
LPT-12955.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR-11962.corp.local,HOST,8.33,0.0,8.33,0.0,0.0,0.0
VDR-11213,HOST,35.65,0.0,11.24,8.33,16.08,0.0
LPT-10851.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR-10208.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR-12480.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS-10969.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
vdr-11490,HOST,8.58,0.0,8.33,0.0,0.25,0.0
vdr-10528,HOST,0.19,0.0,0.0,0.0,0.19,0.0
WS-12849,HOST,100.0,0.0,49.99,49.99,50.01,50.0
WS-12371,HOST,100.0,0.0,41.66,20.83,41.68,20.83
LPT-11148.corp.local,HOST,8.33,0.0,8.33,0.0,0.0,0.0
VDR-10857,HOST,50.2,0.0,16.86,0.0,33.34,0.0
ws-10185,HOST,6.67,0.0,5.62,0.0,1.05,0.0
vdr-10226,HOST,0.0,0.0,0.0,0.0,0.0,0.0
lpt-11184,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR_10799,HOST,0.0,0.0,0.0,0.0,0.0,0.0
vdr-10925,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS_11972,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-12043,HOST,93.35,0.0,21.08,41.66,30.61,18.67
VDR_12527,HOST,1.93,0.0,0.0,0.0,1.93,0.0
VDR-11576,HOST,28.01,0.0,0.0,16.66,11.34,0.0
lpt-12691,HOST,8.35,0.0,8.33,0.0,0.02,0.0
LPT-10541,HOST,100.0,0.0,42.15,37.5,50.01,43.22
LPT_12943,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-11783,HOST,32.42,0.0,0.0,8.33,24.09,0.0
LPT-11288,HOST,65.42,0.0,16.66,16.66,32.09,0.0
vdr-11144,HOST,0.0,0.0,0.0,0.0,0.0,0.0
lpt-12205,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS-12537.corp.local,HOST,14.37,0.0,5.62,0.0,8.75,0.0
VDR-10328.corp.local,HOST,19.95,0.0,16.66,0.0,3.28,0.0
VDR-11771.corp.local,HOST,23.67,0.0,8.33,0.0,15.34,0.0
LPT_10551,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS_10553,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR-11768,HOST,35.82,0.0,8.33,16.66,10.82,0.0
WS-11570,HOST,19.05,0.0,0.0,0.0,19.05,0.0
WS-12359.corp.local,HOST,10.54,0.0,8.33,0.0,2.21,0.0
ws-11463,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS_12439,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS-10829,HOST,55.6,0.0,16.66,25.0,13.93,0.0
LPT_12524,HOST,8.33,0.0,8.33,0.0,0.0,0.0
lpt-12316,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS-12571,HOST,80.19,0.0,28.1,10.42,41.68,16.04
LPT-12271.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS-10408,HOST,83.34,0.0,31.25,10.42,41.68,16.67
lpt-12641,HOST,8.33,0.0,8.33,0.0,0.0,0.0
WS-11211,HOST,100.0,0.0,33.72,49.99,50.01,44.58
LPT-11423,HOST,100.0,0.0,49.99,37.5,50.01,45.83
LPT_10779,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR-11273,HOST,55.14,0.0,16.86,8.33,29.95,0.0
VDR-12142,HOST,32.87,0.0,0.0,16.66,16.21,0.0
WS-12549.,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-11427.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
vdr-10877,HOST,11.85,0.0,8.33,0.0,3.52,0.0
WS-10050,HOST,100.0,0.0,21.08,41.66,41.68,20.88
LPT-12298.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
