hostname,total_firewall_logs,firewall_denies,threat_flags,endpoint_alerts,is_managed
LPT-11040.corp.local,1.0,0.0,0.0,0.0,False
LPT-11055,7.0,1.0,1.0,2.0,True
LPT_11664,1.0,0.0,0.0,0.0,False
WS_12874,1.0,0.0,0.0,0.0,False
vdr-11821,3.0,0.0,0.0,0.0,False
LPT-10798,2.0,1.0,0.0,2.0,True
lpt-11048,1.0,0.0,0.0,0.0,False
WS-10820.corp.local,2.0,0.0,0.0,0.0,False
LPT-11891.corp.local,1.0,0.0,0.0,0.0,False
WS-12039.corp.local,1.0,1.0,0.0,0.0,False
WS-10394,9.0,3.0,0.0,9.0,True
lpt-10956,2.0,1.0,0.0,0.0,False
LPT-10789,8.0,0.0,0.0,3.0,True
LPT-11573.corp.local,2.0,1.0,0.0,0.0,False
WS_12809,2.0,1.0,0.0,0.0,False
LPT-11992,10.0,3.0,1.0,0.0,True
vdr-12784,1.0,0.0,0.0,0.0,False
vdr-12932,4.0,1.0,0.0,0.0,False
WS-10766.corp.local,1.0,0.0,0.0,0.0,False
VDR-10020,4.0,1.0,0.0,2.0,True
VDR-12308,2.0,0.0,0.0,2.0,True
LPT-11202.corp.local,1.0,1.0,0.0,0.0,False
VDR-10662,4.0,1.0,0.0,6.0,False
WS-11207.corp.local,1.0,0.0,0.0,0.0,False
LPT-10855,14.0,3.0,2.0,0.0,True
WS-10117.corp.local,2.0,0.0,1.0,0.0,False
VDR-12437.corp.local,1.0,0.0,0.0,0.0,False
VDR-11709,8.0,2.0,0.0,4.0,True
VDR-12560,9.0,2.0,1.0,1.0,True
LPT-12710,10.0,1.0,0.0,1.0,True
LPT-12314,11.0,2.0,2.0,3.0,False
WS-11849,3.0,0.0,0.0,2.0,True
WS-12118,7.0,2.0,1.0,5.0,True
vdr-12405,3.0,2.0,0.0,0.0,False
WS_12028,1.0,0.0,0.0,0.0,False
LPT_12649,1.0,0.0,0.0,0.0,False
VDR-12141.corp.local,1.0,1.0,0.0,0.0,False
lpt-10356,1.0,0.0,0.0,0.0,False
VDR_11996,1.0,1.0,0.0,0.0,False
LPT-10381,9.0,3.0,2.0,2.0,True
LPT_10275,2.0,0.0,0.0,0.0,False
WS-10515,8.0,1.0,1.0,3.0,True
WS_10774,1.0,0.0,0.0,0.0,False
WS-11562.corp.local,1.0,0.0,0.0,0.0,False
vdr-10303,1.0,0.0,1.0,0.0,False
LPT-12253,6.0,1.0,0.0,4.0,True
LPT-10104,8.0,2.0,1.0,6.0,True
LPT-11656.corp.local,1.0,0.0,1.0,0.0,False
VDR-11350,5.0,1.0,1.0,1.0,True
lpt-12375,1.0,0.0,0.0,0.0,False
lpt-10607,3.0,2.0,0.0,0.0,False
VDR-10322,8.0,0.0,1.0,1.0,True
LPT-12524.,0.0,0.0,0.0,0.0,True
WS-11548,9.0,2.0,0.0,3.0,True
LPT-11048,7.0,0.0,0.0,5.0,True
WS-10027.corp.local,1.0,0.0,0.0,0.0,False
VDR-10244.,0.0,0.0,0.0,0.0,True
ws-12390,3.0,1.0,0.0,0.0,False
vdr-10922,1.0,1.0,1.0,0.0,False
WS_12594,1.0,0.0,0.0,0.0,False
VDR_10042,1.0,1.0,0.0,0.0,False
ws-11120,3.0,0.0,0.0,0.0,False
WS_11782,3.0,1.0,0.0,0.0,False
WS-11706,5.0,1.0,0.0,1.0,True
LPT-12662.corp.local,1.0,1.0,0.0,0.0,False
LPT-12768.corp.local,1.0,0.0,1.0,0.0,False
VDR_11702,1.0,0.0,1.0,0.0,False
WS-11809.corp.local,1.0,0.0,0.0,0.0,False
lpt-11274,1.0,0.0,0.0,0.0,False
VDR_10621,1.0,0.0,0.0,0.0,False
WS_11245,1.0,0.0,0.0,0.0,False
lpt-12608,1.0,0.0,0.0,0.0,False
WS-11120,10.0,3.0,0.0,0.0,True
LPT-11238.,0.0,0.0,0.0,0.0,True
ws-10149,1.0,0.0,1.0,0.0,False
VDR-11350.corp.local,1.0,1.0,0.0,0.0,False
VDR-10514,7.0,0.0,0.0,2.0,True
ws-12124,1.0,0.0,0.0,0.0,False
LPT-12536,4.0,1.0,0.0,3.0,True
LPT-11488,7.0,3.0,0.0,3.0,True
VDR_12453,1.0,0.0,0.0,0.0,False
lpt-11484,1.0,0.0,0.0,0.0,False
VDR_12725,1.0,0.0,1.0,0.0,False
vdr-11575,2.0,1.0,0.0,0.0,False
WS-12866,6.0,2.0,1.0,2.0,True
WS-11651.corp.local,2.0,1.0,0.0,0.0,False
WS-10004.corp.local,1.0,1.0,0.0,0.0,False
LPT-12211.corp.local,2.0,0.0,0.0,0.0,False
ws-10591,3.0,1.0,1.0,0.0,False
LPT_12939,1.0,0.0,0.0,0.0,False
VDR-10077.corp.local,2.0,2.0,0.0,0.0,False
ws-11749,2.0,0.0,0.0,0.0,False
WS-10137.corp.local,1.0,0.0,0.0,0.0,False
WS_11827,1.0,0.0,0.0,0.0,False
LPT-10425,4.0,1.0,0.0,0.0,True
VDR-12163,8.0,3.0,1.0,2.0,True
VDR_10528,2.0,1.0,0.0,0.0,False
VDR-10622,5.0,2.0,0.0,4.0,False
LPT_12366,2.0,1.0,0.0,0.0,False
VDR-11388.corp.local,1.0,0.0,0.0,0.0,False
LPT-12817,7.0,4.0,0.0,3.0,True
LPT-11983,5.0,1.0,0.0,0.0,True
WS_11972,1.0,0.0,0.0,0.0,False
lpt-10590,1.0,0.0,0.0,0.0,False
LPT-11790.,0.0,0.0,0.0,0.0,True
LPT-10390.corp.local,1.0,0.0,0.0,0.0,False
WS-12097,5.0,2.0,1.0,4.0,True
VDR-12095.corp.local,1.0,0.0,0.0,0.0,False
WS_12790,3.0,0.0,0.0,0.0,False
LPT-11057,7.0,0.0,0.0,3.0,True
VDR-12324.corp.local,1.0,0.0,0.0,0.0,False
VDR-12956,9.0,2.0,0.0,1.0,False
VDR_12441,1.0,0.0,0.0,0.0,False
vdr-10923,1.0,0.0,0.0,0.0,False
LPT-10560,6.0,1.0,0.0,4.0,True
LPT_12408,2.0,0.0,0.0,0.0,False
WS_10837,2.0,1.0,0.0,0.0,False
WS-10252.corp.local,1.0,0.0,0.0,0.0,False
LPT_10719,1.0,0.0,0.0,0.0,False
vdr-12437,1.0,0.0,0.0,0.0,False
VDR-10595.,0.0,0.0,0.0,0.0,True
WS_11352,1.0,0.0,0.0,0.0,False
LPT-11178.corp.local,1.0,0.0,0.0,0.0,False
LPT-10159,5.0,0.0,0.0,2.0,True
LPT-10100,4.0,0.0,0.0,7.0,True
LPT-11551,7.0,0.0,2.0,1.0,True
VDR-11508,8.0,2.0,1.0,3.0,True
WS_10014,2.0,1.0,0.0,0.0,False
LPT_10423,1.0,1.0,0.0,0.0,False
ws-10509,1.0,0.0,0.0,0.0,False
vdr-11684,1.0,0.0,0.0,0.0,False
WS-10722.corp.local,1.0,1.0,0.0,0.0,False
ws-11372,1.0,1.0,0.0,0.0,False
WS-10876,5.0,0.0,1.0,5.0,True
WS-11865.corp.local,4.0,1.0,1.0,0.0,False
VDR-11787,13.0,5.0,1.0,3.0,True
WS-12914,7.0,1.0,0.0,2.0,True
LPT-12053.corp.local,3.0,1.0,0.0,0.0,False
vdr-11013,1.0,0.0,0.0,0.0,False
VDR-10952,6.0,2.0,1.0,0.0,False
LPT-11476.corp.local,1.0,0.0,0.0,0.0,False
LPT_11751,1.0,0.0,0.0,0.0,False
LPT_11552,1.0,1.0,0.0,0.0,False
VDR-11599,3.0,0.0,0.0,6.0,True
VDR-11796.corp.local,2.0,0.0,1.0,0.0,False
lpt-11200,1.0,0.0,0.0,0.0,False
VDR-11283,3.0,2.0,0.0,2.0,True
LPT-12805,10.0,1.0,0.0,1.0,False
lpt-11902,1.0,0.0,0.0,0.0,False
WS-10341,5.0,2.0,0.0,3.0,True
LPT-12574,11.0,2.0,1.0,1.0,True
vdr-10485,1.0,0.0,0.0,0.0,False
vdr-10480,2.0,0.0,0.0,0.0,False
WS-12686,5.0,1.0,0.0,5.0,False
VDR_11774,4.0,1.0,0.0,0.0,False
VDR-11752.corp.local,1.0,0.0,0.0,0.0,False
LPT-11085,6.0,1.0,0.0,2.0,True
VDR-10758,5.0,0.0,0.0,1.0,True
LPT-12722,5.0,1.0,1.0,6.0,True
WS-10134.,0.0,0.0,0.0,0.0,True
LPT_10451,1.0,0.0,0.0,0.0,False
LPT_11753,1.0,1.0,1.0,0.0,False
ws-11196,1.0,0.0,0.0,0.0,False
WS-10800.corp.local,2.0,0.0,1.0,0.0,False
ws-12537,1.0,0.0,0.0,0.0,False
vdr-10404,1.0,0.0,0.0,0.0,False
LPT-12322.corp.local,1.0,0.0,0.0,0.0,False
LPT-11955,6.0,1.0,0.0,5.0,True
LPT-12103,10.0,2.0,0.0,1.0,True
vdr-12212,2.0,1.0,0.0,0.0,False
LPT-12993,5.0,1.0,0.0,4.0,True
WS-12518,11.0,1.0,1.0,2.0,True
LPT_10100,1.0,0.0,0.0,0.0,False
WS-11262.corp.local,1.0,1.0,0.0,0.0,False
LPT-12826,6.0,0.0,1.0,6.0,True
ws-10686,1.0,0.0,0.0,0.0,False
VDR-10692,6.0,2.0,0.0,6.0,True
VDR-12832,3.0,1.0,1.0,1.0,False
LPT_11604,1.0,1.0,0.0,0.0,False
VDR-12591,3.0,0.0,0.0,4.0,True
vdr-12525,1.0,1.0,0.0,0.0,False
LPT-12055.corp.local,2.0,0.0,0.0,0.0,False
LPT_10897,2.0,0.0,0.0,0.0,False
VDR_12959,1.0,0.0,0.0,0.0,False
WS-11542,6.0,1.0,0.0,1.0,True
vdr-11557,1.0,1.0,0.0,0.0,False
VDR_10005,1.0,0.0,0.0,0.0,False
vdr-10335,1.0,0.0,0.0,0.0,False
LPT-10306,12.0,3.0,1.0,2.0,True
ws-12295,4.0,1.0,1.0,0.0,False
WS-10009.corp.local,1.0,0.0,0.0,0.0,False
WS-11799,4.0,1.0,0.0,4.0,True
vdr-11095,2.0,0.0,0.0,0.0,False
vdr-11033,3.0,0.0,0.0,0.0,False
WS-10174,7.0,1.0,0.0,3.0,True
VDR-11150,8.0,4.0,0.0,3.0,True
WS_10509,1.0,1.0,0.0,0.0,False
ws-11467,1.0,0.0,0.0,0.0,False
ws-10476,5.0,1.0,1.0,0.0,False
VDR-10457,6.0,1.0,0.0,2.0,True
LPT_11294,1.0,0.0,0.0,0.0,False
WS-10027,6.0,1.0,1.0,5.0,True
LPT-11382.corp.local,2.0,1.0,0.0,0.0,False
vdr-12573,1.0,0.0,0.0,0.0,False
LPT-11568.corp.local,2.0,0.0,0.0,0.0,False
VDR-11019.corp.local,1.0,1.0,0.0,0.0,False
WS_10266,1.0,0.0,0.0,0.0,False
WS-10359,9.0,1.0,0.0,3.0,True
VDR-12869,12.0,2.0,1.0,5.0,True
WS-11761.,0.0,0.0,0.0,0.0,True
ws-12760,2.0,1.0,0.0,0.0,False
WS_12682,1.0,1.0,0.0,0.0,False
vdr-10473,2.0,1.0,0.0,0.0,False
ws-10214,4.0,2.0,0.0,0.0,False
WS-12717.corp.local,1.0,0.0,0.0,0.0,False
WS-10236,8.0,1.0,1.0,2.0,True
vdr-12038,1.0,0.0,0.0,0.0,False
VDR_12318,2.0,0.0,0.0,0.0,False
LPT-11597.corp.local,1.0,0.0,0.0,0.0,False
WS-10681.corp.local,2.0,0.0,0.0,0.0,False
vdr-11989,1.0,1.0,0.0,0.0,False
ws-12394,2.0,0.0,0.0,0.0,False
WS_10512,2.0,0.0,0.0,0.0,False
WS-10334,12.0,3.0,1.0,1.0,True
VDR-11765.,0.0,0.0,0.0,0.0,True
WS_10407,2.0,0.0,1.0,0.0,False
VDR-11556.corp.local,2.0,0.0,0.0,0.0,False
VDR-11912,6.0,1.0,0.0,5.0,True
LPT-12947,8.0,1.0,1.0,2.0,True
LPT_12197,1.0,0.0,0.0,0.0,False
LPT_10364,1.0,0.0,0.0,0.0,False
LPT_12603,2.0,0.0,0.0,0.0,False
ws-11582,2.0,1.0,0.0,0.0,False
LPT-11070,3.0,0.0,0.0,2.0,True
lpt-12585,3.0,0.0,0.0,0.0,False
LPT-11990,6.0,0.0,0.0,2.0,False
WS-11447,4.0,0.0,1.0,3.0,True
LPT_12739,1.0,0.0,0.0,0.0,False
ws-10148,2.0,0.0,0.0,0.0,False
WS-12874.corp.local,2.0,1.0,0.0,0.0,False
WS-12671.corp.local,1.0,0.0,0.0,0.0,False
LPT-10382,5.0,2.0,0.0,2.0,True
VDR-11773,8.0,2.0,0.0,0.0,False
WS_11952,1.0,0.0,0.0,0.0,False
VDR-12922,7.0,0.0,1.0,1.0,True
LPT-11558.corp.local,1.0,0.0,0.0,0.0,False
VDR_10203,2.0,0.0,0.0,0.0,False
WS-11113,11.0,2.0,0.0,3.0,True
LPT_11353,1.0,0.0,0.0,0.0,False
LPT-11781.corp.local,1.0,0.0,0.0,0.0,False
VDR-10698.,0.0,0.0,0.0,0.0,True
VDR_11821,1.0,1.0,0.0,0.0,False
VDR-10179,4.0,2.0,0.0,2.0,True
LPT-12916,7.0,2.0,0.0,3.0,True
VDR-12238.corp.local,1.0,0.0,0.0,0.0,False
vdr-12598,3.0,0.0,0.0,0.0,False
WS-10187.corp.local,2.0,0.0,0.0,0.0,False
ws-12793,1.0,0.0,0.0,0.0,False
LPT-10418,4.0,2.0,1.0,3.0,True
LPT-10440,8.0,2.0,2.0,4.0,False
WS-10967,3.0,0.0,2.0,4.0,True
WS-11092,8.0,1.0,0.0,1.0,True
WS_11441,2.0,0.0,0.0,0.0,False
WS_11137,2.0,0.0,0.0,0.0,False
VDR-10124.corp.local,1.0,0.0,0.0,0.0,False
WS-12550,8.0,0.0,0.0,0.0,True
ws-12891,1.0,0.0,0.0,0.0,False
VDR_12148,1.0,1.0,1.0,0.0,False
WS-11516.corp.local,1.0,0.0,0.0,0.0,False
VDR-10614,5.0,2.0,1.0,4.0,True
WS-11037,5.0,1.0,1.0,2.0,True
VDR_10626,1.0,0.0,1.0,0.0,False
VDR_11386,2.0,1.0,0.0,0.0,False
WS-12633.corp.local,1.0,0.0,0.0,0.0,False
LPT-10347,3.0,1.0,0.0,1.0,True
LPT-10437.corp.local,1.0,1.0,0.0,0.0,False
ws-11828,1.0,1.0,0.0,0.0,False
LPT-11382,12.0,1.0,2.0,3.0,True
WS-12360,6.0,1.0,0.0,4.0,False
VDR-11407.corp.local,1.0,0.0,0.0,0.0,False
VDR-10079.corp.local,1.0,0.0,0.0,0.0,False
VDR-12330.corp.local,1.0,0.0,0.0,0.0,False
WS_11654,1.0,0.0,0.0,0.0,False
LPT-12609.,0.0,0.0,0.0,0.0,True
VDR-11660,7.0,2.0,0.0,4.0,False
WS-11261,2.0,1.0,0.0,1.0,True
LPT-12762,11.0,5.0,0.0,6.0,True
vdr-12750,2.0,1.0,0.0,0.0,False
LPT-10855.corp.local,1.0,1.0,0.0,0.0,False
LPT-12494.corp.local,1.0,0.0,0.0,0.0,False
LPT-10728.corp.local,1.0,1.0,0.0,0.0,False
WS-10243,9.0,1.0,1.0,6.0,True
lpt-12329,3.0,0.0,2.0,0.0,False
vdr-12764,1.0,0.0,0.0,0.0,False
VDR-10960.corp.local,1.0,0.0,0.0,0.0,False
WS-10163.corp.local,1.0,0.0,0.0,0.0,False
WS_11671,1.0,1.0,0.0,0.0,False
WS_10139,1.0,0.0,0.0,0.0,False
LPT-11016,4.0,1.0,1.0,2.0,True
WS-11160,12.0,5.0,0.0,0.0,True
lpt-12690,3.0,0.0,0.0,0.0,False
WS-11968.corp.local,2.0,0.0,0.0,0.0,False
lpt-10980,2.0,1.0,0.0,0.0,False
VDR-11963,5.0,2.0,0.0,2.0,True
LPT_10290,1.0,0.0,0.0,0.0,False
WS-10629,11.0,1.0,1.0,2.0,True
ws-12192,1.0,1.0,0.0,0.0,False
LPT-12795,4.0,1.0,0.0,3.0,True
LPT-12735,8.0,1.0,0.0,2.0,True
vdr-11768,1.0,1.0,0.0,0.0,False
vdr-12479,1.0,0.0,0.0,0.0,False
WS-10962,7.0,1.0,1.0,2.0,True
LPT-11294,4.0,2.0,0.0,3.0,True
VDR-11096,4.0,0.0,1.0,1.0,True
WS-11063,4.0,1.0,2.0,4.0,True
ws-10829,4.0,0.0,0.0,0.0,False
LPT-11180.corp.local,3.0,1.0,1.0,0.0,False
VDR-12251.corp.local,1.0,0.0,0.0,0.0,False
VDR-10597.corp.local,1.0,0.0,0.0,0.0,False
LPT_12354,1.0,0.0,0.0,0.0,False
LPT-12528,4.0,1.0,0.0,1.0,False
WS-10641,6.0,2.0,0.0,4.0,False
vdr-10925,1.0,0.0,0.0,0.0,False
LPT-10194,10.0,4.0,0.0,3.0,True
WS-10045,3.0,0.0,1.0,3.0,True
VDR-10118,3.0,0.0,0.0,5.0,True
VDR_10952,1.0,0.0,0.0,0.0,False
LPT-12258,11.0,3.0,1.0,1.0,True
LPT_12960,1.0,0.0,0.0,0.0,False
WS-10911.corp.local,1.0,0.0,0.0,0.0,False
VDR-10816.corp.local,1.0,0.0,0.0,0.0,False
lpt-12778,1.0,0.0,0.0,0.0,False
ws-10399,2.0,0.0,0.0,0.0,False
LPT-11483,5.0,2.0,0.0,5.0,False
VDR-11576,4.0,0.0,0.0,2.0,True
lpt-11005,2.0,0.0,0.0,0.0,False
WS-12733,5.0,2.0,0.0,1.0,True
WS-11654,7.0,2.0,0.0,3.0,True
WS-12224.corp.local,2.0,0.0,0.0,0.0,False
vdr-11264,1.0,0.0,0.0,0.0,False
lpt-10431,3.0,1.0,0.0,0.0,False
WS-10242.corp.local,1.0,0.0,0.0,0.0,False
WS-11893.corp.local,1.0,0.0,0.0,0.0,False
lpt-11655,1.0,0.0,0.0,0.0,False
WS-12128,6.0,1.0,0.0,2.0,True
LPT-10745.corp.local,1.0,0.0,0.0,0.0,False
VDR-12861.corp.local,2.0,0.0,0.0,0.0,False
LPT-12006,7.0,2.0,0.0,1.0,True
LPT-12995,5.0,1.0,1.0,2.0,True
WS-10355,5.0,1.0,0.0,4.0,True
LPT-11900.corp.local,2.0,0.0,0.0,0.0,False
VDR-12436.corp.local,1.0,1.0,0.0,0.0,False
WS-10683.,0.0,0.0,0.0,0.0,True
LPT-12582.corp.local,3.0,1.0,0.0,0.0,False
LPT-11057.corp.local,1.0,0.0,0.0,0.0,False
lpt-12998,1.0,0.0,0.0,0.0,False
VDR-11419.corp.local,1.0,0.0,0.0,0.0,False
lpt-11376,1.0,0.0,0.0,0.0,False
WS-12417,8.0,3.0,0.0,3.0,True
WS-11521,7.0,2.0,0.0,1.0,True
ws-10091,1.0,1.0,0.0,0.0,False
LPT-12331.corp.local,1.0,0.0,0.0,0.0,False
WS_10261,1.0,0.0,0.0,0.0,False
LPT_10637,1.0,0.0,0.0,0.0,False
WS_12873,1.0,0.0,0.0,0.0,False
lpt-11244,2.0,1.0,0.0,0.0,False
WS-10187,2.0,1.0,0.0,2.0,True
VDR-11767,5.0,1.0,0.0,2.0,True
WS_11648,1.0,0.0,0.0,0.0,False
LPT-12904,9.0,2.0,1.0,1.0,True
WS_10265,1.0,0.0,0.0,0.0,False
VDR-10207,4.0,1.0,0.0,2.0,True
VDR-10357,7.0,1.0,1.0,2.0,True
vdr-10007,3.0,1.0,0.0,0.0,False
WS-10625,3.0,1.0,0.0,3.0,True
VDR-12883,4.0,1.0,0.0,2.0,True
VDR-10877,9.0,3.0,0.0,1.0,True
VDR-11605.,0.0,0.0,0.0,0.0,True
LPT_11577,1.0,0.0,0.0,0.0,False
LPT_11204,1.0,1.0,0.0,0.0,False
WS_10974,1.0,0.0,0.0,0.0,False
VDR-10283,7.0,2.0,0.0,1.0,True
ws-11898,1.0,0.0,0.0,0.0,False
WS_12309,1.0,0.0,1.0,0.0,False
VDR-12890,5.0,1.0,1.0,5.0,True
WS-10185,7.0,2.0,1.0,2.0,True
LPT-11805,5.0,0.0,1.0,3.0,True
VDR-11121.corp.local,1.0,0.0,0.0,0.0,False
VDR_10673,1.0,0.0,0.0,0.0,False
LPT_12100,1.0,0.0,0.0,0.0,False
LPT-12622.corp.local,2.0,0.0,0.0,0.0,False
LPT-10318.corp.local,3.0,0.0,0.0,0.0,False
LPT_10428,1.0,1.0,0.0,0.0,False
LPT-10815.corp.local,2.0,1.0,0.0,0.0,False
VDR-10952.,0.0,0.0,0.0,0.0,True
VDR_11253,1.0,1.0,0.0,0.0,False
lpt-12609,2.0,0.0,0.0,0.0,False
LPT-11162,5.0,0.0,0.0,1.0,True
WS_10063,1.0,0.0,0.0,0.0,False
WS_11132,2.0,0.0,0.0,0.0,False
vdr-11971,1.0,0.0,0.0,0.0,False
VDR-12618,10.0,3.0,1.0,3.0,True
WS-11899.,0.0,0.0,0.0,0.0,True
VDR-11144,10.0,5.0,1.0,0.0,False
VDR-12451.corp.local,1.0,0.0,1.0,0.0,False
WS-11110,14.0,7.0,3.0,1.0,False
LPT-12381.,0.0,0.0,0.0,0.0,True
LPT-10200.corp.local,1.0,0.0,1.0,0.0,False
WS-12744,2.0,0.0,0.0,4.0,True
WS-10442,10.0,2.0,2.0,1.0,True
LPT-12349.corp.local,1.0,0.0,0.0,0.0,False
LPT-12672,9.0,4.0,0.0,3.0,True
LPT-10076,8.0,3.0,0.0,3.0,True
vdr-12181,2.0,0.0,0.0,0.0,False
WS-11706.corp.local,2.0,1.0,0.0,0.0,False
vdr-12273,2.0,0.0,0.0,0.0,False
LPT-11146.corp.local,2.0,1.0,0.0,0.0,False
VDR_12490,1.0,1.0,0.0,0.0,False
WS-10111.corp.local,1.0,0.0,0.0,0.0,False
WS-12124,7.0,3.0,0.0,0.0,True
VDR-10019.,0.0,0.0,0.0,0.0,True
LPT-12539,5.0,1.0,0.0,1.0,True
LPT-10409,3.0,0.0,1.0,0.0,False
vdr-12804,1.0,0.0,0.0,0.0,False
WS-10530.,0.0,0.0,0.0,0.0,True
WS-10704,11.0,5.0,0.0,1.0,True
ws-10594,2.0,0.0,0.0,0.0,False
LPT-10254.corp.local,1.0,1.0,0.0,0.0,False
LPT_10294,1.0,0.0,1.0,0.0,False
WS-11481.corp.local,1.0,0.0,0.0,0.0,False
lpt-12900,4.0,1.0,1.0,0.0,False
vdr-12145,1.0,0.0,0.0,0.0,False
ws-12812,2.0,0.0,0.0,0.0,False
lpt-12158,2.0,2.0,0.0,0.0,False
ws-11160,1.0,1.0,0.0,0.0,False
vdr-11812,1.0,0.0,0.0,0.0,False
vdr-11518,2.0,0.0,0.0,0.0,False
lpt-10037,1.0,0.0,0.0,0.0,False
LPT-12315.corp.local,1.0,1.0,0.0,0.0,False
LPT-12066,6.0,2.0,1.0,4.0,True
VDR_10791,1.0,0.0,0.0,0.0,False
VDR_12333,1.0,0.0,0.0,0.0,False
ws-10370,1.0,0.0,0.0,0.0,False
VDR_11510,1.0,0.0,0.0,0.0,False
LPT-10705.,0.0,0.0,0.0,0.0,True
lpt-12069,2.0,0.0,0.0,0.0,False
LPT_12291,1.0,0.0,0.0,0.0,False
WS-10722,10.0,0.0,2.0,3.0,True
VDR-11036,7.0,1.0,0.0,1.0,True
WS-10686,3.0,0.0,0.0,1.0,False
WS-12361,6.0,1.0,0.0,2.0,True
VDR-10061.corp.local,1.0,0.0,0.0,0.0,False
VDR_12483,1.0,0.0,0.0,0.0,False
WS-12267.corp.local,2.0,0.0,1.0,0.0,False
VDR_12187,1.0,0.0,0.0,0.0,False
ws-12881,3.0,0.0,0.0,0.0,False
WS_10379,1.0,0.0,0.0,0.0,False
vdr-10040,1.0,0.0,1.0,0.0,False
VDR-11757,4.0,1.0,0.0,6.0,True
WS_12179,2.0,0.0,0.0,0.0,False
LPT_10374,1.0,1.0,0.0,0.0,False
vdr-12185,1.0,0.0,0.0,0.0,False
lpt-10753,4.0,1.0,0.0,0.0,False
WS-10272.corp.local,1.0,0.0,0.0,0.0,False
LPT-10205,6.0,1.0,0.0,0.0,True
vdr-11002,3.0,0.0,0.0,0.0,False
VDR-12526,12.0,2.0,1.0,4.0,False
WS_10534,1.0,0.0,0.0,0.0,False
LPT-10423.corp.local,1.0,0.0,0.0,0.0,False
VDR-11224,5.0,2.0,2.0,7.0,False
LPT-11359,3.0,0.0,0.0,3.0,True
lpt-12106,2.0,0.0,0.0,0.0,False
LPT-10619,9.0,4.0,1.0,3.0,True
LPT_12843,1.0,1.0,0.0,0.0,False
lpt-11016,1.0,0.0,0.0,0.0,False
WS_11686,2.0,0.0,0.0,0.0,False
LPT-12110,7.0,1.0,1.0,6.0,False
VDR-10278.,0.0,0.0,0.0,0.0,True
WS-12311.corp.local,1.0,0.0,0.0,0.0,False
LPT-10104.corp.local,1.0,1.0,0.0,0.0,False
ws-10845,1.0,1.0,0.0,0.0,False
LPT-11918.corp.local,1.0,0.0,0.0,0.0,False
LPT-11689,10.0,1.0,1.0,2.0,True
vdr-10328,1.0,1.0,0.0,0.0,False
VDR-10899,5.0,2.0,0.0,4.0,True
VDR_10278,1.0,1.0,0.0,0.0,False
WS-12224,9.0,1.0,1.0,2.0,True
WS-10367.corp.local,1.0,0.0,0.0,0.0,False
LPT-10200,8.0,3.0,2.0,0.0,True
WS-11612.corp.local,3.0,0.0,0.0,0.0,False
WS_12172,1.0,0.0,0.0,0.0,False
LPT-12364,4.0,1.0,1.0,2.0,True
VDR-11989,3.0,0.0,0.0,4.0,True
VDR-10613,8.0,2.0,1.0,5.0,False
lpt-10551,1.0,0.0,0.0,0.0,False
lpt-10708,2.0,0.0,0.0,0.0,False
VDR_12403,1.0,1.0,0.0,0.0,False
VDR-10887,3.0,0.0,0.0,1.0,True
WS-11067,3.0,0.0,1.0,9.0,True
WS-12084,5.0,2.0,0.0,0.0,True
vdr-12693,3.0,1.0,0.0,0.0,False
LPT-11185.corp.local,3.0,2.0,0.0,0.0,False
WS-12036,8.0,1.0,2.0,2.0,True
LPT-10898,10.0,1.0,0.0,4.0,True
ws-11084,2.0,0.0,0.0,0.0,False
LPT_11881,1.0,0.0,0.0,0.0,False
WS-12485,7.0,1.0,0.0,5.0,False
lpt-11086,1.0,0.0,0.0,0.0,False
vdr-12593,3.0,0.0,0.0,0.0,False
VDR-11256,9.0,2.0,1.0,3.0,True
VDR-12748.corp.local,1.0,0.0,0.0,0.0,False
WS_11523,1.0,0.0,0.0,0.0,False
WS-12433,8.0,1.0,1.0,2.0,False
WS-12261,9.0,3.0,1.0,2.0,True
LPT-12615,8.0,1.0,2.0,1.0,True
WS-12632,9.0,2.0,1.0,1.0,True
VDR-12562,4.0,0.0,0.0,2.0,True
vdr-11256,2.0,0.0,0.0,0.0,False
vdr-12130,1.0,0.0,0.0,0.0,False
ws-11111,3.0,0.0,1.0,0.0,False
WS_10784,2.0,0.0,0.0,0.0,False
vdr-12797,2.0,0.0,0.0,0.0,False
WS-10048,7.0,0.0,0.0,2.0,True
WS-12219,11.0,3.0,2.0,5.0,True
WS-10078.corp.local,2.0,0.0,0.0,0.0,False
WS-10359.corp.local,1.0,0.0,0.0,0.0,False
VDR-10312,9.0,1.0,1.0,1.0,True
VDR-11387.corp.local,1.0,0.0,0.0,0.0,False
LPT_11764,2.0,0.0,0.0,0.0,False
VDR_12684,1.0,0.0,0.0,0.0,False
vdr-11531,2.0,1.0,0.0,0.0,False
LPT-12769,6.0,0.0,0.0,3.0,True
VDR-11249.corp.local,1.0,0.0,0.0,0.0,False
VDR-11798,4.0,2.0,0.0,4.0,True
WS_12931,1.0,0.0,0.0,0.0,False
LPT_12507,1.0,0.0,0.0,0.0,False
WS_11690,1.0,1.0,0.0,0.0,False
WS-11289,8.0,2.0,1.0,5.0,True
VDR-12498,7.0,4.0,0.0,4.0,True
VDR-10585.corp.local,1.0,0.0,0.0,0.0,False
lpt-12399,1.0,0.0,0.0,0.0,False
lpt-12659,3.0,1.0,0.0,0.0,False
