event_id,source_dataset,source_record_id,event_category,event_type,severity,action,user_id,hostname,session_id,data_quality_status,is_off_hours,is_chronology_anomaly,feature_confidence
FW000027335,Firewall,FW000027335,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,VDR-10260,SID129719,VALID,False,False,EXACT
FW000022736,Firewall,FW000022736,NETWORK_FLOW,UDP_DENY,Low,DENY,Unknown,vdr-11087,SID343021,VALID,False,False,EXACT
FW000003503,Firewall,FW000003503,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS_10918,Unknown,VALID,False,False,EXACT
FW000005515,Firewall,FW000005515,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,WS-11252,SID923434,VALID,False,False,EXACT
FW000019053,Firewall,FW000019053,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-12326,Unknown,VALID,False,False,EXACT
FW000025196,Firewall,FW000025196,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-12419,SID948363,VALID,False,False,EXACT
FW000019589,Firewall,FW000019589,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,LPT-11701.corp.local,SID195579,VALID,False,False,EXACT
FW000001564,Firewall,FW000001564,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-12702,SID537471,VALID,False,False,EXACT
FW000021744,Firewall,FW000021744,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-10856,Unknown,VALID,False,False,EXACT
FW000024851,Firewall,FW000024851,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,VDR-11008,SID954466,VALID,False,False,EXACT
FW000009330,Firewall,FW000009330,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-12123,SID896776,VALID,False,False,EXACT
FW000004401,Firewall,FW000004401,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-10113,SID-268665,VALID,False,False,EXACT
FW000008816,Firewall,FW000008816,NETWORK_FLOW,ICMP_ALLOW,Low,ALLOW,Unknown,lpt-12718,SID-401716,VALID,False,False,EXACT
FW000012485,Firewall,FW000012485,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,vdr-10454,SID237928,VALID,False,False,EXACT
FW000025677,Firewall,FW000025677,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-12000,SID804022,VALID,False,False,EXACT
FW000008687,Firewall,FW000008687,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-12638,Unknown,VALID,False,False,EXACT
FW000007564,Firewall,FW000007564,NETWORK_FLOW,TCP_ALLOW,High,ALLOW,Unknown,LPT-10258.corp.local,Unknown,VALID,False,False,EXACT
FW000012801,Firewall,FW000012801,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-12931,Unknown,VALID,False,False,EXACT
FW000009756,Firewall,FW000009756,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-11159,Unknown,VALID,False,False,EXACT
FW000026076,Firewall,FW000026076,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,Unknown,SID886133,VALID,False,False,EXACT
FW000001612,Firewall,FW000001612,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-11161,SID276074,VALID,False,False,EXACT
FW000008519,Firewall,FW000008519,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-10661,Unknown,UNKNOWN,False,False,PROBABLE
FW000016328,Firewall,FW000016328,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-11333,SID785282,VALID,False,False,EXACT
FW000029805,Firewall,FW000029805,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-12878,SID845198,VALID,False,False,EXACT
FW000003911,Firewall,FW000003911,NETWORK_FLOW,UDP_ALLOW,High,ALLOW,Unknown,VDR-10674,SID285721,VALID,False,False,EXACT
FW000018482,Firewall,FW000018482,NETWORK_FLOW,ICMP_ALLOW,Low,ALLOW,Unknown,ws-11682,SID219072,VALID,False,False,EXACT
FW000015337,Firewall,FW000015337,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,ws-12553,SID716691,VALID,False,False,EXACT
FW000024308,Firewall,FW000024308,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-11521.corp.local,SID501260,VALID,False,False,EXACT
FW000028637,Firewall,FW000028637,NETWORK_FLOW,UDP_DENY,High,DENY,Unknown,Unknown,SID490240,UNKNOWN,False,False,PROBABLE
FW000017075,Firewall,FW000017075,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-11565,SID664832,VALID,False,False,EXACT
FW000025242,Firewall,FW000025242,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-11315,SID374101,VALID,False,False,EXACT
FW000013034,Firewall,FW000013034,NETWORK_FLOW,UDP_DENY,Low,DENY,Unknown,LPT-12520,SID764412,VALID,False,False,EXACT
FW000011837,Firewall,FW000011837,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,VDR-12893,SID461902,VALID,False,False,EXACT
FW000001515,Firewall,FW000001515,NETWORK_FLOW,UDP_DENY,Low,DENY,Unknown,LPT-12858,SID400837,UNKNOWN,False,False,PROBABLE
FW000024456,Firewall,FW000024456,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-10177,Unknown,UNKNOWN,False,False,PROBABLE
FW000014559,Firewall,FW000014559,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-12184,Unknown,VALID,False,False,EXACT
FW000004011,Firewall,FW000004011,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-12269,SID-379172,VALID,False,False,EXACT
FW000013020,Firewall,FW000013020,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,VDR-11351,SID-909557,VALID,False,False,EXACT
FW000000140,Firewall,FW000000140,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,vdr-11676,SID479832,VALID,False,False,EXACT
FW000013535,Firewall,FW000013535,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,LPT-12754,SID-999330,VALID,False,False,EXACT
FW000019804,Firewall,FW000019804,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,Unknown,sid550908,VALID,False,False,EXACT
FW000008106,Firewall,FW000008106,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,WS-11536,SID-751799,VALID,False,False,EXACT
FW000020367,Firewall,FW000020367,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-10197,SID916307,UNKNOWN,False,False,PROBABLE
FW000028190,Firewall,FW000028190,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-12671,SID653439,VALID,False,False,EXACT
FW000002255,Firewall,FW000002255,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,LPT-10306,SID184599,VALID,False,False,EXACT
FW000014238,Firewall,FW000014238,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,LPT-11340,SID266437,VALID,False,False,EXACT
FW000011636,Firewall,FW000011636,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,vdr-10310,SID652215,UNKNOWN,False,False,PROBABLE
FW000027523,Firewall,FW000027523,NETWORK_FLOW,TCP_ALLOW,High,ALLOW,Unknown,WS-12396,SID245948,UNKNOWN,False,False,PROBABLE
FW000027330,Firewall,FW000027330,NETWORK_FLOW,UDP_DENY,Low,DENY,Unknown,WS-11819,SID752323,VALID,False,False,EXACT
FW000026829,Firewall,FW000026829,NETWORK_FLOW,ICMP_ALLOW,Low,ALLOW,Unknown,WS-10145,SID823618,VALID,False,False,EXACT
FW000012972,Firewall,FW000012972,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-11209,SID704975,UNKNOWN,False,False,PROBABLE
FW000006529,Firewall,FW000006529,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,LPT-11546,SID445999,UNKNOWN,False,False,PROBABLE
FW000026140,Firewall,FW000026140,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-10898,SID380836,VALID,False,False,EXACT
FW000009688,Firewall,FW000009688,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,Unknown,Unknown,UNKNOWN,False,False,PROBABLE
FW000025051,Firewall,FW000025051,NETWORK_FLOW,ICMP_ALLOW,Low,ALLOW,Unknown,LPT-12817,SID547982,VALID,False,False,EXACT
FW000003419,Firewall,FW000003419,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-12672,SID980908,VALID,False,False,EXACT
FW000005688,Firewall,FW000005688,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-10055,SID894473,VALID,False,False,EXACT
FW000026163,Firewall,FW000026163,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-12885,SID-357556,VALID,False,False,EXACT
FW000014734,Firewall,FW000014734,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,ws-12988,SID919852,VALID,False,False,EXACT
FW000009543,Firewall,FW000009543,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,Unknown,SID470491,VALID,False,False,EXACT
FW000017589,Firewall,FW000017589,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-10895,SID807756,VALID,False,False,EXACT
FW000013167,Firewall,FW000013167,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-10800.corp.local,SID308184,VALID,False,False,EXACT
FW000013619,Firewall,FW000013619,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,lpt-10459,SID-291985,VALID,False,False,EXACT
FW000004825,Firewall,FW000004825,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,VDR-11007.corp.local,SID882778,UNKNOWN,False,False,PROBABLE
FW000003687,Firewall,FW000003687,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,LPT-12250,SID810097,UNKNOWN,False,False,PROBABLE
FW000013962,Firewall,FW000013962,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-11651,Unknown,VALID,False,False,EXACT
FW000023281,Firewall,FW000023281,NETWORK_FLOW,UDP_DENY,Low,DENY,Unknown,VDR-12178,SID960444,VALID,False,False,EXACT
FW000010621,Firewall,FW000010621,NETWORK_FLOW,ICMP_ALLOW,Low,ALLOW,Unknown,LPT-12968.corp.local,Unknown,UNKNOWN,False,False,PROBABLE
FW000020874,Firewall,FW000020874,NETWORK_FLOW,TCP_ALLOW,High,ALLOW,Unknown,VDR-11544,SID846179,VALID,False,False,EXACT
FW000002291,Firewall,FW000002291,NETWORK_FLOW,TCP_ALLOW,High,ALLOW,Unknown,WS-11944,SID342254,VALID,False,False,EXACT
FW000004473,Firewall,FW000004473,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,vdr-11794,SID841609,VALID,False,False,EXACT
FW000005479,Firewall,FW000005479,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-11977,SID339926,VALID,False,False,EXACT
FW000016971,Firewall,FW000016971,NETWORK_FLOW,TCP_ALLOW,High,ALLOW,Unknown,lpt-11124,sid915810,VALID,False,False,EXACT
FW000011779,Firewall,FW000011779,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT_12783,SID-210451,VALID,False,False,EXACT
FW000013552,Firewall,FW000013552,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,ws-11194,SID121427,VALID,False,False,EXACT
FW000024562,Firewall,FW000024562,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,ws-10128,Unknown,UNKNOWN,False,False,PROBABLE
FW000027895,Firewall,FW000027895,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-12067,Unknown,VALID,False,False,EXACT
FW000015281,Firewall,FW000015281,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,WS-10729,SID289936,VALID,False,False,EXACT
FW000004154,Firewall,FW000004154,NETWORK_FLOW,ICMP_DENY,Low,DENY,Unknown,LPT-12098.corp.local,SID607168,VALID,False,False,EXACT
FW000022807,Firewall,FW000022807,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-12065,SID265132,VALID,False,False,EXACT
FW000017803,Firewall,FW000017803,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR_11752,SID414262,VALID,False,False,EXACT
FW000000209,Firewall,FW000000209,NETWORK_FLOW,TCP_DENY,High,DENY,Unknown,LPT-11714.corp.local,SID928202,VALID,False,False,EXACT
FW000028882,Firewall,FW000028882,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,LPT-12144,SID791908,UNKNOWN,False,False,PROBABLE
FW000022028,Firewall,FW000022028,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,WS_11513,SID448219,UNKNOWN,False,False,PROBABLE
FW000012706,Firewall,FW000012706,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,LPT-12762,sid972223,UNKNOWN,False,False,PROBABLE
FW000015498,Firewall,FW000015498,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR_10718,SID617840,UNKNOWN,False,False,PROBABLE
FW000010497,Firewall,FW000010497,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,LPT-12239,SID781642,UNKNOWN,False,False,PROBABLE
FW000002606,Firewall,FW000002606,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,vdr-12706,SID333003,VALID,False,False,EXACT
FW000014727,Firewall,FW000014727,NETWORK_FLOW,UDP_ALLOW,High,ALLOW,Unknown,Unknown,Unknown,VALID,False,False,EXACT
FW000002588,Firewall,FW000002588,NETWORK_FLOW,ICMP_ALLOW,Low,ALLOW,Unknown,VDR-12437,SID364146,VALID,False,False,EXACT
FW000022516,Firewall,FW000022516,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-10417,SID312072,VALID,False,False,EXACT
FW000027034,Firewall,FW000027034,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-11948,SID793284,UNKNOWN,False,False,PROBABLE
FW000023126,Firewall,FW000023126,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,LPT-10405,SID494645,UNKNOWN,False,False,PROBABLE
FW000016605,Firewall,FW000016605,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,Unknown,SID716473,VALID,False,False,EXACT
FW000018549,Firewall,FW000018549,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,Unknown,Unknown,VALID,False,False,EXACT
FW000014907,Firewall,FW000014907,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-12121,SID-968655,VALID,False,False,EXACT
FW000022915,Firewall,FW000022915,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,Unknown,SID328968,VALID,False,False,EXACT
FW000025164,Firewall,FW000025164,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-10867,SID210093,VALID,False,False,EXACT
FW000013812,Firewall,FW000013812,NETWORK_FLOW,UDP_DENY,Low,DENY,Unknown,WS-11381,SID629129,VALID,False,False,EXACT
FW000026437,Firewall,FW000026437,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,LPT-12414,Unknown,UNKNOWN,False,False,PROBABLE
FW000002871,Firewall,FW000002871,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-12663,SID662245,VALID,False,False,EXACT
FW000029576,Firewall,FW000029576,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,ws-11390,SID810743,VALID,False,False,EXACT
FW000007340,Firewall,FW000007340,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,WS-12194,SID183578,VALID,False,False,EXACT
FW000005764,Firewall,FW000005764,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,VDR-12131,SID846104,VALID,False,False,EXACT
FW000012961,Firewall,FW000012961,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-11951,Unknown,VALID,False,False,EXACT
FW000010720,Firewall,FW000010720,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-10886,Unknown,VALID,False,False,EXACT
FW000019435,Firewall,FW000019435,NETWORK_FLOW,UDP_ALLOW,High,ALLOW,Unknown,vdr-12058,SID576217,VALID,False,False,EXACT
FW000014530,Firewall,FW000014530,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-11089.corp.local,SID398671,VALID,False,False,EXACT
FW000026081,Firewall,FW000026081,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-10881,SID532058,VALID,False,False,EXACT
FW000006351,Firewall,FW000006351,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,WS-10641,SID564283,VALID,False,False,EXACT
FW000002906,Firewall,FW000002906,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-10089,SID727584,VALID,False,False,EXACT
FW000027484,Firewall,FW000027484,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,ws-11261,SID350261,VALID,False,False,EXACT
FW000002703,Firewall,FW000002703,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,VDR-11518,SID777244,VALID,False,False,EXACT
FW000006626,Firewall,FW000006626,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,VDR-12980,SID520729,VALID,False,False,EXACT
FW000024620,Firewall,FW000024620,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-11527.corp.local,SID241453,VALID,False,False,EXACT
FW000010046,Firewall,FW000010046,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR_10535,SID-167018,VALID,False,False,EXACT
FW000002352,Firewall,FW000002352,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,lpt-11357,Unknown,VALID,False,False,EXACT
FW000016063,Firewall,FW000016063,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,VDR-11188,SID345032,VALID,False,False,EXACT
FW000022353,Firewall,FW000022353,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,Unknown,SID-589253,VALID,False,False,EXACT
FW000016120,Firewall,FW000016120,NETWORK_FLOW,TCP_ALLOW,High,ALLOW,Unknown,LPT-10944,SID188927,VALID,False,False,EXACT
FW000018714,Firewall,FW000018714,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,lpt-10025,SID976655,VALID,False,False,EXACT
FW000012620,Firewall,FW000012620,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,vdr-11508,SID-871191,UNKNOWN,False,False,PROBABLE
FW000001752,Firewall,FW000001752,NETWORK_FLOW,UDP_DENY,Low,DENY,Unknown,VDR-12243,SID990841,VALID,False,False,EXACT
FW000002300,Firewall,FW000002300,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-10905,sid866107,VALID,False,False,EXACT
FW000007933,Firewall,FW000007933,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-12530,SID727779,UNKNOWN,False,False,PROBABLE
FW000005776,Firewall,FW000005776,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,LPT_10763,SID520441,VALID,False,False,EXACT
FW000011732,Firewall,FW000011732,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,ws-10137,Unknown,UNKNOWN,False,False,PROBABLE
FW000027662,Firewall,FW000027662,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,VDR_10922,SID435697,VALID,False,False,EXACT
FW000012523,Firewall,FW000012523,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,LPT-11485,SID362335,UNKNOWN,False,False,PROBABLE
FW000017202,Firewall,FW000017202,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,VDR-12630,SID164358,VALID,False,False,EXACT
FW000028564,Firewall,FW000028564,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,LPT_12539,SID423164,UNKNOWN,False,False,PROBABLE
FW000026587,Firewall,FW000026587,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,VDR-12148,SID418690,VALID,False,False,EXACT
FW000008165,Firewall,FW000008165,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-10889.corp.local,SID290759,VALID,False,False,EXACT
FW000025041,Firewall,FW000025041,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,WS-11000,SID328186,VALID,False,False,EXACT
FW000025643,Firewall,FW000025643,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-12942,SID726576,VALID,False,False,EXACT
FW000001641,Firewall,FW000001641,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,vdr-10161,SID961349,VALID,False,False,EXACT
FW000015885,Firewall,FW000015885,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,vdr-11901,SID322971,VALID,False,False,EXACT
FW000022599,Firewall,FW000022599,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-12038,SID479720,UNKNOWN,False,False,PROBABLE
FW000016176,Firewall,FW000016176,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,LPT-12704,SID367982,VALID,False,False,EXACT
FW000002493,Firewall,FW000002493,NETWORK_FLOW,TCP_ALLOW,High,ALLOW,Unknown,WS-10579,Unknown,VALID,False,False,EXACT
FW000010644,Firewall,FW000010644,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,WS-11442,Unknown,VALID,False,False,EXACT
FW000005318,Firewall,FW000005318,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-12177,SID374220,VALID,False,False,EXACT
FW000008014,Firewall,FW000008014,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-12250,SID212121,VALID,False,False,EXACT
FW000007304,Firewall,FW000007304,NETWORK_FLOW,UDP_DENY,Low,DENY,Unknown,VDR-10570,SID676815,UNKNOWN,False,False,PROBABLE
FW000029199,Firewall,FW000029199,NETWORK_FLOW,UDP_DENY,Low,DENY,Unknown,VDR-11007,SID109949,VALID,False,False,EXACT
FW000026481,Firewall,FW000026481,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-12461,sid981476,VALID,False,False,EXACT
FW000014223,Firewall,FW000014223,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-12894,sid363761,VALID,False,False,EXACT
FW000028858,Firewall,FW000028858,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-11918,SID681305,VALID,False,False,EXACT
FW000006848,Firewall,FW000006848,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-12924,SID143253,VALID,False,False,EXACT
FW000006635,Firewall,FW000006635,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,lpt-11134,Unknown,VALID,False,False,EXACT
FW000026681,Firewall,FW000026681,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-10395.corp.local,SID984127,VALID,False,False,EXACT
FW000013296,Firewall,FW000013296,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,lpt-10384,SID374539,VALID,False,False,EXACT
FW000012536,Firewall,FW000012536,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,Unknown,SID828199,VALID,False,False,EXACT
FW000001892,Firewall,FW000001892,NETWORK_FLOW,UDP_DENY,Low,DENY,Unknown,Unknown,Unknown,VALID,False,False,EXACT
FW000011437,Firewall,FW000011437,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,vdr-10161,SID467193,UNKNOWN,False,False,PROBABLE
FW000019392,Firewall,FW000019392,NETWORK_FLOW,ICMP_ALLOW,Low,ALLOW,Unknown,LPT-12768,SID837607,VALID,False,False,EXACT
FW000020965,Firewall,FW000020965,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-10453.corp.local,Unknown,VALID,False,False,EXACT
FW000017428,Firewall,FW000017428,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-12104,SID162215,VALID,False,False,EXACT
FW000010885,Firewall,FW000010885,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-11315.corp.local,SID389113,VALID,False,False,EXACT
FW000005033,Firewall,FW000005033,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,WS_11782,SID-603831,VALID,False,False,EXACT
FW000016188,Firewall,FW000016188,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,VDR-12012,sid923312,VALID,False,False,EXACT
FW000003111,Firewall,FW000003111,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,WS-11104.corp.local,SID655217,VALID,False,False,EXACT
FW000018397,Firewall,FW000018397,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-11127,SID273347,UNKNOWN,False,False,PROBABLE
FW000016278,Firewall,FW000016278,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-10980,SID482701,VALID,False,False,EXACT
FW000029062,Firewall,FW000029062,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,VDR-12318,sid361645,VALID,False,False,EXACT
FW000025753,Firewall,FW000025753,NETWORK_FLOW,TCP_ALLOW,High,ALLOW,Unknown,LPT-11140,Unknown,UNKNOWN,False,False,PROBABLE
FW000012300,Firewall,FW000012300,NETWORK_FLOW,UDP_DENY,Low,DENY,Unknown,VDR-11966,SID755305,VALID,False,False,EXACT
FW000022774,Firewall,FW000022774,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,LPT-10377,SID949390,VALID,False,False,EXACT
FW000024668,Firewall,FW000024668,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,lpt-11138,SID850533,VALID,False,False,EXACT
FW000012734,Firewall,FW000012734,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-12450,sid309398,VALID,False,False,EXACT
FW000023517,Firewall,FW000023517,NETWORK_FLOW,UDP_DENY,Low,DENY,Unknown,ws-12902,sid889735,VALID,False,False,EXACT
FW000027131,Firewall,FW000027131,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,WS-12295,SID828411,VALID,False,False,EXACT
FW000007133,Firewall,FW000007133,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-12871,SID472136,VALID,False,False,EXACT
FW000015742,Firewall,FW000015742,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS_11670,Unknown,VALID,False,False,EXACT
FW000002211,Firewall,FW000002211,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-11207,SID787003,VALID,False,False,EXACT
FW000014728,Firewall,FW000014728,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-11162,SID592722,VALID,False,False,EXACT
FW000028565,Firewall,FW000028565,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-12962.corp.local,SID750806,VALID,False,False,EXACT
FW000026126,Firewall,FW000026126,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-11385,SID467496,UNKNOWN,False,False,PROBABLE
FW000029759,Firewall,FW000029759,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,Unknown,sid121649,VALID,False,False,EXACT
FW000015809,Firewall,FW000015809,NETWORK_FLOW,UDP_ALLOW,High,ALLOW,Unknown,WS-10136,sid993130,UNKNOWN,False,False,PROBABLE
