hostname,temporal_sequence_count,strongest_sequence_strength,temporal_evidence_count,temporal_confidence,temporal_signal_present
LPT-11427,1,100.0,3,0.92,True
ws-10884,0,0.0,0,0.0,False
WS-12320,0,0.0,0,0.0,False
VDR-12983,0,0.0,0,0.0,False
WS-12092,0,0.0,0,0.0,False
WS-10997.corp.local,0,0.0,0,0.0,False
LPT-11887.corp.local,0,0.0,0,0.0,False
LPT-10157,0,0.0,0,0.0,False
WS-12236.corp.local,0,0.0,0,0.0,False
WS_10393,0,0.0,0,0.0,False
WS-12556,0,0.0,0,0.0,False
LPT-12699,0,0.0,0,0.0,False
VDR-12982,0,0.0,0,0.0,False
VDR-12463,0,0.0,0,0.0,False
vdr-10613,0,0.0,0,0.0,False
LPT-11780,0,0.0,0,0.0,False
lpt-10331,0,0.0,0,0.0,False
LPT-12659.corp.local,0,0.0,0,0.0,False
LPT-12731.,0,0.0,0,0.0,False
VDR-10621,0,0.0,0,0.0,False
VDR-11330,0,0.0,0,0.0,False
WS-12673,0,0.0,0,0.0,False
lpt-11321,0,0.0,0,0.0,False
vdr-11350,0,0.0,0,0.0,False
VDR-10273,0,0.0,0,0.0,False
VDR-11251.,0,0.0,0,0.0,False
WS-10139,0,0.0,0,0.0,False
VDR-11167,0,0.0,0,0.0,False
VDR_11927,0,0.0,0,0.0,False
LPT_11238,0,0.0,0,0.0,False
WS-10729,0,0.0,0,0.0,False
VDR-11236,0,0.0,0,0.0,False
VDR_10799,0,0.0,0,0.0,False
VDR-11378.corp.local,0,0.0,0,0.0,False
lpt-10377,0,0.0,0,0.0,False
vdr-12388,0,0.0,0,0.0,False
WS-11695,0,0.0,0,0.0,False
VDR_10924,0,0.0,0,0.0,False
WS-11230.,0,0.0,0,0.0,False
ws-11968,0,0.0,0,0.0,False
ws-12828,0,0.0,0,0.0,False
WS-11374.,0,0.0,0,0.0,False
WS_12866,0,0.0,0,0.0,False
LPT_12011,0,0.0,0,0.0,False
WS-10471,0,0.0,0,0.0,False
WS-12727,0,0.0,0,0.0,False
VDR-11312,0,0.0,0,0.0,False
VDR_10801,0,0.0,0,0.0,False
WS_10918,0,0.0,0,0.0,False
LPT_11637,0,0.0,0,0.0,False
ws-12246,0,0.0,0,0.0,False
WS_10878,0,0.0,0,0.0,False
WS-11334,0,0.0,0,0.0,False
WS-11437,0,0.0,0,0.0,False
lpt-12714,0,0.0,0,0.0,False
LPT-11321.corp.local,0,0.0,0,0.0,False
VDR_10491,0,0.0,0,0.0,False
VDR-10060.corp.local,0,0.0,0,0.0,False
LPT_11673,0,0.0,0,0.0,False
VDR-10576.corp.local,0,0.0,0,0.0,False
vdr-12431,0,0.0,0,0.0,False
vdr-11021,0,0.0,0,0.0,False
LPT-12007,0,0.0,0,0.0,False
lpt-11890,0,0.0,0,0.0,False
LPT_12937,0,0.0,0,0.0,False
LPT-11504,0,0.0,0,0.0,False
lpt-11346,0,0.0,0,0.0,False
ws-11654,0,0.0,0,0.0,False
WS_10826,0,0.0,0,0.0,False
ws-10569,0,0.0,0,0.0,False
WS-11667,1,100.0,2,0.88,True
LPT-12962.corp.local,0,0.0,0,0.0,False
VDR-11720,0,0.0,0,0.0,False
WS-12715,0,0.0,0,0.0,False
vdr-12892,0,0.0,0,0.0,False
WS_12097,0,0.0,0,0.0,False
VDR-10529,0,0.0,0,0.0,False
WS-12311,0,0.0,0,0.0,False
LPT-11178,1,75.0,2,0.73,True
LPT_11484,0,0.0,0,0.0,False
ws-10102,0,0.0,0,0.0,False
VDR-12500.corp.local,0,0.0,0,0.0,False
VDR-12942,0,0.0,0,0.0,False
VDR-12483,0,0.0,0,0.0,False
WS-11514,1,100.0,2,0.88,True
LPT-12838.corp.local,0,0.0,0,0.0,False
WS-11477,0,0.0,0,0.0,False
LPT_11004,0,0.0,0,0.0,False
WS-11864.,0,0.0,0,0.0,False
VDR-11921,0,0.0,0,0.0,False
WS-12473,0,0.0,0,0.0,False
lpt-10030,0,0.0,0,0.0,False
VDR-11265.corp.local,0,0.0,0,0.0,False
ws-11885,0,0.0,0,0.0,False
lpt-12780,0,0.0,0,0.0,False
LPT_12466,0,0.0,0,0.0,False
ws-11334,0,0.0,0,0.0,False
LPT-10691.corp.local,0,0.0,0,0.0,False
WS-11760,0,0.0,0,0.0,False
LPT-11627,0,0.0,0,0.0,False
LPT-12316.corp.local,0,0.0,0,0.0,False
WS-11323.corp.local,0,0.0,0,0.0,False
VDR-12896,0,0.0,0,0.0,False
LPT_11659,0,0.0,0,0.0,False
VDR_10108,0,0.0,0,0.0,False
LPT_11541,0,0.0,0,0.0,False
vdr-10044,0,0.0,0,0.0,False
LPT-10708,0,0.0,0,0.0,False
LPT-10041,0,0.0,0,0.0,False
WS-11749,0,0.0,0,0.0,False
vdr-10069,0,0.0,0,0.0,False
lpt-11220,0,0.0,0,0.0,False
LPT-12616.corp.local,0,0.0,0,0.0,False
ws-11799,0,0.0,0,0.0,False
LPT_12993,0,0.0,0,0.0,False
VDR-10684,0,0.0,0,0.0,False
LPT-11941,0,0.0,0,0.0,False
vdr-11927,0,0.0,0,0.0,False
LPT-11235,0,0.0,0,0.0,False
ws-10991,0,0.0,0,0.0,False
vdr-11224,0,0.0,0,0.0,False
lpt-11534,0,0.0,0,0.0,False
VDR_11032,0,0.0,0,0.0,False
ws-12694,0,0.0,0,0.0,False
LPT-11278,0,0.0,0,0.0,False
WS_10256,0,0.0,0,0.0,False
VDR-10138,0,0.0,0,0.0,False
ws-10969,0,0.0,0,0.0,False
ws-12409,0,0.0,0,0.0,False
vdr-11210,0,0.0,0,0.0,False
VDR-10165.corp.local,0,0.0,0,0.0,False
VDR-10638,0,0.0,0,0.0,False
lpt-12429,0,0.0,0,0.0,False
VDR-12278.corp.local,0,0.0,0,0.0,False
vdr-12564,0,0.0,0,0.0,False
vdr-10207,0,0.0,0,0.0,False
LPT-11489.corp.local,0,0.0,0,0.0,False
LPT-12135,0,0.0,0,0.0,False
VDR_12152,0,0.0,0,0.0,False
vdr-11385,0,0.0,0,0.0,False
LPT-10616.,0,0.0,0,0.0,False
LPT-10479,0,0.0,0,0.0,False
VDR-10388.corp.local,0,0.0,0,0.0,False
LPT_12516,0,0.0,0,0.0,False
WS_10487,0,0.0,0,0.0,False
WS_11806,0,0.0,0,0.0,False
vdr-11019,0,0.0,0,0.0,False
WS-12401,0,0.0,0,0.0,False
WS-11370,0,0.0,0,0.0,False
VDR-11345,0,0.0,0,0.0,False
WS_11670,0,0.0,0,0.0,False
LPT-11349.corp.local,0,0.0,0,0.0,False
LPT-10851,0,0.0,0,0.0,False
WS-11529,0,0.0,0,0.0,False
vdr-10361,0,0.0,0,0.0,False
vdr-10736,0,0.0,0,0.0,False
LPT_11908,0,0.0,0,0.0,False
VDR_11306,0,0.0,0,0.0,False
WS_10969,0,0.0,0,0.0,False
LPT-10717.corp.local,0,0.0,0,0.0,False
lpt-10755,0,0.0,0,0.0,False
LPT-12467,0,0.0,0,0.0,False
VDR-10783.corp.local,0,0.0,0,0.0,False
WS-12553.corp.local,0,0.0,0,0.0,False
VDR-12983.corp.local,0,0.0,0,0.0,False
vdr-11314,0,0.0,0,0.0,False
LPT-12428,0,0.0,0,0.0,False
LPT-12349,0,0.0,0,0.0,False
lpt-10227,0,0.0,0,0.0,False
WS-11624,0,0.0,0,0.0,False
WS-11737.corp.local,0,0.0,0,0.0,False
VDR-10558.corp.local,0,0.0,0,0.0,False
WS_12996,0,0.0,0,0.0,False
LPT_11170,0,0.0,0,0.0,False
WS_10720,0,0.0,0,0.0,False
LPT-10323,0,0.0,0,0.0,False
lpt-12085,0,0.0,0,0.0,False
lpt-11349,0,0.0,0,0.0,False
VDR-11804,0,0.0,0,0.0,False
lpt-11010,0,0.0,0,0.0,False
ws-10766,0,0.0,0,0.0,False
LPT_12414,0,0.0,0,0.0,False
lpt-12826,0,0.0,0,0.0,False
VDR-10108.corp.local,0,0.0,0,0.0,False
WS-12944,0,0.0,0,0.0,False
ws-11471,0,0.0,0,0.0,False
vdr-11275,0,0.0,0,0.0,False
WS-12392.corp.local,0,0.0,0,0.0,False
WS-12108,0,0.0,0,0.0,False
WS-12909.corp.local,0,0.0,0,0.0,False
VDR-11932,0,0.0,0,0.0,False
WS-11108.corp.local,0,0.0,0,0.0,False
WS-11878,0,0.0,0,0.0,False
LPT_10013,0,0.0,0,0.0,False
vdr-10501,0,0.0,0,0.0,False
lpt-10668,0,0.0,0,0.0,False
vdr-11802,0,0.0,0,0.0,False
ws-10281,0,0.0,0,0.0,False
WS-10214,0,0.0,0,0.0,False
lpt-12314,0,0.0,0,0.0,False
ws-10784,0,0.0,0,0.0,False
ws-12417,0,0.0,0,0.0,False
lpt-10426,0,0.0,0,0.0,False
WS-12084.corp.local,0,0.0,0,0.0,False
lpt-11717,0,0.0,0,0.0,False
VDR-10847,0,0.0,0,0.0,False
VDR_12978,0,0.0,0,0.0,False
LPT-12296,0,0.0,0,0.0,False
ws-12422,0,0.0,0,0.0,False
vdr-10484,0,0.0,0,0.0,False
LPT-12755,0,0.0,0,0.0,False
ws-10400,0,0.0,0,0.0,False
WS_10195,0,0.0,0,0.0,False
LPT-12703,1,75.0,2,0.73,True
LPT-11321,0,0.0,0,0.0,False
VDR-12590.,0,0.0,0,0.0,False
VDR-11012,0,0.0,0,0.0,False
vdr-11855,0,0.0,0,0.0,False
VDR-10562,1,75.0,2,0.73,True
WS-11230,1,100.0,2,0.88,True
WS-10317,2,100.0,4,0.88,True
VDR-10485,2,100.0,4,0.88,True
WS-12788,0,0.0,0,0.0,False
VDR-11559,0,0.0,0,0.0,False
VDR-11874.corp.local,0,0.0,0,0.0,False
WS-12031,0,0.0,0,0.0,False
WS-12396.corp.local,0,0.0,0,0.0,False
vdr-12997,0,0.0,0,0.0,False
ws-12461,0,0.0,0,0.0,False
LPT_12947,0,0.0,0,0.0,False
VDR_10342,0,0.0,0,0.0,False
vdr-10624,0,0.0,0,0.0,False
WS_10946,0,0.0,0,0.0,False
LPT-12098.corp.local,0,0.0,0,0.0,False
lpt-10006,0,0.0,0,0.0,False
lpt-10965,0,0.0,0,0.0,False
vdr-11482,0,0.0,0,0.0,False
WS-12529,0,0.0,0,0.0,False
VDR-10057,0,0.0,0,0.0,False
VDR-11122,1,100.0,2,0.88,True
LPT-11146,0,0.0,0,0.0,False
VDR_10402,0,0.0,0,0.0,False
lpt-12651,0,0.0,0,0.0,False
LPT-11504.corp.local,0,0.0,0,0.0,False
WS-12509.corp.local,0,0.0,0,0.0,False
LPT_10141,0,0.0,0,0.0,False
LPT-10986,0,0.0,0,0.0,False
WS-10694,0,0.0,0,0.0,False
lpt-10067,0,0.0,0,0.0,False
vdr-11302,0,0.0,0,0.0,False
WS-12164,0,0.0,0,0.0,False
lpt-12903,0,0.0,0,0.0,False
WS-10119,1,75.0,2,0.73,True
LPT-10171.corp.local,0,0.0,0,0.0,False
lpt-10496,0,0.0,0,0.0,False
VDR-12971,0,0.0,0,0.0,False
lpt-10798,0,0.0,0,0.0,False
vdr-11559,0,0.0,0,0.0,False
ws-12064,0,0.0,0,0.0,False
LPT-12563,0,0.0,0,0.0,False
LPT-10081.corp.local,0,0.0,0,0.0,False
LPT-11103.,0,0.0,0,0.0,False
WS_12660,0,0.0,0,0.0,False
VDR-11002.,0,0.0,0,0.0,False
WS_10999,0,0.0,0,0.0,False
WS-10787,0,0.0,0,0.0,False
lpt-11031,0,0.0,0,0.0,False
lpt-11414,0,0.0,0,0.0,False
VDR-12554,0,0.0,0,0.0,False
LPT-12322,0,0.0,0,0.0,False
LPT-11257,0,0.0,0,0.0,False
VDR-12032,1,75.0,2,0.73,True
VDR-12353.corp.local,0,0.0,0,0.0,False
LPT_11649,0,0.0,0,0.0,False
WS-10895,1,75.0,2,0.73,True
WS-10635,0,0.0,0,0.0,False
WS-12876,0,0.0,0,0.0,False
LPT-11483.corp.local,0,0.0,0,0.0,False
VDR-12558,0,0.0,0,0.0,False
ws-10239,0,0.0,0,0.0,False
LPT-12779,0,0.0,0,0.0,False
WS-12895.corp.local,0,0.0,0,0.0,False
VDR-12650,0,0.0,0,0.0,False
vdr-11145,0,0.0,0,0.0,False
lpt-12016,0,0.0,0,0.0,False
LPT-12109,0,0.0,0,0.0,False
LPT-12299.corp.local,0,0.0,0,0.0,False
LPT-11631,0,0.0,0,0.0,False
VDR-10532.corp.local,0,0.0,0,0.0,False
ws-10211,0,0.0,0,0.0,False
lpt-11170,0,0.0,0,0.0,False
lpt-10567,0,0.0,0,0.0,False
VDR-11264,0,0.0,0,0.0,False
vdr-12148,0,0.0,0,0.0,False
LPT-10089,0,0.0,0,0.0,False
VDR_11494,0,0.0,0,0.0,False
LPT-11459,0,0.0,0,0.0,False
WS-11543,1,75.0,2,0.73,True
vdr-11081,0,0.0,0,0.0,False
LPT-12858,1,100.0,2,0.88,True
WS_12581,0,0.0,0,0.0,False
LPT-12921.corp.local,0,0.0,0,0.0,False
VDR_10033,0,0.0,0,0.0,False
LPT-10989.corp.local,0,0.0,0,0.0,False
VDR-12386,0,0.0,0,0.0,False
VDR-10357.corp.local,0,0.0,0,0.0,False
LPT_10320,0,0.0,0,0.0,False
WS_11037,0,0.0,0,0.0,False
VDR-10209,0,0.0,0,0.0,False
VDR_10576,0,0.0,0,0.0,False
VDR-11773.corp.local,0,0.0,0,0.0,False
vdr-12560,0,0.0,0,0.0,False
LPT-10227.corp.local,0,0.0,0,0.0,False
VDR_11122,0,0.0,0,0.0,False
WS-11410,0,0.0,0,0.0,False
VDR_10485,0,0.0,0,0.0,False
LPT-12530,0,0.0,0,0.0,False
ws-12913,0,0.0,0,0.0,False
vdr-12076,0,0.0,0,0.0,False
ws-10800,0,0.0,0,0.0,False
VDR_10443,0,0.0,0,0.0,False
LPT_10122,0,0.0,0,0.0,False
WS_10553,0,0.0,0,0.0,False
WS_10344,0,0.0,0,0.0,False
WS-10764,0,0.0,0,0.0,False
LPT-11554.corp.local,0,0.0,0,0.0,False
LPT_11655,0,0.0,0,0.0,False
WS-11106,0,0.0,0,0.0,False
VDR-12022,0,0.0,0,0.0,False
vdr-11608,0,0.0,0,0.0,False
WS-10632,2,100.0,4,0.88,True
vdr-10793,0,0.0,0,0.0,False
VDR-10718.corp.local,0,0.0,0,0.0,False
lpt-11285,0,0.0,0,0.0,False
VDR-12797.corp.local,0,0.0,0,0.0,False
VDR_10406,0,0.0,0,0.0,False
ws-12398,0,0.0,0,0.0,False
lpt-12620,0,0.0,0,0.0,False
vdr-12554,0,0.0,0,0.0,False
VDR-10153,0,0.0,0,0.0,False
LPT-10075.corp.local,0,0.0,0,0.0,False
VDR_11527,0,0.0,0,0.0,False
LPT-11965,1,100.0,2,0.88,True
lpt-10274,0,0.0,0,0.0,False
LPT_10083,0,0.0,0,0.0,False
lpt-11784,0,0.0,0,0.0,False
LPT-10289.corp.local,0,0.0,0,0.0,False
vdr-12216,0,0.0,0,0.0,False
WS-11550,1,100.0,2,0.88,True
LPT-11882.corp.local,0,0.0,0,0.0,False
LPT-12438,0,0.0,0,0.0,False
LPT-10437,0,0.0,0,0.0,False
VDR_11400,0,0.0,0,0.0,False
LPT-12503,0,0.0,0,0.0,False
vdr-10756,0,0.0,0,0.0,False
LPT-12239.,0,0.0,0,0.0,False
WS-11819.corp.local,0,0.0,0,0.0,False
WS-12668.corp.local,0,0.0,0,0.0,False
LPT-10318,0,0.0,0,0.0,False
WS-12206,1,75.0,2,0.73,True
LPT_12759,0,0.0,0,0.0,False
WS-11722.,0,0.0,0,0.0,False
VDR-11718,0,0.0,0,0.0,False
VDR-11580.corp.local,0,0.0,0,0.0,False
VDR-11525,0,0.0,0,0.0,False
WS-10604,2,100.0,4,0.88,True
VDR-10801.,0,0.0,0,0.0,False
LPT_12001,0,0.0,0,0.0,False
lpt-12754,0,0.0,0,0.0,False
LPT-10182,1,75.0,2,0.73,True
WS-11079.corp.local,0,0.0,0,0.0,False
LPT-12685,0,0.0,0,0.0,False
VDR_10291,0,0.0,0,0.0,False
lpt-10678,0,0.0,0,0.0,False
LPT-10891,0,0.0,0,0.0,False
VDR-12926.corp.local,0,0.0,0,0.0,False
VDR-10248.corp.local,0,0.0,0,0.0,False
ws-11456,0,0.0,0,0.0,False
LPT-11937.corp.local,0,0.0,0,0.0,False
LPT-11770.corp.local,1,75.0,2,0.73,True
vdr-12897,0,0.0,0,0.0,False
LPT-11322.corp.local,0,0.0,0,0.0,False
VDR-12577,1,75.0,2,0.73,True
ws-11915,0,0.0,0,0.0,False
LPT_10956,0,0.0,0,0.0,False
VDR-12059,0,0.0,0,0.0,False
LPT-10026,0,0.0,0,0.0,False
vdr-10791,0,0.0,0,0.0,False
vdr-10056,0,0.0,0,0.0,False
VDR-10813.corp.local,0,0.0,0,0.0,False
vdr-10692,0,0.0,0,0.0,False
VDR-12404,0,0.0,0,0.0,False
LPT-12608,0,0.0,0,0.0,False
WS-12596.corp.local,0,0.0,0,0.0,False
LPT_10490,0,0.0,0,0.0,False
VDR_11392,0,0.0,0,0.0,False
VDR-12880,0,0.0,0,0.0,False
LPT_12575,0,0.0,0,0.0,False
VDR-12732,0,0.0,0,0.0,False
VDR-11524,0,0.0,0,0.0,False
lpt-11691,0,0.0,0,0.0,False
WS-10126,0,0.0,0,0.0,False
LPT-12722.corp.local,0,0.0,0,0.0,False
VDR-11676.,0,0.0,0,0.0,False
WS_11988,0,0.0,0,0.0,False
LPT-11866.corp.local,0,0.0,0,0.0,False
lpt-12402,0,0.0,0,0.0,False
LPT-12239,0,0.0,0,0.0,False
VDR-10885.corp.local,0,0.0,0,0.0,False
WS-12642,0,0.0,0,0.0,False
WS-10385,0,0.0,0,0.0,False
WS_11823,0,0.0,0,0.0,False
WS-11974,1,100.0,2,0.88,True
WS-12244,0,0.0,0,0.0,False
lpt-12547,0,0.0,0,0.0,False
WS-11595,0,0.0,0,0.0,False
ws-10938,0,0.0,0,0.0,False
vdr-12602,0,0.0,0,0.0,False
ws-10826,0,0.0,0,0.0,False
WS-11690.corp.local,0,0.0,0,0.0,False
ws-10812,0,0.0,0,0.0,False
LPT-12292.corp.local,0,0.0,0,0.0,False
WS-12713.corp.local,0,0.0,0,0.0,False
LPT-12600.corp.local,0,0.0,0,0.0,False
WS_11153,0,0.0,0,0.0,False
VDR_12498,0,0.0,0,0.0,False
WS-10128,0,0.0,0,0.0,False
LPT-12199,0,0.0,0,0.0,False
LPT-10159.corp.local,0,0.0,0,0.0,False
VDR-11575,0,0.0,0,0.0,False
ws-10095,0,0.0,0,0.0,False
LPT-10062,0,0.0,0,0.0,False
WS_12359,0,0.0,0,0.0,False
WS-10090,0,0.0,0,0.0,False
WS-11827.corp.local,0,0.0,0,0.0,False
ws-10722,0,0.0,0,0.0,False
lpt-12029,0,0.0,0,0.0,False
ws-10866,0,0.0,0,0.0,False
WS-12365,0,0.0,0,0.0,False
ws-12756,0,0.0,0,0.0,False
WS-10070.corp.local,0,0.0,0,0.0,False
vdr-11532,0,0.0,0,0.0,False
LPT-12542.corp.local,0,0.0,0,0.0,False
LPT-12298,0,0.0,0,0.0,False
VDR_10207,0,0.0,0,0.0,False
WS-10610.corp.local,0,0.0,0,0.0,False
VDR-12886.corp.local,0,0.0,0,0.0,False
LPT-12767,0,0.0,0,0.0,False
LPT_11257,0,0.0,0,0.0,False
LPT_10460,0,0.0,0,0.0,False
vdr-10273,0,0.0,0,0.0,False
ws-12213,0,0.0,0,0.0,False
lpt-10327,0,0.0,0,0.0,False
WS-12092.corp.local,0,0.0,0,0.0,False
LPT-10607,0,0.0,0,0.0,False
VDR-12286,1,100.0,2,0.88,True
VDR-11617,0,0.0,0,0.0,False
LPT-10425.corp.local,0,0.0,0,0.0,False
LPT-12643.,0,0.0,0,0.0,False
LPT-12754.corp.local,0,0.0,0,0.0,False
WS-10582.corp.local,0,0.0,0,0.0,False
WS-12398,0,0.0,0,0.0,False
WS-12048,0,0.0,0,0.0,False
vdr-12980,0,0.0,0,0.0,False
VDR-11118,0,0.0,0,0.0,False
vdr-10196,0,0.0,0,0.0,False
VDR-11934,0,0.0,0,0.0,False
VDR-11275,0,0.0,0,0.0,False
WS-11994.corp.local,0,0.0,0,0.0,False
LPT_12425,0,0.0,0,0.0,False
LPT-12250,0,0.0,0,0.0,False
ws-10412,0,0.0,0,0.0,False
LPT-11282,0,0.0,0,0.0,False
LPT-11060,0,0.0,0,0.0,False
LPT-11842,0,0.0,0,0.0,False
ws-12619,0,0.0,0,0.0,False
VDR-12373.corp.local,0,0.0,0,0.0,False
lpt-11371,0,0.0,0,0.0,False
VDR-10562.corp.local,0,0.0,0,0.0,False
WS-10737.corp.local,0,0.0,0,0.0,False
WS_11309,0,0.0,0,0.0,False
VDR_11068,0,0.0,0,0.0,False
WS-10397.,0,0.0,0,0.0,False
VDR-11821,0,0.0,0,0.0,False
WS-12913,0,0.0,0,0.0,False
lpt-12253,0,0.0,0,0.0,False
WS_12661,0,0.0,0,0.0,False
VDR-10238,0,0.0,0,0.0,False
VDR-10068,0,0.0,0,0.0,False
lpt-12786,0,0.0,0,0.0,False
WS-10032,1,100.0,2,0.88,True
VDR-10291,6,100.0,12,0.88,True
LPT-11040.corp.local,0,0.0,0,0.0,False
LPT-11055,0,0.0,0,0.0,False
LPT_11664,0,0.0,0,0.0,False
WS_12874,0,0.0,0,0.0,False
vdr-11821,0,0.0,0,0.0,False
LPT-10798,0,0.0,0,0.0,False
lpt-11048,0,0.0,0,0.0,False
WS-10820.corp.local,0,0.0,0,0.0,False
LPT-11891.corp.local,0,0.0,0,0.0,False
WS-12039.corp.local,0,0.0,0,0.0,False
WS-10394,0,0.0,0,0.0,False
lpt-10956,0,0.0,0,0.0,False
LPT-10789,0,0.0,0,0.0,False
LPT-11573.corp.local,0,0.0,0,0.0,False
WS_12809,0,0.0,0,0.0,False
LPT-11992,1,100.0,2,0.88,True
vdr-12784,0,0.0,0,0.0,False
vdr-12932,0,0.0,0,0.0,False
WS-10766.corp.local,0,0.0,0,0.0,False
VDR-10020,0,0.0,0,0.0,False
VDR-12308,0,0.0,0,0.0,False
LPT-11202.corp.local,0,0.0,0,0.0,False
VDR-10662,0,0.0,0,0.0,False
WS-11207.corp.local,0,0.0,0,0.0,False
LPT-10855,0,0.0,0,0.0,False
WS-10117.corp.local,0,0.0,0,0.0,False
VDR-12437.corp.local,0,0.0,0,0.0,False
VDR-11709,0,0.0,0,0.0,False
VDR-12560,1,100.0,2,0.88,True
LPT-12710,0,0.0,0,0.0,False
LPT-12314,1,100.0,2,0.88,True
WS-11849,0,0.0,0,0.0,False
WS-12118,0,0.0,0,0.0,False
vdr-12405,0,0.0,0,0.0,False
WS_12028,0,0.0,0,0.0,False
LPT_12649,0,0.0,0,0.0,False
VDR-12141.corp.local,0,0.0,0,0.0,False
lpt-10356,0,0.0,0,0.0,False
VDR_11996,0,0.0,0,0.0,False
LPT-10381,0,0.0,0,0.0,False
LPT_10275,0,0.0,0,0.0,False
WS-10515,0,0.0,0,0.0,False
WS_10774,0,0.0,0,0.0,False
WS-11562.corp.local,0,0.0,0,0.0,False
vdr-10303,0,0.0,0,0.0,False
LPT-12253,1,75.0,2,0.73,True
LPT-10104,0,0.0,0,0.0,False
LPT-11656.corp.local,0,0.0,0,0.0,False
VDR-11350,0,0.0,0,0.0,False
lpt-12375,0,0.0,0,0.0,False
lpt-10607,0,0.0,0,0.0,False
VDR-10322,11,100.0,22,0.88,True
LPT-12524.,0,0.0,0,0.0,False
WS-11548,1,100.0,2,0.88,True
LPT-11048,0,0.0,0,0.0,False
WS-10027.corp.local,0,0.0,0,0.0,False
VDR-10244.,0,0.0,0,0.0,False
ws-12390,0,0.0,0,0.0,False
vdr-10922,0,0.0,0,0.0,False
WS_12594,0,0.0,0,0.0,False
VDR_10042,0,0.0,0,0.0,False
ws-11120,0,0.0,0,0.0,False
WS_11782,0,0.0,0,0.0,False
WS-11706,0,0.0,0,0.0,False
LPT-12662.corp.local,0,0.0,0,0.0,False
LPT-12768.corp.local,0,0.0,0,0.0,False
VDR_11702,0,0.0,0,0.0,False
WS-11809.corp.local,0,0.0,0,0.0,False
lpt-11274,0,0.0,0,0.0,False
VDR_10621,0,0.0,0,0.0,False
WS_11245,0,0.0,0,0.0,False
lpt-12608,0,0.0,0,0.0,False
WS-11120,0,0.0,0,0.0,False
LPT-11238.,0,0.0,0,0.0,False
ws-10149,0,0.0,0,0.0,False
VDR-11350.corp.local,0,0.0,0,0.0,False
VDR-10514,0,0.0,0,0.0,False
ws-12124,0,0.0,0,0.0,False
LPT-12536,0,0.0,0,0.0,False
LPT-11488,0,0.0,0,0.0,False
VDR_12453,0,0.0,0,0.0,False
lpt-11484,0,0.0,0,0.0,False
VDR_12725,0,0.0,0,0.0,False
vdr-11575,0,0.0,0,0.0,False
WS-12866,0,0.0,0,0.0,False
WS-11651.corp.local,0,0.0,0,0.0,False
WS-10004.corp.local,0,0.0,0,0.0,False
LPT-12211.corp.local,0,0.0,0,0.0,False
ws-10591,0,0.0,0,0.0,False
LPT_12939,0,0.0,0,0.0,False
VDR-10077.corp.local,0,0.0,0,0.0,False
ws-11749,0,0.0,0,0.0,False
WS-10137.corp.local,0,0.0,0,0.0,False
WS_11827,0,0.0,0,0.0,False
LPT-10425,0,0.0,0,0.0,False
VDR-12163,0,0.0,0,0.0,False
VDR_10528,0,0.0,0,0.0,False
VDR-10622,0,0.0,0,0.0,False
LPT_12366,0,0.0,0,0.0,False
VDR-11388.corp.local,0,0.0,0,0.0,False
LPT-12817,0,0.0,0,0.0,False
LPT-11983,0,0.0,0,0.0,False
WS_11972,0,0.0,0,0.0,False
lpt-10590,0,0.0,0,0.0,False
LPT-11790.,0,0.0,0,0.0,False
LPT-10390.corp.local,0,0.0,0,0.0,False
WS-12097,0,0.0,0,0.0,False
VDR-12095.corp.local,0,0.0,0,0.0,False
WS_12790,0,0.0,0,0.0,False
LPT-11057,0,0.0,0,0.0,False
VDR-12324.corp.local,0,0.0,0,0.0,False
VDR-12956,0,0.0,0,0.0,False
VDR_12441,0,0.0,0,0.0,False
vdr-10923,0,0.0,0,0.0,False
LPT-10560,0,0.0,0,0.0,False
LPT_12408,0,0.0,0,0.0,False
WS_10837,0,0.0,0,0.0,False
WS-10252.corp.local,0,0.0,0,0.0,False
LPT_10719,0,0.0,0,0.0,False
vdr-12437,0,0.0,0,0.0,False
VDR-10595.,0,0.0,0,0.0,False
WS_11352,0,0.0,0,0.0,False
LPT-11178.corp.local,0,0.0,0,0.0,False
LPT-10159,0,0.0,0,0.0,False
LPT-10100,1,100.0,2,0.88,True
LPT-11551,0,0.0,0,0.0,False
VDR-11508,0,0.0,0,0.0,False
WS_10014,0,0.0,0,0.0,False
LPT_10423,0,0.0,0,0.0,False
ws-10509,0,0.0,0,0.0,False
vdr-11684,0,0.0,0,0.0,False
WS-10722.corp.local,0,0.0,0,0.0,False
ws-11372,0,0.0,0,0.0,False
WS-10876,0,0.0,0,0.0,False
WS-11865.corp.local,0,0.0,0,0.0,False
VDR-11787,0,0.0,0,0.0,False
WS-12914,0,0.0,0,0.0,False
LPT-12053.corp.local,0,0.0,0,0.0,False
vdr-11013,0,0.0,0,0.0,False
VDR-10952,0,0.0,0,0.0,False
LPT-11476.corp.local,0,0.0,0,0.0,False
LPT_11751,0,0.0,0,0.0,False
LPT_11552,0,0.0,0,0.0,False
VDR-11599,0,0.0,0,0.0,False
VDR-11796.corp.local,0,0.0,0,0.0,False
lpt-11200,0,0.0,0,0.0,False
VDR-11283,0,0.0,0,0.0,False
LPT-12805,0,0.0,0,0.0,False
lpt-11902,0,0.0,0,0.0,False
WS-10341,0,0.0,0,0.0,False
LPT-12574,0,0.0,0,0.0,False
vdr-10485,0,0.0,0,0.0,False
