entity_id,entity_type,hypothesis,traceone_risk_score,confidence_score,supporting_signals,counter_evidence,limitations
LPT_10460,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
LPT_10804,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
vdr-12825,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.09,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 2, Managed: False"
LPT-10250,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY,52.91,0.7917,"Net:11.24, Ep:33.33, Vol:8.34",UNCORROBORATED_SINGLE_DIMENSION,"Observed events: 12, Managed: True"
VDR-11645,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY,60.38,0.5914,"Net:11.24, Ep:33.33, Vol:15.81",LOW_TIMESTAMP_QUALITY; UNCORROBORATED_SINGLE_DIMENSION,"Observed events: 14, Managed: True"
lpt-11175,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
LPT_12202,HOST,NO_ACTIONABLE_HYPOTHESIS,11.29,0.09,"Net:5.62, Ep:0.0, Vol:5.67",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 2, Managed: False"
VDR_12369,HOST,NO_ACTIONABLE_HYPOTHESIS,14.42,0.15,"Net:0.0, Ep:0.0, Vol:14.42",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 4, Managed: False"
VDR-12122.corp.local,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
lpt-11801,HOST,NO_ACTIONABLE_HYPOTHESIS,9.15,0.09,"Net:8.33, Ep:0.0, Vol:0.82",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 2, Managed: False"
VDR-11042,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY; POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,63.08,0.7603,"Net:16.86, Ep:33.33, Vol:12.89",UNMANAGED_HOST_CONTEXT; UNCORROBORATED_SINGLE_DIMENSION,"Observed events: 17, Managed: False"
WS_10908,HOST,NO_ACTIONABLE_HYPOTHESIS,0.47,0.09,"Net:0.0, Ep:0.0, Vol:0.47",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 2, Managed: False"
VDR_11644,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
LPT-10717,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY; POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,90.61,0.5343,"Net:28.1, Ep:20.83, Vol:41.68",LOW_TIMESTAMP_QUALITY,"Observed events: 14, Managed: True"
LPT-12609.,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.03,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY,"Observed events: 0, Managed: True"
ws-11374,HOST,NO_ACTIONABLE_HYPOTHESIS,6.48,0.12,"Net:0.0, Ep:0.0, Vol:6.48",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 3, Managed: False"
ws-10509,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
LPT-10062,HOST,NO_ACTIONABLE_HYPOTHESIS,24.03,0.6636,"Net:5.62, Ep:16.66, Vol:1.75",NONE_OBSERVED,"Observed events: 7, Managed: True"
VDR_10659,HOST,NO_ACTIONABLE_HYPOTHESIS,8.33,0.06,"Net:8.33, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
LPT-12102.corp.local,HOST,NO_ACTIONABLE_HYPOTHESIS,3.67,0.09,"Net:0.0, Ep:0.0, Vol:3.67",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 2, Managed: False"
VDR-12488,HOST,NO_ACTIONABLE_HYPOTHESIS,48.72,0.6046,"Net:11.24, Ep:25.0, Vol:12.48",LOW_TIMESTAMP_QUALITY; UNCORROBORATED_SINGLE_DIMENSION,"Observed events: 13, Managed: True"
VDR-11933,HOST,NO_ACTIONABLE_HYPOTHESIS,43.56,0.5123,"Net:16.86, Ep:8.33, Vol:18.36",LOW_TIMESTAMP_QUALITY; UNCORROBORATED_SINGLE_DIMENSION,"Observed events: 13, Managed: True"
vdr-11666,HOST,NO_ACTIONABLE_HYPOTHESIS,8.33,0.06,"Net:8.33, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
ws-12605,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
VDR-11237,HOST,NO_ACTIONABLE_HYPOTHESIS,39.23,0.725,"Net:11.24, Ep:8.33, Vol:19.66",UNCORROBORATED_SINGLE_DIMENSION,"Observed events: 10, Managed: True"
LPT_11977,HOST,NO_ACTIONABLE_HYPOTHESIS,8.33,0.06,"Net:8.33, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
ws-10252,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
LPT_11322,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
VDR-11559.corp.local,HOST,NO_ACTIONABLE_HYPOTHESIS,8.25,0.12,"Net:0.0, Ep:0.0, Vol:8.25",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 3, Managed: False"
LPT-12183,HOST,NO_ACTIONABLE_HYPOTHESIS,40.05,0.725,"Net:0.0, Ep:8.33, Vol:31.72",UNCORROBORATED_SINGLE_DIMENSION,"Observed events: 14, Managed: True"
WS-12733.corp.local,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
VDR-10278.corp.local,HOST,NO_ACTIONABLE_HYPOTHESIS,9.06,0.09,"Net:5.62, Ep:0.0, Vol:3.44",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 2, Managed: False"
VDR-10539,HOST,NO_ACTIONABLE_HYPOTHESIS,45.47,0.725,"Net:16.86, Ep:0.0, Vol:28.61",UNCORROBORATED_SINGLE_DIMENSION,"Observed events: 16, Managed: True"
LPT-12502,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY; POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,100.0,0.5579,"Net:49.99, Ep:49.99, Vol:50.01",LOW_TIMESTAMP_QUALITY,"Observed events: 29, Managed: True"
ws-12495,HOST,NO_ACTIONABLE_HYPOTHESIS,13.98,0.15,"Net:8.33, Ep:0.0, Vol:5.64",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 4, Managed: False"
VDR-12488.corp.local,HOST,NO_ACTIONABLE_HYPOTHESIS,10.06,0.09,"Net:8.33, Ep:0.0, Vol:1.72",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 2, Managed: False"
LPT-11631.corp.local,HOST,NO_ACTIONABLE_HYPOTHESIS,13.78,0.09,"Net:8.33, Ep:0.0, Vol:5.45",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 2, Managed: False"
LPT-12055,HOST,POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,50.2,0.5533,"Net:16.86, Ep:0.0, Vol:33.34",LOW_TIMESTAMP_QUALITY; UNCORROBORATED_SINGLE_DIMENSION,"Observed events: 15, Managed: True"
WS-11245.corp.local,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
WS_11766,HOST,NO_ACTIONABLE_HYPOTHESIS,4.56,0.09,"Net:0.0, Ep:0.0, Vol:4.56",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 2, Managed: False"
ws-10095,HOST,NO_ACTIONABLE_HYPOTHESIS,7.71,0.12,"Net:0.0, Ep:0.0, Vol:7.71",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 3, Managed: False"
VDR-12151.corp.local,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
ws-12051,HOST,NO_ACTIONABLE_HYPOTHESIS,0.7,0.09,"Net:0.0, Ep:0.0, Vol:0.7",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 2, Managed: False"
LPT-10671.corp.local,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
WS-11284,HOST,NO_ACTIONABLE_HYPOTHESIS,18.16,0.605,"Net:0.0, Ep:8.33, Vol:9.83",NONE_OBSERVED,"Observed events: 6, Managed: True"
ws-11682,HOST,NO_ACTIONABLE_HYPOTHESIS,24.97,0.15,"Net:16.86, Ep:0.0, Vol:8.11",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 4, Managed: False"
ws-10136,HOST,NO_ACTIONABLE_HYPOTHESIS,18.73,0.12,"Net:11.24, Ep:0.0, Vol:7.49",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 3, Managed: False"
WS_10365,HOST,NO_ACTIONABLE_HYPOTHESIS,8.59,0.09,"Net:5.62, Ep:0.0, Vol:2.97",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 2, Managed: False"
VDR-11145,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY; POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,100.0,0.725,"Net:21.08, Ep:41.66, Vol:41.68",NONE_OBSERVED,"Observed events: 16, Managed: True"
WS_10774,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
LPT-10356.corp.local,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
VDR_10647,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
LPT_11659,HOST,NO_ACTIONABLE_HYPOTHESIS,2.22,0.09,"Net:0.0, Ep:0.0, Vol:2.22",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 2, Managed: False"
lpt-10401,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
WS-10687,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY; POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,65.34,0.5533,"Net:28.1, Ep:16.66, Vol:20.58",LOW_TIMESTAMP_QUALITY; UNCORROBORATED_SINGLE_DIMENSION,"Observed events: 12, Managed: True"
lpt-12582,HOST,NO_ACTIONABLE_HYPOTHESIS,8.33,0.06,"Net:8.33, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
LPT_12294,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
WS_11186,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
lpt-12885,HOST,NO_ACTIONABLE_HYPOTHESIS,9.01,0.12,"Net:0.0, Ep:0.0, Vol:9.01",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 3, Managed: False"
VDR_10622,HOST,NO_ACTIONABLE_HYPOTHESIS,8.33,0.09,"Net:8.33, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 2, Managed: False"
vdr-10203,HOST,NO_ACTIONABLE_HYPOTHESIS,9.64,0.09,"Net:5.62, Ep:0.0, Vol:4.02",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 2, Managed: False"
lpt-12419,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
VDR-10693,HOST,NO_ACTIONABLE_HYPOTHESIS,59.04,0.8,"Net:8.33, Ep:33.33, Vol:17.38",UNCORROBORATED_SINGLE_DIMENSION,"Observed events: 16, Managed: True"
WS-12895.,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.03,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY,"Observed events: 0, Managed: True"
VDR_10454,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
WS-11690.corp.local,HOST,NO_ACTIONABLE_HYPOTHESIS,8.58,0.09,"Net:8.33, Ep:0.0, Vol:0.25",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 2, Managed: False"
WS-10970.corp.local,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.09,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 2, Managed: False"
WS-11381.corp.local,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
VDR_12919,HOST,NO_ACTIONABLE_HYPOTHESIS,0.05,0.06,"Net:0.0, Ep:0.0, Vol:0.05",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
WS_11759,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
vdr-12784,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
LPT-11015,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY; POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,100.0,0.5724,"Net:49.99, Ep:49.99, Vol:50.01",LOW_TIMESTAMP_QUALITY,"Observed events: 21, Managed: True"
WS-11358,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY; POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,61.53,0.7726,"Net:25.0, Ep:16.66, Vol:19.87",UNCORROBORATED_SINGLE_DIMENSION,"Observed events: 21, Managed: True"
LPT_10752,HOST,NO_ACTIONABLE_HYPOTHESIS,8.33,0.06,"Net:8.33, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
WS_12912,HOST,NO_ACTIONABLE_HYPOTHESIS,23.36,0.12,"Net:16.66, Ep:0.0, Vol:6.69",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 3, Managed: False"
LPT-11291,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY; POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,93.75,0.5628,"Net:31.25, Ep:20.83, Vol:41.68",LOW_TIMESTAMP_QUALITY,"Observed events: 14, Managed: True"
vdr-11971,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
lpt-10212,HOST,NO_ACTIONABLE_HYPOTHESIS,10.75,0.09,"Net:5.62, Ep:0.0, Vol:5.13",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 2, Managed: False"
ws-10239,HOST,NO_ACTIONABLE_HYPOTHESIS,22.96,0.15,"Net:11.24, Ep:0.0, Vol:11.72",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 4, Managed: False"
WS-11009,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY; POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,95.8,0.5756,"Net:35.13, Ep:20.83, Vol:39.84",LOW_TIMESTAMP_QUALITY; UNMANAGED_HOST_CONTEXT,"Observed events: 18, Managed: False"
LPT-12612,HOST,POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,93.75,0.6018,"Net:41.66, Ep:10.42, Vol:41.68",LOW_TIMESTAMP_QUALITY,"Observed events: 22, Managed: True"
WS-12306,HOST,NO_ACTIONABLE_HYPOTHESIS,35.83,0.58,"Net:16.66, Ep:8.33, Vol:10.84",LOW_TIMESTAMP_QUALITY; UNCORROBORATED_SINGLE_DIMENSION,"Observed events: 10, Managed: True"
LPT-12133.corp.local,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
LPT-11299,HOST,NO_ACTIONABLE_HYPOTHESIS,73.93,0.7345,"Net:7.03, Ep:31.25, Vol:35.66",NONE_OBSERVED,"Observed events: 21, Managed: True"
WS-12818,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY; POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,66.67,0.5612,"Net:16.66, Ep:16.66, Vol:33.34",LOW_TIMESTAMP_QUALITY; UNCORROBORATED_SINGLE_DIMENSION,"Observed events: 17, Managed: True"
vdr-12519,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
WS_10359,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.09,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 2, Managed: False"
WS-12477,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY,95.34,0.7355,"Net:14.05, Ep:41.66, Vol:39.62",NONE_OBSERVED,"Observed events: 19, Managed: True"
vdr-11703,HOST,NO_ACTIONABLE_HYPOTHESIS,4.4,0.09,"Net:0.0, Ep:0.0, Vol:4.4",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 2, Managed: False"
VDR_12441,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
LPT_10580,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
lpt-10439,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
LPT-11040,HOST,NO_ACTIONABLE_HYPOTHESIS,55.63,0.5057,"Net:5.62, Ep:16.66, Vol:33.34",LOW_TIMESTAMP_QUALITY; UNMANAGED_HOST_CONTEXT; UNCORROBORATED_SINGLE_DIMENSION,"Observed events: 14, Managed: False"
lpt-11151,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
WS-10800.corp.local,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.09,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 2, Managed: False"
VDR-11599.corp.local,HOST,NO_ACTIONABLE_HYPOTHESIS,0.01,0.06,"Net:0.0, Ep:0.0, Vol:0.01",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
VDR-11702,HOST,NO_ACTIONABLE_HYPOTHESIS,23.31,0.725,"Net:0.0, Ep:8.33, Vol:14.98",NONE_OBSERVED,"Observed events: 10, Managed: True"
LPT-11114,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY; POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,84.74,0.7776,"Net:21.08, Ep:31.25, Vol:32.42",NONE_OBSERVED,"Observed events: 19, Managed: True"
WS-10225,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY; POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,97.63,0.495,"Net:35.13, Ep:20.83, Vol:41.68",LOW_TIMESTAMP_QUALITY,"Observed events: 16, Managed: True"
lpt-11920,HOST,NO_ACTIONABLE_HYPOTHESIS,8.33,0.06,"Net:8.33, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
VDR_10402,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
