user_id,username,department,global_behavior_score,dept_peer_behavior_score,peer_deviation_delta,global_vs_peer_behavior,peer_outlier_flag
EMP10628,nathan_taneja72,IT,0.0,-1.0116,-0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10334,waida.arora17,Marketing,0.0,-1.1804,-0.3934,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10390,girish.balakrishnan22,Human Resources,1.1804,2.1609,0.8051,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12381,lucky_sarkar95,Finance,0.0,-1.124,-0.4216,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11109,ekapad.murthy37,Call Center,0.5059,0.3374,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11849,yochana.talwar9,IT,0.0674,-0.8769,-0.4385,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12781,Unknown,IT,2.3608,3.7092,1.8549,ANOMALOUS_GLOBALLY_ANOMALOUS_PEER,True
EMP10710,hamsini.bassi31,R&D,1.897,2.7826,1.3911,NORMAL_GLOBALLY_ANOMALOUS_PEER,True
EMP11039,vritti.khalsa6,Customer Support,1.349,2.4286,1.0118,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12737,kashish.raman24,IT,0.1686,-0.6745,-0.3373,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12751,william.narang20,Customer Support,0.0562,-0.6745,-0.281,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12674,geetika.khurana37,Operations,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11561,aradhana.sarraf50,IT Support,0.0,-1.2781,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12840,anmol.jaggi24,Call Center,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11594,vrinda.ganesan90,Customer Support,0.0,-0.8094,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12933,aarav.ben13,Sales,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12837,amara.kade96,Innovation,0.6323,0.2528,0.1264,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11112,umang.raval82,Operations,0.5059,0.3374,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10465,chakradev.krishnan38,Customer Support,0.0,-0.8094,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11560,osha.nadig17,Operations,0.5059,0.3374,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11223,gauri.kannan81,Marketing,1.1804,2.3613,0.787,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12067,qarin.bhagat83,R&D,1.5176,2.0237,1.0117,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12420,fitan.natarajan6,IT,0.5059,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11508,qarin.prabhu95,Finance,0.3372,-0.225,-0.0844,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11885,bhavika.kalla13,Procurement,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11104,jack.chacko10,Marketing,0.1686,-0.6745,-0.2248,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10660,maanav.oak34,Customer Support,0.0,-0.8094,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10338,kamya.chopra12,Human Resources,0.0,-1.0073,-0.3753,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10215,anirudh.das28,Procurement,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11615,akshay.maharaj13,Finance,0.8431,1.1237,0.4215,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12040,warjas.ratta50,Customer Support,0.281,-0.1349,-0.0562,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12592,saanvi_kalita43,Sales,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12889,ekaja.d’alia3,R&D,0.9696,0.9275,0.4637,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11592,manthan.badal24,Legal,0.1686,-0.6741,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12118,diya.sidhu15,IT,0.6745,0.3371,0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11793,nathan.mall50,Innovation,0.1686,-0.6747,-0.3373,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12600,aarnav.kaul95,Legal,0.5059,0.6745,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10816,panini.sachdev98,Supply Chain,0.8431,1.0119,0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11067,ekta.ray68,Brand,1.1376,1.4288,0.6643,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12121,aishani.raja23,IT,0.8971,0.7823,0.3912,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10274,liam.brar8,Customer Support,1.5176,2.8333,1.1804,NORMAL_GLOBALLY_ANOMALOUS_PEER,True
EMP12315,laksh.sama59,Sales,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10865,sanya.kala89,Legal,0.0,-1.3482,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10101,karan.gill35,Legal,0.5059,0.6745,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11501,bakhshi.swamy33,Sales,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12833,ubika.dora89,R&D,1.0118,1.0119,0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10171,bimala.nayar80,Finance,0.8431,1.1237,0.4215,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10107,mekhala.gade57,Human Resources,0.0,-1.0073,-0.3753,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12697,damini.dara51,Finance,0.1686,-0.6745,-0.253,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11521,mohini.hegde96,Operations,1.1804,1.6866,0.8432,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12724,max.wali58,Operations,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12270,isaiah.bhatti12,Finance,0.8431,1.1237,0.4215,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11878,qadim.puri38,IT,0.5396,0.0674,0.0337,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12106,rachana.gokhale33,R&D,0.2529,-0.5061,-0.253,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12077,jai.dube97,Human Resources,0.0,-1.0073,-0.3753,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12322,ekavir_seshadri85,IT,0.3372,-0.3373,-0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12412,william.swamy80,Finance,0.0,-1.124,-0.4216,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12654,charvi.tella63,Human Resources,0.8431,1.2556,0.4678,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11873,jasmit.badal96,Sales,0.0674,-0.5397,-0.2698,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10295,eesha.parikh47,Marketing,0.3372,-0.1686,-0.0562,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10712,manya.bhatti69,Sales,0.5059,0.3374,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10072,bhavika.wagle62,R&D,0.5059,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11524,veda.srinivasan95,Sales,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12341,vedhika.raj2,Human Resources,0.8431,1.2556,0.4678,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12981,ekaraj.biswas85,Marketing,0.5059,0.3375,0.1125,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12971,ekansh.bhardwaj35,Finance,0.0562,-0.9741,-0.3654,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10481,charles.majumdar25,Marketing,0.7166,0.9697,0.3232,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12306,maanas.borde94,Legal,0.5059,0.6745,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11530,parth.pandey90,Operations,0.8431,1.0119,0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12632,rachita.mall3,Human Resources,0.2894,-0.2306,-0.0859,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11514,dakshesh.chaudhari62,Support,0.1686,-0.4496,-0.2024,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11762,bhavya.khanna18,Human Resources,0.7061,0.8879,0.3308,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11490,advaith.shroff57,Sales,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11171,shravya.khalsa89,Sales,0.5902,0.5061,0.253,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12526,max.bassi73,Finance,0.6745,0.6742,0.2529,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12438,panini.randhawa28,R&D,0.0,-1.0119,-0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12619,upadhriti.kannan16,Support,0.3372,-0.075,-0.0338,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12284,naksh.kala17,IT,0.1686,-0.6745,-0.3373,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10405,nidhi.sankar58,Finance,0.3372,-0.225,-0.0844,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10757,gaurika.bains94,Customer Support,1.0118,1.6193,0.6746,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12071,bhavna.deshpande74,Customer Support,0.1686,-0.4047,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12252,advay.ray64,Human Resources,0.2448,-0.3503,-0.1305,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11999,udant.dyal3,Innovation,0.5059,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10097,advik.raj99,Legal,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11333,meera.sule49,Legal,0.5059,0.6745,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12461,nachiket.ganguly96,Human Resources,0.1686,-0.5548,-0.2067,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10743,yashodhara.dugar79,IT Support,0.0,-1.2781,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10806,daniel.nadkarni96,Marketing,0.5059,0.3375,0.1125,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12020,wyatt.sharaf97,Procurement,0.6745,0.6747,0.3373,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12576,gavin.devi25,Brand,1.0118,1.1582,0.5385,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11535,dhriti.shere97,Human Resources,0.0381,-0.905,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12114,omkaar.srinivasan33,R&D,0.0,-1.0119,-0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12172,dominic.bose12,Operations,0.3794,0.0844,0.0422,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12415,naveen_tara18,IT,0.0,-1.0116,-0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10148,ria.ramakrishnan80,IT,0.3372,-0.3373,-0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12154,aadi.sidhu81,IT,0.1686,-0.6745,-0.3373,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12117,timothy.yadav52,Legal,0.8431,2.0227,0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12831,chatresh_nagi33,Marketing,1.5176,3.3731,1.1242,NORMAL_GLOBALLY_ANOMALOUS_PEER,True
EMP11315,yash.choudhary70,Operations,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10692,nitara_shukla26,Sales,0.5059,0.3374,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10818,rayaan_tiwari18,IT,0.1686,-0.6745,-0.3373,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11728,rushil.bassi10,Marketing,0.0562,-1.0117,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11386,manthan.rajagopal79,Operations,0.548,0.4217,0.2108,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12353,Unknown,Sales,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12120,sachi.brar91,Brand,0.0,-1.018,-0.4733,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11599,hardik.krishnan79,R&D,0.6745,0.3372,0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12663,zansi.master45,Procurement,0.6745,0.6747,0.3373,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12531,vincent.bora29,Sales,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10701,keya.apte48,Human Resources,0.0381,-0.905,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12894,yashawini.saran22,Legal,0.8431,2.0227,0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12738,devika.bhargava75,Procurement,13.0939,25.5168,12.7567,ANOMALOUS_GLOBALLY_ANOMALOUS_PEER,True
EMP10921,arunima.dhingra17,Support,0.1686,-0.4496,-0.2024,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11424,parth.maharaj81,R&D,0.5691,0.1264,0.0632,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11708,rachita_nath49,Customer Support,0.3934,0.1349,0.0562,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10905,Unknown,Finance,0.6745,0.6742,0.2529,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10454,udyati.rastogi46,Procurement,0.8431,1.0119,0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12147,odika.mistry80,Human Resources,0.1686,-0.5548,-0.2067,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12883,anvi.khosla18,Marketing,0.2529,-0.4216,-0.1405,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12376,max.agate4,Finance,0.371,-0.1349,-0.0506,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11886,bhavya.sura34,Finance,0.1686,-0.6745,-0.253,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10167,kamala.babu40,Legal,0.0,-1.3482,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10730,omkaar.balakrishnan85,Sales,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12226,udant.palla36,IT,0.3372,-0.3373,-0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11310,ganga.joshi21,Legal,0.5059,0.6745,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12370,robert.de76,Operations,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10026,hemang.pandya70,IT,0.3372,-0.3373,-0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12054,amara.sur40,Operations,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11652,Unknown,Legal,0.5059,0.6745,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11622,abhiram.issac85,Procurement,0.6745,0.6747,0.3373,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10587,janani.padmanabhan32,IT,0.5059,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11401,oviya.bahl97,Call Center,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10997,vrishti_bhandari80,Operations,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11176,saanvi.dass2,Procurement,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11700,bahadurjit.ratta50,Sales,0.0674,-0.5397,-0.2698,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11040,aarav.suri27,Customer Support,0.281,-0.1349,-0.0562,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10033,ekanta.chadha10,IT,0.951,0.8901,0.4451,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11927,laban.verma70,Human Resources,0.3372,-0.1023,-0.0381,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12440,nisha.kari14,IT,0.6745,0.3371,0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11379,victor.manne39,Sales,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10041,Unknown,Procurement,1.1804,1.6866,0.8432,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11876,yochana.sinha99,Human Resources,0.5059,0.3505,0.1306,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12176,theodore.chander22,IT Support,0.5244,0.7096,0.1872,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12257,hritik.deo84,Operations,0.0843,-0.5059,-0.2529,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12686,tara.muni30,Operations,0.8431,1.0119,0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12229,kritika.chakraborty12,Human Resources,1.2021,2.2191,0.8268,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12099,omaja.kapur20,IT,1.1804,1.3488,0.6745,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11909,kashvi.bhagat73,Finance,0.0,-1.124,-0.4216,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10609,bhavya.oza34,Operations,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11132,yug.om34,Sales,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10028,siddharth.patil20,Sales,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10441,utkarsh.dass49,Marketing,1.0118,1.8554,0.6184,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10665,daksh.kalita23,Sales,0.8431,1.0119,0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12228,falguni.thaman99,Operations,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10493,radha.rana10,IT,0.0,-1.0116,-0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11258,vinaya.barad66,Sales,0.5059,0.3374,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11301,kabir.tandon59,Brand,0.7869,0.6745,0.3136,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12956,chanchal_sandal62,Customer Support,0.1686,-0.4047,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12437,reva.nanda32,Sales,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11382,ishanvi.ravel63,Procurement,0.8431,1.0119,0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11304,amruta.parsa74,Support,0.3035,-0.1499,-0.0675,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10236,Unknown,R&D,0.8431,0.6745,0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10551,azad.swamy68,Compliance,1.6862,2.6984,1.349,NORMAL_GLOBALLY_ANOMALOUS_PEER,True
EMP10520,diya.tandon19,IT,0.0,-1.0116,-0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12285,fariq.koshy90,Finance,1.1804,2.0229,0.7588,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11232,gaurangi.mistry16,Sales,1.6862,2.6984,1.349,NORMAL_GLOBALLY_ANOMALOUS_PEER,True
EMP11138,pooja.bassi47,Operations,1.1804,1.6866,0.8432,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11905,mahika.srinivas54,Procurement,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10720,victor.chaudhuri10,R&D,0.0,-1.0119,-0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10735,chatresh.murthy80,IT,0.4722,-0.0674,-0.0337,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12779,tanveer_bahri84,Finance,0.8431,1.1237,0.4215,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11750,gaurika.sachdev76,Procurement,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10058,ishanvi.chakraborty35,Operations,1.0118,1.3494,0.6746,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10631,wishi.handa94,Legal,0.0,-1.3482,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11181,ira.korpal96,Support,1.349,2.1732,0.978,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12271,unnati.hegde31,Legal,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10592,upma.oommen45,Operations,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11303,vaishnavi.khanna18,Brand,0.0,-1.018,-0.4733,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11387,ethan.shanker12,Operations,1.2225,1.7708,0.8853,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12696,gaurang.rao47,Marketing,0.3372,-0.1686,-0.0562,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12712,dayita.char97,IT Support,0.0,-1.2781,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11964,priya.lad10,Human Resources,1.0118,1.7084,0.6365,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12297,bhanumati.anand88,Marketing,0.5059,0.3375,0.1125,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10939,karan.mutti81,Marketing,1.349,2.8672,0.9556,NORMAL_GLOBALLY_ANOMALOUS_PEER,True
EMP12873,anusha.sengupta42,Operations,0.6745,0.6747,0.3373,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11249,abhiram.date18,Human Resources,0.2894,-0.2306,-0.0859,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10904,timothy.sur54,Operations,0.5059,0.3374,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12622,bimala.kuruvilla18,Sales,0.6745,0.6747,0.3373,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11279,balhaar.dhar20,Customer Support,0.5059,0.4049,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12474,yutika.borde37,Operations,0.6745,0.6747,0.3373,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12965,ijaya_narasimhan36,IT,0.5059,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12419,ekta.bath4,Customer Support,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12459,amaira.dani33,Operations,0.2108,-0.2528,-0.1264,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12539,udarsh.kannan50,Marketing,0.1686,-0.6745,-0.2248,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11142,vasatika.sidhu93,R&D,0.4216,-0.1686,-0.0843,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12453,joshua.mohanty72,Operations,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10706,aditya.bail38,Procurement,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12723,tripti.datta67,Marketing,0.0,-1.1804,-0.3934,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11022,faris.mander25,Legal,0.5059,0.6745,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10745,lopa.bali80,Operations,1.0118,1.3494,0.6746,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11546,aachal.chand47,Innovation,0.5059,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12429,meera.bains79,Marketing,0.8431,1.3493,0.4497,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12110,sai.srinivas91,IT,0.8431,0.6743,0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12013,faris.bhandari30,Call Center,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10513,ekanta.sengupta27,Call Center,0.2841,-0.1062,-0.0531,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10081,yamini.solanki69,Finance,0.0,-1.124,-0.4216,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12743,nidra.nanda73,Procurement,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11308,Unknown,Procurement,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12571,gaurika.thakkar87,Customer Support,0.0,-0.8094,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10914,ayushman.parsa54,Operations,0.5059,0.3374,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11404,siya.baria68,R&D,0.1686,-0.6747,-0.3373,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11647,simon.kapoor61,Supply Chain,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12843,shivani.bhattacharyya1,Human Resources,0.1208,-0.6831,-0.2545,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11108,urvashi.palan16,Finance,0.2529,-0.4497,-0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10150,matthew.chatterjee86,Marketing,1.0118,1.8554,0.6184,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12809,saanvi.prabhu62,Marketing,0.4496,0.1686,0.0562,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10774,raagini.khanna7,Finance,0.0,-1.124,-0.4216,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10329,ucchal_dey82,Human Resources,0.4515,0.2045,0.0762,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10006,ekta.kuruvilla30,Marketing,1.0118,1.8554,0.6184,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10943,vasudha.mital3,Operations,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10822,jackson.kapur57,R&D,0.0,-1.0119,-0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10734,jason.sangha69,Finance,0.5396,0.3146,0.118,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10909,yahvi.gokhale89,Customer Support,0.281,-0.1349,-0.0562,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10468,inaya.vala59,Supply Chain,0.5059,0.3374,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10181,tamanna.banik80,R&D,0.2951,-0.4217,-0.2108,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10164,kiaan.sharma57,Innovation,0.0,-1.0119,-0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11523,urvi.d’alia26,Sales,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10451,ishanvi.karpe12,Operations,0.4216,0.1688,0.0844,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10490,rajata.wason25,Operations,0.2529,-0.1686,-0.0843,NORMAL_GLOBALLY_NORMAL_PEER,False
