sequence_id,entity_id,entity_type,sequence_type,start_time,end_time,duration_seconds,event_count,event_ids,source_datasets,temporal_window_minutes,sequence_confidence,sequence_strength,counter_evidence
SEQ-USR-2241,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-24 19:28:10+00:00,2026-08-24 20:27:09+00:00,3539,22,FW000017938; FW000012463; FW000015631; FW000019813; FW000006930; FW000027210; FW000027170; FW000000071; FW000008401; FW000008158; FW000029081; FW000001496; FW000003448; FW000014845; FW000003882; FW000010262; FW000012315; FW000023415; FW000014133; FW000020036; FW000016168; FW000004187,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-2242,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-24 20:29:16+00:00,2026-08-24 21:28:59+00:00,3583,18,FW000024458; FW000006253; FW000001371; FW000008379; FW000023585; FW000001397; FW000014756; FW000003014; FW000013183; FW000025860; FW000016874; FW000029308; FW000010222; FW000000392; FW000004508; FW000025429; FW000019249; FW000017394,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-2243,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-24 21:32:06+00:00,2026-08-24 22:32:00+00:00,3594,18,FW000005682; FW000022887; FW000026181; FW000015359; FW000010214; FW000023083; FW000018194; FW000007001; FW000027740; FW000011747; FW000026342; FW000029268; FW000016551; FW000007195; FW000027060; FW000003326; FW000023501; FW000023302,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-2244,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-24 22:47:35+00:00,2026-08-24 23:45:00+00:00,3445,21,FW000003160; FW000000652; FW000010567; FW000023782; FW000015862; FW000019602; FW000024849; FW000028134; FW000003207; FW000010969; FW000003738; FW000013448; FW000026185; FW000001449; FW000007343; FW000024180; FW000006389; FW000013187; FW000016349; FW000013428; FW000016147,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-2245,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-24 23:53:40+00:00,2026-08-25 00:53:00+00:00,3560,139,FW000003804; FW000016596; FW000022108; FW000020102; FW000013209; FW000028896; FW000000243; FW000001349; FW000001440; FW000001728; FW000001774; FW000001874; FW000002012; FW000002247; FW000002470; FW000002475; FW000002479; FW000002861; FW000003345; FW000003668; FW000003749; FW000003849; FW000004241; FW000004417; FW000004568; FW000004939; FW000005043; FW000005085; FW000005248; FW000006204; FW000006213; FW000006341; FW000006391; FW000006609; FW000006634; FW000007065; FW000007212; FW000007238; FW000007609; FW000007705; FW000008163; FW000008306; FW000008493; FW000008514; FW000008563; FW000008843; FW000009394; FW000009622; FW000009853; FW000010001; FW000010155; FW000010516; FW000010836; FW000010995; FW000011105; FW000011874; FW000012281; FW000012398; FW000012443; FW000012717; FW000012735; FW000013158; FW000013664; FW000013747; FW000013818; FW000013865; FW000013905; FW000014076; FW000014514; FW000014692; FW000015397; FW000015416; FW000015556; FW000015579; FW000015595; FW000016890; FW000017613; FW000018088; FW000018463; FW000018630; FW000018670; FW000018741; FW000018817; FW000019080; FW000019745; FW000020485; FW000020611; FW000020750; FW000020841; FW000020905; FW000021363; FW000021502; FW000021542; FW000021653; FW000021817; FW000021984; FW000022030; FW000022161; FW000022407; FW000022549; FW000022782; FW000023024; FW000023045; FW000023239; FW000023535; FW000023545; FW000023671; FW000024513; FW000024948; FW000025353; FW000025364; FW000025533; FW000025991; FW000026420; FW000026980; FW000027236; FW000027528; FW000028100; FW000028746; FW000029433; FW000029563; FW000029722; FW000029973; FW000012204; FW000008334; FW000019133; FW000022425; FW000027723; FW000003141; FW000023512; FW000029608; FW000017985; FW000007056; FW000009496; FW000006956; FW000000428; FW000028493; FW000010703; FW000029755,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-2246,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-25 00:57:29+00:00,2026-08-25 01:56:41+00:00,3552,12,FW000024825; FW000025608; FW000009591; FW000019541; FW000017439; FW000003474; FW000016322; FW000017406; FW000002919; FW000015968; FW000021839; FW000007727,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-2247,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-25 01:59:35+00:00,2026-08-25 02:59:00+00:00,3565,21,FW000019546; FW000004564; FW000020431; FW000022458; FW000012303; FW000013881; FW000014054; FW000012994; FW000011352; FW000006676; FW000004911; FW000010871; FW000000874; FW000001574; FW000017153; FW000007856; FW000009326; FW000029252; FW000027063; FW000014536; FW000011247,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-2248,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-25 02:59:41+00:00,2026-08-25 03:59:00+00:00,3559,23,FW000009189; FW000025046; FW000001035; FW000024832; FW000001606; FW000023827; FW000000778; FW000026921; FW000029910; FW000006939; FW000004919; FW000025365; FW000007870; FW000008857; FW000021298; FW000008176; FW000011315; FW000029165; FW000016904; FW000012667; FW000009564; FW000016483; FW000006196,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-2249,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-25 04:04:39+00:00,2026-08-25 05:00:11+00:00,3332,19,FW000025271; FW000002314; FW000026917; FW000003955; FW000023102; FW000025249; FW000009407; FW000027298; FW000014703; FW000013286; FW000015666; FW000003051; FW000017798; FW000019952; FW000021042; FW000012854; FW000007209; FW000002573; FW000006938,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-2250,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-25 05:07:41+00:00,2026-08-25 05:57:00+00:00,2959,20,FW000008454; FW000013478; FW000000233; FW000027131; FW000021505; FW000014580; FW000006568; FW000009562; FW000022372; FW000017296; FW000012019; FW000022467; FW000025260; FW000012790; FW000024890; FW000002988; FW000029509; FW000004892; FW000005537; FW000019418,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-2251,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-25 06:11:06+00:00,2026-08-25 07:07:49+00:00,3403,17,FW000025311; FW000019833; FW000021371; FW000021259; FW000021594; FW000021868; FW000029270; FW000012201; FW000028443; FW000005114; FW000008750; FW000019374; FW000028243; FW000012480; FW000004039; FW000017194; FW000005386,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-2252,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-25 07:11:11+00:00,2026-08-25 08:10:12+00:00,3541,25,FW000010974; FW000018378; FW000008359; FW000011538; FW000015986; FW000018493; FW000025464; FW000027061; FW000021162; FW000013965; FW000026533; FW000022321; FW000019397; FW000002028; FW000018549; FW000000830; FW000000977; FW000016183; FW000014373; FW000017387; FW000013758; FW000020944; FW000006861; FW000005914; FW000001420,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-2253,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-25 08:13:10+00:00,2026-08-25 09:12:00+00:00,3530,25,FW000019975; FW000022252; FW000021534; FW000004963; FW000024171; FW000014820; FW000001711; FW000014978; FW000001030; FW000009525; FW000010596; FW000014595; FW000019407; FW000022005; FW000003118; FW000026653; FW000017369; FW000008100; FW000027335; FW000024552; FW000002059; FW000028584; FW000023209; FW000017690; FW000004375,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-2254,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-25 09:14:25+00:00,2026-08-25 10:09:01+00:00,3276,16,FW000025516; FW000020528; FW000014136; FW000003576; FW000017648; FW000023839; FW000013917; FW000008217; FW000021497; FW000006905; FW000018918; FW000014733; FW000020836; FW000020796; FW000029863; FW000028257,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-2255,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-25 10:19:37+00:00,2026-08-25 11:18:00+00:00,3503,19,FW000023837; FW000026074; FW000007886; FW000022938; FW000025973; FW000008992; FW000009105; FW000008230; FW000028630; FW000017654; FW000014287; FW000003555; FW000013986; FW000027100; FW000006845; FW000018863; FW000024824; FW000005960; FW000006864,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-2256,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-25 11:22:05+00:00,2026-08-25 12:16:00+00:00,3235,25,FW000028893; FW000026436; FW000009233; FW000012348; FW000010854; FW000003501; FW000000863; FW000014614; FW000028703; FW000006469; FW000026090; FW000000162; FW000023865; FW000009718; FW000017287; FW000019058; FW000022820; FW000013005; FW000022131; FW000004784; FW000017588; FW000028889; FW000019032; FW000007638; FW000017659,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-2257,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-25 12:23:24+00:00,2026-08-25 13:22:10+00:00,3526,24,FW000003726; FW000025052; FW000003103; FW000026972; FW000009468; FW000003656; FW000011346; FW000027038; FW000006117; FW000002397; FW000014938; FW000002125; FW000009938; FW000027717; FW000012928; FW000024121; FW000026755; FW000007448; FW000002003; FW000024155; FW000020568; FW000006880; FW000018538; FW000010196,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-2258,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-25 13:26:00+00:00,2026-08-25 14:24:06+00:00,3486,20,FW000012640; FW000021509; FW000020241; FW000024862; FW000014221; FW000006548; FW000016238; FW000021936; FW000024376; FW000018894; FW000010468; FW000015969; FW000015344; FW000020027; FW000024276; FW000018172; FW000028389; FW000010934; FW000000385; FW000029194,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-2259,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-25 14:30:00+00:00,2026-08-25 15:24:11+00:00,3251,18,FW000006531; FW000025367; FW000000070; FW000022602; FW000019544; FW000018317; FW000026491; FW000012390; FW000006580; FW000023023; FW000005545; FW000021667; FW000007713; FW000016282; FW000016396; FW000000297; FW000020708; FW000014945,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-2260,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-25 15:30:30+00:00,2026-08-25 16:30:00+00:00,3570,19,FW000010019; FW000020935; FW000023144; FW000000948; FW000016405; FW000018686; FW000015817; FW000004322; FW000028215; FW000012001; FW000024219; FW000010947; FW000006555; FW000024142; FW000018882; FW000021875; FW000029847; FW000017678; FW000022942,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-2261,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-25 16:32:36+00:00,2026-08-25 17:28:53+00:00,3377,17,FW000027327; FW000005619; FW000016502; FW000015621; FW000004497; FW000008434; FW000004007; FW000025039; FW000008549; FW000014438; FW000023192; FW000019678; FW000003621; FW000010822; FW000024750; FW000003945; FW000019870,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-2262,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-25 17:39:30+00:00,2026-08-25 18:34:59+00:00,3329,33,FW000013628; FW000013435; FW000027380; FW000026800; FW000021574; FW000021601; FW000028475; FW000004524; FW000029412; FW000002126; FW000014799; FW000021751; FW000002441; FW000023341; FW000003402; FW000029300; FW000029520; FW000029462; FW000010693; FW000007838; FW000022851; FW000010488; FW000022178; FW000005454; FW000015330; FW000000891; FW000005584; FW000005873; FW000026780; FW000011619; FW000019369; FW000017714; FW000026291,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-2263,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-25 18:41:01+00:00,2026-08-25 19:37:00+00:00,3359,19,FW000016834; FW000001658; FW000024733; FW000007599; FW000028151; FW000020167; FW000022785; FW000018090; FW000021764; FW000028247; FW000019257; FW000005326; FW000003886; FW000015150; FW000013370; FW000029585; FW000026454; FW000004601; FW000019054,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-2264,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-25 19:42:27+00:00,2026-08-25 20:40:14+00:00,3467,21,FW000012257; FW000023575; FW000022168; FW000015593; FW000015940; FW000018924; FW000015361; FW000028273; FW000022873; FW000020379; FW000018357; FW000028307; FW000004134; FW000023314; FW000014803; FW000014842; FW000014299; FW000013588; FW000019526; FW000024923; FW000006153,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-2265,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-25 20:51:07+00:00,2026-08-25 21:49:16+00:00,3489,24,FW000012043; FW000008566; FW000018436; FW000003601; FW000000959; FW000028625; FW000001558; FW000019163; FW000007015; FW000025162; FW000018970; FW000022098; FW000028973; FW000015570; FW000019372; FW000027546; FW000018934; FW000007704; FW000028835; FW000009188; FW000001398; FW000015213; FW000021720; FW000023047,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-2266,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-25 21:53:00+00:00,2026-08-25 22:49:32+00:00,3392,26,FW000006132; FW000018623; FW000028200; FW000015484; FW000027784; FW000021968; FW000001208; FW000010104; FW000017967; FW000017854; FW000026719; FW000000263; FW000025873; FW000007046; FW000002139; FW000029223; FW000002640; FW000006306; FW000022990; FW000001267; FW000014004; FW000019828; FW000025682; FW000005197; FW000025212; FW000023806,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-2267,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-25 23:08:07+00:00,2026-08-26 00:08:00+00:00,3593,125,FW000000174; FW000007922; FW000010591; FW000014715; FW000015674; FW000022307; FW000006701; FW000008562; FW000023238; FW000025107; FW000016711; FW000009119; FW000008317; FW000000264; FW000014204; FW000013579; FW000010102; FW000006301; FW000000345; FW000000774; FW000001348; FW000001483; FW000001579; FW000001945; FW000002006; FW000002693; FW000002725; FW000002818; FW000002899; FW000002933; FW000002993; FW000003085; FW000003215; FW000003455; FW000003716; FW000003725; FW000004068; FW000004100; FW000004438; FW000004850; FW000005038; FW000005069; FW000005398; FW000005502; FW000005669; FW000006161; FW000006413; FW000006579; FW000006596; FW000006790; FW000007190; FW000007423; FW000007696; FW000007957; FW000008034; FW000008140; FW000008524; FW000008888; FW000009422; FW000009424; FW000009443; FW000009592; FW000009841; FW000010011; FW000010122; FW000010269; FW000010359; FW000010771; FW000011628; FW000011825; FW000011987; FW000012335; FW000012602; FW000012707; FW000012821; FW000012990; FW000013546; FW000013726; FW000014650; FW000014738; FW000015901; FW000015990; FW000016037; FW000016200; FW000016587; FW000016608; FW000016726; FW000016969; FW000017306; FW000018007; FW000018135; FW000018405; FW000018510; FW000018559; FW000019103; FW000019134; FW000020134; FW000020259; FW000020783; FW000020954; FW000021093; FW000021252; FW000021901; FW000022124; FW000023195; FW000023215; FW000023758; FW000024097; FW000024790; FW000024813; FW000025844; FW000025892; FW000026172; FW000026268; FW000026618; FW000026955; FW000027293; FW000027539; FW000028122; FW000028686; FW000029388; FW000029601; FW000029890; FW000022522; FW000028598,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-2268,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-26 00:11:36+00:00,2026-08-26 01:11:33+00:00,3597,34,FW000023167; FW000007785; FW000005199; FW000015453; FW000017147; FW000019823; FW000021635; FW000014997; FW000017510; FW000027605; FW000017199; FW000008053; FW000005713; FW000023993; FW000018370; FW000025746; FW000024380; FW000015539; FW000002879; FW000003889; FW000029162; FW000006637; FW000008198; FW000006632; FW000011493; FW000016388; FW000004239; FW000011468; FW000005305; FW000005965; FW000011800; FW000000278; FW000028462; FW000006873,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-2269,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-26 01:17:47+00:00,2026-08-26 02:15:29+00:00,3462,21,FW000026182; FW000003214; FW000026024; FW000024293; FW000011690; FW000025448; FW000023527; FW000003136; FW000015319; FW000001052; FW000018612; FW000001653; FW000004512; FW000013773; FW000011359; FW000025187; FW000000351; FW000018445; FW000005876; FW000006195; FW000008904,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-2270,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-26 02:20:00+00:00,2026-08-26 03:19:00+00:00,3540,21,FW000014277; FW000013597; FW000011344; FW000010633; FW000021487; FW000001323; FW000018458; FW000008672; FW000012327; FW000025369; FW000028207; FW000001970; FW000026139; FW000001383; FW000023556; FW000019850; FW000019378; FW000009353; FW000024159; FW000021870; FW000010236,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-2271,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-26 03:20:54+00:00,2026-08-26 04:16:45+00:00,3351,17,FW000028744; FW000005339; FW000023327; FW000006815; FW000020395; FW000001314; FW000025282; FW000010421; FW000020374; FW000006263; FW000026443; FW000007460; FW000008089; FW000010189; FW000002116; FW000011332; FW000018676,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-2272,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-26 04:24:12+00:00,2026-08-26 05:20:03+00:00,3351,17,FW000013774; FW000024494; FW000022933; FW000003619; FW000014482; FW000026170; FW000008274; FW000029100; FW000005509; FW000004627; FW000015299; FW000005332; FW000026864; FW000006374; FW000004886; FW000016923; FW000008816,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-2273,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-26 05:27:20+00:00,2026-08-26 06:27:13+00:00,3593,13,FW000011178; FW000025517; FW000017733; FW000020486; FW000011384; FW000018400; FW000013913; FW000004262; FW000020361; FW000017426; FW000022980; FW000003383; FW000013720,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-2274,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-26 06:35:34+00:00,2026-08-26 07:34:27+00:00,3533,23,FW000013282; FW000025289; FW000002646; FW000017976; FW000018801; FW000028281; FW000017716; FW000012903; FW000020469; FW000028296; FW000012656; FW000027557; FW000012601; FW000007464; FW000029491; FW000024539; FW000009789; FW000004509; FW000017438; FW000024576; FW000022170; FW000009210; FW000005074,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-2275,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-26 07:43:16+00:00,2026-08-26 08:40:52+00:00,3456,18,FW000012142; FW000008714; FW000028608; FW000000289; FW000024762; FW000024037; FW000012621; FW000011963; FW000005170; FW000007943; FW000022694; FW000028891; FW000021471; FW000025723; FW000005079; FW000020974; FW000023369; FW000018126,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-2276,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-26 08:47:01+00:00,2026-08-26 09:34:56+00:00,2875,22,FW000001305; FW000017574; FW000020263; FW000003956; FW000001672; FW000009530; FW000014072; FW000029711; FW000022014; FW000023340; FW000011295; FW000012238; FW000005448; FW000024309; FW000027440; FW000013568; FW000000186; FW000028435; FW000024303; FW000015875; FW000018935; FW000024731,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-2277,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-26 09:50:00+00:00,2026-08-26 10:42:31+00:00,3151,24,FW000012412; FW000008850; FW000008020; FW000009200; FW000020664; FW000013230; FW000028512; FW000027945; FW000025211; FW000025864; FW000014191; FW000019704; FW000028213; FW000021844; FW000020674; FW000026365; FW000006274; FW000001597; FW000020713; FW000020009; FW000027241; FW000005253; FW000024475; FW000028120,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-2278,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-26 10:53:10+00:00,2026-08-26 11:52:52+00:00,3582,15,FW000024388; FW000013998; FW000018420; FW000012722; FW000001516; FW000013493; FW000023553; FW000005723; FW000010609; FW000007292; FW000026060; FW000021312; FW000010416; FW000026399; FW000009694,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-2279,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-26 11:55:14+00:00,2026-08-26 12:54:14+00:00,3540,21,FW000010859; FW000011120; FW000014798; FW000007058; FW000020669; FW000026258; FW000001131; FW000018936; FW000021825; FW000008254; FW000018803; FW000020986; FW000008791; FW000018812; FW000011325; FW000006152; FW000012434; FW000024056; FW000023367; FW000029246; FW000010472,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-2280,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-26 12:55:39+00:00,2026-08-26 13:52:47+00:00,3428,16,FW000016121; FW000014245; FW000011871; FW000000833; FW000002927; FW000021921; FW000006328; FW000025195; FW000027781; FW000007698; FW000024945; FW000026635; FW000027164; FW000001206; FW000001536; FW000000330,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-2281,Unknown,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-26 14:00:32+00:00,2026-08-26 14:58:54+00:00,3502,16,FW000027895; FW000029478; FW000023175; FW000013223; FW000024062; FW000021000; FW000021528; FW000003659; FW000028495; FW000007709; FW000015215; FW000003622; FW000000711; FW000021695; FW000013892; FW000002112,Firewall,60,0.85,100.0,SINGLE_SOURCE_ONLY
