hostname,firewall_event_count,firewall_deny_count,threat_flag_count,unique_source_ip_count,unique_destination_ip_count,bytes_sent,bytes_received,session_count,endpoint_alert_count,critical_endpoint_alert_count,is_managed,firewall_deny_ratio,evidence_count,feature_confidence
WS-12164.corp.local,2.0,1.0,0.0,1.0,1.0,68498709.16,36688050.64,2.0,0.0,0.0,False,0.5,2.0,PROBABLE
WS-10893,10.0,4.0,1.0,2.0,5.0,259153175.14,201206243.2,8.0,3.0,1.0,True,0.4,13.0,EXACT
WS-11430.corp.local,1.0,0.0,0.0,1.0,0.0,33662676.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-12048,7.0,1.0,0.0,1.0,2.0,171879501.36,160581233.44,6.0,1.0,0.0,True,0.14285714285714285,8.0,EXACT
LPT-10420,9.0,1.0,1.0,2.0,4.0,228682172.68,309626732.64,9.0,7.0,0.0,True,0.1111111111111111,16.0,EXACT
vdr-12857,1.0,0.0,1.0,1.0,1.0,34890775.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
ws-10412,1.0,0.0,0.0,0.0,0.0,2091928.0,1012018.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-12032,4.0,3.0,1.0,4.0,1.0,86677961.25999999,105237077.28,3.0,0.0,0.0,True,0.75,4.0,EXACT
VDR-10504,8.0,2.0,0.0,1.0,2.0,154030008.44,208391714.44,6.0,5.0,0.0,True,0.25,13.0,EXACT
LPT_12086,1.0,0.0,0.0,1.0,1.0,458313.0,13061718.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
lpt-12572,2.0,0.0,0.0,2.0,1.0,49639286.44,49052385.28,0.0,0.0,0.0,False,0.0,2.0,PROBABLE
vdr-12278,2.0,1.0,0.0,2.0,0.0,33643496.4,19601196.28,2.0,0.0,0.0,False,0.5,2.0,PROBABLE
VDR-12638,9.0,4.0,0.0,5.0,4.0,192904431.8,283077783.04,5.0,2.0,0.0,True,0.4444444444444444,11.0,EXACT
WS-10369,6.0,0.0,2.0,2.0,3.0,146459223.66,158724829.52,5.0,1.0,0.0,True,0.0,7.0,EXACT
LPT-10589,4.0,0.0,0.0,3.0,3.0,91743863.38,97413142.64,4.0,1.0,0.0,True,0.0,5.0,EXACT
VDR-10485.corp.local,1.0,0.0,0.0,0.0,0.0,29404963.0,8458745.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-12645.corp.local,1.0,1.0,0.0,0.0,0.0,24819643.22,40668762.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
VDR-11083,8.0,1.0,1.0,6.0,2.0,176368061.04,104659684.28,7.0,3.0,0.0,True,0.125,11.0,EXACT
lpt-11133,2.0,0.0,0.0,1.0,1.0,47534025.0,49052385.28,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
WS-11456,6.0,0.0,1.0,4.0,6.0,173019582.74,95476337.12,5.0,2.0,0.0,True,0.0,8.0,EXACT
WS-10844.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,EXACT
lpt-12508,2.0,0.0,0.0,2.0,1.0,52158620.88,47434162.64,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
VDR-10135,5.0,2.0,0.0,2.0,4.0,173886895.44,112293459.64,5.0,3.0,0.0,True,0.4,8.0,EXACT
VDR-10703,9.0,3.0,1.0,5.0,5.0,215927135.56,212849216.72,7.0,2.0,0.0,True,0.3333333333333333,11.0,EXACT
VDR-12405,4.0,0.0,0.0,2.0,3.0,115409496.18,73288445.28,1.0,2.0,0.0,True,0.0,6.0,EXACT
VDR-11684,9.0,2.0,1.0,2.0,5.0,241305325.28,224428442.92000002,8.0,0.0,0.0,True,0.2222222222222222,9.0,EXACT
VDR-11121,4.0,0.0,0.0,1.0,3.0,90357295.4,101523912.92,2.0,1.0,1.0,True,0.0,5.0,EXACT
WS_10256,1.0,0.0,0.0,0.0,1.0,40807480.0,20211007.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-10307,10.0,2.0,2.0,4.0,5.0,245387232.54,276770338.96,6.0,6.0,0.0,True,0.2,16.0,EXACT
vdr-10192,1.0,0.0,0.0,1.0,0.0,35699181.0,19807246.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-12086.corp.local,3.0,3.0,0.0,0.0,2.0,55008146.26,43177896.64,2.0,0.0,0.0,False,1.0,3.0,PROBABLE
WS-10242,10.0,2.0,0.0,7.0,4.0,252562687.88,247147237.92000002,8.0,1.0,0.0,True,0.2,11.0,EXACT
LPT_12298,1.0,0.0,0.0,0.0,1.0,24819643.22,34340864.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR_10237,1.0,0.0,0.0,0.0,0.0,24819643.22,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
ws-10683,2.0,1.0,0.0,2.0,1.0,52483047.0,40152077.0,1.0,0.0,0.0,False,0.5,2.0,PROBABLE
LPT_10383,1.0,0.0,0.0,1.0,1.0,24819643.22,21076652.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
vdr-10260,2.0,0.0,0.0,1.0,2.0,46677032.22,71273550.0,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
VDR-11001,4.0,1.0,0.0,2.0,3.0,81271662.03999999,70307834.96,4.0,1.0,0.0,True,0.25,5.0,EXACT
LPT-12323.corp.local,1.0,0.0,0.0,1.0,1.0,47553144.0,11902574.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
lpt-12099,1.0,0.0,1.0,0.0,0.0,34309304.0,44324656.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-10108.corp.local,2.0,0.0,0.0,1.0,0.0,70623150.08,47968308.64,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
VDR-12218,7.0,0.0,2.0,3.0,2.0,188666525.98,135984113.88,7.0,5.0,1.0,True,0.0,12.0,EXACT
WS-12698,10.0,2.0,0.0,6.0,4.0,254779575.8,275068068.08,9.0,4.0,1.0,True,0.2,14.0,EXACT
WS_12909,1.0,0.0,0.0,1.0,0.0,24819643.22,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS_12515,1.0,0.0,0.0,1.0,0.0,15966922.0,29558589.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
ws-12409,2.0,1.0,0.0,2.0,0.0,63457038.68,28611689.36,2.0,0.0,0.0,False,0.5,2.0,PROBABLE
ws-10214,4.0,2.0,0.0,3.0,2.0,101791001.44,93767659.28,4.0,0.0,0.0,False,0.5,4.0,PROBABLE
LPT_10987,1.0,0.0,0.0,1.0,0.0,24819643.22,19178455.04,0.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-10439,7.0,0.0,2.0,3.0,5.0,141006720.42000002,172404252.84,6.0,5.0,0.0,False,0.0,12.0,PROBABLE
lpt-11593,2.0,0.0,0.0,1.0,1.0,35950352.22,93996434.0,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
lpt-12183,1.0,0.0,0.0,1.0,0.0,8530954.24,40172083.2,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS_11381,1.0,0.0,0.0,1.0,1.0,3798906.88,40261898.24,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
ws-10263,2.0,1.0,0.0,0.0,2.0,50767806.22,28937226.24,2.0,0.0,0.0,False,0.5,2.0,PROBABLE
LPT-12425,6.0,3.0,0.0,2.0,0.0,139212664.44,142182244.2,5.0,2.0,1.0,True,0.5,8.0,EXACT
WS-12392.corp.local,2.0,0.0,0.0,0.0,1.0,49639286.44,65954543.64,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
WS_11565,1.0,0.0,0.0,1.0,0.0,34313949.0,35816029.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-11918.corp.local,1.0,0.0,0.0,0.0,0.0,24928092.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-12283.corp.local,1.0,0.0,0.0,0.0,1.0,32001227.0,41469786.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-12592,7.0,1.0,2.0,1.0,4.0,158374168.66,155390348.92000002,6.0,1.0,0.0,True,0.14285714285714285,8.0,EXACT
LPT_11226,1.0,0.0,0.0,0.0,0.0,20465066.0,1110937.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-10201,10.0,1.0,1.0,5.0,8.0,228521498.78,245057309.44,10.0,1.0,0.0,True,0.1,11.0,EXACT
LPT-10881.corp.local,2.0,0.0,0.0,1.0,2.0,52161199.22,38786635.64,1.0,0.0,0.0,False,0.0,2.0,PROBABLE
WS_11613,1.0,1.0,0.0,0.0,0.0,25663518.72,10864175.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
VDR-11559,5.0,1.0,0.0,4.0,4.0,115717714.44,99730850.36,5.0,1.0,1.0,True,0.2,6.0,EXACT
VDR_10919,1.0,0.0,0.0,1.0,0.0,28488198.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-11298,3.0,0.0,0.0,2.0,2.0,89591435.22,92091675.64,3.0,2.0,0.0,True,0.0,5.0,EXACT
LPT-10409.corp.local,1.0,0.0,0.0,0.0,0.0,39967155.0,19880171.52,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
ws-12385,2.0,0.0,0.0,1.0,1.0,32893678.419999998,70147587.64,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
LPT_11025,2.0,0.0,0.0,2.0,2.0,55322897.22,39681667.0,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
LPT-11825.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,EXACT
WS_12125,2.0,1.0,0.0,1.0,0.0,54839030.22,31182916.64,2.0,0.0,0.0,False,0.5,2.0,PROBABLE
LPT-10259.corp.local,1.0,0.0,0.0,1.0,1.0,9953228.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-11183,6.0,2.0,2.0,3.0,3.0,145499195.4,180440006.64,6.0,0.0,0.0,False,0.3333333333333333,6.0,PROBABLE
VDR_12856,1.0,0.0,0.0,0.0,0.0,48914744.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-10699,5.0,1.0,2.0,1.0,3.0,111501549.53999999,103169168.64,3.0,3.0,0.0,True,0.2,8.0,EXACT
vdr-11991,1.0,0.0,0.0,0.0,0.0,24819643.22,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR_10457,2.0,0.0,0.0,0.0,0.0,62757690.0,47929359.64,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
ws-12417,2.0,0.0,0.0,1.0,1.0,68115013.22,62378014.72,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
LPT_10374,1.0,1.0,0.0,0.0,1.0,24819643.22,24526192.64,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
WS_10265,1.0,0.0,0.0,1.0,0.0,24819643.22,39522478.08,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-10597.corp.local,1.0,0.0,0.0,0.0,0.0,26756130.0,4926384.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
vdr-12500,1.0,1.0,0.0,0.0,1.0,24819643.22,45765973.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
WS-11648,7.0,1.0,0.0,5.0,4.0,181236656.82,131452529.44,7.0,3.0,0.0,True,0.14285714285714285,10.0,EXACT
WS-12774,8.0,1.0,1.0,3.0,3.0,234663489.84,232406688.0,7.0,8.0,0.0,False,0.125,16.0,PROBABLE
ws-12176,1.0,1.0,0.0,0.0,0.0,47904754.0,34993806.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
ws-11997,1.0,0.0,0.0,0.0,1.0,24819643.22,11221370.88,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-10219,6.0,4.0,1.0,3.0,5.0,170193311.66,111549094.92,5.0,2.0,0.0,True,0.6666666666666666,8.0,EXACT
VDR-10222.corp.local,1.0,0.0,0.0,1.0,0.0,13841203.2,10370641.92,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR_11632,1.0,0.0,0.0,1.0,1.0,24819643.22,24526192.64,0.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-12181,8.0,2.0,0.0,4.0,4.0,121273452.32,242493069.0,6.0,2.0,1.0,True,0.25,10.0,EXACT
lpt-12506,1.0,0.0,0.0,0.0,1.0,41509023.0,34206454.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-11761.corp.local,1.0,0.0,0.0,1.0,0.0,24819643.22,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT_12805,1.0,0.0,0.0,0.0,1.0,21919529.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-11421.corp.local,1.0,1.0,0.0,0.0,0.0,26279834.0,30789815.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
WS-10982.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,EXACT
vdr-12976,1.0,1.0,0.0,1.0,1.0,24819643.22,24526192.64,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
LPT-11637,4.0,2.0,0.0,3.0,2.0,65708622.62,120351444.36,4.0,3.0,1.0,True,0.5,7.0,EXACT
VDR-10585.corp.local,1.0,0.0,0.0,1.0,1.0,24819643.22,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-10613,8.0,2.0,1.0,1.0,5.0,211303634.22,215071869.07999998,6.0,5.0,1.0,False,0.25,13.0,PROBABLE
LPT-11290,5.0,0.0,0.0,1.0,4.0,93072229.19999999,101543180.6,5.0,4.0,1.0,False,0.0,9.0,PROBABLE
VDR-11815,7.0,1.0,2.0,3.0,3.0,170012757.96,151554518.56,7.0,6.0,1.0,True,0.14285714285714285,13.0,EXACT
WS-10530.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,EXACT
VDR-12588,8.0,2.0,0.0,4.0,4.0,266146133.94,210871956.32,7.0,4.0,0.0,True,0.25,12.0,EXACT
WS-11722,8.0,1.0,1.0,5.0,6.0,252590653.57999998,200456623.6,7.0,2.0,1.0,False,0.125,10.0,PROBABLE
LPT-10390.corp.local,1.0,0.0,0.0,1.0,1.0,24819643.22,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR_10758,1.0,0.0,0.0,1.0,1.0,1254518.0,16244062.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
ws-10786,1.0,0.0,0.0,1.0,1.0,23922223.0,7243356.16,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR_10010,1.0,0.0,0.0,0.0,1.0,43567934.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-10518,7.0,2.0,0.0,5.0,4.0,173654596.57999998,155577524.52,7.0,1.0,0.0,True,0.2857142857142857,8.0,EXACT
LPT-11246,10.0,3.0,1.0,7.0,5.0,255772479.84,286250959.12,9.0,6.0,1.0,True,0.3,16.0,EXACT
lpt-11011,1.0,0.0,0.0,0.0,0.0,33029976.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-11129,6.0,1.0,0.0,4.0,4.0,191191803.38,149773080.64,5.0,0.0,0.0,False,0.16666666666666666,6.0,PROBABLE
LPT-11825,8.0,4.0,1.0,7.0,1.0,203358001.51999998,282373503.08,8.0,4.0,0.0,False,0.5,12.0,PROBABLE
VDR_10723,1.0,0.0,1.0,0.0,0.0,13809883.0,22535385.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-10610,2.0,1.0,0.0,2.0,0.0,49639286.44,64985416.0,2.0,2.0,1.0,True,0.5,4.0,EXACT
WS_12929,2.0,2.0,0.0,2.0,2.0,56703913.22,23161463.0,2.0,0.0,0.0,False,1.0,2.0,PROBABLE
vdr-11622,2.0,0.0,0.0,2.0,0.0,74095572.0,13371815.0,1.0,0.0,0.0,False,0.0,2.0,PROBABLE
VDR_10218,1.0,0.0,0.0,1.0,1.0,27178488.0,5892096.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT_12735,2.0,0.0,0.0,2.0,1.0,24909336.22,33355336.0,1.0,0.0,0.0,False,0.0,2.0,PROBABLE
VDR-11916,5.0,0.0,0.0,3.0,2.0,162371956.36,121472810.75999999,5.0,5.0,0.0,True,0.0,10.0,EXACT
lpt-12685,1.0,0.0,0.0,1.0,1.0,33291510.0,32338299.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
ws-12350,1.0,0.0,0.0,1.0,1.0,24819643.22,41148111.0,0.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS_10998,1.0,0.0,0.0,1.0,1.0,25530108.0,26653095.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-10030,5.0,2.0,0.0,1.0,2.0,133601819.82,133459507.03999999,4.0,1.0,1.0,True,0.4,6.0,EXACT
LPT-10985.corp.local,1.0,0.0,0.0,0.0,0.0,24102692.0,35199150.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-12090,8.0,2.0,0.0,6.0,2.0,224167214.82,243141882.88,8.0,0.0,0.0,True,0.25,8.0,EXACT
LPT-12211,8.0,4.0,0.0,5.0,2.0,260264728.84,145485253.92000002,7.0,2.0,0.0,False,0.5,10.0,PROBABLE
LPT-11183.corp.local,1.0,0.0,0.0,1.0,1.0,37800842.0,9290082.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-10411,4.0,2.0,1.0,1.0,0.0,96681506.25999999,73706062.28,4.0,3.0,0.0,True,0.5,7.0,EXACT
WS-12667,12.0,2.0,0.0,5.0,9.0,299888043.06,286429165.24,12.0,2.0,0.0,True,0.16666666666666666,14.0,EXACT
WS-12136,2.0,1.0,0.0,2.0,1.0,16501651.72,49052385.28,2.0,0.0,0.0,True,0.5,2.0,EXACT
VDR-10291.corp.local,1.0,0.0,0.0,0.0,1.0,36476282.88,35763748.0,0.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-12278,3.0,0.0,0.0,2.0,0.0,30584787.8,79852043.4,2.0,0.0,0.0,True,0.0,3.0,EXACT
ws-11850,3.0,1.0,0.0,3.0,1.0,99062550.44,95168695.64,1.0,0.0,0.0,False,0.3333333333333333,3.0,PROBABLE
VDR-11157.corp.local,3.0,0.0,0.0,0.0,2.0,55335273.24,74069085.64,1.0,0.0,0.0,False,0.0,3.0,PROBABLE
WS-11347.corp.local,1.0,0.0,0.0,1.0,0.0,9157724.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
lpt-10258,2.0,0.0,0.0,2.0,1.0,49639286.44,73785651.64,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
WS-10873.corp.local,1.0,0.0,0.0,1.0,1.0,17137885.0,15027444.0,0.0,0.0,0.0,False,0.0,1.0,PROBABLE
vdr-12400,1.0,0.0,0.0,0.0,0.0,24819643.22,36167216.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
ws-10625,1.0,0.0,0.0,1.0,0.0,9136127.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS_12406,1.0,0.0,0.0,1.0,0.0,29373517.0,15977171.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-10350,6.0,0.0,0.0,4.0,2.0,130961346.66,165166211.56,6.0,5.0,0.0,True,0.0,11.0,EXACT
LPT-12132.corp.local,1.0,0.0,0.0,1.0,0.0,14503221.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-11780,5.0,1.0,1.0,3.0,3.0,129254073.22,142470197.64,5.0,0.0,0.0,False,0.2,5.0,PROBABLE
vdr-10147,3.0,1.0,0.0,2.0,2.0,35168761.9,76883501.0,3.0,0.0,0.0,False,0.3333333333333333,3.0,PROBABLE
vdr-10796,1.0,0.0,0.0,0.0,1.0,47618600.96,20604383.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS_12866,1.0,1.0,0.0,0.0,1.0,42074061.0,18442914.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
lpt-12670,3.0,0.0,0.0,1.0,2.0,83605500.44,65433400.44,3.0,0.0,0.0,False,0.0,3.0,PROBABLE
LPT-12380,7.0,0.0,1.0,3.0,2.0,217748171.66,225728548.92000002,6.0,1.0,0.0,True,0.0,8.0,EXACT
ws-12533,2.0,1.0,0.0,1.0,0.0,73559801.22,50181946.64,2.0,0.0,0.0,False,0.5,2.0,PROBABLE
WS_10073,2.0,1.0,0.0,2.0,0.0,43851250.32,29669719.0,2.0,0.0,0.0,False,0.5,2.0,PROBABLE
lpt-12787,2.0,1.0,0.0,1.0,1.0,39211763.22,65553659.0,1.0,0.0,0.0,False,0.5,2.0,PROBABLE
ws-11595,1.0,0.0,0.0,1.0,1.0,24819643.22,40055693.0,0.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR_10983,1.0,0.0,0.0,1.0,0.0,27926150.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-11530,7.0,3.0,0.0,2.0,3.0,133811823.22,144327139.92000002,6.0,3.0,0.0,True,0.42857142857142855,10.0,EXACT
WS-10063.corp.local,2.0,1.0,0.0,1.0,1.0,32202310.22,15037346.8,2.0,0.0,0.0,False,0.5,2.0,PROBABLE
lpt-10428,1.0,0.0,0.0,1.0,1.0,24819643.22,21789002.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-11956,6.0,0.0,0.0,4.0,3.0,143754834.44,145325856.92000002,6.0,1.0,1.0,True,0.0,7.0,EXACT
LPT-10333.corp.local,1.0,1.0,0.0,1.0,1.0,39653624.0,23505697.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
VDR-10783,14.0,1.0,0.0,7.0,6.0,359228788.38,444835522.52,12.0,1.0,0.0,True,0.07142857142857142,15.0,EXACT
vdr-10012,2.0,0.0,0.0,1.0,2.0,57163709.22,28251238.4,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
VDR-12180,9.0,2.0,0.0,3.0,7.0,176920523.56,179888954.96,8.0,2.0,0.0,True,0.2222222222222222,11.0,EXACT
ws-11876,5.0,1.0,0.0,1.0,3.0,67327286.1,128577371.64,3.0,0.0,0.0,False,0.2,5.0,PROBABLE
LPT_12517,1.0,0.0,0.0,1.0,0.0,25962169.0,41476063.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-10344,7.0,1.0,0.0,4.0,5.0,142039908.95999998,137450307.56,6.0,2.0,0.0,True,0.14285714285714285,9.0,EXACT
WS-12320.corp.local,1.0,1.0,0.0,1.0,1.0,27462651.0,5933636.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
VDR-11811,10.0,4.0,1.0,2.0,3.0,260261229.66,223328038.92000002,9.0,3.0,1.0,False,0.4,13.0,PROBABLE
ws-10866,1.0,0.0,0.0,0.0,1.0,49144501.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
ws-10243,2.0,1.0,0.0,1.0,1.0,30449819.52,32261494.64,2.0,0.0,0.0,False,0.5,2.0,PROBABLE
LPT-11285,4.0,1.0,0.0,4.0,1.0,136685037.84,103672751.64,3.0,3.0,0.0,False,0.25,7.0,PROBABLE
VDR-12335,8.0,2.0,0.0,6.0,3.0,237975412.32,164806089.32,6.0,4.0,0.0,False,0.25,12.0,PROBABLE
WS-12950,7.0,2.0,1.0,2.0,4.0,110119516.44,96072146.6,7.0,6.0,1.0,True,0.2857142857142857,13.0,EXACT
lpt-11568,1.0,0.0,0.0,1.0,1.0,10378315.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS_10219,1.0,1.0,0.0,0.0,1.0,24819643.22,7759837.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
vdr-12543,1.0,0.0,1.0,1.0,1.0,43714502.0,40586278.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-12460,1.0,0.0,0.0,0.0,1.0,2694539.0,24526192.64,1.0,1.0,0.0,True,0.0,2.0,EXACT
VDR_10142,2.0,0.0,0.0,1.0,2.0,37130077.0,49052385.28,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
LPT-10738.corp.local,1.0,1.0,0.0,1.0,0.0,24819643.22,17364253.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
LPT_11978,1.0,1.0,0.0,0.0,0.0,19022422.0,24526192.64,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
LPT-12228,8.0,2.0,1.0,3.0,5.0,180738528.14,127636143.88,8.0,2.0,0.0,True,0.25,10.0,EXACT
lpt-11470,2.0,0.0,0.0,0.0,0.0,69929382.74000001,35999989.0,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
VDR-12526,12.0,2.0,1.0,6.0,6.0,236708781.48,339338877.4,12.0,4.0,0.0,False,0.16666666666666666,16.0,PROBABLE
VDR-12177,5.0,1.0,0.0,3.0,2.0,125789158.18,130679930.88,4.0,0.0,0.0,True,0.2,5.0,EXACT
LPT-10409,3.0,0.0,1.0,2.0,1.0,54782675.44,65324074.64,2.0,0.0,0.0,False,0.0,3.0,PROBABLE
WS_11505,2.0,0.0,1.0,0.0,1.0,61396121.52,38580752.0,1.0,0.0,0.0,False,0.0,2.0,PROBABLE
WS_11612,2.0,1.0,1.0,1.0,2.0,57459807.06,9713394.6,2.0,0.0,0.0,False,0.5,2.0,PROBABLE
VDR-11056.corp.local,1.0,0.0,0.0,0.0,1.0,24819643.22,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
vdr-10658,2.0,1.0,0.0,1.0,0.0,77514507.0,49052385.28,2.0,0.0,0.0,False,0.5,2.0,PROBABLE
WS-11461.corp.local,1.0,0.0,0.0,1.0,1.0,12698255.36,31022714.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-11063,4.0,1.0,2.0,1.0,3.0,111097498.0,134783939.44,4.0,4.0,1.0,True,0.25,8.0,EXACT
WS_11139,1.0,0.0,0.0,1.0,0.0,16897210.0,15857453.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
vdr-12148,4.0,1.0,1.0,3.0,2.0,62964233.22,115080805.0,3.0,0.0,0.0,False,0.25,4.0,PROBABLE
lpt-11792,1.0,0.0,1.0,1.0,1.0,38485944.32,43316203.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-11725.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,EXACT
WS-10324.corp.local,1.0,1.0,0.0,0.0,0.0,49789805.0,24526192.64,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
LPT_11376,3.0,2.0,0.0,2.0,0.0,92550899.96000001,79965668.72,3.0,0.0,0.0,False,0.6666666666666666,3.0,PROBABLE
ws-10687,1.0,0.0,0.0,0.0,0.0,33699942.0,24526192.64,0.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS_11799,1.0,0.0,0.0,0.0,1.0,34914464.0,29169955.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS_12472,1.0,1.0,0.0,1.0,0.0,16444200.96,24526192.64,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
ws-10995,5.0,1.0,1.0,3.0,4.0,133638264.03999999,142680227.96,4.0,0.0,0.0,False,0.2,5.0,PROBABLE
LPT_11573,1.0,0.0,0.0,0.0,1.0,26187194.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
ws-11139,1.0,1.0,0.0,1.0,1.0,24932689.92,45796973.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
