session_id,present_in_iam,present_in_firewall,match_status
SID-885107,False,True,UNMATCHED
SID572344,True,False,UNMATCHED
SID604926,False,True,UNMATCHED
SID-510267,False,True,UNMATCHED
SID847199,False,True,UNMATCHED
SID169425,False,True,UNMATCHED
SID157529,False,True,UNMATCHED
SID617793,False,True,UNMATCHED
SID757081,False,True,UNMATCHED
SID115149,False,True,UNMATCHED
SID-888063,False,True,UNMATCHED
SID526708,True,False,UNMATCHED
SID119494,False,True,UNMATCHED
SID282487,False,True,UNMATCHED
SID138683,False,True,UNMATCHED
SID275959,True,False,UNMATCHED
SID838264,False,True,UNMATCHED
SID184357,False,True,UNMATCHED
SID589745,True,False,UNMATCHED
SID-802765,False,True,UNMATCHED
SID551874,False,True,UNMATCHED
SID530894,True,False,UNMATCHED
SID164138,False,True,UNMATCHED
SID909341,False,True,UNMATCHED
SID991313,False,True,UNMATCHED
SID618238,True,False,UNMATCHED
SID450733,False,True,UNMATCHED
sid853036,False,True,UNMATCHED
SID826194,False,True,UNMATCHED
SID420369,False,True,UNMATCHED
SID514202,False,True,UNMATCHED
SID541314,True,False,UNMATCHED
SID936596,True,False,UNMATCHED
SID-262048,False,True,UNMATCHED
SID716513,True,False,UNMATCHED
SID154763,False,True,UNMATCHED
SID975814,False,True,UNMATCHED
SID246187,False,True,UNMATCHED
SID-292939,False,True,UNMATCHED
SID-250105,False,True,UNMATCHED
SID-613977,False,True,UNMATCHED
SID226405,False,True,UNMATCHED
SID-816183,False,True,UNMATCHED
SID154011,False,True,UNMATCHED
SID998753,False,True,UNMATCHED
SID313130,False,True,UNMATCHED
SID366552,False,True,UNMATCHED
SID543562,False,True,UNMATCHED
SID427210,False,True,UNMATCHED
SID414068,False,True,UNMATCHED
SID738514,False,True,UNMATCHED
SID170939,True,False,UNMATCHED
SID679970,True,False,UNMATCHED
SID548900,False,True,UNMATCHED
SID507505,False,True,UNMATCHED
SID142569,False,True,UNMATCHED
SID981138,True,False,UNMATCHED
sid591670,False,True,UNMATCHED
SID766537,True,False,UNMATCHED
SID167169,True,False,UNMATCHED
SID800958,False,True,UNMATCHED
sid756322,False,True,UNMATCHED
SID453881,False,True,UNMATCHED
SID233730,True,True,EXACT
SID501577,True,False,UNMATCHED
SID544099,False,True,UNMATCHED
SID993425,False,True,UNMATCHED
SID663976,False,True,UNMATCHED
SID778799,False,True,UNMATCHED
SID770538,False,True,UNMATCHED
SID385342,False,True,UNMATCHED
SID417703,False,True,UNMATCHED
SID971434,True,False,UNMATCHED
SID753880,False,True,UNMATCHED
SID287460,False,True,UNMATCHED
SID256459,True,False,UNMATCHED
SID737210,False,True,UNMATCHED
SID292080,True,False,UNMATCHED
SID892073,False,True,UNMATCHED
SID656553,False,True,UNMATCHED
SID305448,False,True,UNMATCHED
SID790635,False,True,UNMATCHED
SID263798,False,True,UNMATCHED
SID841571,False,True,UNMATCHED
SID400581,False,True,UNMATCHED
SID910009,False,True,UNMATCHED
SID-698071,True,False,UNMATCHED
sid374725,False,True,UNMATCHED
SID424504,False,True,UNMATCHED
SID-216138,False,True,UNMATCHED
SID415468,False,True,UNMATCHED
SID838263,False,True,UNMATCHED
SID-435830,False,True,UNMATCHED
SID323013,False,True,UNMATCHED
SID115111,False,True,UNMATCHED
SID899700,False,True,UNMATCHED
SID636873,True,False,UNMATCHED
SID690295,True,False,UNMATCHED
sid194084,False,True,UNMATCHED
SID353161,False,True,UNMATCHED
sid330093,False,True,UNMATCHED
SID191978,True,False,UNMATCHED
SID703209,False,True,UNMATCHED
SID394269,True,False,UNMATCHED
sid319857,False,True,UNMATCHED
sid181187,False,True,UNMATCHED
SID154875,False,True,UNMATCHED
SID662792,False,True,UNMATCHED
sid953273,False,True,UNMATCHED
SID523368,False,True,UNMATCHED
SID216317,False,True,UNMATCHED
SID464274,False,True,UNMATCHED
SID162771,False,True,UNMATCHED
SID434359,True,False,UNMATCHED
SID356067,True,False,UNMATCHED
SID803005,False,True,UNMATCHED
SID741199,True,False,UNMATCHED
SID695742,True,False,UNMATCHED
SID460711,True,False,UNMATCHED
SID681305,False,True,UNMATCHED
SID236679,False,True,UNMATCHED
SID114593,False,True,UNMATCHED
SID728163,False,True,UNMATCHED
SID828385,True,False,UNMATCHED
sid435924,False,True,UNMATCHED
SID860207,True,False,UNMATCHED
SID208929,False,True,UNMATCHED
SID453032,True,False,UNMATCHED
SID750454,True,False,UNMATCHED
SID360307,False,True,UNMATCHED
SID391389,True,False,UNMATCHED
SID742190,False,True,UNMATCHED
SID627389,True,False,UNMATCHED
SID612375,True,False,UNMATCHED
SID477632,False,True,UNMATCHED
SID522107,False,True,UNMATCHED
SID189299,True,False,UNMATCHED
sid828266,False,True,UNMATCHED
SID767426,True,False,UNMATCHED
sid962674,False,True,UNMATCHED
SID497282,False,True,UNMATCHED
SID415606,True,False,UNMATCHED
SID581013,True,False,UNMATCHED
SID842669,True,False,UNMATCHED
SID-502656,False,True,UNMATCHED
SID593393,False,True,UNMATCHED
SID286047,False,True,UNMATCHED
SID599587,False,True,UNMATCHED
SID103108,False,True,UNMATCHED
SID414289,True,False,UNMATCHED
SID509668,True,False,UNMATCHED
SID591811,False,True,UNMATCHED
SID394253,True,False,UNMATCHED
SID786528,True,False,UNMATCHED
SID767673,False,True,UNMATCHED
SID401521,True,False,UNMATCHED
SID808990,False,True,UNMATCHED
SID300708,False,True,UNMATCHED
SID607455,False,True,UNMATCHED
SID642902,True,False,UNMATCHED
SID182302,False,True,UNMATCHED
SID813911,True,False,UNMATCHED
SID255756,True,False,UNMATCHED
SID829591,True,False,UNMATCHED
SID746567,True,False,UNMATCHED
SID436059,False,True,UNMATCHED
SID623619,False,True,UNMATCHED
SID364797,False,True,UNMATCHED
SID518729,False,True,UNMATCHED
SID280950,True,False,UNMATCHED
SID-245515,False,True,UNMATCHED
SID-477790,True,False,UNMATCHED
SID993327,False,True,UNMATCHED
SID103058,False,True,UNMATCHED
SID382077,False,True,UNMATCHED
SID179303,False,True,UNMATCHED
SID-380286,False,True,UNMATCHED
SID-280916,False,True,UNMATCHED
SID672894,False,True,UNMATCHED
SID853709,False,True,UNMATCHED
SID333077,False,True,UNMATCHED
SID581110,False,True,UNMATCHED
SID464213,True,False,UNMATCHED
SID575949,False,True,UNMATCHED
SID167436,True,False,UNMATCHED
SID911028,False,True,UNMATCHED
SID987689,False,True,UNMATCHED
SID854600,True,False,UNMATCHED
SID686120,False,True,UNMATCHED
SID893658,True,False,UNMATCHED
SID871997,False,True,UNMATCHED
sid525324,False,True,UNMATCHED
SID974732,False,True,UNMATCHED
SID528216,True,False,UNMATCHED
SID327552,False,True,UNMATCHED
SID625231,True,False,UNMATCHED
SID276609,True,False,UNMATCHED
SID722859,False,True,UNMATCHED
SID492576,False,True,UNMATCHED
SID579263,True,False,UNMATCHED
sid327150,False,True,UNMATCHED
SID910795,True,False,UNMATCHED
SID763166,False,True,UNMATCHED
SID878017,False,True,UNMATCHED
SID959734,False,True,UNMATCHED
SID389857,False,True,UNMATCHED
SID119074,False,True,UNMATCHED
SID207558,True,False,UNMATCHED
SID797622,True,True,EXACT
SID716234,True,False,UNMATCHED
SID-328854,False,True,UNMATCHED
SID465339,True,False,UNMATCHED
SID667215,False,True,UNMATCHED
SID485968,True,False,UNMATCHED
SID340116,True,False,UNMATCHED
SID324862,False,True,UNMATCHED
SID680562,False,True,UNMATCHED
SID610372,False,True,UNMATCHED
SID836797,False,True,UNMATCHED
SID397887,False,True,UNMATCHED
SID828980,True,False,UNMATCHED
SID359806,False,True,UNMATCHED
SID370977,False,True,UNMATCHED
SID-204101,False,True,UNMATCHED
SID570705,False,True,UNMATCHED
SID662728,True,False,UNMATCHED
SID132353,True,False,UNMATCHED
sid688255,False,True,UNMATCHED
SID667718,False,True,UNMATCHED
SID128650,True,True,EXACT
SID723992,False,True,UNMATCHED
SID444095,True,False,UNMATCHED
SID113718,False,True,UNMATCHED
SID149659,True,False,UNMATCHED
SID672560,False,True,UNMATCHED
SID272462,False,True,UNMATCHED
SID598997,False,True,UNMATCHED
SID896069,True,False,UNMATCHED
SID-235137,False,True,UNMATCHED
SID995354,False,True,UNMATCHED
SID111737,True,False,UNMATCHED
SID671935,False,True,UNMATCHED
SID304011,False,True,UNMATCHED
SID433456,False,True,UNMATCHED
SID228184,False,True,UNMATCHED
SID258123,False,True,UNMATCHED
SID214263,True,False,UNMATCHED
SID144298,True,False,UNMATCHED
SID-533016,False,True,UNMATCHED
SID183787,True,False,UNMATCHED
sid968042,False,True,UNMATCHED
SID531404,True,False,UNMATCHED
SID350897,False,True,UNMATCHED
SID511575,True,False,UNMATCHED
SID403819,False,True,UNMATCHED
SID663098,False,True,UNMATCHED
sid195160,False,True,UNMATCHED
SID871147,True,False,UNMATCHED
SID717306,False,True,UNMATCHED
SID-163007,False,True,UNMATCHED
SID738752,True,False,UNMATCHED
SID634564,True,False,UNMATCHED
SID357505,False,True,UNMATCHED
SID922994,False,True,UNMATCHED
SID824228,False,True,UNMATCHED
SID468872,False,True,UNMATCHED
SID435317,False,True,UNMATCHED
SID517377,False,True,UNMATCHED
SID791793,False,True,UNMATCHED
SID314498,False,True,UNMATCHED
SID243318,False,True,UNMATCHED
SID238060,True,False,UNMATCHED
SID413964,False,True,UNMATCHED
SID-320783,False,True,UNMATCHED
SID930060,False,True,UNMATCHED
SID197296,False,True,UNMATCHED
SID577797,False,True,UNMATCHED
SID734810,False,True,UNMATCHED
SID261550,False,True,UNMATCHED
SID360889,True,False,UNMATCHED
SID399676,True,False,UNMATCHED
sid403746,False,True,UNMATCHED
SID-842841,False,True,UNMATCHED
SID322518,True,False,UNMATCHED
SID971393,False,True,UNMATCHED
SID361391,False,True,UNMATCHED
SID660536,False,True,UNMATCHED
SID772163,True,False,UNMATCHED
SID-261767,False,True,UNMATCHED
SID829484,True,False,UNMATCHED
SID356255,False,True,UNMATCHED
SID602173,False,True,UNMATCHED
SID116129,False,True,UNMATCHED
SID147838,True,False,UNMATCHED
SID712271,True,False,UNMATCHED
SID-390799,False,True,UNMATCHED
SID209082,False,True,UNMATCHED
SID904606,False,True,UNMATCHED
SID550298,True,False,UNMATCHED
SID344520,False,True,UNMATCHED
SID652842,True,False,UNMATCHED
SID471207,False,True,UNMATCHED
SID346857,False,True,UNMATCHED
SID285061,False,True,UNMATCHED
SID757580,True,False,UNMATCHED
SID776070,True,False,UNMATCHED
SID591325,True,False,UNMATCHED
SID600933,True,False,UNMATCHED
SID-201230,False,True,UNMATCHED
SID814515,True,False,UNMATCHED
SID498133,True,False,UNMATCHED
SID359131,False,True,UNMATCHED
SID946642,False,True,UNMATCHED
SID399103,False,True,UNMATCHED
SID106408,True,False,UNMATCHED
SID630765,False,True,UNMATCHED
SID432028,False,True,UNMATCHED
SID986071,True,False,UNMATCHED
SID189812,False,True,UNMATCHED
SID182446,True,False,UNMATCHED
SID849254,True,False,UNMATCHED
SID-220600,True,False,UNMATCHED
SID764655,False,True,UNMATCHED
SID881285,False,True,UNMATCHED
SID316430,False,True,UNMATCHED
SID425800,True,False,UNMATCHED
SID704334,True,False,UNMATCHED
SID657311,False,True,UNMATCHED
SID828858,False,True,UNMATCHED
SID150756,False,True,UNMATCHED
SID-313710,False,True,UNMATCHED
SID355390,False,True,UNMATCHED
SID698057,True,False,UNMATCHED
SID793031,False,True,UNMATCHED
SID770027,True,False,UNMATCHED
SID595900,True,False,UNMATCHED
sid732084,False,True,UNMATCHED
SID885421,False,True,UNMATCHED
SID275292,False,True,UNMATCHED
SID842288,False,True,UNMATCHED
SID431124,False,True,UNMATCHED
SID881177,True,False,UNMATCHED
SID707434,False,True,UNMATCHED
SID169451,False,True,UNMATCHED
SID818904,False,True,UNMATCHED
SID202998,True,False,UNMATCHED
SID839630,True,False,UNMATCHED
SID953638,False,True,UNMATCHED
SID-114476,False,True,UNMATCHED
SID-617835,False,True,UNMATCHED
SID-899426,False,True,UNMATCHED
SID146274,False,True,UNMATCHED
SID787999,False,True,UNMATCHED
SID231855,False,True,UNMATCHED
SID457423,False,True,UNMATCHED
sid656275,False,True,UNMATCHED
SID292553,False,True,UNMATCHED
SID463672,True,False,UNMATCHED
SID956003,False,True,UNMATCHED
SID495478,False,True,UNMATCHED
SID666533,True,False,UNMATCHED
SID525718,False,True,UNMATCHED
SID201167,True,False,UNMATCHED
SID641434,False,True,UNMATCHED
SID102494,False,True,UNMATCHED
sid502646,False,True,UNMATCHED
SID424541,False,True,UNMATCHED
SID312570,False,True,UNMATCHED
SID669357,False,True,UNMATCHED
SID877631,False,True,UNMATCHED
SID704382,False,True,UNMATCHED
SID753246,True,False,UNMATCHED
SID645484,False,True,UNMATCHED
SID254668,True,False,UNMATCHED
SID412201,False,True,UNMATCHED
SID913174,False,True,UNMATCHED
SID130513,False,True,UNMATCHED
SID477380,False,True,UNMATCHED
SID785493,True,False,UNMATCHED
SID158994,False,True,UNMATCHED
SID482820,True,False,UNMATCHED
SID493678,False,True,UNMATCHED
SID608037,False,True,UNMATCHED
SID-888037,True,False,UNMATCHED
SID307165,False,True,UNMATCHED
SID462786,False,True,UNMATCHED
SID606205,True,False,UNMATCHED
SID463684,True,False,UNMATCHED
SID689926,False,True,UNMATCHED
SID931944,True,False,UNMATCHED
SID569982,False,True,UNMATCHED
SID-730835,False,True,UNMATCHED
SID219919,False,True,UNMATCHED
SID678763,False,True,UNMATCHED
SID-775354,False,True,UNMATCHED
SID926041,True,False,UNMATCHED
SID-581724,False,True,UNMATCHED
SID989391,True,False,UNMATCHED
SID523794,False,True,UNMATCHED
sid937336,False,True,UNMATCHED
SID355756,False,True,UNMATCHED
SID497546,True,False,UNMATCHED
SID688234,False,True,UNMATCHED
SID723805,False,True,UNMATCHED
SID461109,False,True,UNMATCHED
SID801260,True,False,UNMATCHED
SID495796,True,False,UNMATCHED
SID223519,True,False,UNMATCHED
SID652015,False,True,UNMATCHED
SID660629,True,False,UNMATCHED
SID930582,False,True,UNMATCHED
SID357897,True,False,UNMATCHED
SID649393,False,True,UNMATCHED
SID636313,False,True,UNMATCHED
SID767082,False,True,UNMATCHED
SID191624,True,False,UNMATCHED
SID857904,False,True,UNMATCHED
SID862085,True,False,UNMATCHED
SID833667,False,True,UNMATCHED
SID-822846,False,True,UNMATCHED
SID533654,False,True,UNMATCHED
SID628381,True,False,UNMATCHED
SID678871,False,True,UNMATCHED
SID812210,False,True,UNMATCHED
SID-510304,False,True,UNMATCHED
SID845081,False,True,UNMATCHED
SID117491,False,True,UNMATCHED
SID130126,False,True,UNMATCHED
SID964591,True,False,UNMATCHED
SID-289999,False,True,UNMATCHED
SID794183,False,True,UNMATCHED
SID619672,False,True,UNMATCHED
SID512522,False,True,UNMATCHED
SID892239,True,False,UNMATCHED
SID843598,False,True,UNMATCHED
SID-368963,False,True,UNMATCHED
SID691628,False,True,UNMATCHED
SID517966,False,True,UNMATCHED
SID890539,False,True,UNMATCHED
SID577743,True,False,UNMATCHED
SID526168,True,False,UNMATCHED
SID729736,False,True,UNMATCHED
SID214070,False,True,UNMATCHED
SID780711,True,False,UNMATCHED
SID-437708,False,True,UNMATCHED
sid581186,False,True,UNMATCHED
SID694303,True,False,UNMATCHED
SID-401726,False,True,UNMATCHED
SID666548,False,True,UNMATCHED
SID833976,False,True,UNMATCHED
SID423587,False,True,UNMATCHED
SID452048,True,False,UNMATCHED
SID431899,False,True,UNMATCHED
SID477822,False,True,UNMATCHED
SID132356,True,False,UNMATCHED
SID303661,True,False,UNMATCHED
SID605797,False,True,UNMATCHED
SID615164,False,True,UNMATCHED
SID234536,False,True,UNMATCHED
sid623423,False,True,UNMATCHED
SID763799,False,True,UNMATCHED
SID608529,False,True,UNMATCHED
SID725417,True,False,UNMATCHED
SID992823,False,True,UNMATCHED
SID185171,False,True,UNMATCHED
SID867807,True,False,UNMATCHED
SID689676,False,True,UNMATCHED
SID358102,False,True,UNMATCHED
SID-515732,False,True,UNMATCHED
SID241667,False,True,UNMATCHED
SID488787,False,True,UNMATCHED
SID334757,False,True,UNMATCHED
SID585102,False,True,UNMATCHED
SID935816,False,True,UNMATCHED
SID-506188,False,True,UNMATCHED
SID533851,False,True,UNMATCHED
SID737072,True,False,UNMATCHED
SID744939,False,True,UNMATCHED
SID849964,False,True,UNMATCHED
SID249974,False,True,UNMATCHED
SID888499,False,True,UNMATCHED
SID985735,False,True,UNMATCHED
SID512035,False,True,UNMATCHED
sid430115,False,True,UNMATCHED
SID-432518,False,True,UNMATCHED
SID243266,False,True,UNMATCHED
SID441083,False,True,UNMATCHED
SID599586,False,True,UNMATCHED
SID-195786,True,False,UNMATCHED
SID494482,True,False,UNMATCHED
SID249438,True,False,UNMATCHED
SID620442,True,False,UNMATCHED
SID925213,False,True,UNMATCHED
SID485882,False,True,UNMATCHED
SID642547,True,False,UNMATCHED
SID483943,True,False,UNMATCHED
SID932079,False,True,UNMATCHED
SID302967,True,False,UNMATCHED
SID345016,True,False,UNMATCHED
SID221849,False,True,UNMATCHED
SID120583,True,False,UNMATCHED
SID458091,True,False,UNMATCHED
SID822464,True,False,UNMATCHED
SID445737,False,True,UNMATCHED
SID136747,False,True,UNMATCHED
SID753680,True,False,UNMATCHED
SID733106,False,True,UNMATCHED
SID291705,False,True,UNMATCHED
SID716685,False,True,UNMATCHED
SID153415,False,True,UNMATCHED
SID703078,False,True,UNMATCHED
SID776906,False,True,UNMATCHED
SID783587,False,True,UNMATCHED
SID966402,True,False,UNMATCHED
SID308184,False,True,UNMATCHED
sid654258,False,True,UNMATCHED
SID642875,False,True,UNMATCHED
SID545820,False,True,UNMATCHED
SID727146,True,False,UNMATCHED
sid737361,False,True,UNMATCHED
SID-304230,False,True,UNMATCHED
SID732558,False,True,UNMATCHED
SID514372,False,True,UNMATCHED
SID552057,False,True,UNMATCHED
SID340870,False,True,UNMATCHED
SID676157,False,True,UNMATCHED
SID694248,False,True,UNMATCHED
SID338827,False,True,UNMATCHED
SID450747,False,True,UNMATCHED
SID-875989,False,True,UNMATCHED
SID256624,True,False,UNMATCHED
SID503001,False,True,UNMATCHED
SID461244,True,False,UNMATCHED
SID935119,False,True,UNMATCHED
SID644360,True,False,UNMATCHED
SID207905,False,True,UNMATCHED
SID798256,True,False,UNMATCHED
SID263342,False,True,UNMATCHED
SID-101805,False,True,UNMATCHED
SID904448,False,True,UNMATCHED
SID634638,True,False,UNMATCHED
SID535025,False,True,UNMATCHED
sid492253,False,True,UNMATCHED
SID240124,False,True,UNMATCHED
SID715378,True,False,UNMATCHED
SID267381,False,True,UNMATCHED
SID457405,True,False,UNMATCHED
SID771237,False,True,UNMATCHED
SID901581,True,False,UNMATCHED
SID842211,False,True,UNMATCHED
SID830569,True,False,UNMATCHED
SID405523,True,False,UNMATCHED
sid568755,False,True,UNMATCHED
SID758842,True,False,UNMATCHED
SID929305,True,False,UNMATCHED
SID592333,False,True,UNMATCHED
SID989510,False,True,UNMATCHED
SID556000,False,True,UNMATCHED
SID372472,True,False,UNMATCHED
SID895961,True,False,UNMATCHED
SID904610,True,False,UNMATCHED
SID781918,True,False,UNMATCHED
SID911426,True,False,UNMATCHED
SID220149,True,False,UNMATCHED
SID423676,True,False,UNMATCHED
SID892603,False,True,UNMATCHED
SID976421,False,True,UNMATCHED
SID350187,True,False,UNMATCHED
SID129195,False,True,UNMATCHED
SID800024,True,False,UNMATCHED
SID-120278,False,True,UNMATCHED
SID720645,True,False,UNMATCHED
SID571327,True,False,UNMATCHED
SID258222,False,True,UNMATCHED
SID503199,False,True,UNMATCHED
SID327531,False,True,UNMATCHED
SID230208,False,True,UNMATCHED
SID775920,True,False,UNMATCHED
SID805750,False,True,UNMATCHED
sid912593,False,True,UNMATCHED
SID879310,False,True,UNMATCHED
sid624393,False,True,UNMATCHED
SID179432,False,True,UNMATCHED
SID208573,True,False,UNMATCHED
SID672800,False,True,UNMATCHED
SID888348,True,False,UNMATCHED
SID790859,True,False,UNMATCHED
SID333221,False,True,UNMATCHED
SID336046,False,True,UNMATCHED
SID231998,True,False,UNMATCHED
SID540586,False,True,UNMATCHED
SID124756,False,True,UNMATCHED
sid412471,False,True,UNMATCHED
SID613825,True,False,UNMATCHED
SID920144,False,True,UNMATCHED
SID329424,False,True,UNMATCHED
SID488046,False,True,UNMATCHED
SID776084,True,False,UNMATCHED
SID199197,False,True,UNMATCHED
SID339485,False,True,UNMATCHED
SID808275,False,True,UNMATCHED
SID860285,True,False,UNMATCHED
SID-147067,True,False,UNMATCHED
SID669958,True,False,UNMATCHED
SID576695,False,True,UNMATCHED
SID537842,False,True,UNMATCHED
SID929966,False,True,UNMATCHED
SID340861,False,True,UNMATCHED
SID206710,False,True,UNMATCHED
SID475006,False,True,UNMATCHED
SID624120,False,True,UNMATCHED
SID168638,False,True,UNMATCHED
SID621243,False,True,UNMATCHED
SID339207,True,False,UNMATCHED
SID638022,False,True,UNMATCHED
SID266886,False,True,UNMATCHED
SID462107,True,False,UNMATCHED
SID333685,True,False,UNMATCHED
SID269415,False,True,UNMATCHED
SID951488,False,True,UNMATCHED
SID221607,True,False,UNMATCHED
SID-932690,False,True,UNMATCHED
SID526448,False,True,UNMATCHED
SID105401,True,False,UNMATCHED
SID892091,False,True,UNMATCHED
SID263494,False,True,UNMATCHED
SID640151,True,False,UNMATCHED
SID871066,False,True,UNMATCHED
SID956019,False,True,UNMATCHED
SID607426,False,True,UNMATCHED
SID847105,True,False,UNMATCHED
