event_id,event_timestamp,event_type,event_category,user_id,hostname,device_id,session_id,source_ip,destination_ip,department,severity,action,source_dataset,source_record_id,data_quality_status,resolution_confidence
EPA00004428,2026-09-09 11:53:00,USB device blocked,ENDPOINT_ALERT,EMP11408,LPT-11408,Unknown,Unknown,Unknown,Unknown,Unknown,Low,ALERT_TRIGGERED,Endpoint,EPA00004428,UNKNOWN,EXACT
EPA00004402,2026-09-09 18:18:32,Malware detected,ENDPOINT_ALERT,EMP10389,WS-10389,Unknown,Unknown,Unknown,Unknown,Unknown,High,ALERT_TRIGGERED,Endpoint,EPA00004402,UNKNOWN,EXACT
EPA00003455,2026-08-02 02:05:39,Malware detected,ENDPOINT_ALERT,EMP11708,WS-11708,Unknown,Unknown,Unknown,Unknown,Unknown,Medium,ALERT_TRIGGERED,Endpoint,EPA00003455,VALID,EXACT
EPA00006063,2026-09-03 17:02:59,Trojan:Win32,ENDPOINT_ALERT,EMP11995,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Low,ALERT_TRIGGERED,Endpoint,EPA00006063,VALID,EXACT
EPA00003528,2026-08-26 13:40:06,Credential dumping attempt,ENDPOINT_ALERT,EMP11101,LPT-11101,Unknown,Unknown,Unknown,Unknown,Unknown,Low,ALERT_TRIGGERED,Endpoint,EPA00003528,VALID,EXACT
EPA00004087,2026-08-04 08:49:01,Trojan:Win32,ENDPOINT_ALERT,EMP11761,WS-11761,Unknown,Unknown,Unknown,Unknown,Unknown,Low,ALERT_TRIGGERED,Endpoint,EPA00004087,UNKNOWN,PROBABLE
EPA00008000,2026-08-01 02:49:59,Malware detected,ENDPOINT_ALERT,EMP11057,LPT-11057,Unknown,Unknown,Unknown,Unknown,Unknown,Low,ALERT_TRIGGERED,Endpoint,EPA00008000,VALID,EXACT
EPA00006044,2026-08-27 00:00:00,Unauthorized USB,ENDPOINT_ALERT,EMP12490,VDR-12490,Unknown,Unknown,Unknown,Unknown,Unknown,High,ALERT_TRIGGERED,Endpoint,EPA00006044,VALID,EXACT
EPA00000743,2026-08-02 01:09:18,Unusual admin share access,ENDPOINT_ALERT,EMP11497,WS-11497,Unknown,Unknown,Unknown,Unknown,Unknown,Low,ALERT_TRIGGERED,Endpoint,EPA00000743,VALID,EXACT
EPA00001057,2026-08-16 23:42:00,Ransomware Activity,ENDPOINT_ALERT,EMP10711,WS-10711,Unknown,Unknown,Unknown,Unknown,Unknown,Critical,ALERT_TRIGGERED,Endpoint,EPA00001057,VALID,EXACT
EPA00007176,2026-08-22 08:16:00,ransomware_behavior,ENDPOINT_ALERT,EMP11063,WS-11063,Unknown,Unknown,Unknown,Unknown,Unknown,High,ALERT_TRIGGERED,Endpoint,EPA00007176,UNKNOWN,EXACT
EPA00001323,2026-08-21 07:46:23,Browser hijack attempt,ENDPOINT_ALERT,EMP10776,VDR-10776,Unknown,Unknown,Unknown,Unknown,Unknown,Critical,ALERT_TRIGGERED,Endpoint,EPA00001323,VALID,EXACT
EPA00002355,2026-08-18 18:39:00,Unauthorized USB,ENDPOINT_ALERT,EMP12450,VDR-12450,Unknown,Unknown,Unknown,Unknown,Unknown,Medium,ALERT_TRIGGERED,Endpoint,EPA00002355,UNKNOWN,PROBABLE
EPA00000252,2026-08-01 00:00:00,suspicious_powershell,ENDPOINT_ALERT,EMP12819,WS-12819,Unknown,Unknown,Unknown,Unknown,Unknown,Medium,ALERT_TRIGGERED,Endpoint,EPA00000252,VALID,EXACT
EPA00002303,2026-08-29 02:39:58,Trojan:Win32,ENDPOINT_ALERT,EMP10286,LPT-10286,Unknown,Unknown,Unknown,Unknown,Unknown,High,ALERT_TRIGGERED,Endpoint,EPA00002303,VALID,EXACT
EPA00000335,2026-08-31 20:09:00,Unusual admin share access,ENDPOINT_ALERT,EMP10597,VDR-10597,Unknown,Unknown,Unknown,Unknown,Unknown,High,ALERT_TRIGGERED,Endpoint,EPA00000335,VALID,EXACT
EPA00000867,2026-08-16 16:27:33,Ransomware Activity,ENDPOINT_ALERT,EMP11101,LPT-11101,Unknown,Unknown,Unknown,Unknown,Unknown,Low,ALERT_TRIGGERED,Endpoint,EPA00000867,UNKNOWN,EXACT
EPA00007757,2026-08-07 00:00:00,Trojan:Win32,ENDPOINT_ALERT,EMP11774,VDR-11774,Unknown,Unknown,Unknown,Unknown,Unknown,Medium,ALERT_TRIGGERED,Endpoint,EPA00007757,VALID,EXACT
EPA00000941,2026-08-22 06:44:48,Credential dumping attempt,ENDPOINT_ALERT,EMP10679,LPT-10679,Unknown,Unknown,Unknown,Unknown,Unknown,High,ALERT_TRIGGERED,Endpoint,EPA00000941,VALID,EXACT
EPA00006158,2026-08-11 19:53:49,Lateral movement detected,ENDPOINT_ALERT,EMP11921,VDR-11921,Unknown,Unknown,Unknown,Unknown,Unknown,High,ALERT_TRIGGERED,Endpoint,EPA00006158,VALID,PROBABLE
EPA00002837,2026-08-13 13:42:36,Ransomware Activity,ENDPOINT_ALERT,EMP11843,VDR-11843,Unknown,Unknown,Unknown,Unknown,Unknown,Medium,ALERT_TRIGGERED,Endpoint,EPA00002837,UNKNOWN,EXACT
EPA00006880,2026-08-31 00:00:00,Browser hijack attempt,ENDPOINT_ALERT,EMP12067,WS-12067,Unknown,Unknown,Unknown,Unknown,Unknown,Low,ALERT_TRIGGERED,Endpoint,EPA00006880,VALID,EXACT
EPA00001278,2026-08-31 05:59:29,Credential dumping attempt,ENDPOINT_ALERT,EMP12408,LPT-12408,Unknown,Unknown,Unknown,Unknown,Unknown,Low,ALERT_TRIGGERED,Endpoint,EPA00001278,VALID,EXACT
EPA00002861,2026-08-03 01:51:00,Suspicious PowerShell Execution,ENDPOINT_ALERT,EMP12793,WS-12793,Unknown,Unknown,Unknown,Unknown,Unknown,High,ALERT_TRIGGERED,Endpoint,EPA00002861,UNKNOWN,EXACT
EPA00001010,2026-08-21 16:43:00,Unusual admin share access,ENDPOINT_ALERT,EMP10204,LPT-10204,Unknown,Unknown,Unknown,Unknown,Unknown,Low,ALERT_TRIGGERED,Endpoint,EPA00001010,VALID,EXACT
EPA00007349,2026-08-22 04:09:00,USB device blocked,ENDPOINT_ALERT,EMP11285,LPT-11285,Unknown,Unknown,Unknown,Unknown,Unknown,Low,ALERT_TRIGGERED,Endpoint,EPA00007349,VALID,PROBABLE
EPA00007625,2026-08-20 08:18:54,Lateral movement detected,ENDPOINT_ALERT,EMP11007,VDR-11007,Unknown,Unknown,Unknown,Unknown,Unknown,High,ALERT_TRIGGERED,Endpoint,EPA00007625,VALID,EXACT
EPA00001028,2026-08-14 21:37:19,Phishing URL blocked,ENDPOINT_ALERT,EMP12677,WS-12677,Unknown,Unknown,Unknown,Unknown,Unknown,Medium,ALERT_TRIGGERED,Endpoint,EPA00001028,VALID,EXACT
EPA00001384,2026-08-18 13:05:51,MALWARE_DETECTED,ENDPOINT_ALERT,EMP10777,LPT-10777,Unknown,Unknown,Unknown,Unknown,Unknown,Low,ALERT_TRIGGERED,Endpoint,EPA00001384,VALID,EXACT
EPA00007593,2026-08-04 08:19:35,MALWARE_DETECTED,ENDPOINT_ALERT,EMP10876,WS-10876,Unknown,Unknown,Unknown,Unknown,Unknown,High,ALERT_TRIGGERED,Endpoint,EPA00007593,UNKNOWN,EXACT
EPA00005415,Unknown,suspicious_powershell,ENDPOINT_ALERT,EMP12976,VDR-12976,Unknown,Unknown,Unknown,Unknown,Unknown,Low,ALERT_TRIGGERED,Endpoint,EPA00005415,VALID,PROBABLE
EPA00003208,2026-08-16 20:53:46,Lateral movement detected,ENDPOINT_ALERT,EMP10622,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Low,ALERT_TRIGGERED,Endpoint,EPA00003208,VALID,EXACT
EPA00004639,2026-09-09 19:19:20,Lateral movement detected,ENDPOINT_ALERT,EMP10582,WS-10582,Unknown,Unknown,Unknown,Unknown,Unknown,Low,ALERT_TRIGGERED,Endpoint,EPA00004639,VALID,EXACT
EPA00001917,2026-08-09 09:04:49,Unusual admin share access,ENDPOINT_ALERT,EMP12226,WS-12226,Unknown,Unknown,Unknown,Unknown,Unknown,High,ALERT_TRIGGERED,Endpoint,EPA00001917,VALID,EXACT
EPA00007710,Unknown,MALWARE_DETECTED,ENDPOINT_ALERT,EMP11063,WS-11063,Unknown,Unknown,Unknown,Unknown,Unknown,Critical,ALERT_TRIGGERED,Endpoint,EPA00007710,UNKNOWN,EXACT
EPA00001488,Unknown,Unauthorized USB,ENDPOINT_ALERT,EMP11755,LPT-11755,Unknown,Unknown,Unknown,Unknown,Unknown,Low,ALERT_TRIGGERED,Endpoint,EPA00001488,VALID,EXACT
EPA00003542,Unknown,Trojan:Win32,ENDPOINT_ALERT,EMP10694,WS-10694,Unknown,Unknown,Unknown,Unknown,Unknown,Medium,ALERT_TRIGGERED,Endpoint,EPA00003542,VALID,EXACT
EPA00004324,2026-09-08 17:18:38,ransomware_behavior,ENDPOINT_ALERT,EMP12518,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,High,ALERT_TRIGGERED,Endpoint,EPA00004324,VALID,EXACT
EPA00000158,2026-09-03 11:54:10,Unusual admin share access,ENDPOINT_ALERT,EMP11204,LPT-11204,Unknown,Unknown,Unknown,Unknown,Unknown,Medium,ALERT_TRIGGERED,Endpoint,EPA00000158,UNKNOWN,PROBABLE
EPA00001421,Unknown,suspicious_powershell,ENDPOINT_ALERT,EMP12294,LPT-12294,Unknown,Unknown,Unknown,Unknown,Unknown,Low,ALERT_TRIGGERED,Endpoint,EPA00001421,VALID,EXACT
EPA00006001,2026-09-02 13:40:00,Trojan:Win32,ENDPOINT_ALERT,EMP11443,WS-11443,Unknown,Unknown,Unknown,Unknown,Unknown,Low,ALERT_TRIGGERED,Endpoint,EPA00006001,UNKNOWN,EXACT
EPA00005248,2026-08-01 10:32:29,Browser hijack attempt,ENDPOINT_ALERT,EMP10186,LPT-10186,Unknown,Unknown,Unknown,Unknown,Unknown,Medium,ALERT_TRIGGERED,Endpoint,EPA00005248,VALID,PROBABLE
EPA00007786,2026-08-03 23:38:12,suspicious_powershell,ENDPOINT_ALERT,EMP11503,WS-11503,Unknown,Unknown,Unknown,Unknown,Unknown,Low,ALERT_TRIGGERED,Endpoint,EPA00007786,VALID,EXACT
EPA00002771,2026-08-28 07:26:00,suspicious_powershell,ENDPOINT_ALERT,EMP12272,VDR-12272,Unknown,Unknown,Unknown,Unknown,Unknown,Low,ALERT_TRIGGERED,Endpoint,EPA00002771,VALID,EXACT
EPA00007427,2026-08-23 20:51:02,Browser hijack attempt,ENDPOINT_ALERT,EMP11793,LPT-11793,Unknown,Unknown,Unknown,Unknown,Unknown,High,ALERT_TRIGGERED,Endpoint,EPA00007427,VALID,EXACT
EPA00003170,2026-08-17 07:01:30,USB device blocked,ENDPOINT_ALERT,EMP11434,WS-11434,Unknown,Unknown,Unknown,Unknown,Unknown,High,ALERT_TRIGGERED,Endpoint,EPA00003170,UNKNOWN,EXACT
EPA00006257,2026-09-01 09:47:22,Keylogger suspected,ENDPOINT_ALERT,EMP12691,LPT-12691,Unknown,Unknown,Unknown,Unknown,Unknown,Low,ALERT_TRIGGERED,Endpoint,EPA00006257,VALID,PROBABLE
EPA00004229,2026-08-22 10:59:23,Suspicious PowerShell Execution,ENDPOINT_ALERT,EMP11735,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Medium,ALERT_TRIGGERED,Endpoint,EPA00004229,VALID,EXACT
EPA00007673,2026-08-25 06:58:00,Browser hijack attempt,ENDPOINT_ALERT,EMP11765,VDR-11765,Unknown,Unknown,Unknown,Unknown,Unknown,Medium,ALERT_TRIGGERED,Endpoint,EPA00007673,VALID,PROBABLE
EPA00001719,2026-08-23 13:48:00,Credential dumping attempt,ENDPOINT_ALERT,EMP10897,LPT-10897,Unknown,Unknown,Unknown,Unknown,Unknown,Low,ALERT_TRIGGERED,Endpoint,EPA00001719,VALID,PROBABLE
EPA00007085,2026-08-12 18:58:00,USB device blocked,ENDPOINT_ALERT,EMP10444,VDR-10444,Unknown,Unknown,Unknown,Unknown,Unknown,High,ALERT_TRIGGERED,Endpoint,EPA00007085,VALID,EXACT
EPA00000466,2026-08-14 23:07:12,Trojan:Win32,ENDPOINT_ALERT,EMP12677,WS-12677,Unknown,Unknown,Unknown,Unknown,Unknown,Medium,ALERT_TRIGGERED,Endpoint,EPA00000466,UNKNOWN,EXACT
EPA00007855,2026-08-09 00:00:00,Keylogger suspected,ENDPOINT_ALERT,EMP10046,LPT-10046,Unknown,Unknown,Unknown,Unknown,Unknown,Critical,ALERT_TRIGGERED,Endpoint,EPA00007855,UNKNOWN,EXACT
EPA00006899,Unknown,Phishing URL blocked,ENDPOINT_ALERT,EMP10571,VDR-10571,Unknown,Unknown,Unknown,Unknown,Unknown,Medium,ALERT_TRIGGERED,Endpoint,EPA00006899,VALID,PROBABLE
EPA00003618,2026-08-21 00:00:00,ransomware_behavior,ENDPOINT_ALERT,EMP11509,VDR-11509,Unknown,Unknown,Unknown,Unknown,Unknown,High,ALERT_TRIGGERED,Endpoint,EPA00003618,VALID,EXACT
EPA00006645,2026-08-24 05:02:43,Trojan:Win32,ENDPOINT_ALERT,EMP12874,WS-12874,Unknown,Unknown,Unknown,Unknown,Unknown,Low,ALERT_TRIGGERED,Endpoint,EPA00006645,VALID,EXACT
EPA00004479,2026-08-08 00:32:00,Lateral movement detected,ENDPOINT_ALERT,EMP12014,LPT-12014,Unknown,Unknown,Unknown,Unknown,Unknown,High,ALERT_TRIGGERED,Endpoint,EPA00004479,UNKNOWN,EXACT
EPA00003132,2026-08-31 23:14:00,Browser hijack attempt,ENDPOINT_ALERT,EMP12078,LPT-12078,Unknown,Unknown,Unknown,Unknown,Unknown,High,ALERT_TRIGGERED,Endpoint,EPA00003132,VALID,EXACT
EPA00003126,2026-08-19 13:47:56,Lateral movement detected,ENDPOINT_ALERT,EMP10971,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Critical,ALERT_TRIGGERED,Endpoint,EPA00003126,VALID,EXACT
EPA00002058,2026-08-18 13:54:22,suspicious_powershell,ENDPOINT_ALERT,EMP12270,VDR-12270,Unknown,Unknown,Unknown,Unknown,Unknown,Medium,ALERT_TRIGGERED,Endpoint,EPA00002058,VALID,EXACT
EPA00002690,2026-08-31 11:23:11,Malware detected,ENDPOINT_ALERT,EMP11632,VDR-11632,Unknown,Unknown,Unknown,Unknown,Unknown,Low,ALERT_TRIGGERED,Endpoint,EPA00002690,VALID,PROBABLE
EPA00004177,2026-09-05 06:42:00,Unusual admin share access,ENDPOINT_ALERT,EMP12842,LPT-12842,Unknown,Unknown,Unknown,Unknown,Unknown,Medium,ALERT_TRIGGERED,Endpoint,EPA00004177,VALID,EXACT
EPA00004790,2026-08-02 09:22:02,Phishing URL blocked,ENDPOINT_ALERT,EMP12011,LPT-12011,Unknown,Unknown,Unknown,Unknown,Unknown,High,ALERT_TRIGGERED,Endpoint,EPA00004790,VALID,EXACT
EPA00006386,Unknown,ransomware_behavior,ENDPOINT_ALERT,EMP12641,LPT-12641,Unknown,Unknown,Unknown,Unknown,Unknown,High,ALERT_TRIGGERED,Endpoint,EPA00006386,VALID,EXACT
EPA00007019,2026-08-08 15:08:36,USB device blocked,ENDPOINT_ALERT,EMP12416,LPT-12416,Unknown,Unknown,Unknown,Unknown,Unknown,High,ALERT_TRIGGERED,Endpoint,EPA00007019,VALID,PROBABLE
EPA00002836,Unknown,Trojan:Win32,ENDPOINT_ALERT,EMP12291,LPT-12291,Unknown,Unknown,Unknown,Unknown,Unknown,High,ALERT_TRIGGERED,Endpoint,EPA00002836,VALID,EXACT
EPA00002407,2026-08-01 05:50:28,Phishing URL blocked,ENDPOINT_ALERT,EMP10316,VDR-10316,Unknown,Unknown,Unknown,Unknown,Unknown,High,ALERT_TRIGGERED,Endpoint,EPA00002407,UNKNOWN,EXACT
EPA00003269,Unknown,Suspicious PowerShell Execution,ENDPOINT_ALERT,EMP12358,VDR-12358,Unknown,Unknown,Unknown,Unknown,Unknown,Medium,ALERT_TRIGGERED,Endpoint,EPA00003269,VALID,EXACT
EPA00004569,2026-08-22 07:24:56,Unauthorized USB,ENDPOINT_ALERT,EMP12148,VDR-12148,Unknown,Unknown,Unknown,Unknown,Unknown,Low,ALERT_TRIGGERED,Endpoint,EPA00004569,VALID,EXACT
EPA00002089,2026-08-22 21:17:00,ransomware_behavior,ENDPOINT_ALERT,EMP12822,WS-12822,Unknown,Unknown,Unknown,Unknown,Unknown,Low,ALERT_TRIGGERED,Endpoint,EPA00002089,UNKNOWN,EXACT
EPA00001184,Unknown,Unauthorized USB,ENDPOINT_ALERT,EMP11970,LPT-11970,Unknown,Unknown,Unknown,Unknown,Unknown,Low,ALERT_TRIGGERED,Endpoint,EPA00001184,VALID,EXACT
EPA00006846,2026-08-03 22:42:20,MALWARE_DETECTED,ENDPOINT_ALERT,EMP11799,WS-11799,Unknown,Unknown,Unknown,Unknown,Unknown,Medium,ALERT_TRIGGERED,Endpoint,EPA00006846,VALID,EXACT
EPA00002459,Unknown,MALWARE_DETECTED,ENDPOINT_ALERT,EMP12337,WS-12337,Unknown,Unknown,Unknown,Unknown,Unknown,Medium,ALERT_TRIGGERED,Endpoint,EPA00002459,UNKNOWN,EXACT
EPA00003559,Unknown,Trojan:Win32,ENDPOINT_ALERT,EMP10533,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Medium,ALERT_TRIGGERED,Endpoint,EPA00003559,VALID,EXACT
EPA00006814,2026-09-02 21:32:30,Keylogger suspected,ENDPOINT_ALERT,EMP12909,WS-12909,Unknown,Unknown,Unknown,Unknown,Unknown,Low,ALERT_TRIGGERED,Endpoint,EPA00006814,VALID,EXACT
EPA00007140,2026-09-05 00:00:00,Keylogger suspected,ENDPOINT_ALERT,EMP11626,LPT-11626,Unknown,Unknown,Unknown,Unknown,Unknown,Low,ALERT_TRIGGERED,Endpoint,EPA00007140,VALID,PROBABLE
EPA00004920,2026-08-08 00:00:00,USB device blocked,ENDPOINT_ALERT,EMP11875,LPT-11875,Unknown,Unknown,Unknown,Unknown,Unknown,Medium,ALERT_TRIGGERED,Endpoint,EPA00004920,UNKNOWN,EXACT
EPA00004462,2026-08-31 13:21:23,Unusual admin share access,ENDPOINT_ALERT,EMP10296,VDR-10296,Unknown,Unknown,Unknown,Unknown,Unknown,High,ALERT_TRIGGERED,Endpoint,EPA00004462,UNKNOWN,EXACT
EPA00007763,2026-09-09 10:15:00,Trojan:Win32,ENDPOINT_ALERT,EMP12307,WS-12307,Unknown,Unknown,Unknown,Unknown,Unknown,Medium,ALERT_TRIGGERED,Endpoint,EPA00007763,VALID,EXACT
EPA00003858,Unknown,Malware detected,ENDPOINT_ALERT,EMP12118,WS-12118,Unknown,Unknown,Unknown,Unknown,Unknown,High,ALERT_TRIGGERED,Endpoint,EPA00003858,VALID,EXACT
EPA00004383,2026-08-22 09:40:15,USB device blocked,ENDPOINT_ALERT,EMP10821,LPT-10821,Unknown,Unknown,Unknown,Unknown,Unknown,Medium,ALERT_TRIGGERED,Endpoint,EPA00004383,VALID,EXACT
EPA00005459,2026-08-08 05:28:22,Ransomware Activity,ENDPOINT_ALERT,EMP10421,VDR-10421,Unknown,Unknown,Unknown,Unknown,Unknown,Critical,ALERT_TRIGGERED,Endpoint,EPA00005459,VALID,PROBABLE
EPA00002334,2026-08-21 14:05:39,MALWARE_DETECTED,ENDPOINT_ALERT,EMP10727,WS-10727,Unknown,Unknown,Unknown,Unknown,Unknown,High,ALERT_TRIGGERED,Endpoint,EPA00002334,VALID,PROBABLE
EPA00004490,2026-08-06 14:14:27,MALWARE_DETECTED,ENDPOINT_ALERT,EMP12959,VDR-12959,Unknown,Unknown,Unknown,Unknown,Unknown,Low,ALERT_TRIGGERED,Endpoint,EPA00004490,VALID,EXACT
EPA00006905,Unknown,Unusual admin share access,ENDPOINT_ALERT,EMP12354,LPT-12354,Unknown,Unknown,Unknown,Unknown,Unknown,Medium,ALERT_TRIGGERED,Endpoint,EPA00006905,VALID,EXACT
EPA00003687,2026-09-06 23:15:00,Ransomware Activity,ENDPOINT_ALERT,EMP10454,VDR-10454,Unknown,Unknown,Unknown,Unknown,Unknown,High,ALERT_TRIGGERED,Endpoint,EPA00003687,VALID,EXACT
EPA00000354,2026-08-28 07:45:41,ransomware_behavior,ENDPOINT_ALERT,EMP12620,LPT-12620,Unknown,Unknown,Unknown,Unknown,Unknown,Medium,ALERT_TRIGGERED,Endpoint,EPA00000354,UNKNOWN,EXACT
EPA00001663,2026-08-15 00:00:00,Credential dumping attempt,ENDPOINT_ALERT,EMP10562,VDR-10562,Unknown,Unknown,Unknown,Unknown,Unknown,Medium,ALERT_TRIGGERED,Endpoint,EPA00001663,UNKNOWN,PROBABLE
EPA00006953,Unknown,USB device blocked,ENDPOINT_ALERT,EMP10575,LPT-10575,Unknown,Unknown,Unknown,Unknown,Unknown,Critical,ALERT_TRIGGERED,Endpoint,EPA00006953,VALID,PROBABLE
EPA00006832,2026-08-18 20:52:27,Suspicious PowerShell Execution,ENDPOINT_ALERT,EMP12366,LPT-12366,Unknown,Unknown,Unknown,Unknown,Unknown,Low,ALERT_TRIGGERED,Endpoint,EPA00006832,VALID,PROBABLE
EPA00007127,Unknown,Lateral movement detected,ENDPOINT_ALERT,EMP10838,VDR-10838,Unknown,Unknown,Unknown,Unknown,Unknown,Low,ALERT_TRIGGERED,Endpoint,EPA00007127,VALID,EXACT
EPA00004417,2026-08-01 21:16:00,Lateral movement detected,ENDPOINT_ALERT,EMP12370,LPT-12370,Unknown,Unknown,Unknown,Unknown,Unknown,Low,ALERT_TRIGGERED,Endpoint,EPA00004417,UNKNOWN,EXACT
EPA00001919,Unknown,MALWARE_DETECTED,ENDPOINT_ALERT,EMP10963,LPT-10963,Unknown,Unknown,Unknown,Unknown,Unknown,High,ALERT_TRIGGERED,Endpoint,EPA00001919,UNKNOWN,PROBABLE
EPA00005460,2026-09-07 06:09:23,Browser hijack attempt,ENDPOINT_ALERT,EMP10878,WS-10878,Unknown,Unknown,Unknown,Unknown,Unknown,Low,ALERT_TRIGGERED,Endpoint,EPA00005460,VALID,EXACT
EPA00005492,2026-08-27 05:07:04,Ransomware Activity,ENDPOINT_ALERT,EMP10998,WS-10998,Unknown,Unknown,Unknown,Unknown,Unknown,Critical,ALERT_TRIGGERED,Endpoint,EPA00005492,UNKNOWN,EXACT
EPA00001624,2026-08-28 19:17:00,ransomware_behavior,ENDPOINT_ALERT,EMP12760,WS-12760,Unknown,Unknown,Unknown,Unknown,Unknown,Low,ALERT_TRIGGERED,Endpoint,EPA00001624,UNKNOWN,EXACT
EPA00001784,2026-08-05 18:26:13,Lateral movement detected,ENDPOINT_ALERT,EMP12015,LPT-12015,Unknown,Unknown,Unknown,Unknown,Unknown,Low,ALERT_TRIGGERED,Endpoint,EPA00001784,VALID,EXACT
EPA00005119,Unknown,Lateral movement detected,ENDPOINT_ALERT,EMP11657,WS-11657,Unknown,Unknown,Unknown,Unknown,Unknown,Critical,ALERT_TRIGGERED,Endpoint,EPA00005119,VALID,EXACT
EPA00003535,2026-08-01 05:35:00,suspicious_powershell,ENDPOINT_ALERT,EMP12429,LPT-12429,Unknown,Unknown,Unknown,Unknown,Unknown,Medium,ALERT_TRIGGERED,Endpoint,EPA00003535,VALID,EXACT
EPA00007461,2026-08-07 21:04:11,Lateral movement detected,ENDPOINT_ALERT,EMP10420,LPT-10420,Unknown,Unknown,Unknown,Unknown,Unknown,Low,ALERT_TRIGGERED,Endpoint,EPA00007461,UNKNOWN,EXACT
EPA00004129,2026-08-06 06:42:00,suspicious_powershell,ENDPOINT_ALERT,EMP10444,VDR-10444,Unknown,Unknown,Unknown,Unknown,Unknown,Medium,ALERT_TRIGGERED,Endpoint,EPA00004129,VALID,EXACT
EPA00002447,2026-08-29 03:35:24,Trojan:Win32,ENDPOINT_ALERT,EMP11976,VDR-11976,Unknown,Unknown,Unknown,Unknown,Unknown,Low,ALERT_TRIGGERED,Endpoint,EPA00002447,VALID,PROBABLE
EPA00001633,2026-08-12 14:07:22,Suspicious PowerShell Execution,ENDPOINT_ALERT,EMP12886,VDR-12886,Unknown,Unknown,Unknown,Unknown,Unknown,Low,ALERT_TRIGGERED,Endpoint,EPA00001633,VALID,EXACT
EPA00002247,2026-08-19 09:57:41,Unauthorized USB,ENDPOINT_ALERT,EMP12275,LPT-12275,Unknown,Unknown,Unknown,Unknown,Unknown,High,ALERT_TRIGGERED,Endpoint,EPA00002247,VALID,PROBABLE
EPA00001868,2026-09-04 00:00:00,Keylogger suspected,ENDPOINT_ALERT,EMP10828,WS-10828,Unknown,Unknown,Unknown,Unknown,Unknown,Critical,ALERT_TRIGGERED,Endpoint,EPA00001868,VALID,EXACT
EPA00002541,2026-08-25 05:34:20,Trojan:Win32,ENDPOINT_ALERT,EMP10137,WS-10137,Unknown,Unknown,Unknown,Unknown,Unknown,Critical,ALERT_TRIGGERED,Endpoint,EPA00002541,VALID,EXACT
EPA00005650,2026-09-07 17:57:00,Credential dumping attempt,ENDPOINT_ALERT,EMP12946,LPT-12946,Unknown,Unknown,Unknown,Unknown,Unknown,Medium,ALERT_TRIGGERED,Endpoint,EPA00005650,VALID,EXACT
EPA00007013,2026-08-20 10:35:19,MALWARE_DETECTED,ENDPOINT_ALERT,EMP11205,VDR-11205,Unknown,Unknown,Unknown,Unknown,Unknown,Medium,ALERT_TRIGGERED,Endpoint,EPA00007013,VALID,EXACT
EPA00007397,2026-08-22 02:55:00,Unusual admin share access,ENDPOINT_ALERT,EMP12188,WS-12188,Unknown,Unknown,Unknown,Unknown,Unknown,High,ALERT_TRIGGERED,Endpoint,EPA00007397,UNKNOWN,EXACT
EPA00002964,2026-08-02 18:06:32,ransomware_behavior,ENDPOINT_ALERT,EMP10603,VDR-10603,Unknown,Unknown,Unknown,Unknown,Unknown,High,ALERT_TRIGGERED,Endpoint,EPA00002964,VALID,EXACT
EPA00004375,2026-08-22 21:52:53,Phishing URL blocked,ENDPOINT_ALERT,EMP12369,VDR-12369,Unknown,Unknown,Unknown,Unknown,Unknown,Medium,ALERT_TRIGGERED,Endpoint,EPA00004375,VALID,EXACT
EPA00002174,2026-08-05 12:15:34,Credential dumping attempt,ENDPOINT_ALERT,EMP12893,VDR-12893,Unknown,Unknown,Unknown,Unknown,Unknown,Low,ALERT_TRIGGERED,Endpoint,EPA00002174,UNKNOWN,EXACT
EPA00006058,2026-08-11 09:15:49,Malware detected,ENDPOINT_ALERT,EMP11375,VDR-11375,Unknown,Unknown,Unknown,Unknown,Unknown,Medium,ALERT_TRIGGERED,Endpoint,EPA00006058,VALID,PROBABLE
EPA00001722,2026-09-04 15:32:10,MALWARE_DETECTED,ENDPOINT_ALERT,EMP11166,VDR-11166,Unknown,Unknown,Unknown,Unknown,Unknown,High,ALERT_TRIGGERED,Endpoint,EPA00001722,UNKNOWN,EXACT
EPA00004241,2026-08-05 16:12:22,MALWARE_DETECTED,ENDPOINT_ALERT,EMP10229,LPT-10229,Unknown,Unknown,Unknown,Unknown,Unknown,Medium,ALERT_TRIGGERED,Endpoint,EPA00004241,VALID,PROBABLE
EPA00000713,2026-08-08 05:54:23,suspicious_powershell,ENDPOINT_ALERT,EMP12100,LPT-12100,Unknown,Unknown,Unknown,Unknown,Unknown,High,ALERT_TRIGGERED,Endpoint,EPA00000713,VALID,EXACT
EPA00007547,2026-08-04 01:54:21,Ransomware Activity,ENDPOINT_ALERT,EMP12990,LPT-12990,Unknown,Unknown,Unknown,Unknown,Unknown,Medium,ALERT_TRIGGERED,Endpoint,EPA00007547,UNKNOWN,EXACT
