sequence_id,entity_id,entity_type,event_id,source_dataset,source_record_id,event_timestamp,event_category,role_in_sequence
SEQ-USR-2290,Unknown,USER,FW000026801,Firewall,FW000026801,2026-08-27 00:00:00+00:00,NETWORK_FLOW,step_119
SEQ-USR-2290,Unknown,USER,FW000028688,Firewall,FW000028688,2026-08-27 00:00:00+00:00,NETWORK_FLOW,step_120
SEQ-USR-2290,Unknown,USER,FW000028834,Firewall,FW000028834,2026-08-27 00:00:00+00:00,NETWORK_FLOW,step_121
SEQ-USR-2290,Unknown,USER,FW000028953,Firewall,FW000028953,2026-08-27 00:00:00+00:00,NETWORK_FLOW,step_122
SEQ-USR-2290,Unknown,USER,FW000029425,Firewall,FW000029425,2026-08-27 00:00:00+00:00,NETWORK_FLOW,step_123
SEQ-USR-2290,Unknown,USER,FW000029538,Firewall,FW000029538,2026-08-27 00:00:00+00:00,NETWORK_FLOW,step_124
SEQ-USR-2290,Unknown,USER,FW000014748,Firewall,FW000014748,2026-08-27 00:01:28+00:00,NETWORK_FLOW,step_125
SEQ-USR-2290,Unknown,USER,FW000015548,Firewall,FW000015548,2026-08-27 00:03:15+00:00,NETWORK_FLOW,step_126
SEQ-USR-2291,Unknown,USER,FW000024676,Firewall,FW000024676,2026-08-27 00:16:16+00:00,NETWORK_FLOW,step_1
SEQ-USR-2291,Unknown,USER,FW000007137,Firewall,FW000007137,2026-08-27 00:17:09+00:00,NETWORK_FLOW,step_2
SEQ-USR-2291,Unknown,USER,FW000026168,Firewall,FW000026168,2026-08-27 00:18:13+00:00,NETWORK_FLOW,step_3
SEQ-USR-2291,Unknown,USER,FW000001285,Firewall,FW000001285,2026-08-27 00:20:09+00:00,NETWORK_FLOW,step_4
SEQ-USR-2291,Unknown,USER,FW000012977,Firewall,FW000012977,2026-08-27 00:21:00+00:00,NETWORK_FLOW,step_5
SEQ-USR-2291,Unknown,USER,FW000017764,Firewall,FW000017764,2026-08-27 00:21:56+00:00,NETWORK_FLOW,step_6
SEQ-USR-2291,Unknown,USER,FW000023457,Firewall,FW000023457,2026-08-27 00:23:18+00:00,NETWORK_FLOW,step_7
SEQ-USR-2291,Unknown,USER,FW000025341,Firewall,FW000025341,2026-08-27 00:24:00+00:00,NETWORK_FLOW,step_8
SEQ-USR-2291,Unknown,USER,FW000001137,Firewall,FW000001137,2026-08-27 00:26:25+00:00,NETWORK_FLOW,step_9
SEQ-USR-2291,Unknown,USER,FW000021684,Firewall,FW000021684,2026-08-27 00:27:06+00:00,NETWORK_FLOW,step_10
SEQ-USR-2291,Unknown,USER,FW000011232,Firewall,FW000011232,2026-08-27 00:28:00+00:00,NETWORK_FLOW,step_11
SEQ-USR-2291,Unknown,USER,FW000022538,Firewall,FW000022538,2026-08-27 00:31:11+00:00,NETWORK_FLOW,step_12
SEQ-USR-2291,Unknown,USER,FW000006562,Firewall,FW000006562,2026-08-27 00:36:00+00:00,NETWORK_FLOW,step_13
SEQ-USR-2291,Unknown,USER,FW000029693,Firewall,FW000029693,2026-08-27 00:40:44+00:00,NETWORK_FLOW,step_14
SEQ-USR-2291,Unknown,USER,FW000016695,Firewall,FW000016695,2026-08-27 00:44:25+00:00,NETWORK_FLOW,step_15
SEQ-USR-2291,Unknown,USER,FW000009919,Firewall,FW000009919,2026-08-27 00:58:48+00:00,NETWORK_FLOW,step_16
SEQ-USR-2291,Unknown,USER,FW000016083,Firewall,FW000016083,2026-08-27 01:01:17+00:00,NETWORK_FLOW,step_17
SEQ-USR-2291,Unknown,USER,FW000004655,Firewall,FW000004655,2026-08-27 01:01:27+00:00,NETWORK_FLOW,step_18
SEQ-USR-2291,Unknown,USER,FW000020695,Firewall,FW000020695,2026-08-27 01:02:00+00:00,NETWORK_FLOW,step_19
SEQ-USR-2291,Unknown,USER,FW000027494,Firewall,FW000027494,2026-08-27 01:06:00+00:00,NETWORK_FLOW,step_20
SEQ-USR-2291,Unknown,USER,FW000014422,Firewall,FW000014422,2026-08-27 01:08:02+00:00,NETWORK_FLOW,step_21
SEQ-USR-2291,Unknown,USER,FW000003317,Firewall,FW000003317,2026-08-27 01:12:08+00:00,NETWORK_FLOW,step_22
SEQ-USR-2291,Unknown,USER,FW000005526,Firewall,FW000005526,2026-08-27 01:12:57+00:00,NETWORK_FLOW,step_23
SEQ-USR-2291,Unknown,USER,FW000027314,Firewall,FW000027314,2026-08-27 01:13:00+00:00,NETWORK_FLOW,step_24
SEQ-USR-2291,Unknown,USER,FW000026141,Firewall,FW000026141,2026-08-27 01:16:00+00:00,NETWORK_FLOW,step_25
SEQ-USR-2292,Unknown,USER,FW000015528,Firewall,FW000015528,2026-08-27 01:17:43+00:00,NETWORK_FLOW,step_1
SEQ-USR-2292,Unknown,USER,FW000010913,Firewall,FW000010913,2026-08-27 01:17:52+00:00,NETWORK_FLOW,step_2
SEQ-USR-2292,Unknown,USER,FW000018022,Firewall,FW000018022,2026-08-27 01:18:43+00:00,NETWORK_FLOW,step_3
SEQ-USR-2292,Unknown,USER,FW000029480,Firewall,FW000029480,2026-08-27 01:20:10+00:00,NETWORK_FLOW,step_4
SEQ-USR-2292,Unknown,USER,FW000022971,Firewall,FW000022971,2026-08-27 01:30:18+00:00,NETWORK_FLOW,step_5
SEQ-USR-2292,Unknown,USER,FW000010908,Firewall,FW000010908,2026-08-27 01:32:48+00:00,NETWORK_FLOW,step_6
SEQ-USR-2292,Unknown,USER,FW000012947,Firewall,FW000012947,2026-08-27 01:32:59+00:00,NETWORK_FLOW,step_7
SEQ-USR-2292,Unknown,USER,FW000007265,Firewall,FW000007265,2026-08-27 01:33:00+00:00,NETWORK_FLOW,step_8
SEQ-USR-2292,Unknown,USER,FW000010480,Firewall,FW000010480,2026-08-27 01:36:42+00:00,NETWORK_FLOW,step_9
SEQ-USR-2292,Unknown,USER,FW000009772,Firewall,FW000009772,2026-08-27 01:38:25+00:00,NETWORK_FLOW,step_10
SEQ-USR-2292,Unknown,USER,FW000027962,Firewall,FW000027962,2026-08-27 01:50:00+00:00,NETWORK_FLOW,step_11
SEQ-USR-2292,Unknown,USER,FW000021894,Firewall,FW000021894,2026-08-27 01:50:44+00:00,NETWORK_FLOW,step_12
SEQ-USR-2292,Unknown,USER,FW000014637,Firewall,FW000014637,2026-08-27 01:51:00+00:00,NETWORK_FLOW,step_13
SEQ-USR-2292,Unknown,USER,FW000021769,Firewall,FW000021769,2026-08-27 01:52:33+00:00,NETWORK_FLOW,step_14
SEQ-USR-2292,Unknown,USER,FW000016563,Firewall,FW000016563,2026-08-27 01:53:14+00:00,NETWORK_FLOW,step_15
SEQ-USR-2292,Unknown,USER,FW000026642,Firewall,FW000026642,2026-08-27 01:57:02+00:00,NETWORK_FLOW,step_16
SEQ-USR-2292,Unknown,USER,FW000014965,Firewall,FW000014965,2026-08-27 01:57:23+00:00,NETWORK_FLOW,step_17
SEQ-USR-2292,Unknown,USER,FW000004978,Firewall,FW000004978,2026-08-27 01:57:58+00:00,NETWORK_FLOW,step_18
SEQ-USR-2292,Unknown,USER,FW000007198,Firewall,FW000007198,2026-08-27 02:13:24+00:00,NETWORK_FLOW,step_19
SEQ-USR-2292,Unknown,USER,FW000029090,Firewall,FW000029090,2026-08-27 02:14:43+00:00,NETWORK_FLOW,step_20
SEQ-USR-2292,Unknown,USER,FW000015843,Firewall,FW000015843,2026-08-27 02:15:24+00:00,NETWORK_FLOW,step_21
SEQ-USR-2292,Unknown,USER,FW000021888,Firewall,FW000021888,2026-08-27 02:17:30+00:00,NETWORK_FLOW,step_22
SEQ-USR-2293,Unknown,USER,FW000028733,Firewall,FW000028733,2026-08-27 02:32:00+00:00,NETWORK_FLOW,step_1
SEQ-USR-2293,Unknown,USER,FW000021001,Firewall,FW000021001,2026-08-27 02:34:52+00:00,NETWORK_FLOW,step_2
SEQ-USR-2293,Unknown,USER,FW000015075,Firewall,FW000015075,2026-08-27 02:35:56+00:00,NETWORK_FLOW,step_3
SEQ-USR-2293,Unknown,USER,FW000011341,Firewall,FW000011341,2026-08-27 02:43:44+00:00,NETWORK_FLOW,step_4
SEQ-USR-2293,Unknown,USER,FW000013467,Firewall,FW000013467,2026-08-27 02:44:00+00:00,NETWORK_FLOW,step_5
SEQ-USR-2293,Unknown,USER,FW000017689,Firewall,FW000017689,2026-08-27 02:45:17+00:00,NETWORK_FLOW,step_6
SEQ-USR-2293,Unknown,USER,FW000018867,Firewall,FW000018867,2026-08-27 02:46:11+00:00,NETWORK_FLOW,step_7
SEQ-USR-2293,Unknown,USER,FW000026137,Firewall,FW000026137,2026-08-27 02:51:05+00:00,NETWORK_FLOW,step_8
SEQ-USR-2293,Unknown,USER,FW000025550,Firewall,FW000025550,2026-08-27 02:51:53+00:00,NETWORK_FLOW,step_9
SEQ-USR-2293,Unknown,USER,FW000019899,Firewall,FW000019899,2026-08-27 02:52:45+00:00,NETWORK_FLOW,step_10
SEQ-USR-2293,Unknown,USER,FW000014875,Firewall,FW000014875,2026-08-27 02:53:53+00:00,NETWORK_FLOW,step_11
SEQ-USR-2293,Unknown,USER,FW000022338,Firewall,FW000022338,2026-08-27 02:54:50+00:00,NETWORK_FLOW,step_12
SEQ-USR-2293,Unknown,USER,FW000009776,Firewall,FW000009776,2026-08-27 03:00:21+00:00,NETWORK_FLOW,step_13
SEQ-USR-2293,Unknown,USER,FW000007565,Firewall,FW000007565,2026-08-27 03:00:27+00:00,NETWORK_FLOW,step_14
SEQ-USR-2293,Unknown,USER,FW000018723,Firewall,FW000018723,2026-08-27 03:02:14+00:00,NETWORK_FLOW,step_15
SEQ-USR-2293,Unknown,USER,FW000012906,Firewall,FW000012906,2026-08-27 03:03:18+00:00,NETWORK_FLOW,step_16
SEQ-USR-2293,Unknown,USER,FW000002557,Firewall,FW000002557,2026-08-27 03:05:45+00:00,NETWORK_FLOW,step_17
SEQ-USR-2293,Unknown,USER,FW000016668,Firewall,FW000016668,2026-08-27 03:09:20+00:00,NETWORK_FLOW,step_18
SEQ-USR-2293,Unknown,USER,FW000025136,Firewall,FW000025136,2026-08-27 03:15:08+00:00,NETWORK_FLOW,step_19
SEQ-USR-2293,Unknown,USER,FW000022006,Firewall,FW000022006,2026-08-27 03:15:52+00:00,NETWORK_FLOW,step_20
SEQ-USR-2293,Unknown,USER,FW000027602,Firewall,FW000027602,2026-08-27 03:20:44+00:00,NETWORK_FLOW,step_21
SEQ-USR-2293,Unknown,USER,FW000000118,Firewall,FW000000118,2026-08-27 03:26:49+00:00,NETWORK_FLOW,step_22
SEQ-USR-2294,Unknown,USER,FW000003274,Firewall,FW000003274,2026-08-27 03:47:00+00:00,NETWORK_FLOW,step_1
SEQ-USR-2294,Unknown,USER,FW000012477,Firewall,FW000012477,2026-08-27 03:50:43+00:00,NETWORK_FLOW,step_2
SEQ-USR-2294,Unknown,USER,FW000005744,Firewall,FW000005744,2026-08-27 03:52:25+00:00,NETWORK_FLOW,step_3
SEQ-USR-2294,Unknown,USER,FW000007450,Firewall,FW000007450,2026-08-27 03:52:51+00:00,NETWORK_FLOW,step_4
SEQ-USR-2294,Unknown,USER,FW000028397,Firewall,FW000028397,2026-08-27 03:52:51+00:00,NETWORK_FLOW,step_5
SEQ-USR-2294,Unknown,USER,FW000006951,Firewall,FW000006951,2026-08-27 03:53:00+00:00,NETWORK_FLOW,step_6
SEQ-USR-2294,Unknown,USER,FW000000969,Firewall,FW000000969,2026-08-27 03:55:00+00:00,NETWORK_FLOW,step_7
SEQ-USR-2294,Unknown,USER,FW000014429,Firewall,FW000014429,2026-08-27 03:55:00+00:00,NETWORK_FLOW,step_8
SEQ-USR-2294,Unknown,USER,FW000009881,Firewall,FW000009881,2026-08-27 03:56:00+00:00,NETWORK_FLOW,step_9
SEQ-USR-2294,Unknown,USER,FW000027243,Firewall,FW000027243,2026-08-27 03:57:45+00:00,NETWORK_FLOW,step_10
SEQ-USR-2294,Unknown,USER,FW000015267,Firewall,FW000015267,2026-08-27 04:00:00+00:00,NETWORK_FLOW,step_11
SEQ-USR-2294,Unknown,USER,FW000018108,Firewall,FW000018108,2026-08-27 04:20:11+00:00,NETWORK_FLOW,step_12
SEQ-USR-2294,Unknown,USER,FW000024412,Firewall,FW000024412,2026-08-27 04:27:20+00:00,NETWORK_FLOW,step_13
SEQ-USR-2294,Unknown,USER,FW000005416,Firewall,FW000005416,2026-08-27 04:32:37+00:00,NETWORK_FLOW,step_14
SEQ-USR-2294,Unknown,USER,FW000018824,Firewall,FW000018824,2026-08-27 04:36:00+00:00,NETWORK_FLOW,step_15
SEQ-USR-2294,Unknown,USER,FW000006127,Firewall,FW000006127,2026-08-27 04:38:23+00:00,NETWORK_FLOW,step_16
SEQ-USR-2294,Unknown,USER,FW000010674,Firewall,FW000010674,2026-08-27 04:40:47+00:00,NETWORK_FLOW,step_17
SEQ-USR-2295,Unknown,USER,FW000020424,Firewall,FW000020424,2026-08-27 04:48:00+00:00,NETWORK_FLOW,step_1
SEQ-USR-2295,Unknown,USER,FW000021285,Firewall,FW000021285,2026-08-27 04:48:00+00:00,NETWORK_FLOW,step_2
SEQ-USR-2295,Unknown,USER,FW000022639,Firewall,FW000022639,2026-08-27 04:54:07+00:00,NETWORK_FLOW,step_3
SEQ-USR-2295,Unknown,USER,FW000029064,Firewall,FW000029064,2026-08-27 05:05:00+00:00,NETWORK_FLOW,step_4
SEQ-USR-2295,Unknown,USER,FW000006834,Firewall,FW000006834,2026-08-27 05:05:12+00:00,NETWORK_FLOW,step_5
SEQ-USR-2295,Unknown,USER,FW000016152,Firewall,FW000016152,2026-08-27 05:05:26+00:00,NETWORK_FLOW,step_6
SEQ-USR-2295,Unknown,USER,FW000005432,Firewall,FW000005432,2026-08-27 05:14:24+00:00,NETWORK_FLOW,step_7
SEQ-USR-2295,Unknown,USER,FW000014064,Firewall,FW000014064,2026-08-27 05:17:02+00:00,NETWORK_FLOW,step_8
SEQ-USR-2295,Unknown,USER,FW000019621,Firewall,FW000019621,2026-08-27 05:20:00+00:00,NETWORK_FLOW,step_9
SEQ-USR-2295,Unknown,USER,FW000026075,Firewall,FW000026075,2026-08-27 05:20:00+00:00,NETWORK_FLOW,step_10
SEQ-USR-2295,Unknown,USER,FW000011560,Firewall,FW000011560,2026-08-27 05:27:39+00:00,NETWORK_FLOW,step_11
SEQ-USR-2295,Unknown,USER,FW000016462,Firewall,FW000016462,2026-08-27 05:28:31+00:00,NETWORK_FLOW,step_12
SEQ-USR-2295,Unknown,USER,FW000009963,Firewall,FW000009963,2026-08-27 05:30:06+00:00,NETWORK_FLOW,step_13
SEQ-USR-2295,Unknown,USER,FW000022150,Firewall,FW000022150,2026-08-27 05:32:25+00:00,NETWORK_FLOW,step_14
SEQ-USR-2295,Unknown,USER,FW000028450,Firewall,FW000028450,2026-08-27 05:36:00+00:00,NETWORK_FLOW,step_15
SEQ-USR-2295,Unknown,USER,FW000013596,Firewall,FW000013596,2026-08-27 05:43:09+00:00,NETWORK_FLOW,step_16
SEQ-USR-2296,Unknown,USER,FW000000727,Firewall,FW000000727,2026-08-27 05:50:30+00:00,NETWORK_FLOW,step_1
SEQ-USR-2296,Unknown,USER,FW000020723,Firewall,FW000020723,2026-08-27 05:54:22+00:00,NETWORK_FLOW,step_2
SEQ-USR-2296,Unknown,USER,FW000013273,Firewall,FW000013273,2026-08-27 05:54:51+00:00,NETWORK_FLOW,step_3
SEQ-USR-2296,Unknown,USER,FW000029323,Firewall,FW000029323,2026-08-27 05:57:00+00:00,NETWORK_FLOW,step_4
SEQ-USR-2296,Unknown,USER,FW000022644,Firewall,FW000022644,2026-08-27 05:57:40+00:00,NETWORK_FLOW,step_5
SEQ-USR-2296,Unknown,USER,FW000000922,Firewall,FW000000922,2026-08-27 06:01:52+00:00,NETWORK_FLOW,step_6
SEQ-USR-2296,Unknown,USER,FW000025207,Firewall,FW000025207,2026-08-27 06:03:00+00:00,NETWORK_FLOW,step_7
SEQ-USR-2296,Unknown,USER,FW000012421,Firewall,FW000012421,2026-08-27 06:04:32+00:00,NETWORK_FLOW,step_8
SEQ-USR-2296,Unknown,USER,FW000000525,Firewall,FW000000525,2026-08-27 06:07:12+00:00,NETWORK_FLOW,step_9
SEQ-USR-2296,Unknown,USER,FW000006105,Firewall,FW000006105,2026-08-27 06:11:01+00:00,NETWORK_FLOW,step_10
SEQ-USR-2296,Unknown,USER,FW000009486,Firewall,FW000009486,2026-08-27 06:11:39+00:00,NETWORK_FLOW,step_11
SEQ-USR-2296,Unknown,USER,FW000013252,Firewall,FW000013252,2026-08-27 06:19:13+00:00,NETWORK_FLOW,step_12
SEQ-USR-2296,Unknown,USER,FW000020788,Firewall,FW000020788,2026-08-27 06:21:13+00:00,NETWORK_FLOW,step_13
SEQ-USR-2296,Unknown,USER,FW000024179,Firewall,FW000024179,2026-08-27 06:25:37+00:00,NETWORK_FLOW,step_14
SEQ-USR-2296,Unknown,USER,FW000029354,Firewall,FW000029354,2026-08-27 06:25:45+00:00,NETWORK_FLOW,step_15
SEQ-USR-2296,Unknown,USER,FW000026234,Firewall,FW000026234,2026-08-27 06:32:55+00:00,NETWORK_FLOW,step_16
SEQ-USR-2296,Unknown,USER,FW000026156,Firewall,FW000026156,2026-08-27 06:35:13+00:00,NETWORK_FLOW,step_17
SEQ-USR-2296,Unknown,USER,FW000026254,Firewall,FW000026254,2026-08-27 06:36:00+00:00,NETWORK_FLOW,step_18
SEQ-USR-2296,Unknown,USER,FW000010640,Firewall,FW000010640,2026-08-27 06:37:50+00:00,NETWORK_FLOW,step_19
SEQ-USR-2296,Unknown,USER,FW000006630,Firewall,FW000006630,2026-08-27 06:42:22+00:00,NETWORK_FLOW,step_20
SEQ-USR-2297,Unknown,USER,FW000013608,Firewall,FW000013608,2026-08-27 07:02:36+00:00,NETWORK_FLOW,step_1
SEQ-USR-2297,Unknown,USER,FW000017370,Firewall,FW000017370,2026-08-27 07:05:16+00:00,NETWORK_FLOW,step_2
SEQ-USR-2297,Unknown,USER,FW000008964,Firewall,FW000008964,2026-08-27 07:10:37+00:00,NETWORK_FLOW,step_3
SEQ-USR-2297,Unknown,USER,FW000027141,Firewall,FW000027141,2026-08-27 07:15:05+00:00,NETWORK_FLOW,step_4
SEQ-USR-2297,Unknown,USER,FW000021642,Firewall,FW000021642,2026-08-27 07:19:11+00:00,NETWORK_FLOW,step_5
SEQ-USR-2297,Unknown,USER,FW000023639,Firewall,FW000023639,2026-08-27 07:27:22+00:00,NETWORK_FLOW,step_6
SEQ-USR-2297,Unknown,USER,FW000002294,Firewall,FW000002294,2026-08-27 07:29:00+00:00,NETWORK_FLOW,step_7
SEQ-USR-2297,Unknown,USER,FW000012855,Firewall,FW000012855,2026-08-27 07:34:19+00:00,NETWORK_FLOW,step_8
SEQ-USR-2297,Unknown,USER,FW000008049,Firewall,FW000008049,2026-08-27 07:47:00+00:00,NETWORK_FLOW,step_9
SEQ-USR-2297,Unknown,USER,FW000016169,Firewall,FW000016169,2026-08-27 07:48:00+00:00,NETWORK_FLOW,step_10
SEQ-USR-2297,Unknown,USER,FW000012389,Firewall,FW000012389,2026-08-27 07:48:25+00:00,NETWORK_FLOW,step_11
SEQ-USR-2297,Unknown,USER,FW000022076,Firewall,FW000022076,2026-08-27 07:49:00+00:00,NETWORK_FLOW,step_12
SEQ-USR-2297,Unknown,USER,FW000000493,Firewall,FW000000493,2026-08-27 07:51:05+00:00,NETWORK_FLOW,step_13
SEQ-USR-2297,Unknown,USER,FW000002912,Firewall,FW000002912,2026-08-27 07:51:37+00:00,NETWORK_FLOW,step_14
SEQ-USR-2297,Unknown,USER,FW000026776,Firewall,FW000026776,2026-08-27 07:59:31+00:00,NETWORK_FLOW,step_15
SEQ-USR-2297,Unknown,USER,FW000015375,Firewall,FW000015375,2026-08-27 08:00:00+00:00,NETWORK_FLOW,step_16
SEQ-USR-2298,Unknown,USER,FW000000285,Firewall,FW000000285,2026-08-27 08:07:14+00:00,NETWORK_FLOW,step_1
SEQ-USR-2298,Unknown,USER,FW000014584,Firewall,FW000014584,2026-08-27 08:08:29+00:00,NETWORK_FLOW,step_2
SEQ-USR-2298,Unknown,USER,FW000011786,Firewall,FW000011786,2026-08-27 08:13:53+00:00,NETWORK_FLOW,step_3
SEQ-USR-2298,Unknown,USER,FW000013258,Firewall,FW000013258,2026-08-27 08:16:21+00:00,NETWORK_FLOW,step_4
SEQ-USR-2298,Unknown,USER,FW000012193,Firewall,FW000012193,2026-08-27 08:19:26+00:00,NETWORK_FLOW,step_5
SEQ-USR-2298,Unknown,USER,FW000003378,Firewall,FW000003378,2026-08-27 08:20:29+00:00,NETWORK_FLOW,step_6
SEQ-USR-2298,Unknown,USER,FW000002108,Firewall,FW000002108,2026-08-27 08:23:57+00:00,NETWORK_FLOW,step_7
SEQ-USR-2298,Unknown,USER,FW000002758,Firewall,FW000002758,2026-08-27 08:27:50+00:00,NETWORK_FLOW,step_8
SEQ-USR-2298,Unknown,USER,FW000003148,Firewall,FW000003148,2026-08-27 08:28:00+00:00,NETWORK_FLOW,step_9
SEQ-USR-2298,Unknown,USER,FW000013018,Firewall,FW000013018,2026-08-27 08:36:04+00:00,NETWORK_FLOW,step_10
SEQ-USR-2298,Unknown,USER,FW000029010,Firewall,FW000029010,2026-08-27 08:38:10+00:00,NETWORK_FLOW,step_11
SEQ-USR-2298,Unknown,USER,FW000019208,Firewall,FW000019208,2026-08-27 08:41:15+00:00,NETWORK_FLOW,step_12
SEQ-USR-2298,Unknown,USER,FW000002777,Firewall,FW000002777,2026-08-27 08:47:00+00:00,NETWORK_FLOW,step_13
SEQ-USR-2298,Unknown,USER,FW000019203,Firewall,FW000019203,2026-08-27 08:48:35+00:00,NETWORK_FLOW,step_14
SEQ-USR-2298,Unknown,USER,FW000017619,Firewall,FW000017619,2026-08-27 08:53:38+00:00,NETWORK_FLOW,step_15
SEQ-USR-2298,Unknown,USER,FW000024742,Firewall,FW000024742,2026-08-27 09:03:00+00:00,NETWORK_FLOW,step_16
SEQ-USR-2298,Unknown,USER,FW000008819,Firewall,FW000008819,2026-08-27 09:03:16+00:00,NETWORK_FLOW,step_17
SEQ-USR-2298,Unknown,USER,FW000029666,Firewall,FW000029666,2026-08-27 09:04:58+00:00,NETWORK_FLOW,step_18
SEQ-USR-2298,Unknown,USER,FW000002159,Firewall,FW000002159,2026-08-27 09:06:04+00:00,NETWORK_FLOW,step_19
SEQ-USR-2298,Unknown,USER,FW000012373,Firewall,FW000012373,2026-08-27 09:06:57+00:00,NETWORK_FLOW,step_20
SEQ-USR-2299,Unknown,USER,FW000007219,Firewall,FW000007219,2026-08-27 09:08:13+00:00,NETWORK_FLOW,step_1
SEQ-USR-2299,Unknown,USER,FW000005763,Firewall,FW000005763,2026-08-27 09:14:54+00:00,NETWORK_FLOW,step_2
SEQ-USR-2299,Unknown,USER,FW000006720,Firewall,FW000006720,2026-08-27 09:16:16+00:00,NETWORK_FLOW,step_3
SEQ-USR-2299,Unknown,USER,FW000003018,Firewall,FW000003018,2026-08-27 09:19:00+00:00,NETWORK_FLOW,step_4
SEQ-USR-2299,Unknown,USER,FW000021876,Firewall,FW000021876,2026-08-27 09:25:10+00:00,NETWORK_FLOW,step_5
SEQ-USR-2299,Unknown,USER,FW000026480,Firewall,FW000026480,2026-08-27 09:26:00+00:00,NETWORK_FLOW,step_6
SEQ-USR-2299,Unknown,USER,FW000029324,Firewall,FW000029324,2026-08-27 09:26:12+00:00,NETWORK_FLOW,step_7
SEQ-USR-2299,Unknown,USER,FW000019548,Firewall,FW000019548,2026-08-27 09:29:00+00:00,NETWORK_FLOW,step_8
SEQ-USR-2299,Unknown,USER,FW000028483,Firewall,FW000028483,2026-08-27 09:34:27+00:00,NETWORK_FLOW,step_9
SEQ-USR-2299,Unknown,USER,FW000015833,Firewall,FW000015833,2026-08-27 09:36:54+00:00,NETWORK_FLOW,step_10
SEQ-USR-2299,Unknown,USER,FW000016273,Firewall,FW000016273,2026-08-27 09:37:00+00:00,NETWORK_FLOW,step_11
SEQ-USR-2299,Unknown,USER,FW000002466,Firewall,FW000002466,2026-08-27 09:37:54+00:00,NETWORK_FLOW,step_12
SEQ-USR-2299,Unknown,USER,FW000006045,Firewall,FW000006045,2026-08-27 09:39:05+00:00,NETWORK_FLOW,step_13
SEQ-USR-2299,Unknown,USER,FW000006338,Firewall,FW000006338,2026-08-27 09:42:00+00:00,NETWORK_FLOW,step_14
SEQ-USR-2299,Unknown,USER,FW000026383,Firewall,FW000026383,2026-08-27 09:42:55+00:00,NETWORK_FLOW,step_15
SEQ-USR-2299,Unknown,USER,FW000004884,Firewall,FW000004884,2026-08-27 09:43:00+00:00,NETWORK_FLOW,step_16
SEQ-USR-2299,Unknown,USER,FW000013446,Firewall,FW000013446,2026-08-27 09:50:00+00:00,NETWORK_FLOW,step_17
SEQ-USR-2299,Unknown,USER,FW000006668,Firewall,FW000006668,2026-08-27 09:51:20+00:00,NETWORK_FLOW,step_18
SEQ-USR-2299,Unknown,USER,FW000003550,Firewall,FW000003550,2026-08-27 09:52:18+00:00,NETWORK_FLOW,step_19
SEQ-USR-2299,Unknown,USER,FW000015950,Firewall,FW000015950,2026-08-27 09:54:37+00:00,NETWORK_FLOW,step_20
SEQ-USR-2299,Unknown,USER,FW000025812,Firewall,FW000025812,2026-08-27 09:57:19+00:00,NETWORK_FLOW,step_21
SEQ-USR-2299,Unknown,USER,FW000006053,Firewall,FW000006053,2026-08-27 09:58:00+00:00,NETWORK_FLOW,step_22
SEQ-USR-2299,Unknown,USER,FW000016553,Firewall,FW000016553,2026-08-27 09:58:23+00:00,NETWORK_FLOW,step_23
SEQ-USR-2299,Unknown,USER,FW000012179,Firewall,FW000012179,2026-08-27 10:02:00+00:00,NETWORK_FLOW,step_24
SEQ-USR-2299,Unknown,USER,FW000004902,Firewall,FW000004902,2026-08-27 10:03:32+00:00,NETWORK_FLOW,step_25
SEQ-USR-2299,Unknown,USER,FW000002212,Firewall,FW000002212,2026-08-27 10:07:00+00:00,NETWORK_FLOW,step_26
SEQ-USR-2300,Unknown,USER,FW000007332,Firewall,FW000007332,2026-08-27 10:08:57+00:00,NETWORK_FLOW,step_1
SEQ-USR-2300,Unknown,USER,FW000001602,Firewall,FW000001602,2026-08-27 10:14:22+00:00,NETWORK_FLOW,step_2
SEQ-USR-2300,Unknown,USER,FW000010959,Firewall,FW000010959,2026-08-27 10:19:39+00:00,NETWORK_FLOW,step_3
SEQ-USR-2300,Unknown,USER,FW000011044,Firewall,FW000011044,2026-08-27 10:24:00+00:00,NETWORK_FLOW,step_4
SEQ-USR-2300,Unknown,USER,FW000002812,Firewall,FW000002812,2026-08-27 10:30:31+00:00,NETWORK_FLOW,step_5
SEQ-USR-2300,Unknown,USER,FW000023602,Firewall,FW000023602,2026-08-27 10:30:48+00:00,NETWORK_FLOW,step_6
SEQ-USR-2300,Unknown,USER,FW000015277,Firewall,FW000015277,2026-08-27 10:36:25+00:00,NETWORK_FLOW,step_7
SEQ-USR-2300,Unknown,USER,FW000002076,Firewall,FW000002076,2026-08-27 10:38:05+00:00,NETWORK_FLOW,step_8
SEQ-USR-2300,Unknown,USER,FW000017953,Firewall,FW000017953,2026-08-27 10:39:00+00:00,NETWORK_FLOW,step_9
SEQ-USR-2300,Unknown,USER,FW000020928,Firewall,FW000020928,2026-08-27 10:42:34+00:00,NETWORK_FLOW,step_10
SEQ-USR-2300,Unknown,USER,FW000001069,Firewall,FW000001069,2026-08-27 10:48:18+00:00,NETWORK_FLOW,step_11
SEQ-USR-2300,Unknown,USER,FW000016733,Firewall,FW000016733,2026-08-27 10:51:13+00:00,NETWORK_FLOW,step_12
SEQ-USR-2300,Unknown,USER,FW000017067,Firewall,FW000017067,2026-08-27 10:53:00+00:00,NETWORK_FLOW,step_13
