entity_id,entity_type,event_id,source_dataset,source_record_id,event_category,event_timestamp,severity,action,data_quality_status,resolution_confidence
EMP11005,USER,IAM00004671,IAM,IAM00004671,AUTHENTICATION,2026-11-08 00:00:00,Medium,LOGIN_FAILED,REPAIRED,EXACT
LPT-12731,HOST,IAM00003384,IAM,IAM00003384,AUTHENTICATION,Unknown,High,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-11246,HOST,IAM00008908,IAM,IAM00008908,AUTHENTICATION,2026-04-08 21:13:00,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP12851,USER,IAM00009787,IAM,IAM00009787,AUTHENTICATION,2026-09-07 14:00:36,Info,LOGIN_SUCCESS,UNKNOWN,EXACT
VDR-10231,HOST,IAM00015220,IAM,IAM00015220,AUTHENTICATION,Unknown,High,OTHER,UNKNOWN,EXACT
EMP10014,USER,IAM00004526,IAM,IAM00004526,AUTHENTICATION,2026-08-22 07:31:57,Low,LOGIN_SUCCESS,UNKNOWN,EXACT
WS-10913,HOST,IAM00007501,IAM,IAM00007501,AUTHENTICATION,2026-08-20 21:33:12,High,LOGIN_SUCCESS,UNKNOWN,EXACT
WS-11791,HOST,IAM00017181,IAM,IAM00017181,AUTHENTICATION,2026-08-16 02:29:14,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
VDR-10503,HOST,IAM00012092,IAM,IAM00012092,AUTHENTICATION,Unknown,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-12921,HOST,IAM00003593,IAM,IAM00003593,AUTHENTICATION,2026-09-04 18:49:43,Low,OTHER,VALID,EXACT
LPT-12109,HOST,IAM00017910,IAM,IAM00017910,AUTHENTICATION,2026-08-13 07:17:54,Medium,LOGIN_SUCCESS,VALID,EXACT
WS-10991,HOST,IAM00017240,IAM,IAM00017240,AUTHENTICATION,Unknown,High,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP12901,USER,IAM00019335,IAM,IAM00019335,AUTHENTICATION,2026-08-27 12:26:44,Low,LOGIN_SUCCESS,UNKNOWN,EXACT
VDR-10404,HOST,IAM00016590,IAM,IAM00016590,AUTHENTICATION,2026-08-07 19:34:22,Info,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP10644,USER,IAM00005492,IAM,IAM00005492,AUTHENTICATION,2026-09-08 02:33:17,Medium,OTHER,REPAIRED,EXACT
WS-10261,HOST,IAM00012020,IAM,IAM00012020,AUTHENTICATION,2026-08-02 18:05:43,Info,LOGIN_SUCCESS,REPAIRED,EXACT
WS-11563,HOST,IAM00007553,IAM,IAM00007553,AUTHENTICATION,2026-09-03 00:00:00,Info,LOGIN_SUCCESS,UNKNOWN,EXACT
VDR-12863,HOST,IAM00015110,IAM,IAM00015110,AUTHENTICATION,2026-09-05 21:48:49,Low,OTHER,VALID,EXACT
EMP12144,USER,IAM00008270,IAM,IAM00008270,AUTHENTICATION,Unknown,Low,OTHER,UNKNOWN,EXACT
LPT-10382,HOST,IAM00017294,IAM,IAM00017294,AUTHENTICATION,2026-04-09 22:33:00,High,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-10840,HOST,IAM00001455,IAM,IAM00001455,AUTHENTICATION,2026-08-30 02:26:00,Info,LOGIN_FAILED,UNKNOWN,EXACT
EMP10044,USER,IAM00017362,IAM,IAM00017362,AUTHENTICATION,2026-01-08 14:04:00,High,LOGIN_FAILED,UNKNOWN,EXACT
EMP12901,USER,IAM00000246,IAM,IAM00000246,AUTHENTICATION,2026-08-14 02:59:00,Low,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-11965,HOST,IAM00008517,IAM,IAM00008517,AUTHENTICATION,2026-09-01 02:14:12,Info,OTHER,UNKNOWN,EXACT
EMP12895,USER,IAM00017118,IAM,IAM00017118,AUTHENTICATION,2026-09-02 20:40:27,Low,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP11090,USER,IAM00018290,IAM,IAM00018290,AUTHENTICATION,2026-08-24 00:00:00,High,LOGIN_SUCCESS,REPAIRED,EXACT
EMP10152,USER,IAM00004735,IAM,IAM00004735,AUTHENTICATION,2026-09-02 10:28:54,Medium,LOGIN_FAILED,VALID,EXACT
VDR-12896,HOST,IAM00007067,IAM,IAM00007067,AUTHENTICATION,2026-05-08 02:30:00,Medium,LOGIN_SUCCESS,REPAIRED,EXACT
LPT-10104,HOST,IAM00002896,IAM,IAM00002896,AUTHENTICATION,2026-09-09 17:27:10,Medium,LOGIN_SUCCESS,VALID,EXACT
WS-12632,HOST,IAM00003312,IAM,IAM00003312,AUTHENTICATION,2026-09-05 00:25:04,Medium,OTHER,VALID,EXACT
VDR-12560,HOST,IAM00014677,IAM,IAM00014677,AUTHENTICATION,2026-08-22 13:13:11,Low,LOGIN_SUCCESS,VALID,EXACT
EMP12895,USER,IAM00000752,IAM,IAM00000752,AUTHENTICATION,Unknown,High,LOGIN_FAILED,UNKNOWN,EXACT
LPT-11673,HOST,IAM00001266,IAM,IAM00001266,AUTHENTICATION,2026-08-28 09:30:40,High,LOGIN_SUCCESS,REPAIRED,EXACT
LPT-12085,HOST,IAM00001938,IAM,IAM00001938,AUTHENTICATION,2026-02-09 20:08:00,Low,LOGIN_SUCCESS,VALID,EXACT
EMP11600,USER,IAM00011889,IAM,IAM00011889,AUTHENTICATION,2026-10-08 14:49:00,Low,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP12030,USER,IAM00010159,IAM,IAM00010159,AUTHENTICATION,2026-08-21 14:14:43,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
WS-12472,HOST,IAM00010016,IAM,IAM00010016,AUTHENTICATION,Unknown,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
WS-12642,HOST,IAM00006159,IAM,IAM00006159,AUTHENTICATION,2026-07-09 17:16:00,High,LOGIN_SUCCESS,REPAIRED,EXACT
WS-12128,HOST,IAM00009480,IAM,IAM00009480,AUTHENTICATION,2026-08-16 05:34:19,Info,LOGIN_SUCCESS,UNKNOWN,EXACT
VDR-12020,HOST,IAM00005707,IAM,IAM00005707,AUTHENTICATION,2026-08-27 15:07:36,Info,LOGIN_SUCCESS,IMPUTED,EXACT
WS-12236,HOST,IAM00011559,IAM,IAM00011559,AUTHENTICATION,2026-09-01 00:10:45,Info,OTHER,REPAIRED,EXACT
WS-10450,HOST,IAM00005731,IAM,IAM00005731,AUTHENTICATION,2026-08-09 00:00:00,Info,LOGIN_FAILED,UNKNOWN,EXACT
VDR-10783,HOST,IAM00013179,IAM,IAM00013179,AUTHENTICATION,2026-08-02 00:54:19,Low,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-10083,HOST,IAM00010083,IAM,IAM00010083,AUTHENTICATION,2026-08-29 08:21:40,Low,LOGIN_FAILED,UNKNOWN,EXACT
VDR-10856,HOST,IAM00005933,IAM,IAM00005933,AUTHENTICATION,2026-05-08 00:00:00,Medium,LOGIN_FAILED,REPAIRED,EXACT
EMP11073,USER,IAM00007795,IAM,IAM00007795,AUTHENTICATION,2026-08-19 00:07:01,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-12298,HOST,IAM00012318,IAM,IAM00012318,AUTHENTICATION,2026-08-09 00:19:02,High,LOGIN_FAILED,UNKNOWN,EXACT
VDR-11056,HOST,IAM00007730,IAM,IAM00007730,AUTHENTICATION,2026-09-05 02:47:36,Medium,LOGIN_SUCCESS,REPAIRED,EXACT
EMP11801,USER,IAM00017859,IAM,IAM00017859,AUTHENTICATION,2026-08-18 08:04:58,Medium,OTHER,REPAIRED,EXACT
LPT-11691,HOST,IAM00006695,IAM,IAM00006695,AUTHENTICATION,2026-09-06 15:31:20,High,OTHER,UNKNOWN,EXACT
EMP10289,USER,IAM00002081,IAM,IAM00002081,AUTHENTICATION,2026-08-16 00:00:00,High,LOGIN_FAILED,UNKNOWN,EXACT
EMP10052,USER,IAM00018134,IAM,IAM00018134,AUTHENTICATION,2026-08-15 00:00:00,High,LOGIN_FAILED,UNKNOWN,EXACT
LPT-12329,HOST,IAM00012891,IAM,IAM00012891,AUTHENTICATION,2026-08-26 00:00:00,Medium,OTHER,REPAIRED,EXACT
VDR-10093,HOST,IAM00001603,IAM,IAM00001603,AUTHENTICATION,2026-08-27 10:48:11,High,LOGIN_FAILED,REPAIRED,EXACT
LPT-10366,HOST,IAM00007760,IAM,IAM00007760,AUTHENTICATION,2026-08-31 06:51:06,Info,LOGIN_SUCCESS,IMPUTED,EXACT
EMP10772,USER,IAM00010158,IAM,IAM00010158,AUTHENTICATION,2026-08-11 13:05:52,Medium,LOGIN_SUCCESS,REPAIRED,EXACT
WS-12397,HOST,IAM00017486,IAM,IAM00017486,AUTHENTICATION,2026-08-29 18:09:18,Medium,LOGIN_SUCCESS,REPAIRED,EXACT
LPT-12690,HOST,IAM00007331,IAM,IAM00007331,AUTHENTICATION,2026-06-09 06:26:00,High,LOGIN_SUCCESS,REPAIRED,EXACT
VDR-11283,HOST,IAM00019157,IAM,IAM00019157,AUTHENTICATION,2026-12-08 00:00:00,High,LOGIN_FAILED,VALID,EXACT
LPT-10015,HOST,IAM00018292,IAM,IAM00018292,AUTHENTICATION,2026-08-11 23:32:28,Low,LOGIN_SUCCESS,REPAIRED,EXACT
LPT-12969,HOST,IAM00003311,IAM,IAM00003311,AUTHENTICATION,2026-08-07 05:54:27,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-11783,HOST,IAM00004288,IAM,IAM00004288,AUTHENTICATION,Unknown,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-11103,HOST,IAM00019431,IAM,IAM00019431,AUTHENTICATION,2026-08-26 23:53:00,Low,LOGIN_FAILED,REPAIRED,EXACT
EMP12639,USER,IAM00001807,IAM,IAM00001807,AUTHENTICATION,2026-08-09 20:24:14,Medium,LOGIN_FAILED,REPAIRED,EXACT
VDR-11152,HOST,IAM00013972,IAM,IAM00013972,AUTHENTICATION,2026-08-27 05:05:51,Medium,LOGIN_FAILED,REPAIRED,EXACT
LPT-11993,HOST,IAM00001909,IAM,IAM00001909,AUTHENTICATION,2026-08-22 03:20:56,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
WS-12870,HOST,IAM00008541,IAM,IAM00008541,AUTHENTICATION,2026-08-06 00:00:00,High,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP10785,USER,IAM00000019,IAM,IAM00000019,AUTHENTICATION,2026-08-25 02:06:46,High,OTHER,UNKNOWN,EXACT
EMP11117,USER,IAM00007268,IAM,IAM00007268,AUTHENTICATION,2026-08-30 02:16:13,Info,LOGIN_SUCCESS,REPAIRED,EXACT
LPT-11259,HOST,IAM00001197,IAM,IAM00001197,AUTHENTICATION,2026-08-08 17:33:20,Medium,LOGIN_FAILED,UNKNOWN,EXACT
LPT-10320,HOST,IAM00018425,IAM,IAM00018425,AUTHENTICATION,2026-08-28 03:57:06,High,LOGIN_FAILED,REPAIRED,EXACT
EMP11090,USER,IAM00005703,IAM,IAM00005703,AUTHENTICATION,2026-08-06 02:45:06,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP10152,USER,IAM00003289,IAM,IAM00003289,AUTHENTICATION,2026-08-05 05:36:46,High,LOGIN_SUCCESS,REPAIRED,EXACT
WS-10604,HOST,IAM00016586,IAM,IAM00016586,AUTHENTICATION,2026-08-22 00:00:00,Low,LOGIN_SUCCESS,VALID,EXACT
EMP11224,USER,IAM00005675,IAM,IAM00005675,AUTHENTICATION,2026-08-10 23:44:33,Info,LOGIN_FAILED,UNKNOWN,EXACT
EMP10698,USER,IAM00014471,IAM,IAM00014471,AUTHENTICATION,2026-09-03 00:56:26,Low,LOGIN_SUCCESS,VALID,EXACT
LPT-10802,HOST,IAM00003797,IAM,IAM00003797,AUTHENTICATION,2026-08-21 16:59:00,Medium,LOGIN_SUCCESS,REPAIRED,EXACT
LPT-11875,HOST,IAM00009103,IAM,IAM00009103,AUTHENTICATION,2026-08-30 00:00:00,Info,LOGIN_SUCCESS,IMPUTED,EXACT
LPT-12001,HOST,IAM00015510,IAM,IAM00015510,AUTHENTICATION,2026-08-20 20:40:09,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
WS-10336,HOST,IAM00007952,IAM,IAM00007952,AUTHENTICATION,Unknown,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
VDR-12174,HOST,IAM00006261,IAM,IAM00006261,AUTHENTICATION,2026-08-18 20:11:00,High,LOGIN_SUCCESS,UNKNOWN,EXACT
WS-12422,HOST,IAM00004044,IAM,IAM00004044,AUTHENTICATION,2026-08-14 15:58:58,Medium,LOGIN_SUCCESS,REPAIRED,EXACT
EMP11914,USER,IAM00009749,IAM,IAM00009749,AUTHENTICATION,2026-08-03 00:26:49,High,LOGIN_FAILED,UNKNOWN,EXACT
VDR-11066,HOST,IAM00003572,IAM,IAM00003572,AUTHENTICATION,2026-08-11 12:30:25,Low,OTHER,UNKNOWN,EXACT
EMP11224,USER,IAM00012084,IAM,IAM00012084,AUTHENTICATION,Unknown,Medium,OTHER,UNKNOWN,EXACT
VDR-11145,HOST,IAM00005148,IAM,IAM00005148,AUTHENTICATION,2026-08-27 00:00:00,High,LOGIN_FAILED,REPAIRED,EXACT
EMP11626,USER,IAM00017128,IAM,IAM00017128,AUTHENTICATION,2026-08-28 07:52:00,Medium,LOGIN_SUCCESS,REPAIRED,EXACT
LPT-12364,HOST,IAM00008330,IAM,IAM00008330,AUTHENTICATION,2026-08-13 04:49:29,High,LOGIN_SUCCESS,UNKNOWN,EXACT
WS-10895,HOST,IAM00008403,IAM,IAM00008403,AUTHENTICATION,2026-09-08 00:00:00,High,LOGIN_SUCCESS,UNKNOWN,EXACT
WS-10974,HOST,IAM00015590,IAM,IAM00015590,AUTHENTICATION,Unknown,Info,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-12182,HOST,IAM00017056,IAM,IAM00017056,AUTHENTICATION,Unknown,Info,OTHER,UNKNOWN,EXACT
VDR-11297,HOST,IAM00001187,IAM,IAM00001187,AUTHENTICATION,2026-04-09 19:04:00,Medium,LOGIN_SUCCESS,VALID,EXACT
VDR-11675,HOST,IAM00012017,IAM,IAM00012017,AUTHENTICATION,2026-08-25 00:00:00,Medium,LOGIN_SUCCESS,VALID,EXACT
EMP11872,USER,IAM00009972,IAM,IAM00009972,AUTHENTICATION,2026-06-09 00:00:00,High,LOGIN_FAILED,UNKNOWN,EXACT
LPT-11219,HOST,IAM00014886,IAM,IAM00014886,AUTHENTICATION,2026-08-20 05:40:18,Low,OTHER,REPAIRED,EXACT
VDR-10474,HOST,IAM00006700,IAM,IAM00006700,AUTHENTICATION,2026-08-20 00:00:00,Info,LOGIN_SUCCESS,REPAIRED,EXACT
LPT-12743,HOST,IAM00011207,IAM,IAM00011207,AUTHENTICATION,Unknown,Low,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-12916,HOST,IAM00015027,IAM,IAM00015027,AUTHENTICATION,2026-08-03 00:48:38,High,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP10052,USER,IAM00003478,IAM,IAM00003478,AUTHENTICATION,2026-02-09 00:00:00,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-12520,HOST,IAM00013064,IAM,IAM00013064,AUTHENTICATION,2026-10-08 15:20:00,Info,LOGIN_SUCCESS,IMPUTED,EXACT
EMP10746,USER,IAM00008575,IAM,IAM00008575,AUTHENTICATION,2026-08-09 00:00:00,Info,LOGIN_FAILED,UNKNOWN,EXACT
EMP10052,USER,IAM00018352,IAM,IAM00018352,AUTHENTICATION,2026-08-15 21:35:10,Low,LOGIN_FAILED,UNKNOWN,EXACT
LPT-11140,HOST,IAM00001041,IAM,IAM00001041,AUTHENTICATION,Unknown,Low,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP11181,USER,IAM00002741,IAM,IAM00002741,AUTHENTICATION,2026-01-08 02:59:00,High,OTHER,REPAIRED,EXACT
VDR-12284,HOST,IAM00005643,IAM,IAM00005643,AUTHENTICATION,2026-09-02 19:04:15,Medium,LOGIN_FAILED,REPAIRED,EXACT
EMP12505,USER,IAM00015309,IAM,IAM00015309,AUTHENTICATION,2026-08-26 23:13:47,Medium,LOGIN_FAILED,UNKNOWN,EXACT
VDR-12869,HOST,IAM00012370,IAM,IAM00012370,AUTHENTICATION,2026-08-30 00:00:00,Low,LOGIN_SUCCESS,VALID,EXACT
LPT-10375,HOST,IAM00000560,IAM,IAM00000560,AUTHENTICATION,2026-08-17 00:35:23,High,LOGIN_SUCCESS,UNKNOWN,EXACT
WS-12125,HOST,IAM00016575,IAM,IAM00016575,AUTHENTICATION,2026-09-02 22:28:01,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP10830,USER,IAM00002005,IAM,IAM00002005,AUTHENTICATION,2026-08-20 21:36:06,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP10322,USER,IAM00011839,IAM,IAM00011839,AUTHENTICATION,2026-08-18 00:16:06,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP11001,USER,IAM00005347,IAM,IAM00005347,AUTHENTICATION,2026-08-26 14:09:00,High,LOGIN_SUCCESS,REPAIRED,EXACT
EMP12738,USER,IAM00018511,IAM,IAM00018511,AUTHENTICATION,2026-08-26 19:23:00,High,LOGIN_SUCCESS,REPAIRED,EXACT
EMP10322,USER,IAM00007440,IAM,IAM00007440,AUTHENTICATION,2026-08-16 20:14:53,Low,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-10965,HOST,IAM00008070,IAM,IAM00008070,AUTHENTICATION,2026-04-09 21:33:00,Low,LOGIN_FAILED,UNKNOWN,EXACT
WS-11936,HOST,IAM00004059,IAM,IAM00004059,AUTHENTICATION,2026-08-13 06:06:27,High,OTHER,REPAIRED,EXACT
VDR-10793,HOST,IAM00002590,IAM,IAM00002590,AUTHENTICATION,2026-08-30 00:00:00,Low,LOGIN_SUCCESS,REPAIRED,EXACT
WS-11289,HOST,IAM00011034,IAM,IAM00011034,AUTHENTICATION,2026-08-19 01:12:33,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
WS-10268,HOST,IAM00000795,IAM,IAM00000795,AUTHENTICATION,2026-08-19 22:08:38,High,LOGIN_FAILED,VALID,EXACT
VDR-12859,HOST,IAM00003606,IAM,IAM00003606,AUTHENTICATION,2026-08-17 15:46:01,Low,LOGIN_FAILED,UNKNOWN,EXACT
WS-11878,HOST,IAM00005848,IAM,IAM00005848,AUTHENTICATION,2026-08-30 13:02:46,Medium,LOGIN_FAILED,VALID,EXACT
EMP10581,USER,IAM00014361,IAM,IAM00014361,AUTHENTICATION,2026-08-11 00:00:00,High,LOGIN_SUCCESS,REPAIRED,EXACT
WS-11715,HOST,IAM00008240,IAM,IAM00008240,AUTHENTICATION,2026-08-24 02:29:00,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP12567,USER,IAM00007182,IAM,IAM00007182,AUTHENTICATION,2026-08-07 19:29:10,Low,OTHER,VALID,EXACT
LPT-12747,HOST,IAM00016350,IAM,IAM00016350,AUTHENTICATION,2026-02-08 05:29:00,High,LOGIN_SUCCESS,UNKNOWN,EXACT
VDR-12869,HOST,IAM00009602,IAM,IAM00009602,AUTHENTICATION,Unknown,Info,LOGIN_FAILED,UNKNOWN,EXACT
LPT-11960,HOST,IAM00008033,IAM,IAM00008033,AUTHENTICATION,2026-08-25 08:47:06,High,LOGIN_FAILED,UNKNOWN,EXACT
LPT-11678,HOST,IAM00017938,IAM,IAM00017938,AUTHENTICATION,2026-08-30 09:32:00,Info,LOGIN_SUCCESS,UNKNOWN,EXACT
VDR-11874,HOST,IAM00018543,IAM,IAM00018543,AUTHENTICATION,2026-08-03 00:01:47,Info,LOGIN_SUCCESS,IMPUTED,EXACT
EMP11648,USER,IAM00014425,IAM,IAM00014425,AUTHENTICATION,2026-08-29 06:08:52,High,LOGIN_SUCCESS,UNKNOWN,EXACT
VDR-11632,HOST,IAM00003657,IAM,IAM00003657,AUTHENTICATION,2026-08-07 03:29:44,Medium,LOGIN_FAILED,REPAIRED,EXACT
VDR-11874,HOST,IAM00013933,IAM,IAM00013933,AUTHENTICATION,2026-08-03 16:51:19,High,OTHER,UNKNOWN,EXACT
LPT-11197,HOST,IAM00007942,IAM,IAM00007942,AUTHENTICATION,2026-08-15 22:52:37,High,LOGIN_SUCCESS,VALID,EXACT
LPT-11258,HOST,IAM00011626,IAM,IAM00011626,AUTHENTICATION,2026-08-31 21:45:00,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
WS-12454,HOST,IAM00016668,IAM,IAM00016668,AUTHENTICATION,2026-08-29 08:53:40,High,LOGIN_FAILED,UNKNOWN,EXACT
EMP11844,USER,IAM00007030,IAM,IAM00007030,AUTHENTICATION,2026-08-23 09:12:35,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
VDR-10501,HOST,IAM00002504,IAM,IAM00002504,AUTHENTICATION,2026-08-11 17:05:37,Info,LOGIN_SUCCESS,UNKNOWN,EXACT
WS-10681,HOST,IAM00004677,IAM,IAM00004677,AUTHENTICATION,2026-08-23 05:02:53,Low,OTHER,REPAIRED,EXACT
WS-10195,HOST,IAM00017327,IAM,IAM00017327,AUTHENTICATION,2026-08-20 03:44:52,Info,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP12113,USER,IAM00014877,IAM,IAM00014877,AUTHENTICATION,2026-08-17 10:27:00,High,LOGIN_FAILED,REPAIRED,EXACT
EMP11012,USER,IAM00007242,IAM,IAM00007242,AUTHENTICATION,2026-08-29 04:29:50,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-12575,HOST,IAM00007904,IAM,IAM00007904,AUTHENTICATION,2026-08-14 02:29:46,Low,OTHER,UNKNOWN,EXACT
LPT-11050,HOST,IAM00009579,IAM,IAM00009579,AUTHENTICATION,2026-08-27 04:40:59,Medium,LOGIN_SUCCESS,REPAIRED,EXACT
EMP10435,USER,IAM00015393,IAM,IAM00015393,AUTHENTICATION,2026-08-19 13:38:49,Medium,LOGIN_FAILED,UNKNOWN,EXACT
VDR-10848,HOST,IAM00014955,IAM,IAM00014955,AUTHENTICATION,2026-09-03 00:00:00,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-10782,HOST,IAM00017226,IAM,IAM00017226,AUTHENTICATION,2026-09-07 22:27:30,High,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-12877,HOST,IAM00014745,IAM,IAM00014745,AUTHENTICATION,2026-08-01 08:54:24,Medium,LOGIN_SUCCESS,VALID,EXACT
EMP11360,USER,IAM00000324,IAM,IAM00000324,AUTHENTICATION,2026-08-15 06:52:00,Info,LOGIN_FAILED,REPAIRED,EXACT
EMP12083,USER,IAM00000603,IAM,IAM00000603,AUTHENTICATION,2026-08-21 09:27:58,Medium,OTHER,UNKNOWN,EXACT
EMP11226,USER,IAM00000892,IAM,IAM00000892,AUTHENTICATION,2026-09-03 20:51:02,High,OTHER,REPAIRED,EXACT
EMP11234,USER,IAM00006666,IAM,IAM00006666,AUTHENTICATION,2026-01-08 03:39:00,Low,LOGIN_SUCCESS,REPAIRED,EXACT
EMP11226,USER,IAM00006880,IAM,IAM00006880,AUTHENTICATION,2026-09-08 16:02:00,Info,LOGIN_FAILED,UNKNOWN,EXACT
VDR-10170,HOST,IAM00001119,IAM,IAM00001119,AUTHENTICATION,2026-08-22 13:51:00,Low,LOGIN_FAILED,UNKNOWN,EXACT
LPT-11156,HOST,IAM00016026,IAM,IAM00016026,AUTHENTICATION,2026-08-09 19:29:08,Low,LOGIN_SUCCESS,VALID,EXACT
LPT-11800,HOST,IAM00019062,IAM,IAM00019062,AUTHENTICATION,2026-08-30 00:00:00,Low,LOGIN_FAILED,UNKNOWN,EXACT
EMP10626,USER,IAM00005235,IAM,IAM00005235,AUTHENTICATION,Unknown,High,LOGIN_SUCCESS,UNKNOWN,EXACT
WS-10817,HOST,IAM00012015,IAM,IAM00012015,AUTHENTICATION,2026-08-02 01:22:37,Medium,LOGIN_SUCCESS,REPAIRED,EXACT
EMP10052,USER,IAM00015555,IAM,IAM00015555,AUTHENTICATION,2026-08-09 14:51:04,Low,LOGIN_FAILED,UNKNOWN,EXACT
WS-10706,HOST,IAM00007581,IAM,IAM00007581,AUTHENTICATION,2026-08-28 23:33:42,Medium,LOGIN_SUCCESS,REPAIRED,EXACT
WS-10991,HOST,IAM00003553,IAM,IAM00003553,AUTHENTICATION,2026-08-16 11:14:14,Medium,LOGIN_FAILED,UNKNOWN,EXACT
LPT-12960,HOST,IAM00018666,IAM,IAM00018666,AUTHENTICATION,2026-08-25 02:14:04,Medium,LOGIN_SUCCESS,REPAIRED,EXACT
LPT-12683,HOST,IAM00013830,IAM,IAM00013830,AUTHENTICATION,2026-08-13 07:32:32,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
WS-12439,HOST,IAM00004268,IAM,IAM00004268,AUTHENTICATION,2026-08-03 12:50:56,High,LOGIN_SUCCESS,REPAIRED,EXACT
WS-12084,HOST,IAM00018537,IAM,IAM00018537,AUTHENTICATION,Unknown,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
VDR-12450,HOST,IAM00008709,IAM,IAM00008709,AUTHENTICATION,2026-08-24 11:44:44,High,LOGIN_FAILED,UNKNOWN,EXACT
WS-11820,HOST,IAM00016366,IAM,IAM00016366,AUTHENTICATION,2026-08-15 17:13:33,Low,OTHER,UNKNOWN,EXACT
EMP12113,USER,IAM00002065,IAM,IAM00002065,AUTHENTICATION,2026-02-08 10:39:00,Low,LOGIN_SUCCESS,REPAIRED,EXACT
VDR-10222,HOST,IAM00006213,IAM,IAM00006213,AUTHENTICATION,2026-09-04 04:35:39,High,LOGIN_SUCCESS,REPAIRED,EXACT
WS-11448,HOST,IAM00000330,IAM,IAM00000330,AUTHENTICATION,2026-08-29 15:45:00,Medium,OTHER,UNKNOWN,EXACT
EMP12096,USER,IAM00015455,IAM,IAM00015455,AUTHENTICATION,2026-09-05 09:04:04,High,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP11090,USER,IAM00004919,IAM,IAM00004919,AUTHENTICATION,2026-08-08 00:00:00,High,LOGIN_FAILED,VALID,EXACT
VDR-11617,HOST,IAM00003254,IAM,IAM00003254,AUTHENTICATION,2026-08-30 00:00:00,Medium,LOGIN_SUCCESS,VALID,EXACT
EMP11298,USER,IAM00011493,IAM,IAM00011493,AUTHENTICATION,2026-08-07 14:43:20,Info,LOGIN_FAILED,UNKNOWN,EXACT
VDR-10758,HOST,IAM00005086,IAM,IAM00005086,AUTHENTICATION,2026-08-03 19:50:08,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
WS-10721,HOST,IAM00006533,IAM,IAM00006533,AUTHENTICATION,2026-06-09 00:00:00,Medium,LOGIN_FAILED,REPAIRED,EXACT
WS-10774,HOST,IAM00017066,IAM,IAM00017066,AUTHENTICATION,2026-08-28 15:11:19,High,LOGIN_SUCCESS,UNKNOWN,EXACT
WS-12472,HOST,IAM00000677,IAM,IAM00000677,AUTHENTICATION,Unknown,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
VDR-12465,HOST,IAM00009268,IAM,IAM00009268,AUTHENTICATION,Unknown,Medium,LOGIN_FAILED,UNKNOWN,EXACT
WS-11098,HOST,IAM00013081,IAM,IAM00013081,AUTHENTICATION,2026-08-31 03:23:02,High,LOGIN_FAILED,REPAIRED,EXACT
LPT-12626,HOST,IAM00015699,IAM,IAM00015699,AUTHENTICATION,2026-08-17 15:13:22,High,LOGIN_FAILED,VALID,EXACT
VDR-12095,HOST,IAM00001806,IAM,IAM00001806,AUTHENTICATION,2026-09-09 14:20:34,Info,LOGIN_SUCCESS,REPAIRED,EXACT
