entity_id,entity_type,outlier_dimension_count,active_dimensions,auth_zscore,network_zscore,endpoint_zscore,off_hours_zscore,multi_dimension_outlier_score,outlier_confidence,is_multi_dimensional_outlier
VDR_10715,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
LPT-12754,HOST,0,NONE,0.0,1.0,2.0,0.0,1.0,0.5,False
WS-12999.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT-12508,HOST,0,NONE,0.0,2.0,1.0,0.0,1.1,0.5,False
WS-11777,HOST,1,FIREWALL_DENY,0.0,4.0,2.0,0.0,2.2,0.65,False
VDR-12059,HOST,1,ENDPOINT,0.0,2.0,3.0,0.0,1.7,0.65,False
lpt-10311,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
WS-12726.corp.local,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
vdr-10598,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR-12279,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR-12209,HOST,1,ENDPOINT,0.0,0.0,3.0,0.0,0.9,0.65,False
lpt-11526,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
VDR_10022,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-12385.corp.local,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
VDR-11206,HOST,0,NONE,0.0,1.0,2.0,0.0,1.0,0.5,False
WS-10191,HOST,0,NONE,0.0,2.0,1.0,0.0,1.1,0.5,False
WS-11380,HOST,1,ENDPOINT,0.0,1.0,5.0,0.0,1.9,0.65,False
vdr-12022,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR-12725.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-10417,HOST,1,FIREWALL_DENY,0.0,3.0,1.0,0.0,1.5,0.65,False
WS_11535,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
lpt-12144,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT_11955,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-11331,HOST,1,ENDPOINT,0.0,2.0,3.0,0.0,1.7,0.65,False
WS-11923.,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT_12252,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
WS-11598.corp.local,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
vdr-11214,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
VDR_10847,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
vdr-12568,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-11657,HOST,1,FIREWALL_DENY,0.0,4.0,2.0,0.0,2.2,0.65,False
lpt-12507,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
ws-10507,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-10399,HOST,0,NONE,0.0,2.0,1.0,0.0,1.1,0.5,False
lpt-12296,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
lpt-10731,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR-11327,HOST,1,ENDPOINT,0.0,2.0,3.0,0.0,1.7,0.65,False
ws-10308,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
ws-11690,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-12478,HOST,1,ENDPOINT,0.0,1.0,3.0,0.0,1.3,0.65,False
LPT-11259,HOST,1,FIREWALL_DENY,0.0,3.0,1.0,0.0,1.5,0.65,False
ws-12751,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT_12565,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR-12435,HOST,1,ENDPOINT,0.0,2.0,3.0,0.0,1.7,0.65,False
lpt-11010,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-11876.corp.local,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
vdr-12090,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
LPT-11280,HOST,2,FIREWALL_DENY|ENDPOINT,0.0,3.0,4.0,0.0,2.4,0.8,True
LPT-12754.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-11154,HOST,0,NONE,0.0,2.0,2.0,0.0,1.4,0.5,False
lpt-11107,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT_12026,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-10747,HOST,2,FIREWALL_DENY|ENDPOINT,0.0,3.0,3.0,0.0,2.1,0.8,True
lpt-11054,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
vdr-12059,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS_12549,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT-12534,HOST,1,ENDPOINT,0.0,2.0,3.0,0.0,1.7,0.65,False
LPT-11440,HOST,1,ENDPOINT,0.0,0.0,4.0,0.0,1.2,0.65,False
WS-10228,HOST,2,FIREWALL_DENY|ENDPOINT,0.0,3.0,3.0,0.0,2.1,0.8,True
vdr-10051,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
lpt-11244,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
VDR_11958,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR-10899.corp.local,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
VDR-12079,HOST,1,ENDPOINT,0.0,2.0,3.0,0.0,1.7,0.65,False
lpt-12321,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS_10352,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS_11137,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT-10440,HOST,1,ENDPOINT,0.0,2.0,4.0,0.0,2.0,0.65,False
WS-12668.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT-11770,HOST,0,NONE,0.0,1.0,1.0,0.0,0.7,0.5,False
VDR_11973,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
LPT-12752.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT-12539.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS_12623,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT-10447,HOST,0,NONE,0.0,2.0,0.0,0.0,0.8,0.5,False
WS-12660,HOST,1,ENDPOINT,0.0,2.0,5.0,0.0,2.3,0.65,False
lpt-10968,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
lpt-11751,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
VDR_11388,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR-12847,HOST,1,ENDPOINT,0.0,0.0,3.0,0.0,0.9,0.65,False
LPT-12927,HOST,1,FIREWALL_DENY,0.0,4.0,1.0,0.0,1.9,0.65,False
lpt-11970,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT_10364,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT_12641,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-11496.,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR-12882,HOST,0,NONE,0.0,1.0,2.0,0.0,1.0,0.5,False
VDR-11727,HOST,1,ENDPOINT,0.0,0.0,4.0,0.0,1.2,0.65,False
WS_10027,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT-12575.,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT-11190.corp.local,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
VDR-12152,HOST,0,NONE,0.0,0.0,2.0,0.0,0.6,0.5,False
LPT-11208,HOST,0,NONE,0.0,2.0,1.0,0.0,1.1,0.5,False
VDR-10072,HOST,0,NONE,0.0,1.0,2.0,0.0,1.0,0.5,False
vdr-12748,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR-12590,HOST,0,NONE,0.0,2.0,1.0,0.0,1.1,0.5,False
LPT_11414,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-10391,HOST,0,NONE,0.0,2.0,1.0,0.0,1.1,0.5,False
LPT-11526,HOST,1,ENDPOINT,0.0,0.0,3.0,0.0,0.9,0.65,False
VDR-11350.corp.local,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
vdr-12286,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
ws-12290,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
vdr-10768,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
vdr-12276,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR_12157,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
vdr-12453,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-11713.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT-11664,HOST,0,NONE,0.0,2.0,2.0,0.0,1.4,0.5,False
lpt-12429,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
LPT-10447.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT-10463,HOST,2,FIREWALL_DENY|ENDPOINT,0.0,4.0,5.0,0.0,3.1,0.8,True
ws-10394,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
ws-10564,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
LPT-12227,HOST,1,FIREWALL_DENY,0.0,4.0,1.0,0.0,1.9,0.65,False
VDR-12814,HOST,1,ENDPOINT,0.0,0.0,6.0,0.0,1.8,0.65,False
ws-10518,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
VDR-11606,HOST,0,NONE,0.0,0.0,1.0,0.0,0.3,0.5,False
VDR-11966.corp.local,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
WS-10417.,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT_11673,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR_12405,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-12267.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-10841,HOST,2,FIREWALL_DENY|ENDPOINT,0.0,3.0,4.0,0.0,2.4,0.8,True
vdr-10767,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
vdr-11976,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-10911,HOST,0,NONE,0.0,1.0,2.0,0.0,1.0,0.5,False
ws-10643,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
VDR-11047.,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT-11870,HOST,1,FIREWALL_DENY,0.0,3.0,1.0,0.0,1.5,0.65,False
LPT_12754,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT-10210,HOST,0,NONE,0.0,2.0,2.0,0.0,1.4,0.5,False
VDR-11433,HOST,1,ENDPOINT,0.0,2.0,6.0,0.0,2.6,0.65,False
LPT-10948,HOST,0,NONE,0.0,2.0,2.0,0.0,1.4,0.5,False
lpt-12056,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
ws-10105,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-12623,HOST,0,NONE,0.0,1.0,2.0,0.0,1.0,0.5,False
VDR-12173,HOST,0,NONE,0.0,1.0,1.0,0.0,0.7,0.5,False
WS-10568,HOST,0,NONE,0.0,0.0,2.0,0.0,0.6,0.5,False
LPT-10205,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
VDR_10328,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR_12934,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
WS_12908,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
ws-11262,HOST,0,NONE,0.0,2.0,0.0,0.0,0.8,0.5,False
vdr-12156,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT-12481.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR-12130,HOST,1,FIREWALL_DENY,0.0,4.0,0.0,0.0,1.6,0.65,False
WS-11737,HOST,0,NONE,0.0,1.0,2.0,0.0,1.0,0.5,False
VDR-11449.,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
vdr-12656,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS_10730,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
VDR-12922,HOST,0,NONE,0.0,0.0,1.0,0.0,0.3,0.5,False
WS-11829,HOST,0,NONE,0.0,2.0,2.0,0.0,1.4,0.5,False
WS_10468,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT_12708,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-11724,HOST,1,ENDPOINT,0.0,2.0,4.0,0.0,2.0,0.65,False
WS-11223.corp.local,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
WS-11791,HOST,0,NONE,0.0,2.0,0.0,0.0,0.8,0.5,False
WS-12406,HOST,1,ENDPOINT,0.0,1.0,3.0,0.0,1.3,0.65,False
VDR-11771,HOST,1,ENDPOINT,0.0,1.0,4.0,0.0,1.6,0.65,False
WS-12262.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT-10986,HOST,0,NONE,0.0,1.0,2.0,0.0,1.0,0.5,False
VDR-11976,HOST,1,ENDPOINT,0.0,2.0,3.0,0.0,1.7,0.65,False
VDR-10523.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT-12421,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
WS_12264,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
ws-12556,HOST,0,NONE,0.0,2.0,0.0,0.0,0.8,0.5,False
vdr-11720,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
ws-10190,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR-10523,HOST,0,NONE,0.0,1.0,1.0,0.0,0.7,0.5,False
LPT-11183.,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-12255,HOST,0,NONE,0.0,0.0,2.0,0.0,0.6,0.5,False
VDR-10196.,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR-12379,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR-10158,HOST,0,NONE,0.0,1.0,2.0,0.0,1.0,0.5,False
LPT-11151,HOST,0,NONE,0.0,0.0,1.0,0.0,0.3,0.5,False
LPT-12826.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-10105,HOST,1,ENDPOINT,0.0,2.0,3.0,0.0,1.7,0.65,False
VDR-12400.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR-12490,HOST,0,NONE,0.0,0.0,2.0,0.0,0.6,0.5,False
VDR-12758,HOST,0,NONE,0.0,2.0,1.0,0.0,1.1,0.5,False
WS-12944,HOST,1,ENDPOINT,0.0,2.0,3.0,0.0,1.7,0.65,False
WS_10513,HOST,0,NONE,0.0,2.0,0.0,0.0,0.8,0.5,False
VDR-10166,HOST,1,FIREWALL_DENY,0.0,3.0,1.0,0.0,1.5,0.65,False
VDR_12499,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR-12423,HOST,0,NONE,0.0,1.0,1.0,0.0,0.7,0.5,False
lpt-10114,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR-11201.,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT-10475,HOST,0,NONE,0.0,1.0,2.0,0.0,1.0,0.5,False
VDR-11697.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
ws-11135,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
WS_11621,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
lpt-11114,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT_12635,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR-12388.corp.local,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
VDR-10772.corp.local,HOST,0,NONE,0.0,2.0,0.0,0.0,0.8,0.5,False
VDR-12173.corp.local,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
VDR-11794,HOST,1,ENDPOINT,0.0,2.0,3.0,0.0,1.7,0.65,False
WS_11948,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR_12458,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
vdr-10759,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT_12001,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
lpt-10560,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
vdr-10762,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
vdr-11921,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT-12322.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT-12326.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
ws-12614,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR_10700,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
lpt-11736,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-12529.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-11260,HOST,1,ENDPOINT,0.0,2.0,5.0,0.0,2.3,0.65,False
lpt-11257,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT-11866.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR-12384.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
lpt-10563,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS_10837,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
lpt-10860,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
ws-10727,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR-11042.corp.local,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
ws-11372,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
ws-11879,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
ws-10635,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
LPT-10708,HOST,1,ENDPOINT,0.0,2.0,3.0,0.0,1.7,0.65,False
WS-11682.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT_12116,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR_11586,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
WS-10486,HOST,1,ENDPOINT,0.0,1.0,7.0,0.0,2.5,0.65,False
WS-10908.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR-11214.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-12244.,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
vdr-11586,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-10803.corp.local,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
VDR_11846,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
vdr-10703,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
LPT-12842,HOST,0,NONE,0.0,1.0,2.0,0.0,1.0,0.5,False
VDR-11653,HOST,0,NONE,0.0,2.0,2.0,0.0,1.4,0.5,False
vdr-12771,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR-10559.corp.local,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
vdr-12282,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
lpt-11998,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR-12168,HOST,2,FIREWALL_DENY|ENDPOINT,0.0,4.0,4.0,0.0,2.8,0.8,True
WS_11248,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
lpt-11678,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-12623.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR_10677,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
vdr-10723,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
lpt-10986,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
VDR_12777,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-11533,HOST,1,FIREWALL_DENY,0.0,3.0,2.0,0.0,1.8,0.65,False
LPT-10398,HOST,1,ENDPOINT,0.0,0.0,4.0,0.0,1.2,0.65,False
LPT-11740,HOST,0,NONE,0.0,1.0,2.0,0.0,1.0,0.5,False
VDR-10648,HOST,1,FIREWALL_DENY,0.0,3.0,0.0,0.0,1.2,0.65,False
VDR-12441,HOST,0,NONE,0.0,1.0,1.0,0.0,0.7,0.5,False
VDR-11215,HOST,0,NONE,0.0,2.0,0.0,0.0,0.8,0.5,False
LPT-10198.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT-10634.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
lpt-12998,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR-10807,HOST,2,FIREWALL_DENY|ENDPOINT,0.0,3.0,3.0,0.0,2.1,0.8,True
VDR-11268,HOST,0,NONE,0.0,2.0,1.0,0.0,1.1,0.5,False
vdr-10847,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
VDR-11255,HOST,1,FIREWALL_DENY,0.0,4.0,1.0,0.0,1.9,0.65,False
vdr-11167,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS_12232,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
WS_11051,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
VDR-12284.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS_11803,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR-10226,HOST,0,NONE,0.0,1.0,2.0,0.0,1.0,0.5,False
WS-10824.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT-11399,HOST,1,ENDPOINT,0.0,1.0,5.0,0.0,1.9,0.65,False
LPT-11572.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
lpt-12585,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT-11052.,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR-12906,HOST,0,NONE,0.0,0.0,2.0,0.0,0.6,0.5,False
VDR-11421.,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
vdr-10807,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR-12894,HOST,1,FIREWALL_DENY,0.0,4.0,2.0,0.0,2.2,0.65,False
WS-10059,HOST,0,NONE,0.0,2.0,2.0,0.0,1.4,0.5,False
WS-11654.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR-10096,HOST,1,ENDPOINT,0.0,0.0,7.0,0.0,2.1,0.65,False
VDR-11596.corp.local,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
vdr-12269,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT_12574,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
LPT-12704,HOST,0,NONE,0.0,0.0,2.0,0.0,0.6,0.5,False
WS-10564,HOST,0,NONE,0.0,2.0,2.0,0.0,1.4,0.5,False
LPT-12429,HOST,1,ENDPOINT,0.0,1.0,7.0,0.0,2.5,0.65,False
LPT-10100,HOST,1,ENDPOINT,0.0,0.0,7.0,0.0,2.1,0.65,False
WS-11228,HOST,0,NONE,0.0,2.0,1.0,0.0,1.1,0.5,False
WS-11873.corp.local,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
lpt-10883,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
WS-11852,HOST,1,ENDPOINT,0.0,1.0,3.0,0.0,1.3,0.65,False
LPT-12263.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-11313,HOST,0,NONE,0.0,1.0,2.0,0.0,1.0,0.5,False
LPT-10479,HOST,2,FIREWALL_DENY|ENDPOINT,0.0,3.0,3.0,0.0,2.1,0.8,True
vdr-12934,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
vdr-11669,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-10195,HOST,0,NONE,0.0,2.0,2.0,0.0,1.4,0.5,False
VDR-12251,HOST,0,NONE,0.0,1.0,1.0,0.0,0.7,0.5,False
LPT-11800,HOST,1,FIREWALL_DENY,0.0,3.0,0.0,0.0,1.2,0.65,False
ws-10392,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
ws-11198,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
vdr-11773,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
lpt-12425,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
lpt-12714,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
VDR-12836,HOST,1,ENDPOINT,0.0,0.0,3.0,0.0,0.9,0.65,False
lpt-10141,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
ws-12546,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS_12736,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
lpt-12722,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR-12013.corp.local,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
LPT_12697,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
lpt-10129,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
VDR-10776,HOST,1,ENDPOINT,0.0,0.0,5.0,0.0,1.5,0.65,False
