source_node,source_type,relationship,target_node,target_type,confidence,provenance
LPT-10752.corp.local,HOST,COMMUNICATED_WITH,168.123.140.111,IP,PROBABLE,Firewall_Logs
lpt-10852,HOST,COMMUNICATED_WITH,146.211.20.126,IP,PROBABLE,Firewall_Logs
VDR-12282,HOST,COMMUNICATED_WITH,192.168.145.250,IP,PROBABLE,Firewall_Logs
WS-10115,HOST,COMMUNICATED_WITH,12.197.143.116,IP,PROBABLE,Firewall_Logs
lpt-10668,HOST,COMMUNICATED_WITH,192.168.26.37,IP,PROBABLE,Firewall_Logs
LPT-11465,HOST,COMMUNICATED_WITH,179.112.235.253,IP,PROBABLE,Firewall_Logs
lpt-12285,HOST,COMMUNICATED_WITH,192.168.231.221,IP,PROBABLE,Firewall_Logs
VDR-10613,HOST,COMMUNICATED_WITH,109.57.14.244,IP,PROBABLE,Firewall_Logs
VDR-12386,HOST,COMMUNICATED_WITH,10.148.197.0,IP,PROBABLE,Firewall_Logs
VDR_10523,HOST,COMMUNICATED_WITH,125.244.191.101,IP,PROBABLE,Firewall_Logs
LPT-12689,HOST,COMMUNICATED_WITH,108.147.29.64,IP,PROBABLE,Firewall_Logs
LPT-10981,HOST,COMMUNICATED_WITH,172.16.229.42,IP,PROBABLE,Firewall_Logs
WS-12599,HOST,COMMUNICATED_WITH,172.16.234.230,IP,PROBABLE,Firewall_Logs
VDR-11996,HOST,COMMUNICATED_WITH,172.16.243.51,IP,PROBABLE,Firewall_Logs
LPT-11716,HOST,COMMUNICATED_WITH,172.16.25.52,IP,PROBABLE,Firewall_Logs
VDR-12178,HOST,COMMUNICATED_WITH,172.16.160.43,IP,PROBABLE,Firewall_Logs
LPT-10101,HOST,COMMUNICATED_WITH,184.136.118.243,IP,PROBABLE,Firewall_Logs
WS-10242,HOST,COMMUNICATED_WITH,100.58.141.60,IP,PROBABLE,Firewall_Logs
VDR-12816,HOST,COMMUNICATED_WITH,192.168.108.55,IP,PROBABLE,Firewall_Logs
ws-12599,HOST,COMMUNICATED_WITH,192.168.58.100,IP,PROBABLE,Firewall_Logs
vdr-10680,HOST,COMMUNICATED_WITH,172.16.169.79,IP,PROBABLE,Firewall_Logs
WS-10172,HOST,COMMUNICATED_WITH,70.151.234.191,IP,PROBABLE,Firewall_Logs
LPT-10987,HOST,COMMUNICATED_WITH,208.151.182.99,IP,PROBABLE,Firewall_Logs
VDR-12090,HOST,COMMUNICATED_WITH,117.143.244.186,IP,PROBABLE,Firewall_Logs
vdr-11942,HOST,COMMUNICATED_WITH,172.16.167.57,IP,PROBABLE,Firewall_Logs
WS-10400,HOST,COMMUNICATED_WITH,85.24.69.168,IP,PROBABLE,Firewall_Logs
LPT-12294,HOST,COMMUNICATED_WITH,192.168.61.245,IP,PROBABLE,Firewall_Logs
LPT-11683,HOST,COMMUNICATED_WITH,192.168.66.207,IP,PROBABLE,Firewall_Logs
WS-12496,HOST,COMMUNICATED_WITH,145.4.47.167,IP,PROBABLE,Firewall_Logs
VDR-12986,HOST,COMMUNICATED_WITH,99.95.187.231,IP,PROBABLE,Firewall_Logs
VDR-12972,HOST,COMMUNICATED_WITH,192.168.160.8,IP,PROBABLE,Firewall_Logs
VDR-12696,HOST,COMMUNICATED_WITH,192.168.229.191,IP,PROBABLE,Firewall_Logs
LPT-12651,HOST,COMMUNICATED_WITH,145.230.63.66,IP,PROBABLE,Firewall_Logs
VDR-10396,HOST,COMMUNICATED_WITH,192.168.169.46,IP,PROBABLE,Firewall_Logs
LPT-10080.corp.local,HOST,COMMUNICATED_WITH,147.254.14.121,IP,PROBABLE,Firewall_Logs
WS_10893,HOST,COMMUNICATED_WITH,182.182.67.213,IP,PROBABLE,Firewall_Logs
LPT-10920,HOST,COMMUNICATED_WITH,183.138.170.142,IP,PROBABLE,Firewall_Logs
LPT-11446,HOST,COMMUNICATED_WITH,192.168.131.123,IP,PROBABLE,Firewall_Logs
ws-12812,HOST,COMMUNICATED_WITH,192.168.167.197,IP,PROBABLE,Firewall_Logs
LPT-10560,HOST,COMMUNICATED_WITH,178.66.183.224,IP,PROBABLE,Firewall_Logs
VDR-12479.corp.local,HOST,COMMUNICATED_WITH,172.16.103.206,IP,PROBABLE,Firewall_Logs
WS-10393,HOST,COMMUNICATED_WITH,192.168.181.217,IP,PROBABLE,Firewall_Logs
WS-11713,HOST,COMMUNICATED_WITH,192.168.122.253,IP,PROBABLE,Firewall_Logs
WS-12261,HOST,COMMUNICATED_WITH,37.84.149.191,IP,PROBABLE,Firewall_Logs
VDR-12886,HOST,COMMUNICATED_WITH,80.121.242.76,IP,PROBABLE,Firewall_Logs
vdr-11980,HOST,COMMUNICATED_WITH,172.16.199.154,IP,PROBABLE,Firewall_Logs
WS-12809,HOST,COMMUNICATED_WITH,172.16.156.133,IP,PROBABLE,Firewall_Logs
LPT-11840,HOST,COMMUNICATED_WITH,178.22.104.61,IP,PROBABLE,Firewall_Logs
VDR-11279,HOST,COMMUNICATED_WITH,193.194.107.229,IP,PROBABLE,Firewall_Logs
WS-12433.corp.local,HOST,COMMUNICATED_WITH,192.168.191.50,IP,PROBABLE,Firewall_Logs
WS-12723,HOST,COMMUNICATED_WITH,192.168.19.98,IP,PROBABLE,Firewall_Logs
vdr-10060,HOST,COMMUNICATED_WITH,172.16.7.116,IP,PROBABLE,Firewall_Logs
VDR-10796,HOST,COMMUNICATED_WITH,177.196.148.122,IP,PROBABLE,Firewall_Logs
lpt-11554,HOST,COMMUNICATED_WITH,192.168.255.249,IP,PROBABLE,Firewall_Logs
LPT-11246,HOST,COMMUNICATED_WITH,172.16.185.99,IP,PROBABLE,Firewall_Logs
LPT-12708,HOST,COMMUNICATED_WITH,84.116.221.66,IP,PROBABLE,Firewall_Logs
LPT-11219.corp.local,HOST,COMMUNICATED_WITH,172.16.210.210,IP,PROBABLE,Firewall_Logs
LPT-10395,HOST,COMMUNICATED_WITH,192.168.103.58,IP,PROBABLE,Firewall_Logs
VDR-12678,HOST,COMMUNICATED_WITH,28.180.228.204,IP,PROBABLE,Firewall_Logs
WS-11354,HOST,COMMUNICATED_WITH,192.168.187.9,IP,PROBABLE,Firewall_Logs
lpt-12547,HOST,COMMUNICATED_WITH,159.236.53.11,IP,PROBABLE,Firewall_Logs
VDR-11669,HOST,COMMUNICATED_WITH,192.168.193.147,IP,PROBABLE,Firewall_Logs
VDR-11709,HOST,COMMUNICATED_WITH,192.168.232.230,IP,PROBABLE,Firewall_Logs
WS-12512,HOST,COMMUNICATED_WITH,105.206.121.191,IP,PROBABLE,Firewall_Logs
LPT-10129,HOST,COMMUNICATED_WITH,172.16.164.156,IP,PROBABLE,Firewall_Logs
WS_12018,HOST,COMMUNICATED_WITH,192.168.232.192,IP,PROBABLE,Firewall_Logs
VDR-12880,HOST,COMMUNICATED_WITH,192.168.125.47,IP,PROBABLE,Firewall_Logs
VDR-11227.corp.local,HOST,COMMUNICATED_WITH,189.65.29.139,IP,PROBABLE,Firewall_Logs
VDR-10465,HOST,COMMUNICATED_WITH,192.168.31.36,IP,PROBABLE,Firewall_Logs
VDR-12725,HOST,COMMUNICATED_WITH,109.62.206.36,IP,PROBABLE,Firewall_Logs
LPT-11710.corp.local,HOST,COMMUNICATED_WITH,197.144.220.88,IP,PROBABLE,Firewall_Logs
VDR-11351,HOST,COMMUNICATED_WITH,172.16.253.77,IP,PROBABLE,Firewall_Logs
LPT_11704,HOST,COMMUNICATED_WITH,172.16.174.163,IP,PROBABLE,Firewall_Logs
WS-12695,HOST,COMMUNICATED_WITH,58.180.116.196,IP,PROBABLE,Firewall_Logs
WS-10334.corp.local,HOST,COMMUNICATED_WITH,192.168.94.114,IP,PROBABLE,Firewall_Logs
WS-12833,HOST,COMMUNICATED_WITH,192.168.173.41,IP,PROBABLE,Firewall_Logs
VDR-10016,HOST,COMMUNICATED_WITH,185.117.247.51,IP,PROBABLE,Firewall_Logs
VDR-10093,HOST,COMMUNICATED_WITH,172.16.131.101,IP,PROBABLE,Firewall_Logs
WS-12443,HOST,COMMUNICATED_WITH,172.16.83.162,IP,PROBABLE,Firewall_Logs
LPT-12683,HOST,COMMUNICATED_WITH,13.30.150.5,IP,PROBABLE,Firewall_Logs
WS_11538,HOST,COMMUNICATED_WITH,172.16.93.107,IP,PROBABLE,Firewall_Logs
WS-12902,HOST,COMMUNICATED_WITH,30.11.142.16,IP,PROBABLE,Firewall_Logs
WS_12931,HOST,COMMUNICATED_WITH,136.221.125.105,IP,PROBABLE,Firewall_Logs
lpt-12517,HOST,COMMUNICATED_WITH,177.104.120.239,IP,PROBABLE,Firewall_Logs
LPT-10901,HOST,COMMUNICATED_WITH,213.184.203.94,IP,PROBABLE,Firewall_Logs
LPT-12133,HOST,COMMUNICATED_WITH,105.249.7.127,IP,PROBABLE,Firewall_Logs
LPT_10030,HOST,COMMUNICATED_WITH,115.198.202.135,IP,PROBABLE,Firewall_Logs
ws-10450,HOST,COMMUNICATED_WITH,158.14.31.233,IP,PROBABLE,Firewall_Logs
VDR-10404,HOST,COMMUNICATED_WITH,37.31.117.80,IP,PROBABLE,Firewall_Logs
WS-12873,HOST,COMMUNICATED_WITH,192.168.6.208,IP,PROBABLE,Firewall_Logs
WS-12176,HOST,COMMUNICATED_WITH,98.204.122.39,IP,PROBABLE,Firewall_Logs
lpt-10956,HOST,COMMUNICATED_WITH,192.168.8.202,IP,PROBABLE,Firewall_Logs
LPT-11920,HOST,COMMUNICATED_WITH,178.54.10.51,IP,PROBABLE,Firewall_Logs
WS-10546,HOST,COMMUNICATED_WITH,107.219.165.29,IP,PROBABLE,Firewall_Logs
LPT-11869,HOST,COMMUNICATED_WITH,192.168.90.122,IP,PROBABLE,Firewall_Logs
LPT-11837,HOST,COMMUNICATED_WITH,91.119.197.252,IP,PROBABLE,Firewall_Logs
VDR-10533,HOST,COMMUNICATED_WITH,192.168.205.227,IP,PROBABLE,Firewall_Logs
LPT-11689,HOST,COMMUNICATED_WITH,200.182.226.78,IP,PROBABLE,Firewall_Logs
vdr-12525,HOST,COMMUNICATED_WITH,10.75.194.0,IP,PROBABLE,Firewall_Logs
WS-10412,HOST,COMMUNICATED_WITH,42.92.255.144,IP,PROBABLE,Firewall_Logs
LPT-10025,HOST,COMMUNICATED_WITH,199.184.87.243,IP,PROBABLE,Firewall_Logs
VDR-12980,HOST,COMMUNICATED_WITH,23.5.34.10,IP,PROBABLE,Firewall_Logs
WS-11865,HOST,COMMUNICATED_WITH,70.252.122.69,IP,PROBABLE,Firewall_Logs
LPT-12718,HOST,COMMUNICATED_WITH,172.16.209.91,IP,PROBABLE,Firewall_Logs
WS-11108,HOST,COMMUNICATED_WITH,104.251.220.192,IP,PROBABLE,Firewall_Logs
ws-11261,HOST,COMMUNICATED_WITH,43.165.251.42,IP,PROBABLE,Firewall_Logs
VDR-11436.corp.local,HOST,COMMUNICATED_WITH,192.168.85.197,IP,PROBABLE,Firewall_Logs
WS-12307,HOST,COMMUNICATED_WITH,108.164.12.62,IP,PROBABLE,Firewall_Logs
VDR-12618,HOST,COMMUNICATED_WITH,192.168.97.114,IP,PROBABLE,Firewall_Logs
lpt-10217,HOST,COMMUNICATED_WITH,200.225.203.126,IP,PROBABLE,Firewall_Logs
vdr-11312,HOST,COMMUNICATED_WITH,35.19.186.145,IP,PROBABLE,Firewall_Logs
WS-10385,HOST,COMMUNICATED_WITH,172.16.30.247,IP,PROBABLE,Firewall_Logs
LPT-12786,HOST,COMMUNICATED_WITH,161.48.122.149,IP,PROBABLE,Firewall_Logs
VDR-10348,HOST,COMMUNICATED_WITH,223.13.184.142,IP,PROBABLE,Firewall_Logs
LPT-10630,HOST,COMMUNICATED_WITH,66.255.89.63,IP,PROBABLE,Firewall_Logs
LPT-12107,HOST,COMMUNICATED_WITH,206.165.153.83,IP,PROBABLE,Firewall_Logs
LPT-10426,HOST,COMMUNICATED_WITH,56.122.54.112,IP,PROBABLE,Firewall_Logs
WS_11621,HOST,COMMUNICATED_WITH,67.239.10.147,IP,PROBABLE,Firewall_Logs
VDR-11979,HOST,COMMUNICATED_WITH,192.168.52.141,IP,PROBABLE,Firewall_Logs
lpt-11239,HOST,COMMUNICATED_WITH,10.147.160.0,IP,PROBABLE,Firewall_Logs
LPT-12227,HOST,COMMUNICATED_WITH,170.44.180.244,IP,PROBABLE,Firewall_Logs
WS-10544,HOST,COMMUNICATED_WITH,192.168.95.216,IP,PROBABLE,Firewall_Logs
VDR-11508,HOST,COMMUNICATED_WITH,61.49.236.132,IP,PROBABLE,Firewall_Logs
LPT-12927,HOST,COMMUNICATED_WITH,192.168.226.12,IP,PROBABLE,Firewall_Logs
LPT-12366,HOST,COMMUNICATED_WITH,192.168.108.66,IP,PROBABLE,Firewall_Logs
VDR-11213.corp.local,HOST,COMMUNICATED_WITH,172.16.242.173,IP,PROBABLE,Firewall_Logs
WS-11513,HOST,COMMUNICATED_WITH,60.33.219.127,IP,PROBABLE,Firewall_Logs
LPT-10469,HOST,COMMUNICATED_WITH,28.74.36.64,IP,PROBABLE,Firewall_Logs
LPT_10637,HOST,COMMUNICATED_WITH,172.16.217.51,IP,PROBABLE,Firewall_Logs
VDR-11142,HOST,COMMUNICATED_WITH,192.168.214.211,IP,PROBABLE,Firewall_Logs
WS-11553,HOST,COMMUNICATED_WITH,111.95.108.166,IP,PROBABLE,Firewall_Logs
VDR-12610,HOST,COMMUNICATED_WITH,172.16.37.131,IP,PROBABLE,Firewall_Logs
LPT-12730,HOST,COMMUNICATED_WITH,133.221.101.181,IP,PROBABLE,Firewall_Logs
WS-10823,HOST,COMMUNICATED_WITH,111.208.213.233,IP,PROBABLE,Firewall_Logs
VDR-10309,HOST,COMMUNICATED_WITH,172.16.140.233,IP,PROBABLE,Firewall_Logs
LPT-10728,HOST,COMMUNICATED_WITH,106.172.0.247,IP,PROBABLE,Firewall_Logs
LPT-10374,HOST,COMMUNICATED_WITH,192.168.7.216,IP,PROBABLE,Firewall_Logs
VDR-10132.corp.local,HOST,COMMUNICATED_WITH,172.16.3.104,IP,PROBABLE,Firewall_Logs
VDR-10613,HOST,COMMUNICATED_WITH,15.96.106.36,IP,PROBABLE,Firewall_Logs
VDR-11150,HOST,COMMUNICATED_WITH,159.202.251.237,IP,PROBABLE,Firewall_Logs
VDR-12712,HOST,COMMUNICATED_WITH,192.168.91.163,IP,PROBABLE,Firewall_Logs
LPT-12044.corp.local,HOST,COMMUNICATED_WITH,179.171.217.54,IP,PROBABLE,Firewall_Logs
WS-11424,HOST,COMMUNICATED_WITH,37.89.140.4,IP,PROBABLE,Firewall_Logs
VDR-11848,HOST,COMMUNICATED_WITH,15.68.69.186,IP,PROBABLE,Firewall_Logs
WS-10111,HOST,COMMUNICATED_WITH,192.168.98.96,IP,PROBABLE,Firewall_Logs
WS-12166,HOST,COMMUNICATED_WITH,140.208.178.74,IP,PROBABLE,Firewall_Logs
WS-11856,HOST,COMMUNICATED_WITH,114.63.217.137,IP,PROBABLE,Firewall_Logs
ws-12984,HOST,COMMUNICATED_WITH,85.249.58.200,IP,PROBABLE,Firewall_Logs
VDR-11445,HOST,COMMUNICATED_WITH,74.5.188.184,IP,PROBABLE,Firewall_Logs
VDR-10808,HOST,COMMUNICATED_WITH,98.203.85.75,IP,PROBABLE,Firewall_Logs
VDR-12976,HOST,COMMUNICATED_WITH,172.16.181.173,IP,PROBABLE,Firewall_Logs
WS-10389,HOST,COMMUNICATED_WITH,156.49.150.136,IP,PROBABLE,Firewall_Logs
VDR-12922,HOST,COMMUNICATED_WITH,79.93.91.224,IP,PROBABLE,Firewall_Logs
VDR-12420,HOST,COMMUNICATED_WITH,172.16.195.83,IP,PROBABLE,Firewall_Logs
vdr-10801,HOST,COMMUNICATED_WITH,71.225.242.119,IP,PROBABLE,Firewall_Logs
WS-12929,HOST,COMMUNICATED_WITH,192.168.150.120,IP,PROBABLE,Firewall_Logs
VDR-10342,HOST,COMMUNICATED_WITH,192.168.72.219,IP,PROBABLE,Firewall_Logs
VDR-11068,HOST,COMMUNICATED_WITH,192.168.175.110,IP,PROBABLE,Firewall_Logs
WS_10837,HOST,COMMUNICATED_WITH,192.168.65.117,IP,PROBABLE,Firewall_Logs
VDR-12591,HOST,COMMUNICATED_WITH,192.168.194.220,IP,PROBABLE,Firewall_Logs
WS-12418,HOST,COMMUNICATED_WITH,192.168.184.53,IP,PROBABLE,Firewall_Logs
LPT-10671.corp.local,HOST,COMMUNICATED_WITH,140.143.97.208,IP,PROBABLE,Firewall_Logs
WS-12418,HOST,COMMUNICATED_WITH,50.1.39.182,IP,PROBABLE,Firewall_Logs
WS-11695,HOST,COMMUNICATED_WITH,192.168.177.200,IP,PROBABLE,Firewall_Logs
WS-12117,HOST,COMMUNICATED_WITH,131.133.36.30,IP,PROBABLE,Firewall_Logs
LPT-12990,HOST,COMMUNICATED_WITH,36.233.84.207,IP,PROBABLE,Firewall_Logs
VDR-12883,HOST,COMMUNICATED_WITH,172.16.27.2,IP,PROBABLE,Firewall_Logs
VDR-11449,HOST,COMMUNICATED_WITH,172.16.10.202,IP,PROBABLE,Firewall_Logs
VDR_12153,HOST,COMMUNICATED_WITH,174.154.108.63,IP,PROBABLE,Firewall_Logs
WS-10471,HOST,COMMUNICATED_WITH,192.168.191.66,IP,PROBABLE,Firewall_Logs
vdr-10879,HOST,COMMUNICATED_WITH,134.142.82.102,IP,PROBABLE,Firewall_Logs
VDR-12173.corp.local,HOST,COMMUNICATED_WITH,172.16.177.163,IP,PROBABLE,Firewall_Logs
VDR-10627,HOST,COMMUNICATED_WITH,36.75.214.16,IP,PROBABLE,Firewall_Logs
VDR-10922,HOST,COMMUNICATED_WITH,75.134.39.180,IP,PROBABLE,Firewall_Logs
LPT-12323,HOST,COMMUNICATED_WITH,151.25.227.51,IP,PROBABLE,Firewall_Logs
WS-11620,HOST,COMMUNICATED_WITH,42.0.39.122,IP,PROBABLE,Firewall_Logs
LPT-12486,HOST,COMMUNICATED_WITH,172.16.141.79,IP,PROBABLE,Firewall_Logs
LPT-10751,HOST,COMMUNICATED_WITH,172.16.154.115,IP,PROBABLE,Firewall_Logs
LPT-11031,HOST,COMMUNICATED_WITH,172.16.59.84,IP,PROBABLE,Firewall_Logs
LPT_10002,HOST,COMMUNICATED_WITH,172.16.163.107,IP,PROBABLE,Firewall_Logs
LPT-12380,HOST,COMMUNICATED_WITH,207.2.17.205,IP,PROBABLE,Firewall_Logs
LPT-11052,HOST,COMMUNICATED_WITH,179.104.166.65,IP,PROBABLE,Firewall_Logs
WS-11620,HOST,COMMUNICATED_WITH,101.160.138.141,IP,PROBABLE,Firewall_Logs
VDR-10825,HOST,COMMUNICATED_WITH,146.112.215.27,IP,PROBABLE,Firewall_Logs
VDR-12958.corp.local,HOST,COMMUNICATED_WITH,93.17.141.72,IP,PROBABLE,Firewall_Logs
VDR-12811,HOST,COMMUNICATED_WITH,49.151.103.78,IP,PROBABLE,Firewall_Logs
VDR-11036,HOST,COMMUNICATED_WITH,118.212.106.149,IP,PROBABLE,Firewall_Logs
VDR-12395,HOST,COMMUNICATED_WITH,126.11.221.17,IP,PROBABLE,Firewall_Logs
LPT-11202,HOST,COMMUNICATED_WITH,192.168.136.126,IP,PROBABLE,Firewall_Logs
WS-12595,HOST,COMMUNICATED_WITH,217.232.222.130,IP,PROBABLE,Firewall_Logs
VDR-10914,HOST,COMMUNICATED_WITH,18.25.69.104,IP,PROBABLE,Firewall_Logs
vdr-10499,HOST,COMMUNICATED_WITH,170.51.175.121,IP,PROBABLE,Firewall_Logs
VDR_11405,HOST,COMMUNICATED_WITH,192.168.33.154,IP,PROBABLE,Firewall_Logs
WS_12695,HOST,COMMUNICATED_WITH,150.239.190.75,IP,PROBABLE,Firewall_Logs
VDR-12964,HOST,COMMUNICATED_WITH,172.16.192.239,IP,PROBABLE,Firewall_Logs
LPT-11640,HOST,COMMUNICATED_WITH,192.168.129.215,IP,PROBABLE,Firewall_Logs
VDR-10005,HOST,COMMUNICATED_WITH,99.155.244.178,IP,PROBABLE,Firewall_Logs
LPT-10366.corp.local,HOST,COMMUNICATED_WITH,172.16.25.3,IP,PROBABLE,Firewall_Logs
LPT-11403,HOST,COMMUNICATED_WITH,172.16.169.2,IP,PROBABLE,Firewall_Logs
VDR-11676,HOST,COMMUNICATED_WITH,172.16.139.154,IP,PROBABLE,Firewall_Logs
LPT-12877,HOST,COMMUNICATED_WITH,54.254.241.225,IP,PROBABLE,Firewall_Logs
VDR-12210,HOST,COMMUNICATED_WITH,192.168.143.226,IP,PROBABLE,Firewall_Logs
VDR-11611,HOST,COMMUNICATED_WITH,125.129.235.199,IP,PROBABLE,Firewall_Logs
LPT-12408.corp.local,HOST,COMMUNICATED_WITH,65.236.142.46,IP,PROBABLE,Firewall_Logs
ws-10681,HOST,COMMUNICATED_WITH,188.162.195.137,IP,PROBABLE,Firewall_Logs
ws-12290,HOST,COMMUNICATED_WITH,192.168.32.184,IP,PROBABLE,Firewall_Logs
vdr-10597,HOST,COMMUNICATED_WITH,172.16.92.245,IP,PROBABLE,Firewall_Logs
VDR-11892,HOST,COMMUNICATED_WITH,10.169.118.0,IP,PROBABLE,Firewall_Logs
LPT-11065,HOST,COMMUNICATED_WITH,87.211.128.28,IP,PROBABLE,Firewall_Logs
WS_11851,HOST,COMMUNICATED_WITH,131.162.34.10,IP,PROBABLE,Firewall_Logs
LPT-11398,HOST,COMMUNICATED_WITH,192.168.171.215,IP,PROBABLE,Firewall_Logs
WS-11835,HOST,COMMUNICATED_WITH,172.16.145.42,IP,PROBABLE,Firewall_Logs
WS-11806,HOST,COMMUNICATED_WITH,198.21.1.215,IP,PROBABLE,Firewall_Logs
LPT-12505,HOST,COMMUNICATED_WITH,172.16.202.90,IP,PROBABLE,Firewall_Logs
VDR-10147.corp.local,HOST,COMMUNICATED_WITH,172.16.19.21,IP,PROBABLE,Firewall_Logs
LPT-10619,HOST,COMMUNICATED_WITH,192.168.109.24,IP,PROBABLE,Firewall_Logs
VDR-10152,HOST,COMMUNICATED_WITH,100.51.52.116,IP,PROBABLE,Firewall_Logs
VDR-10925,HOST,COMMUNICATED_WITH,19.141.108.199,IP,PROBABLE,Firewall_Logs
VDR-12882,HOST,COMMUNICATED_WITH,155.59.162.214,IP,PROBABLE,Firewall_Logs
VDR-11976,HOST,COMMUNICATED_WITH,172.16.250.109,IP,PROBABLE,Firewall_Logs
WS_10156,HOST,COMMUNICATED_WITH,156.141.36.117,IP,PROBABLE,Firewall_Logs
LPT-11288,HOST,COMMUNICATED_WITH,192.168.134.149,IP,PROBABLE,Firewall_Logs
VDR-11179,HOST,COMMUNICATED_WITH,45.56.173.122,IP,PROBABLE,Firewall_Logs
WS-11020,HOST,COMMUNICATED_WITH,192.168.38.98,IP,PROBABLE,Firewall_Logs
VDR-10535,HOST,COMMUNICATED_WITH,83.218.0.145,IP,PROBABLE,Firewall_Logs
VDR_11499,HOST,COMMUNICATED_WITH,156.17.124.20,IP,PROBABLE,Firewall_Logs
LPT-10440,HOST,COMMUNICATED_WITH,216.35.178.196,IP,PROBABLE,Firewall_Logs
WS-10994,HOST,COMMUNICATED_WITH,172.16.123.128,IP,PROBABLE,Firewall_Logs
WS-12050,HOST,COMMUNICATED_WITH,192.168.152.140,IP,PROBABLE,Firewall_Logs
WS-10544.corp.local,HOST,COMMUNICATED_WITH,172.16.88.89,IP,PROBABLE,Firewall_Logs
VDR-10192,HOST,COMMUNICATED_WITH,192.168.11.159,IP,PROBABLE,Firewall_Logs
WS-10971,HOST,COMMUNICATED_WITH,192.168.148.133,IP,PROBABLE,Firewall_Logs
LPT-11818,HOST,COMMUNICATED_WITH,162.218.97.203,IP,PROBABLE,Firewall_Logs
LPT-11635,HOST,COMMUNICATED_WITH,116.225.144.73,IP,PROBABLE,Firewall_Logs
WS-10442,HOST,COMMUNICATED_WITH,172.16.209.121,IP,PROBABLE,Firewall_Logs
LPT-10859,HOST,COMMUNICATED_WITH,121.225.203.88,IP,PROBABLE,Firewall_Logs
LPT-10194,HOST,COMMUNICATED_WITH,84.144.237.170,IP,PROBABLE,Firewall_Logs
WS-10276,HOST,COMMUNICATED_WITH,76.11.198.55,IP,PROBABLE,Firewall_Logs
WS-12397,HOST,COMMUNICATED_WITH,116.153.30.164,IP,PROBABLE,Firewall_Logs
VDR-10444,HOST,COMMUNICATED_WITH,49.93.119.80,IP,PROBABLE,Firewall_Logs
LPT-11534,HOST,COMMUNICATED_WITH,192.168.99.19,IP,PROBABLE,Firewall_Logs
WS-10297,HOST,COMMUNICATED_WITH,172.16.195.112,IP,PROBABLE,Firewall_Logs
VDR-10701,HOST,COMMUNICATED_WITH,14.139.23.184,IP,PROBABLE,Firewall_Logs
WS-11198,HOST,COMMUNICATED_WITH,202.239.142.71,IP,PROBABLE,Firewall_Logs
lpt-11995,HOST,COMMUNICATED_WITH,205.246.145.109,IP,PROBABLE,Firewall_Logs
WS-11230,HOST,COMMUNICATED_WITH,64.103.107.243,IP,PROBABLE,Firewall_Logs
vdr-10237,HOST,COMMUNICATED_WITH,36.110.2.123,IP,PROBABLE,Firewall_Logs
WS-10586,HOST,COMMUNICATED_WITH,192.168.93.78,IP,PROBABLE,Firewall_Logs
WS-12601.corp.local,HOST,COMMUNICATED_WITH,170.38.205.16,IP,PROBABLE,Firewall_Logs
lpt-12476,HOST,COMMUNICATED_WITH,192.168.249.123,IP,PROBABLE,Firewall_Logs
LPT-11631,HOST,COMMUNICATED_WITH,81.46.40.26,IP,PROBABLE,Firewall_Logs
VDR-10716,HOST,COMMUNICATED_WITH,192.168.94.202,IP,PROBABLE,Firewall_Logs
VDR-11385.corp.local,HOST,COMMUNICATED_WITH,192.168.14.123,IP,PROBABLE,Firewall_Logs
VDR-10234,HOST,COMMUNICATED_WITH,192.168.6.15,IP,PROBABLE,Firewall_Logs
VDR-11455,HOST,COMMUNICATED_WITH,118.79.8.119,IP,PROBABLE,Firewall_Logs
LPT-10815,HOST,COMMUNICATED_WITH,172.16.85.87,IP,PROBABLE,Firewall_Logs
VDR-11179,HOST,COMMUNICATED_WITH,141.24.10.118,IP,PROBABLE,Firewall_Logs
VDR-10154,HOST,COMMUNICATED_WITH,31.77.62.185,IP,PROBABLE,Firewall_Logs
VDR-11591,HOST,COMMUNICATED_WITH,103.242.152.162,IP,PROBABLE,Firewall_Logs
WS-12511,HOST,COMMUNICATED_WITH,192.168.192.72,IP,PROBABLE,Firewall_Logs
VDR-11112,HOST,COMMUNICATED_WITH,202.162.85.59,IP,PROBABLE,Firewall_Logs
WS_11384,HOST,COMMUNICATED_WITH,10.222.168.0,IP,PROBABLE,Firewall_Logs
LPT_11303,HOST,COMMUNICATED_WITH,184.51.201.200,IP,PROBABLE,Firewall_Logs
WS-12912,HOST,COMMUNICATED_WITH,23.28.44.66,IP,PROBABLE,Firewall_Logs
lpt-10980,HOST,COMMUNICATED_WITH,86.92.68.247,IP,PROBABLE,Firewall_Logs
WS-11355,HOST,COMMUNICATED_WITH,172.16.53.85,IP,PROBABLE,Firewall_Logs
VDR-10249,HOST,COMMUNICATED_WITH,191.19.52.89,IP,PROBABLE,Firewall_Logs
LPT-12299,HOST,COMMUNICATED_WITH,192.168.48.252,IP,PROBABLE,Firewall_Logs
VDR-12023,HOST,COMMUNICATED_WITH,192.168.98.192,IP,PROBABLE,Firewall_Logs
VDR-10165,HOST,COMMUNICATED_WITH,172.16.70.218,IP,PROBABLE,Firewall_Logs
LPT-10855,HOST,COMMUNICATED_WITH,192.168.167.80,IP,PROBABLE,Firewall_Logs
WS-11677,HOST,COMMUNICATED_WITH,192.168.16.190,IP,PROBABLE,Firewall_Logs
VDR-12150,HOST,COMMUNICATED_WITH,172.16.19.211,IP,PROBABLE,Firewall_Logs
