node_id,node_type,label,department,status,source_dataset,source_record_id
SID828685,SESSION,SID828685,Unknown,Active,canonical_sessions,SID828685
SID814107,SESSION,SID814107,Unknown,Active,canonical_sessions,SID814107
SID642403,SESSION,SID642403,Unknown,Active,canonical_sessions,SID642403
SID397100,SESSION,SID397100,Unknown,Active,canonical_sessions,SID397100
SID-682367,SESSION,SID-682367,Unknown,Active,canonical_sessions,SID-682367
SID335855,SESSION,SID335855,Unknown,Active,canonical_sessions,SID335855
SID819681,SESSION,SID819681,Unknown,Active,canonical_sessions,SID819681
SID603896,SESSION,SID603896,Unknown,Active,canonical_sessions,SID603896
SID532109,SESSION,SID532109,Unknown,Active,canonical_sessions,SID532109
SID686592,SESSION,SID686592,Unknown,Active,canonical_sessions,SID686592
SID286729,SESSION,SID286729,Unknown,Active,canonical_sessions,SID286729
SID444253,SESSION,SID444253,Unknown,Active,canonical_sessions,SID444253
SID840854,SESSION,SID840854,Unknown,Active,canonical_sessions,SID840854
SID721315,SESSION,SID721315,Unknown,Active,canonical_sessions,SID721315
SID421828,SESSION,SID421828,Unknown,Active,canonical_sessions,SID421828
SID-214738,SESSION,SID-214738,Unknown,Active,canonical_sessions,SID-214738
SID908323,SESSION,SID908323,Unknown,Active,canonical_sessions,SID908323
sid172323,SESSION,sid172323,Unknown,Active,canonical_sessions,sid172323
SID210557,SESSION,SID210557,Unknown,Active,canonical_sessions,SID210557
SID671689,SESSION,SID671689,Unknown,Active,canonical_sessions,SID671689
SID820955,SESSION,SID820955,Unknown,Active,canonical_sessions,SID820955
SID817398,SESSION,SID817398,Unknown,Active,canonical_sessions,SID817398
SID758281,SESSION,SID758281,Unknown,Active,canonical_sessions,SID758281
SID661982,SESSION,SID661982,Unknown,Active,canonical_sessions,SID661982
SID952220,SESSION,SID952220,Unknown,Active,canonical_sessions,SID952220
SID457163,SESSION,SID457163,Unknown,Active,canonical_sessions,SID457163
SID311789,SESSION,SID311789,Unknown,Active,canonical_sessions,SID311789
SID264838,SESSION,SID264838,Unknown,Active,canonical_sessions,SID264838
SID522310,SESSION,SID522310,Unknown,Active,canonical_sessions,SID522310
SID758448,SESSION,SID758448,Unknown,Active,canonical_sessions,SID758448
SID-903758,SESSION,SID-903758,Unknown,Active,canonical_sessions,SID-903758
SID761459,SESSION,SID761459,Unknown,Active,canonical_sessions,SID761459
SID488343,SESSION,SID488343,Unknown,Active,canonical_sessions,SID488343
SID876642,SESSION,SID876642,Unknown,Active,canonical_sessions,SID876642
SID165279,SESSION,SID165279,Unknown,Active,canonical_sessions,SID165279
SID375742,SESSION,SID375742,Unknown,Active,canonical_sessions,SID375742
SID171573,SESSION,SID171573,Unknown,Active,canonical_sessions,SID171573
SID419604,SESSION,SID419604,Unknown,Active,canonical_sessions,SID419604
SID576759,SESSION,SID576759,Unknown,Active,canonical_sessions,SID576759
SID878184,SESSION,SID878184,Unknown,Active,canonical_sessions,SID878184
SID349136,SESSION,SID349136,Unknown,Active,canonical_sessions,SID349136
SID401724,SESSION,SID401724,Unknown,Active,canonical_sessions,SID401724
SID881660,SESSION,SID881660,Unknown,Active,canonical_sessions,SID881660
SID505635,SESSION,SID505635,Unknown,Active,canonical_sessions,SID505635
SID440911,SESSION,SID440911,Unknown,Active,canonical_sessions,SID440911
SID527546,SESSION,SID527546,Unknown,Active,canonical_sessions,SID527546
SID572673,SESSION,SID572673,Unknown,Active,canonical_sessions,SID572673
SID-423313,SESSION,SID-423313,Unknown,Active,canonical_sessions,SID-423313
SID260111,SESSION,SID260111,Unknown,Active,canonical_sessions,SID260111
SID414791,SESSION,SID414791,Unknown,Active,canonical_sessions,SID414791
SID747814,SESSION,SID747814,Unknown,Active,canonical_sessions,SID747814
SID528542,SESSION,SID528542,Unknown,Active,canonical_sessions,SID528542
SID560523,SESSION,SID560523,Unknown,Active,canonical_sessions,SID560523
SID775186,SESSION,SID775186,Unknown,Active,canonical_sessions,SID775186
SID-998815,SESSION,SID-998815,Unknown,Active,canonical_sessions,SID-998815
SID500772,SESSION,SID500772,Unknown,Active,canonical_sessions,SID500772
SID977762,SESSION,SID977762,Unknown,Active,canonical_sessions,SID977762
sid796827,SESSION,sid796827,Unknown,Active,canonical_sessions,sid796827
SID898700,SESSION,SID898700,Unknown,Active,canonical_sessions,SID898700
SID808667,SESSION,SID808667,Unknown,Active,canonical_sessions,SID808667
SID195353,SESSION,SID195353,Unknown,Active,canonical_sessions,SID195353
SID134681,SESSION,SID134681,Unknown,Active,canonical_sessions,SID134681
SID486926,SESSION,SID486926,Unknown,Active,canonical_sessions,SID486926
SID265276,SESSION,SID265276,Unknown,Active,canonical_sessions,SID265276
SID364740,SESSION,SID364740,Unknown,Active,canonical_sessions,SID364740
SID792512,SESSION,SID792512,Unknown,Active,canonical_sessions,SID792512
SID443137,SESSION,SID443137,Unknown,Active,canonical_sessions,SID443137
SID911725,SESSION,SID911725,Unknown,Active,canonical_sessions,SID911725
SID239565,SESSION,SID239565,Unknown,Active,canonical_sessions,SID239565
SID170021,SESSION,SID170021,Unknown,Active,canonical_sessions,SID170021
SID649142,SESSION,SID649142,Unknown,Active,canonical_sessions,SID649142
SID903044,SESSION,SID903044,Unknown,Active,canonical_sessions,SID903044
SID-233063,SESSION,SID-233063,Unknown,Active,canonical_sessions,SID-233063
SID349087,SESSION,SID349087,Unknown,Active,canonical_sessions,SID349087
SID667757,SESSION,SID667757,Unknown,Active,canonical_sessions,SID667757
SID279083,SESSION,SID279083,Unknown,Active,canonical_sessions,SID279083
SID861356,SESSION,SID861356,Unknown,Active,canonical_sessions,SID861356
SID770476,SESSION,SID770476,Unknown,Active,canonical_sessions,SID770476
sid552955,SESSION,sid552955,Unknown,Active,canonical_sessions,sid552955
SID499141,SESSION,SID499141,Unknown,Active,canonical_sessions,SID499141
SID-199403,SESSION,SID-199403,Unknown,Active,canonical_sessions,SID-199403
SID541696,SESSION,SID541696,Unknown,Active,canonical_sessions,SID541696
SID629521,SESSION,SID629521,Unknown,Active,canonical_sessions,SID629521
SID585455,SESSION,SID585455,Unknown,Active,canonical_sessions,SID585455
SID679702,SESSION,SID679702,Unknown,Active,canonical_sessions,SID679702
SID507534,SESSION,SID507534,Unknown,Active,canonical_sessions,SID507534
SID600043,SESSION,SID600043,Unknown,Active,canonical_sessions,SID600043
SID132982,SESSION,SID132982,Unknown,Active,canonical_sessions,SID132982
SID753705,SESSION,SID753705,Unknown,Active,canonical_sessions,SID753705
SID587597,SESSION,SID587597,Unknown,Active,canonical_sessions,SID587597
SID591765,SESSION,SID591765,Unknown,Active,canonical_sessions,SID591765
SID693766,SESSION,SID693766,Unknown,Active,canonical_sessions,SID693766
sid675135,SESSION,sid675135,Unknown,Active,canonical_sessions,sid675135
SID-527154,SESSION,SID-527154,Unknown,Active,canonical_sessions,SID-527154
SID946838,SESSION,SID946838,Unknown,Active,canonical_sessions,SID946838
SID461655,SESSION,SID461655,Unknown,Active,canonical_sessions,SID461655
SID226898,SESSION,SID226898,Unknown,Active,canonical_sessions,SID226898
SID790123,SESSION,SID790123,Unknown,Active,canonical_sessions,SID790123
SID-294077,SESSION,SID-294077,Unknown,Active,canonical_sessions,SID-294077
SID920955,SESSION,SID920955,Unknown,Active,canonical_sessions,SID920955
SID805791,SESSION,SID805791,Unknown,Active,canonical_sessions,SID805791
SID269440,SESSION,SID269440,Unknown,Active,canonical_sessions,SID269440
SID616910,SESSION,SID616910,Unknown,Active,canonical_sessions,SID616910
SID496535,SESSION,SID496535,Unknown,Active,canonical_sessions,SID496535
SID328562,SESSION,SID328562,Unknown,Active,canonical_sessions,SID328562
SID602092,SESSION,SID602092,Unknown,Active,canonical_sessions,SID602092
SID986806,SESSION,SID986806,Unknown,Active,canonical_sessions,SID986806
sid231355,SESSION,sid231355,Unknown,Active,canonical_sessions,sid231355
SID155868,SESSION,SID155868,Unknown,Active,canonical_sessions,SID155868
SID-932458,SESSION,SID-932458,Unknown,Active,canonical_sessions,SID-932458
SID543325,SESSION,SID543325,Unknown,Active,canonical_sessions,SID543325
SID339699,SESSION,SID339699,Unknown,Active,canonical_sessions,SID339699
SID922752,SESSION,SID922752,Unknown,Active,canonical_sessions,SID922752
SID537818,SESSION,SID537818,Unknown,Active,canonical_sessions,SID537818
SID633135,SESSION,SID633135,Unknown,Active,canonical_sessions,SID633135
SID161977,SESSION,SID161977,Unknown,Active,canonical_sessions,SID161977
SID143182,SESSION,SID143182,Unknown,Active,canonical_sessions,SID143182
sid526948,SESSION,sid526948,Unknown,Active,canonical_sessions,sid526948
SID627430,SESSION,SID627430,Unknown,Active,canonical_sessions,SID627430
SID849022,SESSION,SID849022,Unknown,Active,canonical_sessions,SID849022
SID842019,SESSION,SID842019,Unknown,Active,canonical_sessions,SID842019
SID976063,SESSION,SID976063,Unknown,Active,canonical_sessions,SID976063
SID481685,SESSION,SID481685,Unknown,Active,canonical_sessions,SID481685
SID-871191,SESSION,SID-871191,Unknown,Active,canonical_sessions,SID-871191
SID405074,SESSION,SID405074,Unknown,Active,canonical_sessions,SID405074
SID297191,SESSION,SID297191,Unknown,Active,canonical_sessions,SID297191
SID667683,SESSION,SID667683,Unknown,Active,canonical_sessions,SID667683
sid481448,SESSION,sid481448,Unknown,Active,canonical_sessions,sid481448
SID612742,SESSION,SID612742,Unknown,Active,canonical_sessions,SID612742
SID138782,SESSION,SID138782,Unknown,Active,canonical_sessions,SID138782
SID575840,SESSION,SID575840,Unknown,Active,canonical_sessions,SID575840
SID853686,SESSION,SID853686,Unknown,Active,canonical_sessions,SID853686
SID-190028,SESSION,SID-190028,Unknown,Active,canonical_sessions,SID-190028
sid760878,SESSION,sid760878,Unknown,Active,canonical_sessions,sid760878
SID685163,SESSION,SID685163,Unknown,Active,canonical_sessions,SID685163
SID920776,SESSION,SID920776,Unknown,Active,canonical_sessions,SID920776
SID317142,SESSION,SID317142,Unknown,Active,canonical_sessions,SID317142
SID227786,SESSION,SID227786,Unknown,Active,canonical_sessions,SID227786
SID121304,SESSION,SID121304,Unknown,Active,canonical_sessions,SID121304
SID267081,SESSION,SID267081,Unknown,Active,canonical_sessions,SID267081
SID791145,SESSION,SID791145,Unknown,Active,canonical_sessions,SID791145
SID719247,SESSION,SID719247,Unknown,Active,canonical_sessions,SID719247
SID943052,SESSION,SID943052,Unknown,Active,canonical_sessions,SID943052
sid709991,SESSION,sid709991,Unknown,Active,canonical_sessions,sid709991
SID737367,SESSION,SID737367,Unknown,Active,canonical_sessions,SID737367
SID537543,SESSION,SID537543,Unknown,Active,canonical_sessions,SID537543
SID791468,SESSION,SID791468,Unknown,Active,canonical_sessions,SID791468
SID169214,SESSION,SID169214,Unknown,Active,canonical_sessions,SID169214
SID299963,SESSION,SID299963,Unknown,Active,canonical_sessions,SID299963
SID100539,SESSION,SID100539,Unknown,Active,canonical_sessions,SID100539
SID979652,SESSION,SID979652,Unknown,Active,canonical_sessions,SID979652
SID756092,SESSION,SID756092,Unknown,Active,canonical_sessions,SID756092
SID887189,SESSION,SID887189,Unknown,Active,canonical_sessions,SID887189
SID452347,SESSION,SID452347,Unknown,Active,canonical_sessions,SID452347
SID854889,SESSION,SID854889,Unknown,Active,canonical_sessions,SID854889
SID860866,SESSION,SID860866,Unknown,Active,canonical_sessions,SID860866
SID746308,SESSION,SID746308,Unknown,Active,canonical_sessions,SID746308
SID924235,SESSION,SID924235,Unknown,Active,canonical_sessions,SID924235
SID634895,SESSION,SID634895,Unknown,Active,canonical_sessions,SID634895
SID731480,SESSION,SID731480,Unknown,Active,canonical_sessions,SID731480
SID547700,SESSION,SID547700,Unknown,Active,canonical_sessions,SID547700
SID680757,SESSION,SID680757,Unknown,Active,canonical_sessions,SID680757
sid374315,SESSION,sid374315,Unknown,Active,canonical_sessions,sid374315
SID-887787,SESSION,SID-887787,Unknown,Active,canonical_sessions,SID-887787
SID353248,SESSION,SID353248,Unknown,Active,canonical_sessions,SID353248
SID534176,SESSION,SID534176,Unknown,Active,canonical_sessions,SID534176
SID480386,SESSION,SID480386,Unknown,Active,canonical_sessions,SID480386
sid322066,SESSION,sid322066,Unknown,Active,canonical_sessions,sid322066
SID408744,SESSION,SID408744,Unknown,Active,canonical_sessions,SID408744
SID437623,SESSION,SID437623,Unknown,Active,canonical_sessions,SID437623
SID850702,SESSION,SID850702,Unknown,Active,canonical_sessions,SID850702
SID228041,SESSION,SID228041,Unknown,Active,canonical_sessions,SID228041
SID-249809,SESSION,SID-249809,Unknown,Active,canonical_sessions,SID-249809
SID589069,SESSION,SID589069,Unknown,Active,canonical_sessions,SID589069
SID996354,SESSION,SID996354,Unknown,Active,canonical_sessions,SID996354
SID716039,SESSION,SID716039,Unknown,Active,canonical_sessions,SID716039
SID630878,SESSION,SID630878,Unknown,Active,canonical_sessions,SID630878
sid945556,SESSION,sid945556,Unknown,Active,canonical_sessions,sid945556
SID406308,SESSION,SID406308,Unknown,Active,canonical_sessions,SID406308
SID165558,SESSION,SID165558,Unknown,Active,canonical_sessions,SID165558
SID566810,SESSION,SID566810,Unknown,Active,canonical_sessions,SID566810
SID874019,SESSION,SID874019,Unknown,Active,canonical_sessions,SID874019
SID276378,SESSION,SID276378,Unknown,Active,canonical_sessions,SID276378
SID965679,SESSION,SID965679,Unknown,Active,canonical_sessions,SID965679
SID379886,SESSION,SID379886,Unknown,Active,canonical_sessions,SID379886
SID388344,SESSION,SID388344,Unknown,Active,canonical_sessions,SID388344
SID281471,SESSION,SID281471,Unknown,Active,canonical_sessions,SID281471
SID625217,SESSION,SID625217,Unknown,Active,canonical_sessions,SID625217
SID-795857,SESSION,SID-795857,Unknown,Active,canonical_sessions,SID-795857
SID861274,SESSION,SID861274,Unknown,Active,canonical_sessions,SID861274
SID548673,SESSION,SID548673,Unknown,Active,canonical_sessions,SID548673
SID-127420,SESSION,SID-127420,Unknown,Active,canonical_sessions,SID-127420
SID925865,SESSION,SID925865,Unknown,Active,canonical_sessions,SID925865
SID132357,SESSION,SID132357,Unknown,Active,canonical_sessions,SID132357
SID435385,SESSION,SID435385,Unknown,Active,canonical_sessions,SID435385
SID478005,SESSION,SID478005,Unknown,Active,canonical_sessions,SID478005
SID835229,SESSION,SID835229,Unknown,Active,canonical_sessions,SID835229
SID940853,SESSION,SID940853,Unknown,Active,canonical_sessions,SID940853
SID385662,SESSION,SID385662,Unknown,Active,canonical_sessions,SID385662
SID541678,SESSION,SID541678,Unknown,Active,canonical_sessions,SID541678
SID401265,SESSION,SID401265,Unknown,Active,canonical_sessions,SID401265
SID488159,SESSION,SID488159,Unknown,Active,canonical_sessions,SID488159
SID518658,SESSION,SID518658,Unknown,Active,canonical_sessions,SID518658
SID402301,SESSION,SID402301,Unknown,Active,canonical_sessions,SID402301
SID-805134,SESSION,SID-805134,Unknown,Active,canonical_sessions,SID-805134
SID134635,SESSION,SID134635,Unknown,Active,canonical_sessions,SID134635
SID633397,SESSION,SID633397,Unknown,Active,canonical_sessions,SID633397
SID110979,SESSION,SID110979,Unknown,Active,canonical_sessions,SID110979
SID745804,SESSION,SID745804,Unknown,Active,canonical_sessions,SID745804
SID160923,SESSION,SID160923,Unknown,Active,canonical_sessions,SID160923
SID775294,SESSION,SID775294,Unknown,Active,canonical_sessions,SID775294
SID816163,SESSION,SID816163,Unknown,Active,canonical_sessions,SID816163
SID343905,SESSION,SID343905,Unknown,Active,canonical_sessions,SID343905
SID-200482,SESSION,SID-200482,Unknown,Active,canonical_sessions,SID-200482
sid886065,SESSION,sid886065,Unknown,Active,canonical_sessions,sid886065
SID176257,SESSION,SID176257,Unknown,Active,canonical_sessions,SID176257
SID861376,SESSION,SID861376,Unknown,Active,canonical_sessions,SID861376
SID685852,SESSION,SID685852,Unknown,Active,canonical_sessions,SID685852
SID764319,SESSION,SID764319,Unknown,Active,canonical_sessions,SID764319
SID962130,SESSION,SID962130,Unknown,Active,canonical_sessions,SID962130
SID944664,SESSION,SID944664,Unknown,Active,canonical_sessions,SID944664
SID925652,SESSION,SID925652,Unknown,Active,canonical_sessions,SID925652
SID807720,SESSION,SID807720,Unknown,Active,canonical_sessions,SID807720
SID384223,SESSION,SID384223,Unknown,Active,canonical_sessions,SID384223
SID613871,SESSION,SID613871,Unknown,Active,canonical_sessions,SID613871
SID301102,SESSION,SID301102,Unknown,Active,canonical_sessions,SID301102
SID192047,SESSION,SID192047,Unknown,Active,canonical_sessions,SID192047
SID811697,SESSION,SID811697,Unknown,Active,canonical_sessions,SID811697
SID485380,SESSION,SID485380,Unknown,Active,canonical_sessions,SID485380
SID161183,SESSION,SID161183,Unknown,Active,canonical_sessions,SID161183
SID711073,SESSION,SID711073,Unknown,Active,canonical_sessions,SID711073
SID225517,SESSION,SID225517,Unknown,Active,canonical_sessions,SID225517
SID816300,SESSION,SID816300,Unknown,Active,canonical_sessions,SID816300
SID236160,SESSION,SID236160,Unknown,Active,canonical_sessions,SID236160
SID905847,SESSION,SID905847,Unknown,Active,canonical_sessions,SID905847
SID418430,SESSION,SID418430,Unknown,Active,canonical_sessions,SID418430
SID688559,SESSION,SID688559,Unknown,Active,canonical_sessions,SID688559
SID224903,SESSION,SID224903,Unknown,Active,canonical_sessions,SID224903
