hostname,firewall_event_count,firewall_deny_count,threat_flag_count,unique_source_ip_count,unique_destination_ip_count,bytes_sent,bytes_received,session_count,endpoint_alert_count,critical_endpoint_alert_count,is_managed,firewall_deny_ratio,evidence_count,feature_confidence,observation_count,valid_timestamp_count,distinct_active_days,distinct_active_hours,min_ts,max_ts,unknown_timestamp_count,historical_span_days,timestamp_quality_score,eligibility_status,baseline_confidence,baseline_method,baseline_window,population_deny_ratio_median,population_deny_ratio_mad,population_endpoint_alert_median,population_endpoint_alert_mad,firewall_deny_abs_dev,firewall_deny_rel_dev,firewall_deny_zscore,firewall_deny_ratio_zscore,bytes_sent_zscore,bytes_received_zscore,unique_source_ip_zscore,unique_destination_ip_zscore,endpoint_alert_zscore,network_deviation,endpoint_deviation,volume_deviation,behavior_deviation_score,network_deviation_status,endpoint_deviation_status,volume_deviation_status,overall_deviation_status,multi_signal_deviation_count
LPT-10892,8.0,3.0,1.0,3.0,4.0,214379508.98,204902843.92,8.0,5.0,0.0,True,0.375,13.0,EXACT,17,6,5,5,2026-06-08 10:52:00,2026-09-08 01:44:44,11,91.62,0.3529,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.375,3.6059,3.4373,1.349,2.0235,5.0,3.0,5.0,3.6059,3.8686,ELEVATED,OUTLIER,ELEVATED,ELEVATED,3
vdr-11400,1.0,0.0,1.0,1.0,1.0,2364406.0,10133025.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0348,-0.8584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,0
vdr-11350,2.0,2.0,0.0,0.0,1.0,58170137.22,63024247.64,2.0,0.0,0.0,False,1.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.1867,0.3082,-0.6745,0.0,0.0,2.0,0.0,0.3082,0.7694,UNUSUAL,NORMAL,NORMAL,NORMAL,0
WS-10946,7.0,1.0,1.0,1.0,4.0,192153106.92,154733420.28,4.0,2.0,1.0,True,0.1428571428571428,9.0,EXACT,13,5,5,5,2026-08-02 00:42:07,2026-09-03 06:16:20,8,32.23,0.3846,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.1429,3.1194,2.3308,0.0,2.0235,2.0,2.0235,2.0,3.1194,2.381,UNUSUAL,UNUSUAL,ELEVATED,UNUSUAL,1
LPT-11890.corp.local,2.0,0.0,0.0,2.0,2.0,82467709.0,70049054.0,0.0,0.0,0.0,False,0.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7186,0.4631,0.6745,0.6745,0.0,0.6745,0.0,0.7186,0.4644,NORMAL,NORMAL,NORMAL,NORMAL,0
vdr-10060,1.0,1.0,0.0,0.0,1.0,23047700.48,24526192.64,1.0,0.0,0.0,False,1.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.582,-0.5409,-0.6745,0.0,0.0,1.0,0.0,0.0,0.3333,NORMAL,NORMAL,NORMAL,NORMAL,0
lpt-11764,3.0,0.0,1.0,1.0,1.0,78280157.72,114457229.64,3.0,0.0,0.0,False,0.0,3.0,PROBABLE,3,0,0,0,,,3,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6269,1.4425,0.0,0.0,0.0,0.0,0.0,1.4425,0.4808,NORMAL,NORMAL,NORMAL,NORMAL,0
LPT-12852,5.0,2.0,0.0,3.0,4.0,130626227.18,126207333.64,4.0,4.0,0.0,True,0.4,9.0,EXACT,17,8,7,6,2026-08-06 10:54:37,2026-09-09 10:04:14,9,33.97,0.4706,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.4,1.7727,1.7017,1.349,2.0235,4.0,2.0235,4.0,1.7727,2.5987,UNUSUAL,OUTLIER,UNUSUAL,ELEVATED,1
VDR-11033,7.0,3.0,1.0,1.0,2.0,234695988.76,197996124.76,6.0,3.0,0.0,True,0.4285714285714285,10.0,EXACT,15,8,8,6,2026-08-09 00:00:00,2026-09-03 07:10:28,7,25.3,0.5333,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.4286,4.0506,3.285,0.0,0.6745,3.0,3.0,3.0,4.0506,3.3502,ELEVATED,ELEVATED,OUTLIER,ELEVATED,3
LPT_12143,1.0,1.0,0.0,1.0,0.0,31142707.2,32099252.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.4049,-0.3739,0.0,-0.6745,0.0,1.0,0.0,0.0,0.3333,NORMAL,NORMAL,NORMAL,NORMAL,0
LPT_12428,2.0,0.0,0.0,2.0,0.0,12624906.24,31955026.64,1.0,0.0,0.0,False,0.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8102,-0.3771,0.6745,-0.6745,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,0
LPT-11880,8.0,0.0,1.0,6.0,3.0,195147850.8,166577810.68,7.0,3.0,0.0,True,0.0,11.0,EXACT,18,10,9,7,2026-01-08 03:24:00,2026-12-08 22:42:00,8,334.8,0.5556,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.185,2.592,3.3725,1.349,3.0,1.349,3.0,3.185,2.5113,NORMAL,ELEVATED,ELEVATED,ELEVATED,2
LPT_10028,1.0,0.0,0.0,0.0,1.0,24819643.22,24808789.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5433,-0.5347,-0.6745,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,0
ws-10916,1.0,0.0,0.0,0.0,1.0,17952352.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6936,-0.5409,-0.6745,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,0
LPT-10065,13.0,5.0,1.0,5.0,2.0,322061215.94,348820796.4,10.0,4.0,0.0,True,0.3846153846153846,17.0,EXACT,19,6,6,3,2026-08-15 00:00:00,2026-09-09 00:00:00,13,25.0,0.3158,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.3846,5.9629,6.6114,2.698,0.6745,4.0,5.0,4.0,6.6114,5.2038,OUTLIER,OUTLIER,OUTLIER,OUTLIER,3
LPT-12402.corp.local,2.0,0.0,0.0,0.0,1.0,47755563.86,64571310.08,1.0,0.0,0.0,False,0.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0412,0.3423,-0.6745,0.0,0.0,0.0,0.0,0.3423,0.1141,NORMAL,NORMAL,NORMAL,NORMAL,0
WS-12866,6.0,2.0,1.0,3.0,3.0,122620270.88,142064304.64,6.0,2.0,0.0,True,0.3333333333333333,8.0,EXACT,11,5,5,5,2026-03-09 00:00:00,2026-08-29 12:32:00,6,173.52,0.4545,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.3333,1.5974,2.0514,1.349,1.349,2.0,2.0,2.0,2.0514,2.0171,UNUSUAL,UNUSUAL,UNUSUAL,UNUSUAL,0
VDR_10648,1.0,0.0,0.0,0.0,1.0,24819643.22,3345774.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5433,-1.0081,-0.6745,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,0
VDR-11973,4.0,2.0,0.0,2.0,3.0,106741900.66,114817827.92,4.0,6.0,0.0,False,0.5,10.0,PROBABLE,16,10,9,7,2026-08-05 10:09:13,2026-09-08 03:34:08,6,33.73,0.625,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.5,1.2499,1.4505,0.6745,1.349,6.0,2.0,6.0,1.4505,3.1502,UNUSUAL,OUTLIER,NORMAL,ELEVATED,1
LPT-12347.corp.local,1.0,1.0,0.0,0.0,0.0,24819643.22,24526192.64,0.0,0.0,0.0,False,1.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.5433,-0.5409,-0.6745,-0.6745,0.0,1.0,0.0,0.0,0.3333,NORMAL,NORMAL,NORMAL,NORMAL,0
WS-11450.corp.local,1.0,0.0,0.0,1.0,0.0,15791094.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7409,-0.5409,0.0,-0.6745,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,0
WS-11641,6.0,2.0,0.0,3.0,2.0,156248632.7,179067125.92,5.0,3.0,1.0,True,0.3333333333333333,9.0,EXACT,11,5,5,5,2026-07-08 08:35:00,2026-08-31 06:05:46,6,53.9,0.4545,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.3333,2.3335,2.8675,1.349,0.6745,3.0,2.0,3.0,2.8675,2.6225,UNUSUAL,ELEVATED,ELEVATED,ELEVATED,2
VDR-10875,8.0,2.0,1.0,2.0,4.0,150742100.12,196141779.56,7.0,1.0,0.0,True,0.25,9.0,EXACT,14,5,4,5,2026-08-16 15:17:43,2026-08-23 06:47:56,9,6.65,0.3571,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.25,2.213,3.2441,0.6745,2.0235,1.0,2.0235,1.0,3.2441,2.0892,UNUSUAL,NORMAL,ELEVATED,UNUSUAL,1
vdr-12388,1.0,0.0,0.0,0.0,1.0,17897358.0,36344243.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6948,-0.2803,-0.6745,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,0
WS-12511.corp.local,1.0,0.0,0.0,1.0,0.0,24819643.22,14446801.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5433,-0.7632,0.0,-0.6745,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,0
VDR-10529.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,EXACT,0,0,0,0,,,0,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0865,-1.0819,-0.6745,-0.6745,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,0
lpt-10840,1.0,1.0,0.0,0.0,0.0,38466457.0,38787892.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.2446,-0.2264,-0.6745,-0.6745,0.0,1.0,0.0,0.0,0.3333,NORMAL,NORMAL,NORMAL,NORMAL,0
VDR_10018,2.0,0.0,0.0,2.0,1.0,75617431.0,48466288.0,2.0,0.0,0.0,False,0.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5686,-0.0129,0.6745,0.0,0.0,0.0,0.0,0.5686,0.1895,NORMAL,NORMAL,NORMAL,NORMAL,0
WS_12606,1.0,0.0,0.0,0.0,1.0,5157847.0,31203519.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9736,-0.3937,-0.6745,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,0
LPT-12877,6.0,1.0,0.0,3.0,5.0,170290726.44,146764608.52,6.0,4.0,0.0,True,0.1666666666666666,10.0,EXACT,18,11,10,8,2026-08-01 08:54:24,2026-08-30 13:30:32,7,29.19,0.6111,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.1667,2.6409,2.155,1.349,2.698,4.0,2.698,4.0,2.6409,3.113,ELEVATED,OUTLIER,ELEVATED,ELEVATED,3
LPT-10216,5.0,1.0,0.0,3.0,4.0,114502581.66,132251933.92,5.0,4.0,0.0,True,0.2,9.0,EXACT,15,10,9,8,2026-08-03 00:00:00,2026-09-07 09:43:03,5,35.4,0.6667,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.2,1.4198,1.835,1.349,2.0235,4.0,2.0235,4.0,1.835,2.6195,UNUSUAL,OUTLIER,UNUSUAL,ELEVATED,1
LPT_10377,3.0,1.0,0.0,2.0,2.0,43278016.56,101920574.44,2.0,0.0,0.0,False,0.3333333333333333,3.0,PROBABLE,3,0,0,0,,,3,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333,-0.1392,1.166,0.6745,0.6745,0.0,1.0,0.0,1.166,0.722,NORMAL,NORMAL,NORMAL,NORMAL,0
VDR_10692,1.0,0.0,0.0,1.0,0.0,21157514.0,44940893.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6234,-0.0907,0.0,-0.6745,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,0
LPT-10863.corp.local,1.0,0.0,0.0,1.0,1.0,24819643.22,49817010.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5433,0.0169,0.0,0.0,0.0,0.0,0.0,0.0169,0.0056,NORMAL,NORMAL,NORMAL,NORMAL,0
lpt-10076,2.0,0.0,1.0,1.0,1.0,25669614.22,50554930.0,1.0,0.0,0.0,False,0.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5247,0.0331,0.0,0.0,0.0,0.0,0.0,0.0331,0.011,NORMAL,NORMAL,NORMAL,NORMAL,0
WS-11391.corp.local,1.0,0.0,0.0,0.0,0.0,15099494.4,34943720.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.756,-0.3112,-0.6745,-0.6745,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,0
VDR-12806,3.0,1.0,0.0,2.0,0.0,79000601.22,89339381.76,2.0,1.0,0.0,True,0.3333333333333333,4.0,EXACT,8,4,4,4,2026-08-17 23:46:56,2026-09-08 01:09:00,4,21.06,0.5,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333,0.6427,0.8885,0.6745,-0.6745,1.0,1.0,1.0,0.8885,0.9628,NORMAL,NORMAL,NORMAL,NORMAL,0
LPT-11786.corp.local,1.0,0.0,0.0,1.0,1.0,20440752.0,33550850.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6391,-0.3419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,0
lpt-11950,4.0,0.0,0.0,2.0,2.0,79157658.9,132979115.0,4.0,0.0,0.0,False,0.0,4.0,PROBABLE,4,0,0,0,,,4,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6461,1.851,0.6745,0.6745,0.0,0.6745,0.0,1.851,0.8418,NORMAL,NORMAL,UNUSUAL,NORMAL,0
WS_12862,1.0,0.0,0.0,1.0,1.0,37918.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0857,-0.5409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,0
LPT-10496,8.0,1.0,1.0,1.0,5.0,212175702.1,192574751.12,7.0,1.0,1.0,True,0.125,9.0,EXACT,15,7,7,6,2026-08-02 10:28:10,2026-09-09 12:20:00,8,38.08,0.4667,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.125,3.5577,3.1654,0.0,2.698,1.0,2.698,1.0,3.5577,2.4186,ELEVATED,NORMAL,ELEVATED,UNUSUAL,2
VDR-12748,9.0,1.0,1.0,4.0,5.0,247567922.56,237810545.92,8.0,5.0,0.0,True,0.1111111111111111,14.0,EXACT,19,7,7,7,2026-08-02 16:09:05,2026-09-08 19:53:05,12,37.16,0.3684,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.1111,4.3323,4.1631,2.0235,2.698,5.0,2.698,5.0,4.3323,4.0101,ELEVATED,OUTLIER,OUTLIER,OUTLIER,3
vdr-10206,1.0,0.0,0.0,1.0,1.0,24819643.22,9718740.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5433,-0.8675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,0
lpt-12783,2.0,0.0,0.0,1.0,1.0,39584932.22,48548478.64,2.0,0.0,0.0,False,0.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2201,-0.0111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,0
ws-12097,3.0,0.0,1.0,2.0,2.0,87308341.42,117152647.92,3.0,0.0,0.0,False,0.0,3.0,PROBABLE,3,0,0,0,,,3,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8245,1.502,0.6745,0.6745,0.0,0.6745,0.0,1.502,0.7255,NORMAL,NORMAL,UNUSUAL,NORMAL,0
ws-11749,2.0,0.0,0.0,2.0,2.0,28700451.28,71418949.64,2.0,0.0,0.0,False,0.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4583,0.4933,0.6745,0.6745,0.0,0.6745,0.0,0.4933,0.3893,NORMAL,NORMAL,NORMAL,NORMAL,0
LPT-12133,7.0,2.0,1.0,3.0,6.0,199113737.64,228738410.6,4.0,2.0,0.0,True,0.2857142857142857,9.0,EXACT,15,7,7,5,2026-06-09 12:12:00,2026-08-31 00:00:00,8,82.49,0.4667,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.2857,3.2718,3.963,1.349,3.3725,2.0,3.3725,2.0,3.963,3.1118,ELEVATED,UNUSUAL,ELEVATED,ELEVATED,2
VDR-10666.corp.local,4.0,2.0,0.0,2.0,0.0,86663846.78,72505304.28,3.0,0.0,0.0,False,0.5,4.0,PROBABLE,4,0,0,0,,,4,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.5,0.8104,0.5173,0.6745,-0.6745,0.0,2.0,0.0,0.8104,0.9368,UNUSUAL,NORMAL,NORMAL,NORMAL,0
ws-10812,6.0,1.0,0.0,4.0,2.0,174957292.44,95396852.28,6.0,0.0,0.0,False,0.1666666666666666,6.0,PROBABLE,6,0,0,0,,,6,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.1667,2.743,1.0221,2.0235,0.6745,0.0,1.0,0.0,2.743,1.2477,NORMAL,NORMAL,ELEVATED,NORMAL,1
WS_11127,1.0,0.0,0.0,0.0,0.0,4477419.52,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9885,-0.5409,-0.6745,-0.6745,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,0
VDR-11419,5.0,1.0,0.0,2.0,4.0,102828345.88,91634116.24,5.0,1.0,0.0,True,0.2,6.0,EXACT,11,6,6,5,2026-02-08 00:00:00,2026-09-04 02:32:58,5,208.11,0.5455,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.2,1.1642,0.9391,0.6745,2.0235,1.0,2.0235,1.0,1.1642,1.3959,UNUSUAL,NORMAL,NORMAL,NORMAL,0
lpt-12939,2.0,0.0,0.0,0.0,1.0,28875431.32,37169375.64,2.0,0.0,0.0,False,0.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4545,-0.2621,-0.6745,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,0
vdr-11812,1.0,0.0,0.0,1.0,1.0,17717574.0,4497321.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6987,-0.9827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,0
VDR-10093.corp.local,1.0,0.0,0.0,1.0,0.0,13693491.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7868,-0.5409,0.0,-0.6745,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,0
LPT-12008,9.0,2.0,0.0,5.0,2.0,196990316.46,270387304.88,9.0,3.0,0.0,True,0.2222222222222222,12.0,EXACT,19,9,9,8,2026-08-08 23:23:00,2026-09-08 07:37:17,10,30.34,0.4737,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.2222,3.2253,4.8816,2.698,0.6745,3.0,2.0,3.0,4.8816,3.2939,UNUSUAL,ELEVATED,OUTLIER,ELEVATED,2
WS-12870,11.0,5.0,3.0,7.0,7.0,208364791.88,275537874.2,10.0,1.0,0.0,True,0.4545454545454545,12.0,EXACT,17,5,5,4,2026-08-06 00:00:00,2026-08-28 20:32:12,12,22.86,0.2941,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.4545,3.4743,4.9952,4.0469,4.0469,1.0,5.0,1.0,4.9952,3.6651,OUTLIER,NORMAL,OUTLIER,ELEVATED,2
LPT-11156.corp.local,1.0,0.0,0.0,1.0,0.0,46352836.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0719,-0.5409,0.0,-0.6745,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,0
