log_id,timestamp,hostname,src_ip,dst_ip,src_port,dst_port,protocol,action,bytes_sent,bytes_received,session_id,threat_flag,rule_name,geo_country
FW000018502,2026-08-10 00:56:27+00:00,WS-10645,222.125.146.245,Unknown,22,22,TCP,ALLOW,38844161.0,40386476.0,SID-428322,False,BLOCK_EXTERNAL_RDP,RU
FW000024089,Unknown,WS-12515,120.136.202.210,Unknown,443,443,TCP,ALLOW,9500098.56,1781951.0,SID560297,False,ALLOW_WEB,RU
FW000016124,2026-08-09 13:54:52+00:00,VDR-12152.corp.local,Unknown,192.168.40.16,443,443,TCP,ALLOW,11980810.24,32447825.92,sid604862,False,ALLOW_WEB,Unknown
FW000026701,2026-08-09 14:10:41+00:00,LPT-11341,192.168.221.174,Unknown,3306,445,TCP,ALLOW,43119673.0,47959441.0,SID762657,False,ALLOW_INTERNAL_DNS,United States
FW000026365,2026-08-26 10:14:51+00:00,LPT-10731,192.168.126.190,59.164.214.245,8443,80,TCP,DENY,31708938.24,27146399.0,SID516080,False,allow_office_apps,Russia
FW000003280,Unknown,VDR-11247,Unknown,172.16.61.199,443,8080,TCP,DENY,19807600.64,33407349.0,Unknown,False,ALLOW_INTERNAL_DNS,Unknown
FW000009067,2026-08-16 00:00:00+00:00,VDR_10029,172.16.119.114,172.16.26.70,443,1433,TCP,ALLOW,639631.36,49524244.48,SID901204,False,Unknown,ind
FW000015368,Unknown,VDR-11727,192.168.180.171,Unknown,135,8443,UDP,ALLOW,10835343.36,29347968.0,SID882032,False,Unknown,ind
FW000015612,Unknown,WS-10419,Unknown,192.168.180.231,80,8080,TCP,ALLOW,21524717.0,24526192.64,SID712903,False,DENY_TELNET,Unknown
FW000004924,Unknown,LPT-10596,110.250.246.24,192.168.239.71,445,22,TCP,DENY,2177751.0,24526192.64,SID-186164,False,UNKNOWN,China
FW000017111,Unknown,ws-10367,192.168.118.27,Unknown,443,445,TCP,ALLOW,24819643.22,8543221.76,SID405856,False,Unknown,unknown
FW000014883,2026-09-08 22:46:49+00:00,lpt-11970,Unknown,219.60.193.232,443,443,TCP,ALLOW,12834170.0,18427871.0,SID891622,False,MONITOR_DB_ACCESS,Unknown
FW000002348,Unknown,VDR-11388,192.168.64.174,155.185.222.226,443,8080,TCP,ALLOW,344890.0,40784056.32,SID800251,False,UNKNOWN,Unknown
FW000021220,2026-12-08 16:57:00+00:00,LPT-10897,76.108.111.26,Unknown,53,3306,TCP,DENY,43262808.0,18350655.0,SID497260,False,ALLOW_WEB,Unknown
FW000019830,Unknown,WS-10512,Unknown,Unknown,80,1433,TCP,ALLOW,18448925.0,20090716.16,SID841571,False,MONITOR_DB_ACCESS,India
FW000014295,Unknown,WS-11949,63.58.137.83,Unknown,1433,8080,TCP,ALLOW,49924096.0,33984102.4,SID363782,False,DENY_TELNET,India
FW000026582,2026-08-31 07:22:00+00:00,VDR-11634,Unknown,23.175.251.11,135,1433,TCP,DENY,26640067.0,24526192.64,SID206166,False,BLOCK_EXTERNAL_RDP,CN
FW000017799,Unknown,vdr-10638,Unknown,84.242.253.119,80,1433,UDP,ALLOW,32639712.0,17549086.72,Unknown,False,ALLOW_WEB,Unknown
FW000023176,2026-09-02 14:17:48+00:00,VDR-10029,62.48.185.174,91.123.97.136,443,53,UDP,ALLOW,39667722.24,22383964.16,SID820861,False,DENY_TELNET,China
FW000008861,2026-09-09 03:04:00+00:00,LPT-11786,Unknown,172.16.66.10,8080,80,UDP,ALLOW,17372351.0,26328701.0,SID323791,True,DENY_TELNET,RU
FW000003034,Unknown,lpt-12494,Unknown,Unknown,80,445,TCP,DENY,20073563.0,24526192.64,SID-419608,True,block_tor_exit,Unknown
FW000005290,2026-08-13 05:40:01+00:00,LPT_11300,Unknown,172.16.199.196,443,135,TCP,ALLOW,24819643.22,49273121.0,SID451737,False,UNKNOWN,IN
FW000026676,Unknown,lpt-11015,Unknown,Unknown,80,53,TCP,ALLOW,24819643.22,21118715.0,SID267381,False,block_tor_exit,Russia
FW000011967,2026-08-29 00:00:00+00:00,LPT-11786,Unknown,Unknown,443,443,TCP,ALLOW,26028973.0,44937252.0,SID926829,False,block_tor_exit,China
FW000009896,2026-08-20 08:22:48+00:00,VDR-11256,130.200.169.191,174.39.217.248,1433,80,TCP,ALLOW,37595118.0,24526192.64,SID-914152,False,ALLOW_WEB,India
FW000028931,Unknown,Unknown,Unknown,192.168.42.87,1433,53,UDP,ALLOW,24819643.22,48454205.44,SID766464,False,BLOCK_EXTERNAL_RDP,India
FW000012027,2026-09-02 01:12:08+00:00,WS-12120,Unknown,192.168.155.214,443,135,TCP,ALLOW,2634025.0,9290383.36,Unknown,False,BLOCK_EXTERNAL_RDP,United States
FW000008563,2026-08-25 00:00:00+00:00,WS-10686.corp.local,19.182.48.57,24.171.187.215,8443,53,TCP,ALLOW,40783881.0,24526192.64,Unknown,False,UNKNOWN,RU
FW000029210,2026-09-01 06:53:39+00:00,WS_12889,Unknown,163.17.79.34,135,25,ICMP,ALLOW,17793126.4,43688128.0,Unknown,False,Unknown,Russia
FW000001619,2026-08-30 00:00:00+00:00,WS-10726,133.0.80.225,Unknown,443,80,TCP,ALLOW,24479277.0,30048808.96,SID241438,False,UNKNOWN,India
FW000007046,2026-08-25 22:24:59+00:00,LPT-12440,192.168.244.11,Unknown,53,443,TCP,DENY,24819643.22,6165626.88,SID932142,False,Unknown,RU
FW000026918,2026-08-17 00:00:00+00:00,LPT-12006,192.168.127.229,140.29.41.241,53,135,TCP,DENY,24819643.22,6406295.0,SID758601,False,ALLOW_INTERNAL_DNS,China
FW000004275,2026-11-08 23:48:00+00:00,WS-11540.corp.local,Unknown,63.27.218.106,3306,445,TCP,ALLOW,43326081.0,40079230.0,SID862075,True,BLOCK_EXTERNAL_RDP,CN
FW000020857,2026-08-19 00:00:00+00:00,ws-10916,Unknown,172.16.207.236,443,8443,TCP,ALLOW,17952352.0,24526192.64,SID974715,False,Unknown,Unknown
FW000013389,2026-09-06 06:39:11+00:00,VDR-11074,192.168.212.9,Unknown,445,53,TCP,ALLOW,27446396.0,7604573.0,SID189593,False,Unknown,Russia
FW000010412,2026-09-01 16:54:49+00:00,VDR_11757,172.16.81.191,Unknown,443,80,TCP,ALLOW,24819643.22,24526192.64,SID916346,False,Unknown,RU
FW000001951,2026-09-01 12:33:48+00:00,WS-10413,195.215.193.106,Unknown,53,3389,TCP,ALLOW,38493419.52,10449218.0,SID-112283,False,DENY_TELNET,unknown
FW000010929,Unknown,LPT-11689,222.37.209.247,Unknown,443,445,UDP,ALLOW,23421309.0,14536067.0,SID392593,False,block_tor_exit,United States
FW000023257,2026-08-21 00:24:00+00:00,Unknown,32.176.168.147,192.168.38.160,443,3306,TCP,ALLOW,36776798.0,24526192.64,SID487449,False,UNKNOWN,United States
FW000020912,2026-08-31 00:00:00+00:00,LPT-10212,146.23.84.48,172.16.73.41,445,80,TCP,ALLOW,12788051.0,24526192.64,SID318722,False,Unknown,United States
FW000001069,2026-08-27 10:48:18+00:00,WS-12261,Unknown,Unknown,8080,443,TCP,DENY,18295390.0,24526192.64,SID170798,False,ALLOW_INTERNAL_DNS,RU
FW000018645,Unknown,VDR-11962,Unknown,192.168.182.5,25,443,ICMP,ALLOW,24819643.22,21493582.0,SID571852,False,ALLOW_WEB,IN
FW000002275,2026-08-01 12:39:35+00:00,WS-12447,Unknown,163.196.131.130,22,8080,TCP,ALLOW,44870860.8,33617588.0,SID848887,False,ALLOW_INTERNAL_DNS,Unknown
FW000011160,2026-08-07 19:41:42+00:00,LPT-10210,Unknown,Unknown,135,443,TCP,DENY,20929126.4,13778288.64,SID308054,False,Unknown,CN
FW000012939,2026-08-22 17:53:10+00:00,vdr-10335,178.86.196.247,Unknown,135,80,TCP,ALLOW,9649184.0,29382675.0,SID297509,False,Unknown,Russia
FW000012446,2026-08-19 00:23:09+00:00,vdr-11922,Unknown,192.168.249.210,445,443,TCP,ALLOW,24819643.22,4443242.0,SID790965,False,DENY_TELNET,unknown
FW000001266,2026-08-19 05:20:00+00:00,LPT-10853,10.230.101.0,22.36.38.129,3306,53,TCP,ALLOW,10594319.0,22960544.0,SID953873,False,ALLOW_WEB,US
FW000012387,2026-08-03 00:00:00+00:00,WS-11113,Unknown,Unknown,443,443,UDP,ALLOW,19303674.0,24526192.64,SID732149,False,UNKNOWN,Unknown
FW000002846,2026-04-08 23:07:00+00:00,LPT-11678,Unknown,199.117.81.183,53,53,UDP,ALLOW,24819643.22,4974229.0,SID241956,False,DENY_TELNET,Unknown
FW000023308,2026-09-05 01:52:32+00:00,lpt-10583,192.168.111.108,121.86.131.80,8080,22,TCP,ALLOW,44732252.16,30557887.0,SID504284,False,ALLOW_INTERNAL_DNS,ind
FW000008775,2026-09-09 00:00:00+00:00,vdr-10666,Unknown,Unknown,443,443,TCP,ALLOW,14251506.0,30786191.36,SID574375,False,BLOCK_EXTERNAL_RDP,United States
FW000024073,2026-09-08 00:00:00+00:00,Unknown,108.63.169.215,172.16.56.34,443,25,TCP,ALLOW,2857342.0,24526192.64,SID929966,False,MONITOR_DB_ACCESS,RU
FW000027668,2026-08-18 07:01:31+00:00,WS-10242,Unknown,Unknown,25,22,UDP,ALLOW,21667116.0,24526192.64,Unknown,False,MONITOR_DB_ACCESS,Unknown
FW000000348,2026-08-29 13:23:16+00:00,vdr-12484,192.168.78.146,172.16.147.223,80,443,TCP,ALLOW,27964965.0,25228738.56,SID761429,False,ALLOW_INTERNAL_DNS,Russia
FW000025956,2026-08-28 14:52:10+00:00,lpt-12000,172.16.126.71,172.16.162.115,1433,443,TCP,ALLOW,24819643.22,39213984.0,SID568605,False,allow_office_apps,CN
FW000002261,2026-09-05 01:21:22+00:00,VDR-11811,Unknown,Unknown,80,8080,TCP,DENY,24819643.22,24526192.64,sid991468,False,ALLOW_WEB,India
FW000006278,Unknown,WS-10594,192.168.158.134,Unknown,8080,445,TCP,ALLOW,36490971.0,40672548.0,SID395129,False,DENY_TELNET,unknown
FW000018947,2026-10-08 22:01:00+00:00,WS-10979,Unknown,192.168.165.38,3306,8443,TCP,DENY,22529259.0,24095293.44,SID372780,False,DENY_TELNET,India
FW000025633,2026-08-14 14:56:47+00:00,VDR-11580,Unknown,Unknown,443,8443,TCP,DENY,24819643.22,24526192.64,SID-457789,False,block_tor_exit,Russia
FW000009920,2026-08-19 19:27:00+00:00,lpt-10862,Unknown,172.16.33.169,1433,3389,TCP,ALLOW,44861458.0,24526192.64,SID-197654,False,allow_office_apps,RU
FW000017862,2026-08-09 12:04:46+00:00,WS-11939,Unknown,Unknown,443,80,ICMP,ALLOW,12331253.76,28655374.0,SID743484,True,block_tor_exit,unknown
FW000008745,2026-05-08 11:09:00+00:00,VDR-10703,127.75.210.171,Unknown,3389,443,TCP,ALLOW,39074311.0,12354437.0,SID345818,False,allow_office_apps,United States
FW000026491,2026-08-25 14:44:00+00:00,WS-10629,155.94.131.140,39.194.178.138,25,443,TCP,ALLOW,47210497.0,24526192.64,SID306836,False,Unknown,US
FW000009030,2026-08-07 07:41:53+00:00,LPT-12211,Unknown,Unknown,80,135,TCP,ALLOW,39161619.0,6591745.0,SID-972502,False,UNKNOWN,ind
FW000015488,2026-08-11 04:06:38+00:00,Unknown,Unknown,192.168.69.34,25,80,TCP,ALLOW,34019395.0,7741758.0,SID359049,False,UNKNOWN,Unknown
FW000011020,2026-08-29 15:29:32+00:00,VDR-11754,107.185.166.21,172.16.111.152,443,445,UDP,DENY,10984279.0,13033799.68,SID262651,False,block_tor_exit,United States
FW000000256,2026-09-03 06:15:26+00:00,LPT-10129.corp.local,192.168.143.40,21.58.69.123,8443,443,TCP,ALLOW,33564917.76,49986383.0,SID585102,False,allow_office_apps,unknown
FW000027830,2026-08-13 13:04:34+00:00,ws-10023,92.139.245.78,59.190.21.18,445,8080,TCP,ALLOW,45619500.0,24526192.64,sid859305,False,UNKNOWN,US
FW000007284,2026-02-09 08:15:00+00:00,Unknown,Unknown,70.113.69.164,443,445,TCP,ALLOW,13778288.64,37858922.0,sid128476,False,ALLOW_INTERNAL_DNS,Unknown
FW000012971,Unknown,WS-12067,Unknown,Unknown,443,22,TCP,ALLOW,39499857.92,6548522.0,SID107481,False,ALLOW_INTERNAL_DNS,India
FW000001422,2026-08-20 10:12:00+00:00,WS-11397,192.168.230.57,192.168.150.13,443,1433,TCP,ALLOW,5457966.0,38883573.76,SID472798,False,UNKNOWN,unknown
FW000023386,2026-09-02 00:00:00+00:00,VDR-10977,Unknown,192.168.58.95,22,22,TCP,DENY,24819643.22,26176257.0,SID287195,False,DENY_TELNET,unknown
FW000016492,Unknown,WS_10837,Unknown,74.166.99.208,22,53,TCP,DENY,24819643.22,49812474.0,SID469562,False,MONITOR_DB_ACCESS,China
FW000013343,2026-08-02 00:00:00+00:00,WS-11323,Unknown,192.168.115.12,22,135,TCP,ALLOW,2486679.0,2726297.6,SID512168,False,allow_office_apps,RU
FW000016801,Unknown,WS-10280,172.16.162.204,Unknown,443,443,TCP,ALLOW,24819643.22,10157363.2,SID706815,False,allow_office_apps,China
FW000006517,2026-09-09 14:41:00+00:00,LPT-11156.corp.local,27.137.194.62,Unknown,1433,8080,TCP,ALLOW,46352836.0,24526192.64,SID870002,False,Unknown,Unknown
FW000000247,2026-08-05 08:01:53+00:00,vdr-11757,Unknown,192.168.77.59,443,445,TCP,ALLOW,26602373.12,24526192.64,Unknown,False,MONITOR_DB_ACCESS,India
FW000015067,Unknown,LPT-12380,192.168.178.213,Unknown,443,1433,UDP,ALLOW,24819643.22,24526192.64,SID547689,False,Unknown,Unknown
FW000027165,2026-08-12 01:02:59+00:00,WS-10579,172.16.120.29,Unknown,80,443,TCP,DENY,23088247.0,9771690.0,Unknown,False,ALLOW_WEB,IN
FW000022494,2026-11-08 09:59:00+00:00,WS-10699,Unknown,172.16.178.146,25,443,UDP,ALLOW,16815800.32,27477381.0,Unknown,False,Unknown,US
FW000029131,2026-08-17 01:34:09+00:00,LPT-11116,192.168.210.188,66.233.33.179,3389,53,TCP,ALLOW,8769715.0,28299042.0,SID572732,False,Unknown,ind
FW000014677,2026-04-08 01:27:00+00:00,LPT-11801,72.204.102.144,Unknown,22,443,TCP,DENY,24819643.22,3806330.88,SID857226,False,DENY_TELNET,RU
FW000014194,2026-09-05 16:04:59+00:00,LPT-11123,Unknown,Unknown,8080,443,UDP,ALLOW,5924895.0,38650511.36,SID-552724,False,DENY_TELNET,Unknown
FW000014865,2026-09-03 03:38:16+00:00,WS-10725,Unknown,Unknown,80,25,TCP,ALLOW,33543946.24,16678231.0,SID292357,False,Unknown,India
FW000008776,2026-05-09 18:09:00+00:00,LPT-12524,192.168.34.93,Unknown,443,3306,TCP,ALLOW,16920714.0,41803047.0,SID269701,False,allow_office_apps,India
FW000023535,2026-08-25 00:00:00+00:00,LPT-10277,172.16.170.13,172.16.237.202,8080,445,TCP,ALLOW,13281667.0,5364329.0,SID703365,False,MONITOR_DB_ACCESS,unknown
FW000004607,2026-08-20 09:24:50+00:00,VDR-11412,172.16.4.191,Unknown,8080,135,TCP,ALLOW,23522543.0,49920885.0,SID187706,False,block_tor_exit,US
FW000025498,2026-08-17 04:18:00+00:00,LPT-11357,172.16.45.237,133.30.47.195,3389,22,TCP,ALLOW,47088146.0,45093421.0,Unknown,True,block_tor_exit,RU
FW000016050,Unknown,WS-12952.corp.local,Unknown,80.216.167.95,3306,3306,UDP,DENY,24972326.0,24526192.64,SID558784,False,ALLOW_INTERNAL_DNS,IN
FW000026407,2026-08-31 16:05:01+00:00,VDR-10684,215.67.80.121,Unknown,22,443,TCP,ALLOW,31657396.0,24526192.64,Unknown,False,Unknown,RU
FW000016117,2026-08-07 14:42:22+00:00,WS-12669,Unknown,Unknown,8443,443,TCP,ALLOW,5256611.0,24526192.64,SID592534,False,DENY_TELNET,China
FW000028557,2026-08-23 16:10:18+00:00,VDR-12312,192.168.113.32,182.121.177.134,53,445,TCP,ALLOW,39664462.0,24526192.64,SID909727,False,Unknown,ind
FW000000040,2026-08-15 00:56:18+00:00,LPT-11965,Unknown,158.49.33.12,443,443,TCP,ALLOW,24819643.22,46295596.0,SID756951,False,allow_office_apps,Russia
FW000014180,2026-08-08 03:25:53+00:00,WS-11059,Unknown,163.144.170.81,443,445,TCP,ALLOW,24819643.22,23204902.0,SID-162837,False,DENY_TELNET,Unknown
FW000009552,2026-08-17 15:13:30+00:00,WS-12139,Unknown,Unknown,443,443,TCP,ALLOW,25716564.0,47322296.32,SID110324,True,ALLOW_WEB,ind
FW000024201,2026-08-18 00:55:20+00:00,LPT-12349,135.177.149.79,Unknown,8080,25,TCP,ALLOW,21178949.0,24526192.64,SID172564,False,Unknown,China
FW000019670,2026-09-06 20:05:45+00:00,lpt-12651,192.168.1.39,Unknown,3389,53,UDP,DENY,24819643.22,3124103.0,SID651617,True,ALLOW_INTERNAL_DNS,India
FW000023114,2026-08-08 22:13:46+00:00,ws-11828,Unknown,47.205.150.101,135,3306,UDP,DENY,12918456.32,24526192.64,sid183013,False,block_tor_exit,unknown
FW000012635,2026-09-02 00:17:02+00:00,WS-11648,128.153.4.30,84.78.39.160,22,3389,TCP,ALLOW,24819643.22,41701867.52,sid837704,False,block_tor_exit,India
FW000027952,Unknown,WS-10276,101.74.246.198,69.161.140.159,3389,443,TCP,ALLOW,23116234.0,7770880.0,SID936192,False,UNKNOWN,Unknown
FW000023077,2026-08-27 00:00:00+00:00,lpt-11965,104.69.84.18,105.37.200.199,25,25,TCP,ALLOW,39940259.84,6447872.0,SID443408,False,ALLOW_INTERNAL_DNS,IN
FW000004571,2026-08-09 18:51:14+00:00,VDR-12142.corp.local,Unknown,Unknown,443,22,TCP,ALLOW,24819643.22,26667671.0,Unknown,False,BLOCK_EXTERNAL_RDP,United States
FW000019469,2026-08-28 00:00:00+00:00,ws-11317,111.189.201.14,Unknown,22,8443,TCP,ALLOW,18811056.0,24526192.64,Unknown,False,DENY_TELNET,IN
FW000018263,2026-08-28 07:07:10+00:00,WS-12125,Unknown,71.64.163.221,443,1433,TCP,DENY,43923312.64,15861121.0,SID161916,False,Unknown,RU
FW000013564,2026-08-18 10:43:00+00:00,WS-10973,Unknown,172.16.188.86,443,443,TCP,ALLOW,1897922.56,21418132.0,Unknown,False,ALLOW_INTERNAL_DNS,India
FW000026381,Unknown,LPT-11107,172.16.149.18,107.237.235.44,443,443,UDP,ALLOW,35155477.0,47322234.88,SID412818,False,Unknown,India
FW000003898,2026-08-16 15:09:22+00:00,LPT-12132,16.254.168.224,83.110.31.146,443,443,TCP,ALLOW,37205268.0,46223856.0,SID212743,False,MONITOR_DB_ACCESS,United States
FW000014989,2026-08-26 22:36:17+00:00,WS-10517,87.113.154.78,192.168.111.149,443,443,TCP,ALLOW,22179229.0,40917191.0,Unknown,False,ALLOW_INTERNAL_DNS,unknown
FW000027040,2026-09-09 10:21:53+00:00,vdr-10519,Unknown,Unknown,8443,135,ICMP,ALLOW,7057694.72,28927139.84,SID122986,False,ALLOW_INTERNAL_DNS,RU
FW000002730,2026-04-09 17:19:00+00:00,LPT-11125,104.197.240.223,192.168.213.148,443,25,TCP,ALLOW,16245454.0,42543313.0,SID688899,False,block_tor_exit,United States
FW000006851,Unknown,VDR-12624,172.16.125.210,Unknown,443,443,UDP,ALLOW,12084994.0,2519818.24,SID805751,False,Unknown,US
FW000000415,2026-08-12 02:39:36+00:00,VDR-11861,192.168.108.186,174.20.78.3,8080,3389,TCP,ALLOW,24819643.22,47961866.24,SID472067,True,UNKNOWN,Unknown
FW000007888,2026-08-14 00:45:29+00:00,LPT-11792,Unknown,172.16.213.50,3306,3306,UDP,ALLOW,11534336.0,6910577.0,SID254371,False,Unknown,US
FW000020530,2026-09-01 22:50:45+00:00,LPT-10469,Unknown,Unknown,8443,443,TCP,ALLOW,12025805.0,37510782.0,SID122160,False,Unknown,RU
FW000025959,Unknown,LPT-11519,172.16.155.186,Unknown,8443,445,TCP,ALLOW,12079595.52,17587913.0,SID124304,False,DENY_TELNET,Russia
FW000017046,Unknown,WS-12214,172.16.230.104,Unknown,22,53,UDP,ALLOW,16271433.0,24117248.0,SID917477,True,BLOCK_EXTERNAL_RDP,RU
FW000028761,2026-05-09 01:46:00+00:00,VDR-10140,Unknown,Unknown,443,443,TCP,DENY,12547461.12,24526192.64,SID654829,False,MONITOR_DB_ACCESS,China
FW000015617,2026-02-08 00:00:00+00:00,lpt-12329,Unknown,192.168.50.243,135,3389,TCP,ALLOW,26718296.0,24526192.64,SID309063,True,Unknown,CN
FW000005068,2026-08-07 12:32:18+00:00,WS-12667,Unknown,172.16.224.68,8443,135,TCP,ALLOW,24819643.22,24526192.64,SID369008,False,ALLOW_WEB,IN
FW000024186,2026-08-29 19:22:15+00:00,vdr-11042,172.16.46.68,88.178.147.148,53,8080,ICMP,ALLOW,18320547.0,24526192.64,sid961309,False,DENY_TELNET,ind
FW000013871,2026-08-28 00:06:00+00:00,LPT_11710,Unknown,192.168.196.195,8443,445,TCP,ALLOW,15414077.44,35549507.0,SID130356,False,Unknown,United States
FW000006334,2026-08-28 00:00:00+00:00,Unknown,172.16.62.26,170.109.180.52,443,135,TCP,ALLOW,46759558.0,32513449.0,SID140865,False,ALLOW_WEB,US
FW000025103,2026-08-08 00:00:00+00:00,LPT-12826,Unknown,Unknown,8443,3306,UDP,ALLOW,30183045.0,36887244.0,Unknown,False,block_tor_exit,CN
FW000005933,Unknown,LPT-12086,Unknown,192.168.5.227,445,3389,TCP,ALLOW,42046929.0,8759891.0,SID515980,False,allow_office_apps,unknown
FW000021807,2026-08-04 05:03:21+00:00,WS-10102,Unknown,172.16.115.182,443,53,UDP,ALLOW,47516290.0,15572125.0,Unknown,False,ALLOW_INTERNAL_DNS,India
FW000008066,2026-08-27 00:00:00+00:00,vdr-11773,Unknown,172.16.13.186,1433,443,UDP,ALLOW,31519993.0,40658330.0,SID305918,False,ALLOW_INTERNAL_DNS,CN
FW000021795,Unknown,VDR-10864,158.148.205.60,Unknown,443,25,TCP,ALLOW,24819643.22,28841452.0,SID624283,False,BLOCK_EXTERNAL_RDP,Unknown
FW000029302,2026-09-02 03:07:53+00:00,vdr-10716,Unknown,106.177.221.231,8080,3389,UDP,ALLOW,17618513.92,48070492.0,SID249456,False,Unknown,Unknown
FW000026767,2026-09-06 10:10:08+00:00,WS-10722,Unknown,172.16.191.200,22,445,TCP,ALLOW,22240255.0,4556584.96,SID792351,True,allow_office_apps,IN
FW000000037,2026-05-09 00:00:00+00:00,Unknown,172.16.230.135,172.16.201.147,8080,443,ICMP,ALLOW,1740571.0,13635553.0,SID391183,False,Unknown,Russia
FW000004188,2026-08-13 15:36:15+00:00,LPT-11786,Unknown,46.206.118.19,80,443,UDP,DENY,15243808.0,46766489.6,SID462115,False,BLOCK_EXTERNAL_RDP,Unknown
FW000011826,Unknown,LPT-12314,192.168.140.204,192.168.59.30,135,443,UDP,ALLOW,22169801.0,25300952.0,SID788084,False,BLOCK_EXTERNAL_RDP,Unknown
FW000028912,2026-08-21 06:12:09+00:00,WS-10325,86.224.0.225,Unknown,25,443,TCP,DENY,35641921.0,18636839.0,SID462738,False,UNKNOWN,Unknown
FW000011722,2026-08-04 05:13:53+00:00,LPT_11908,172.16.128.165,Unknown,22,22,TCP,ALLOW,1635790.0,21001994.24,SID402173,False,block_tor_exit,China
FW000007253,Unknown,LPT-12767,Unknown,Unknown,443,22,UDP,ALLOW,1603678.0,24526192.64,SID683872,False,MONITOR_DB_ACCESS,United States
FW000006399,2026-08-24 00:00:00+00:00,LPT-12675,Unknown,Unknown,443,1433,TCP,ALLOW,17395875.84,24526192.64,sid453690,False,UNKNOWN,ind
FW000024587,2026-08-28 19:24:00+00:00,LPT-10377,192.168.24.20,Unknown,135,443,TCP,ALLOW,24819643.22,24526192.64,SID829264,False,block_tor_exit,India
FW000015933,Unknown,ws-11543,90.221.134.128,Unknown,8443,3389,TCP,DENY,24819643.22,24520130.56,SID995036,False,ALLOW_INTERNAL_DNS,India
FW000015859,Unknown,LPT-11965,172.130.88.32,Unknown,3389,443,TCP,ALLOW,1757277.0,8132044.8,SID563152,False,DENY_TELNET,IN
FW000020548,2026-08-28 00:00:00+00:00,Unknown,192.168.173.133,Unknown,443,443,UDP,ALLOW,24819643.22,24526192.64,SID-235137,False,MONITOR_DB_ACCESS,China
FW000023241,Unknown,WS-10023,172.16.181.188,79.11.101.164,443,443,TCP,DENY,49123619.0,33011374.08,Unknown,False,allow_office_apps,ind
FW000021072,2026-09-04 23:31:27+00:00,VDR-11912.corp.local,Unknown,107.157.209.79,3389,8080,TCP,DENY,24819643.22,24526192.64,sid674684,False,ALLOW_INTERNAL_DNS,CN
FW000020710,2026-08-21 00:15:31+00:00,LPT-12939,Unknown,Unknown,443,443,TCP,ALLOW,12981777.0,24526192.64,Unknown,False,MONITOR_DB_ACCESS,China
FW000022646,Unknown,LPT-11438,192.168.28.157,206.62.100.203,3306,8080,TCP,DENY,45649715.2,232510.0,SID949440,False,block_tor_exit,India
FW000027201,Unknown,VDR-11588,105.163.22.73,55.55.136.238,445,8080,TCP,ALLOW,22700400.0,37341385.0,SID419188,False,Unknown,IN
FW000026196,2026-08-19 13:13:00+00:00,WS-11516,Unknown,172.16.179.126,53,135,TCP,ALLOW,6395913.0,1730097.0,SID-413250,False,UNKNOWN,US
FW000012013,2026-09-01 03:24:56+00:00,VDR-10481,192.168.203.45,Unknown,443,443,UDP,ALLOW,24819643.22,47112519.68,Unknown,False,UNKNOWN,Unknown
FW000024442,2026-08-13 15:23:38+00:00,WS-11894,218.180.150.1,32.167.232.238,443,25,TCP,ALLOW,17437792.0,42955141.0,Unknown,False,Unknown,unknown
FW000017169,2026-08-19 00:00:00+00:00,WS_10998,192.168.25.20,192.168.112.63,443,8080,TCP,ALLOW,25530108.0,26653095.0,SID452697,False,UNKNOWN,Unknown
FW000017592,2026-06-08 14:46:00+00:00,VDR_11822,172.16.99.222,159.183.155.89,53,8080,TCP,DENY,24819643.22,24526192.64,SID876512,False,MONITOR_DB_ACCESS,US
FW000001747,2026-08-01 00:20:56+00:00,VDR-12153,Unknown,Unknown,22,443,TCP,ALLOW,32796245.0,24526192.64,Unknown,False,BLOCK_EXTERNAL_RDP,India
FW000023213,2026-06-09 00:00:00+00:00,WS-11828,42.129.16.145,Unknown,53,8080,ICMP,ALLOW,24819643.22,15044319.0,SID515376,False,Unknown,RU
FW000011081,2026-09-07 13:48:23+00:00,LPT-12649,193.87.32.70,Unknown,3389,8080,TCP,DENY,36349206.0,49280544.0,Unknown,False,ALLOW_INTERNAL_DNS,United States
FW000019525,2026-08-31 19:46:00+00:00,VDR-11217,192.168.161.126,223.241.55.37,135,443,UDP,ALLOW,47634174.0,41917257.0,SID352790,False,MONITOR_DB_ACCESS,unknown
FW000021469,2026-08-07 06:07:27+00:00,lpt-11918,192.168.250.24,172.16.56.184,135,135,TCP,ALLOW,199229.44,2788431.0,SID971023,False,MONITOR_DB_ACCESS,IN
FW000024777,2026-09-04 00:18:08+00:00,LPT-11326,Unknown,192.168.8.125,443,8443,TCP,ALLOW,21468967.0,33927797.0,SID532915,False,block_tor_exit,Unknown
FW000003956,2026-08-26 08:51:14+00:00,LPT-11956,192.168.38.146,109.19.230.185,443,8443,TCP,ALLOW,24819643.22,12182030.0,sid305527,False,Unknown,CN
