event_id,timestamp,user_id,username,department,event_type,auth_method,source_ip,hostname,device_id,session_id,mfa_passed,failure_reason,risk_score,geo_location
IAM00012816,2026-10-08 03:41:00,EMP11788,yadavi.kaur93,Marketing,other,otp,Unknown,Unknown,DEV40210,Unknown,True,Not Applicable,40.0,Maharashtra
IAM00017626,2026-09-02 16:17:41,EMP12579,balveer.nair93,Unknown,login_failed,otp,Unknown,VDR-12579,DEV22006,Unknown,False,account locked,71.0,IN
IAM00006498,2026-09-04 12:01:46,EMP10203,samaksh.subramanian60,Unknown,login_failed,Password,Unknown,VDR-10203,DEV93859,Unknown,False,wrong_password,81.0,India
IAM00017935,2026-07-09 10:47:00,EMP12592,saanvi_kalita43,Sales,login_failed,Password,Unknown,WS-12592,Unknown,SID804237,True,account locked,50.0,Unknown
IAM00009701,2026-08-13 13:56:17,EMP12901,advay.jayaraman98,Legal,login_success,Biometric,192.168.28.215,Unknown,DEV81061,SID648665,True,Not Applicable,19.0,DL
IAM00011557,Unknown,EMP10262,ekaraj.bhatnagar68,Operations,login_success,otp,192.168.27.180,LPT-10262,DEV49306,SID447491,True,Not Applicable,92.0,Punjab
IAM00000952,2026-08-24 07:14:00,EMP12614,anusha.bhargava60,Customer Support,login_failed,SSO,172.16.238.211,WS-12614,DEV11235,Unknown,False,MFA failed,85.0,Unknown
IAM00009518,2026-08-19 21:31:24,EMP11585,Unknown,Unknown,other,SSO,Unknown,VDR-11585,DEV89142,Unknown,True,Not Applicable,3.0,IN
IAM00004089,Unknown,EMP10235,zayan.sarin92,R&D,login_success,Password,213.212.79.16,LPT-10235,DEV10679,SID750369,True,Not Applicable,21.0,India
IAM00018566,2026-09-09 01:11:08,EMP12684,omaja.venkatesh99,Sales,login_failed,Certificate,10.35.109.0,VDR-12684,DEV87737,Unknown,True,OTP expired,80.0,IN
IAM00002242,2026-08-26 00:00:00,EMP12649,aadhya.hayer77,Unknown,login_failed,otp,Unknown,LPT-12649,DEV51192,Unknown,False,wrong_password,50.0,Maharashtra
IAM00016428,2026-09-01 14:45:36,EMP12505,radhika.bath93,Supply Chain,login_success,SSO,172.16.218.87,LPT-12505,DEV68365,SID254749,True,Not Applicable,74.0,India
IAM00009769,2026-08-16 11:34:37,EMP10862,gauri.nagi49,Unknown,login_success,SSO,192.168.174.58,Unknown,DEV88654,SID663500,False,Not Applicable,34.0,Unknown
IAM00009117,Unknown,EMP12851,kamala.raman22,Procurement,login_failed,Certificate,Unknown,WS-12851,DEV27730,SID379691,False,Unknown,15.0,PB
IAM00006906,Unknown,EMP11977,rudra.gokhale89,IT Support,login_success,SSO,Unknown,LPT-11977,DEV76505,SID692180,True,Not Applicable,28.0,ind
IAM00014237,Unknown,EMP12505,radhika.bath93,Unknown,login_success,MFA,Unknown,LPT-12505,DEV68365,SID866708,False,Not Applicable,48.0,PB
IAM00017541,Unknown,EMP11763,RACHITA.BARIA48,Unknown,login_success,Biometric,172.16.178.144,LPT-11763,DEV96017,SID476223,True,Not Applicable,50.0,Delhi
IAM00016980,2026-01-09 00:00:00,EMP12020,WYATT.SHARAF97,Procurement,login_success,Certificate,192.168.228.228,VDR-12020,DEV80026,SID207145,False,Not Applicable,50.0,Unknown
IAM00005203,2026-08-13 05:54:16,EMP10877,amara.sawhney88,Unknown,other,Password,Unknown,VDR-10877,DEV23902,Unknown,False,Not Applicable,20.0,remote
IAM00019192,2026-09-09 05:47:53,EMP12111,chatresh.krish60,Sales,login_success,otp,Unknown,LPT-12111,DEV47712,Unknown,True,Not Applicable,50.0,ind
IAM00017901,Unknown,EMP11192,vamakshi.divan13,IT,login_failed,Biometric,217.48.204.207,WS-11192,DEV81714,SID765500,False,expired password,22.0,Unknown
IAM00011014,Unknown,EMP12550,charan.vora9,Innovation,login_success,SSO,Unknown,WS-12550,DEV50159,SID809776,True,Not Applicable,73.0,Maharashtra
IAM00001180,2026-09-03 13:30:21,EMP10140,finn_gupta86,Unknown,other,MFA,172.16.19.221,VDR-10140,DEV72163,Unknown,True,Not Applicable,50.0,IN
IAM00007810,2026-08-13 16:02:46,EMP12644,YASHVI.CHATTERJEE62,Human Resources,login_success,Biometric,Unknown,LPT-12644,DEV81891,SID631269,True,Not Applicable,50.0,ind
IAM00005143,2026-08-12 07:24:56,EMP10725,tanveer.bhavsar20,IT,login_success,Password,Unknown,WS-10725,DEV44922,SID381416,True,Not Applicable,45.0,Maharashtra
IAM00013666,Unknown,EMP11628,gautami.chaudhry69,IT Support,login_success,Password,Unknown,VDR-11628,DEV78679,SID564010,True,Not Applicable,50.0,Unknown
IAM00001836,Unknown,EMP10935,OJAS.BARAD71,Unknown,login_failed,Certificate,Unknown,LPT-10935,DEV64732,Unknown,False,Unknown,80.0,Delhi
IAM00007637,2026-09-06 15:31:39,EMP11409,anay.din8,Unknown,login_success,SSO,172.16.156.171,LPT-11409,Unknown,Unknown,False,Not Applicable,36.0,IN
IAM00009862,2026-08-12 13:50:36,EMP11814,dipta.agate15,Unknown,login_failed,otp,77.245.209.219,WS-11814,DEV49258,Unknown,True,OTP expired,60.0,Unknown
IAM00012444,Unknown,EMP11166,gauri.dass35,Innovation,login_success,MFA,Unknown,Unknown,Unknown,SID459868,True,Not Applicable,66.0,UNKNOWN
IAM00007847,2026-08-09 00:00:00,EMP10194,ayush.dua87,Unknown,login_failed,Biometric,Unknown,LPT-10194,DEV40932,SID-858451,False,Unknown,97.0,DL
IAM00003130,2026-08-04 11:15:34,EMP10324,hemal.menon31,Sales,login_failed,MFA,53.106.136.133,WS-10324,DEV89988,Unknown,False,wrong_password,98.0,ind
IAM00011339,2026-08-31 00:00:00,EMP12687,Unknown,Procurement,login_success,SSO,Unknown,LPT-12687,DEV97318,SID839854,False,Not Applicable,23.0,IN
IAM00019826,2026-08-10 07:11:33,EMP10789,JASMIT.BOSE49,Unknown,other,SSO,Unknown,LPT-10789,DEV49582,Unknown,True,Not Applicable,59.0,UNKNOWN
IAM00002204,2026-08-26 22:15:25,EMP11609,kavya.rout76,Operations,login_success,Biometric,172.16.122.129,LPT-11609,Unknown,SID678034,True,Not Applicable,80.0,Unknown
IAM00019699,2026-08-28 00:00:00,EMP10900,lohit_reddy93,Unknown,login_success,Password,Unknown,VDR-10900,DEV17956,SID561001,True,Not Applicable,24.0,UNKNOWN
IAM00007000,2026-08-14 00:00:00,EMP12938,ojasvi.gade59,Human Resources,login_failed,Password,Unknown,WS-12938,DEV64458,Unknown,False,invalid credentials,50.0,IN
IAM00019761,2026-08-30 15:47:00,EMP10912,mohammed.devan20,Operations,login_failed,Password,Unknown,LPT-10912,DEV26119,SID823833,False,wrong_password,96.0,remote
IAM00013821,Unknown,EMP11550,gabriel.mukhopadhyay95,Marketing,login_success,Password,192.168.63.11,WS-11550,DEV30641,SID513099,True,Not Applicable,50.0,ind
IAM00006944,2026-09-04 05:59:49,EMP11731,mahika.bhargava20,Sales,login_success,Biometric,172.16.68.204,Unknown,DEV59469,SID688163,True,Not Applicable,52.0,Unknown
IAM00002403,2026-08-21 14:24:23,EMP12100,abdul.narain72,Unknown,login_success,Certificate,Unknown,Unknown,DEV88520,Unknown,True,Not Applicable,83.0,IN
IAM00000705,2026-08-16 00:00:00,EMP12113,akshay_dugal56,Finance,login_success,Certificate,Unknown,VDR-12113,DEV98652,SID407793,False,Not Applicable,5.0,Punjab
IAM00005573,2026-08-02 13:50:57,EMP10322,bakhshi.dora47,Call Center,login_failed,otp,Unknown,VDR-10322,DEV67850,Unknown,False,expired password,1.0,Unknown
IAM00004052,2026-08-28 17:24:59,EMP10651,pranit.srinivas94,Unknown,login_success,Biometric,Unknown,LPT-10651,DEV25408,Unknown,True,Not Applicable,77.0,Maharashtra
IAM00006184,2026-09-09 16:16:00,EMP11583,hemang.bansal35,Human Resources,login_failed,MFA,Unknown,VDR-11583,DEV84136,Unknown,False,invalid credentials,1.0,Delhi
IAM00019130,2026-08-26 00:00:00,EMP10236,HIRAL.YADAV61,R&D,login_failed,Biometric,Unknown,WS-10236,Unknown,Unknown,False,OTP expired,37.0,IN
IAM00011680,2026-08-18 00:03:02,EMP11410,Unknown,IT Support,login_success,otp,51.0.235.113,WS-11410,DEV65858,SID128142,True,Not Applicable,68.0,India
IAM00016497,2026-08-23 09:53:00,EMP11668,jeremiah.salvi4,Unknown,login_success,Certificate,Unknown,LPT-11668,Unknown,SID338756,False,Not Applicable,72.0,IN
IAM00002323,2026-05-08 16:59:00,EMP10289,jonathan.narayanan92,Human Resources,login_success,Biometric,39.115.144.142,LPT-10289,DEV59807,SID597373,True,Not Applicable,95.0,Maharashtra
IAM00011326,2026-04-09 00:00:00,EMP11944,logan.shroff83,Finance,login_success,Biometric,Unknown,WS-11944,DEV42638,Unknown,True,Not Applicable,43.0,DL
IAM00009402,2026-08-26 13:16:33,EMP12579,BALVEER.NAIR93,IT,login_failed,SSO,192.168.131.30,VDR-12579,DEV22006,Unknown,False,expired password,58.0,Unknown
IAM00018444,2026-08-03 20:51:27,EMP10715,forum.vyas33,Procurement,login_success,otp,192.168.96.196,VDR-10715,DEV41692,SID571844,False,Not Applicable,50.0,IN
IAM00005857,2026-08-20 00:00:00,EMP11460,meera.ranganathan94,R&D,login_failed,MFA,10.65.116.0,Unknown,DEV46924,SID719756,False,Unknown,89.0,Maharashtra
IAM00019909,2026-11-08 00:00:00,EMP12139,wridesh.jha71,Sales,login_success,Biometric,192.168.224.61,WS-12139,DEV98367,SID453570,True,Not Applicable,51.0,UNKNOWN
IAM00018037,Unknown,EMP10809,advaith.tiwari14,Finance,login_failed,MFA,192.168.251.151,WS-10809,DEV38085,Unknown,False,MFA failed,80.0,Delhi
IAM00010847,2026-08-08 02:46:00,EMP10428,CHAITANYA.PINGLE61,Operations,login_success,Certificate,Unknown,LPT-10428,DEV96194,SID997749,True,Not Applicable,32.0,DL
IAM00012425,Unknown,EMP10662,watika.sant81,Unknown,login_failed,Biometric,192.168.77.13,VDR-10662,Unknown,Unknown,False,expired password,1.0,Maharashtra
IAM00006744,2026-08-17 02:42:56,EMP10298,Unknown,Brand,other,Biometric,26.38.131.96,LPT-10298,Unknown,Unknown,True,Not Applicable,87.0,PB
IAM00000185,2026-01-08 14:58:00,EMP11021,Unknown,IT,login_failed,Biometric,172.16.128.19,VDR-11021,DEV98555,Unknown,False,bad token,61.0,Punjab
IAM00012535,2026-01-08 08:04:00,EMP10052,anirudh.ramanathan31,Marketing,login_success,SSO,Unknown,LPT-10052,Unknown,SID286147,True,Not Applicable,44.0,India
IAM00011791,2026-08-09 00:00:00,EMP10659,pahal.sethi94,Call Center,login_success,MFA,192.168.195.214,VDR-10659,DEV89269,SID282413,False,Not Applicable,72.0,UNKNOWN
IAM00019651,Unknown,EMP12852,warinder.wali82,Unknown,login_success,MFA,192.168.182.159,LPT-12852,DEV27337,SID765327,True,Not Applicable,35.0,Punjab
IAM00014407,2026-08-15 02:58:24,EMP12111,chatresh.krish60,Sales,login_success,otp,172.16.82.12,LPT-12111,Unknown,SID474389,True,Not Applicable,50.0,Punjab
IAM00007877,2026-09-01 06:12:47,EMP11945,ira.shukla68,Human Resources,login_success,otp,Unknown,LPT-11945,DEV30297,Unknown,True,Not Applicable,66.0,India
IAM00003521,2026-08-20 17:26:00,EMP12354,gagan.raman49,Operations,other,MFA,Unknown,LPT-12354,Unknown,Unknown,False,Not Applicable,41.0,IN
IAM00015362,2026-09-08 12:42:26,EMP11360,osha.dutta17,Customer Support,login_success,Certificate,192.168.103.59,WS-11360,DEV56447,SID697415,True,Not Applicable,80.0,DL
IAM00007613,2026-08-28 00:00:00,EMP10194,ayush_dua87,Unknown,login_success,SSO,192.168.219.97,LPT-10194,DEV40932,SID544202,True,Not Applicable,85.0,PB
IAM00001596,2026-08-24 10:09:00,EMP10667,nathaniel.dhaliwal53,IT,login_success,Certificate,192.168.42.200,VDR-10667,DEV98892,Unknown,True,Not Applicable,1.0,Unknown
IAM00007365,2026-09-01 11:52:41,EMP10162,jason.dayal95,Unknown,login_success,otp,Unknown,VDR-10162,DEV95437,SID373832,True,Not Applicable,50.0,Delhi
IAM00018019,2026-05-08 13:47:00,EMP12668,MANYA.CHAUDRY96,Unknown,login_success,otp,Unknown,WS-12668,Unknown,SID746713,True,Not Applicable,50.0,Unknown
IAM00014655,2026-08-21 16:33:58,EMP10487,aadi_hari72,IT,login_failed,MFA,192.168.208.136,WS-10487,DEV68414,Unknown,False,wrong_password,80.0,UNKNOWN
IAM00004405,2026-09-05 05:29:13,EMP11051,yamini.thakur93,Operations,login_success,Biometric,192.168.105.127,WS-11051,DEV93228,SID754235,False,Not Applicable,50.0,remote
IAM00003728,2026-08-09 05:44:07,EMP12805,anamika.hayer81,Unknown,login_failed,Password,Unknown,LPT-12805,Unknown,Unknown,True,bad token,57.0,UNKNOWN
IAM00015595,2026-08-05 07:50:00,EMP10996,oeshi.bal11,Finance,login_success,MFA,Unknown,WS-10996,DEV78002,Unknown,True,Not Applicable,50.0,India
IAM00009459,2026-08-19 09:46:39,EMP11376,matthew.dalal24,R&D,login_failed,Password,Unknown,LPT-11376,DEV93200,Unknown,False,wrong_password,62.0,Maharashtra
IAM00012736,2026-09-03 11:42:12,EMP12914,timothy.doshi94,Sales,login_success,Password,192.168.214.149,WS-12914,DEV68470,SID567608,True,Not Applicable,25.0,DL
IAM00003632,2026-08-03 00:25:38,EMP11405,yug.modi93,Marketing,login_success,Password,Unknown,VDR-11405,DEV58710,SID698859,False,Not Applicable,50.0,PB
IAM00016742,2026-08-03 18:38:21,EMP11198,GIRISH.D’ALIA10,Sales,login_success,SSO,Unknown,WS-11198,DEV97706,SID581805,True,Not Applicable,47.0,Punjab
IAM00012200,2026-08-07 00:00:00,EMP12249,hemal.naik73,Operations,login_failed,Password,106.89.253.21,LPT-12249,Unknown,Unknown,True,invalid credentials,95.0,UNKNOWN
IAM00007106,2026-09-02 03:03:24,EMP10703,rachana.nath10,Unknown,other,Certificate,Unknown,Unknown,DEV16917,Unknown,True,Not Applicable,50.0,DL
IAM00001388,2026-08-16 00:00:00,EMP10273,reva_parsa46,Finance,login_failed,Password,Unknown,VDR-10273,DEV74004,Unknown,False,timeout,61.0,DL
IAM00007333,2026-08-13 15:48:29,EMP11665,oni.goda48,Human Resources,login_success,MFA,192.168.1.115,VDR-11665,Unknown,SID217376,False,Not Applicable,45.0,DL
IAM00015399,2026-09-06 11:50:45,EMP10262,Unknown,Unknown,login_success,Certificate,Unknown,LPT-10262,DEV49306,SID318695,False,Not Applicable,57.0,Punjab
IAM00000533,2026-08-17 00:00:00,EMP10998,lopa.sarin4,Finance,login_success,Certificate,Unknown,WS-10998,DEV94587,Unknown,True,Not Applicable,80.0,Punjab
IAM00002976,2026-07-08 00:00:00,EMP12206,UTKARSH.MITTAL36,Operations,login_failed,Biometric,172.16.98.75,WS-12206,DEV19769,Unknown,False,Unknown,50.0,ind
IAM00000778,2026-08-17 06:48:43,EMP11780,radha.gour60,Procurement,login_failed,Password,192.168.113.163,LPT-11780,Unknown,Unknown,False,Unknown,24.0,Punjab
IAM00012831,2026-08-17 04:24:10,EMP11005,xalak.gill58,Support,login_failed,Biometric,192.168.128.44,LPT-11005,DEV85695,Unknown,False,account locked,50.0,ind
IAM00007126,2026-08-29 08:52:17,EMP12425,jeet.rajagopalan64,Unknown,login_success,Certificate,192.168.220.235,LPT-12425,DEV51114,SID303709,True,Not Applicable,12.0,Unknown
IAM00006305,2026-08-27 15:07:25,EMP11260,Unknown,Customer Support,login_failed,Password,172.16.125.28,WS-11260,DEV25509,SID500377,False,account locked,37.0,DL
IAM00005881,2026-07-09 00:00:00,EMP11628,gautami.chaudhry69,IT,login_success,Password,Unknown,VDR-11628,Unknown,SID981583,False,Not Applicable,22.0,DL
IAM00002575,2026-08-18 00:00:00,EMP10152,finn.vig49,Support,login_success,otp,Unknown,VDR-10152,Unknown,SID404992,True,Not Applicable,46.0,DL
IAM00006098,2026-08-10 02:54:17,EMP10902,meghana.wali56,Unknown,login_success,SSO,Unknown,VDR-10902,DEV35192,SID330966,True,Not Applicable,14.0,India
IAM00008769,2026-08-09 00:00:00,EMP12289,ryan.warrior13,Procurement,login_success,Biometric,Unknown,LPT-12289,DEV19311,SID759876,True,Not Applicable,73.0,India
IAM00001609,2026-08-21 00:00:00,EMP10614,radha.dash90,Sales,login_success,MFA,172.16.107.91,VDR-10614,DEV61495,SID859608,True,Not Applicable,95.0,Unknown
IAM00009763,2026-05-08 09:38:00,EMP11702,hemang.bakshi78,Customer Support,login_failed,Password,Unknown,VDR-11702,DEV34667,Unknown,False,Unknown,12.0,UNKNOWN
IAM00003594,2026-05-08 11:31:00,EMP11859,aachal.sarraf5,Sales,login_failed,otp,192.168.118.179,WS-11859,DEV44782,SID-695811,True,expired password,50.0,India
IAM00004287,2026-02-09 00:00:00,EMP10676,yauvani.mannan99,Innovation,login_success,Biometric,192.168.199.30,LPT-10676,DEV30643,SID289267,True,Not Applicable,50.0,Unknown
IAM00013969,2026-08-11 15:48:03,EMP11035,UMANG.DUGAL86,R&D,login_success,otp,192.168.211.173,LPT-11035,DEV89761,SID873971,True,Not Applicable,65.0,UNKNOWN
IAM00009205,2026-08-22 20:55:00,EMP10424,eesha_basu78,Marketing,login_success,SSO,Unknown,LPT-10424,DEV73142,Unknown,False,Not Applicable,50.0,India
IAM00007867,2026-08-21 04:41:20,EMP12901,advay.jayaraman98,Legal,login_success,SSO,Unknown,WS-12901,DEV81061,SID366341,True,Not Applicable,16.0,Maharashtra
IAM00006548,2026-09-06 04:21:30,EMP11011,adya.divan78,R&D,login_failed,Password,172.16.86.8,Unknown,DEV19108,SID454234,False,Unknown,3.0,India
IAM00018080,2026-09-03 17:43:43,EMP10812,advika.mani57,Sales,login_success,Certificate,Unknown,WS-10812,Unknown,SID368728,True,Not Applicable,47.0,PB
IAM00014454,2026-08-14 18:13:13,EMP12050,Unknown,Unknown,login_success,Biometric,172.16.108.170,WS-12050,DEV80636,SID534337,True,Not Applicable,66.0,DL
IAM00002052,2026-08-03 00:00:00,EMP12301,yauvani.viswanathan80,Human Resources,login_success,otp,Unknown,LPT-12301,DEV93816,SID645567,True,Not Applicable,53.0,Punjab
IAM00006366,2026-08-08 17:21:30,EMP10203,samaksh.subramanian60,Unknown,login_success,MFA,192.168.122.135,VDR-10203,DEV93859,SID474226,True,Not Applicable,32.0,IN
IAM00002252,2026-01-09 00:16:00,EMP10809,advaith_tiwari14,Finance,login_success,Password,172.16.109.180,WS-10809,DEV38085,SID529840,True,Not Applicable,36.0,UNKNOWN
IAM00005833,2026-02-09 00:00:00,EMP12646,lavanya.grover78,IT,login_success,SSO,172.16.241.109,VDR-12646,Unknown,SID985623,True,Not Applicable,40.0,UNKNOWN
IAM00010656,2026-08-15 19:59:11,EMP11001,aarush.prashad25,Procurement,login_success,Biometric,186.128.1.201,VDR-11001,DEV81188,SID139683,True,Not Applicable,42.0,Maharashtra
IAM00014135,2026-08-03 16:09:03,EMP11546,aachal.chand47,R&D,login_success,MFA,81.111.240.102,LPT-11546,DEV69893,SID109564,True,Not Applicable,80.0,remote
IAM00009344,2026-06-08 18:38:00,EMP11801,ekiya.jaggi5,Legal,login_success,Certificate,192.168.185.164,LPT-11801,DEV21792,SID279615,True,Not Applicable,66.0,DL
IAM00003824,2026-09-01 02:38:53,EMP12962,meghana.sethi13,Human Resources,login_failed,MFA,Unknown,LPT-12962,DEV13579,Unknown,False,account locked,50.0,ind
IAM00003373,2026-06-08 11:54:00,EMP12880,panini.rau8,Unknown,login_success,MFA,Unknown,VDR-12880,DEV53618,SID518613,True,Not Applicable,6.0,Delhi
IAM00001515,2026-08-18 00:00:00,EMP12901,advay.jayaraman98,Legal,login_success,SSO,Unknown,WS-12901,Unknown,SID470254,True,Not Applicable,27.0,PB
IAM00019297,2026-08-03 07:38:01,EMP12158,timothy.sahni34,Unknown,other,SSO,Unknown,LPT-12158,DEV90438,Unknown,True,Not Applicable,19.0,India
IAM00014907,2026-08-26 22:42:04,EMP12275,indrajit.chander47,Unknown,login_success,Certificate,Unknown,LPT-12275,DEV24688,SID574793,False,Not Applicable,47.0,Delhi
IAM00017477,2026-08-28 12:22:10,EMP10194,ayush.dua87,R&D,login_success,Password,172.16.201.15,LPT-10194,DEV40932,SID989391,True,Not Applicable,91.0,India
IAM00015889,2026-08-07 05:09:47,EMP10263,TANISH.ISSAC29,Unknown,login_success,otp,Unknown,WS-10263,DEV17552,SID351718,True,Not Applicable,35.0,UNKNOWN
IAM00013347,Unknown,EMP10150,matthew.chatterjee86,Unknown,login_success,Certificate,Unknown,WS-10150,DEV88554,SID881890,False,Not Applicable,50.0,ind
IAM00008393,2026-09-09 04:11:13,EMP10645,nikita_sangha37,R&D,login_failed,MFA,172.16.147.100,WS-10645,Unknown,Unknown,False,Unknown,68.0,DL
IAM00015324,2026-08-03 17:41:34,EMP10809,ADVAITH.TIWARI14,Finance,login_success,otp,Unknown,WS-10809,DEV38085,Unknown,True,Not Applicable,50.0,DL
IAM00011062,2026-09-01 10:22:33,EMP11073,rachit.shanker56,IT,login_failed,Certificate,172.16.231.14,Unknown,DEV46747,Unknown,False,Unknown,73.0,PB
IAM00010290,2026-08-08 00:00:00,EMP10769,AASHI.JOSHI23,Unknown,login_success,Certificate,167.3.144.147,LPT-10769,Unknown,SID289691,True,Not Applicable,80.0,UNKNOWN
IAM00010343,2026-09-04 01:43:05,EMP12092,Unknown,Unknown,login_success,Certificate,Unknown,WS-12092,DEV33086,Unknown,True,Not Applicable,51.0,Maharashtra
IAM00007357,2026-08-31 09:02:22,EMP12895,max.kant36,Finance,login_success,otp,12.158.45.109,WS-12895,Unknown,SID479147,True,Not Applicable,4.0,Punjab
IAM00019692,2026-08-15 04:29:00,EMP11544,gautam.thakur16,Human Resources,login_success,SSO,Unknown,VDR-11544,Unknown,SID890382,False,Not Applicable,84.0,remote
IAM00016835,Unknown,EMP10354,nidra.mall33,Human Resources,login_failed,Password,Unknown,VDR-10354,DEV25117,SID368714,False,Unknown,45.0,Delhi
IAM00017466,2026-08-20 00:12:44,EMP10625,dominic.loyal90,Unknown,login_success,Certificate,192.168.229.196,WS-10625,DEV95820,SID-775225,True,Not Applicable,20.0,Unknown
IAM00014021,2026-09-08 07:47:16,EMP10969,urvashi.upadhyay40,Unknown,login_failed,Biometric,Unknown,WS-10969,Unknown,Unknown,False,Unknown,58.0,Unknown
IAM00007629,2026-08-11 00:00:00,EMP12132,daksha.ratti52,Unknown,other,Certificate,43.102.13.106,LPT-12132,DEV31065,Unknown,False,Not Applicable,28.0,Unknown
IAM00017007,2026-03-08 00:00:00,EMP10791,ishani.date54,Unknown,other,SSO,172.16.50.123,VDR-10791,DEV42079,Unknown,False,Not Applicable,50.0,Unknown
IAM00019007,2026-08-18 09:20:16,EMP11068,yasti.swamy25,IT,login_success,SSO,198.51.149.42,VDR-11068,DEV57212,SID231869,True,Not Applicable,88.0,Delhi
IAM00014626,Unknown,EMP10060,aarna.gera50,Procurement,login_failed,Password,Unknown,VDR-10060,Unknown,Unknown,False,wrong_password,99.0,remote
IAM00019127,2026-08-05 04:39:38,EMP12180,anika.gill48,Marketing,login_success,Biometric,192.168.33.26,VDR-12180,DEV29089,SID413750,True,Not Applicable,44.0,PB
IAM00017779,2026-09-03 09:09:36,EMP10152,finn.vig49,Customer Support,other,Certificate,Unknown,VDR-10152,DEV97562,Unknown,False,Not Applicable,50.0,Unknown
IAM00009150,2026-09-03 18:42:39,EMP11534,xavier.bal12,Support,login_success,Biometric,192.168.222.95,LPT-11534,DEV77305,SID509442,True,Not Applicable,82.0,India
IAM00005811,2026-08-06 09:13:22,EMP10291,UPASNA.KRISHNAMURTHY12,Finance,login_success,SSO,172.16.146.158,VDR-10291,DEV82710,SID938298,True,Not Applicable,24.0,Unknown
